Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Gjb6	Gjb6	chr14	-	57123301	57133611	0.000000	0.000000	0.000000
Cryl1	Cryl1	chr14	-	57275034	57398483	9.217375	0.814670	2.218725
Ift88	Ift88	chr14	+	57424071	57517936	40.176353	3.550954	9.670897
Il17d	Il17d	chr14	+	57524829	57543166	19.218494	1.698611	4.626106
Eef1akmt1	Eef1akmt1	chr14	-	57549595	57571582	182.436050	16.124458	43.914394
1700039M10Rik	1700039M10Rik	chr14	+	57571614	57572368	3.892858	0.344067	0.937054
Xpo4	Xpo4	chr14	-	57577521	57665238	190.295502	28.630993	77.975502
Lats2	Lats2	chr14	-	57689662	57746123	56.615181	16.896875	46.018047
Sap18	Sap18	chr14	+	57798189	57804980	26.188181	2.314621	6.303788
Sap18b	Sap18b	chr14	+	57798218	57802330	794.586975	70.228912	191.265961
Mir3077	Mir3077	chr14	+	57798424	57798487	13.093750	1.157280	3.151812
Ska3	Ska3	chr14	-	57806561	57826163	232.552185	20.553932	55.977913
Mrpl57	Mrpl57	chr14	+	57826239	57828745	182.852234	16.161243	44.014580
Zdhhc20	Zdhhc20	chr14	-	57832702	57890336	302.143707	26.892536	73.240875
Micu2	Micu2	chr14	-	57916280	57999262	27.607786	2.440091	6.645503
Fgf9	Fgf9	chr14	+	58072686	58112720	1.528389	0.135085	0.367900
1700129C05Rik	1700129C05Rik	chr14	-	59133040	59142893	0.000000	0.000000	0.000000
Gm5142	Gm5142	chr14	-	59158503	59178749	0.000000	0.000000	0.000000
Rcbtb1	Rcbtb1	chr14	+	59201228	59237265	5.693443	0.629138	1.713436
Phf11a	Phf11a	chr14	-	59276913	59297522	5.913068	0.522622	1.423342
Phf11b	Phf11b	chr14	-	59320964	59341330	2.498007	0.220784	0.601298
Phf11d	Phf11d	chr14	-	59347407	59365490	6.739390	0.595655	1.622247
Gm45935	Gm45935	chr14	-	59380833	59440880	38.472984	3.400403	9.260879
Phf11c	Phf11c	chr14	-	59380833	59393512	12.468628	1.102029	3.001338
Setdb2	Setdb2	chr14	-	59402009	59440880	152.373138	13.545078	36.889545
Cab39l	Cab39l	chr14	+	59440963	59548904	20.178293	12.230076	33.308182
Cdadc1	Cdadc1	chr14	-	59559388	59597959	20.172943	4.055344	11.044585
Shisa2	Shisa2	chr14	+	59625281	59631660	1.806739	0.159687	0.434902
Atp8a2	Atp8a2	chr14	-	59647531	60086914	0.368407	0.032561	0.088680
Nupl1	Nupl1	chr14	-	60205284	60251479	158.535614	20.541676	55.944534
Mir719	Mir719	chr14	-	60228806	60228915	0.844280	0.074621	0.203228
Mtmr6	Mtmr6	chr14	+	60265205	60302371	85.945274	7.596201	20.687988
Amer2	Amer2	chr14	+	60377692	60388193	0.627119	0.055427	0.150955
Spata13	Spata13	chr14	+	60634705	60764556	1.479982	0.351814	0.958153
C1qtnf9	C1qtnf9	chr14	+	60768134	60780869	0.220704	0.019507	0.053126
Mipep	Mipep	chr14	+	60784566	60905480	45.435242	5.932165	16.156044
Tnfrsf19	Tnfrsf19	chr14	-	60963834	61046855	14.862226	1.548933	4.218465
Sacs	Sacs	chr14	+	61138457	61240693	6.503424	0.588543	1.602875
Sgcg	Sgcg	chr14	-	61219115	61258490	0.859744	0.075988	0.206950
1700109G14Rik	1700109G14Rik	chr14	-	61292983	61305334	0.000000	0.000000	0.000000
Arl11	Arl11	chr14	+	61309753	61311936	0.000000	0.000000	0.000000
Ebpl	Ebpl	chr14	-	61339763	61360445	30.753010	2.718079	7.402593
Kpna3	Kpna3	chr14	-	61365186	61439947	187.648926	16.585196	45.169193
4930556J02Rik	4930556J02Rik	chr14	+	61492688	61500382	0.000000	0.000000	0.000000
Spryd7	Spryd7	chr14	-	61531851	61556886	172.726959	15.291925	41.647022
Trim13	Trim13	chr14	+	61598226	61605945	156.933868	16.470324	44.856346
Dleu2	Dleu2	chr14	-	61602836	61682373	14.001369	1.237499	3.370286
Kcnrg	Kcnrg	chr14	+	61607457	61612833	9.201519	0.828438	2.256223
Mir16-1	Mir16-1	chr14	-	61631880	61631972	1.720430	0.152059	0.414127
Mir15a	Mir15a	chr14	-	61632027	61632110	3.440476	0.304084	0.828161
Dleu7	Dleu7	chr14	-	62276229	62292979	0.0	0.0	0.0
Rnaseh2b	Rnaseh2b	chr14	+	62332068	62372996	155.331558	13.728850	37.390041
Gucy1b2	Gucy1b2	chr14	-	62392670	62456289	1.134257	0.100250	0.273028
Fam124a	Fam124a	chr14	+	62555737	62608485	8.276638	0.731524	1.992279
Serpine3	Serpine3	chr14	+	62663667	62692243	2.999066	0.265070	0.721909
Ints6	Ints6	chr14	-	62676325	62761112	123.073708	10.877767	29.625214
4931440J10Rik	4931440J10Rik	chr14	+	62760501	62830126	0.000000	0.000000	0.000000
Wdfy2	Wdfy2	chr14	+	62837690	62956886	29.523399	2.609401	7.106612
Mir8098	Mir8098	chr14	+	62837721	62837857	0.724633	0.064046	0.174427
Mir6541	Mir6541	chr14	+	62865542	62865651	4.736363	0.418620	1.140095
Defb48	Defb48	chr14	-	62977524	62984510	2.137079	0.188884	0.514419
Defb47	Defb47	chr14	+	62998077	63001160	0.000000	0.000000	0.000000
Defb43	Defb43	chr14	+	63011771	63018088	0.000000	0.000000	0.000000
Defb30	Defb30	chr14	-	63034087	63037846	0.648286	0.057298	0.156050
Defb42	Defb42	chr14	+	63046991	63048606	32.672638	2.887744	7.864669
2700070H01Rik	2700070H01Rik	chr14	+	63055073	63058149	8.448454	0.746710	2.033637
Ctsb	Ctsb	chr14	+	63122462	63145923	551.274780	48.723965	132.697998
Fdft1	Fdft1	chr14	-	63145151	63179578	591.618469	63.627430	173.287079
Mir12185	Mir12185	chr14	-	63150292	63150348	10.631579	0.939663	2.559140
Neil2	Neil2	chr14	-	63182445	63193525	5.745910	0.507847	1.383105
Gata4	Gata4	chr14	-	63198914	63245271	426.431671	37.706596	102.692596
Blk	Blk	chr14	-	63372837	63417187	0.482016	0.042603	0.116027
Fam167a	Fam167a	chr14	+	63436394	63465502	1.770248	0.156462	0.426118
Tdh	Tdh	chr14	-	63492347	63509092	312.104095	27.585060	75.126945
Mtmr9	Mtmr9	chr14	-	63523610	63543953	61.939991	5.474515	14.909649
Xkr6	Xkr6	chr14	+	63606530	63820410	1.319993	0.116666	0.317737
Mir598	Mir598	chr14	+	63727189	63727267	0.658228	0.058177	0.158443
Pinx1	Pinx1	chr14	+	63860312	63919859	206.025162	18.209364	49.592564
Sox7	Sox7	chr14	+	63943706	63950732	0.458665	0.040539	0.110406
4930578I06Rik	4930578I06Rik	chr14	-	63971122	63987780	0.000000	0.000000	0.000000
Rp1l1	Rp1l1	chr14	+	63992431	64033506	0.000000	0.000000	0.000000
Prss55	Prss55	chr14	-	64075438	64085410	0.126801	0.011207	0.030522
Prss51	Prss51	chr14	+	64086280	64097672	0.431296	0.086177	0.234700
4930471C04Rik	4930471C04Rik	chr14	-	64099295	64104235	0.000000	0.000000	0.000000
Prss52	Prss52	chr14	+	64104323	64113751	0.000000	0.000000	0.000000
Msra	Msra	chr14	-	64122621	64455903	10.729156	1.383380	3.767587
Mir124a-1hg	Mir124a-1hg	chr14	+	64588115	64593961	0.371131	0.032802	0.089335
Mir124a-1	Mir124a-1	chr14	+	64590657	64590741	0.000000	0.000000	0.000000
Mir124b	Mir124b	chr14	-	64590669	64590727	0.000000	0.000000	0.000000
Mir3078	Mir3078	chr14	+	64591185	64591271	0.000000	0.000000	0.000000
Kif13b	Kif13b	chr14	+	64652541	64809617	134.922775	11.925037	32.477417
Hmbox1	Hmbox1	chr14	-	64811600	64949857	79.196106	13.384618	36.452534
Ints9	Ints9	chr14	+	64950045	65039835	65.533409	6.161818	16.781496
Extl3	Extl3	chr14	-	65052059	65098106	16.671127	1.484154	4.042040
Fzd3	Fzd3	chr14	-	65192441	65262463	27.797991	2.456902	6.691287
Fbxo16	Fbxo16	chr14	+	65266618	65323973	8.299314	0.740216	2.015953
Zfp395	Zfp395	chr14	+	65358676	65398930	54.614326	4.827042	13.146279
Pnoc	Pnoc	chr14	-	65400673	65425472	0.757997	0.066995	0.182458
Elp3	Elp3	chr14	-	65530446	65593112	173.014481	16.133665	43.939472
Nuggc	Nuggc	chr14	+	65605267	65648443	0.609489	0.053869	0.146711
Scara5	Scara5	chr14	+	65666403	65764826	0.331157	0.043171	0.117574
Pbk	Pbk	chr14	+	65805911	65817822	570.711365	50.441849	137.376602
Esco2	Esco2	chr14	-	65819027	65833969	1354.593506	119.724617	326.065796
Ccdc25	Ccdc25	chr14	+	65837302	65866604	866.682190	76.600983	208.620087
Scara3	Scara3	chr14	-	65919395	65953744	0.088106	0.007787	0.021208
Clu	Clu	chr14	+	65968483	65981548	6.232008	0.550811	1.500114
Gulo	Gulo	chr14	-	65986787	66009210	1302.043945	115.080070	313.416534
Adam2	Adam2	chr14	-	66027322	66077769	2.714950	0.239959	0.653519
Ephx2	Ephx2	chr14	-	66084372	66124522	5.789413	0.623818	1.698945
Chrna2	Chrna2	chr14	+	66140960	66152948	0.245360	0.021686	0.059061
Ptk2b	Ptk2b	chr14	-	66153257	66281052	0.596443	0.053422	0.145492
1700001G11Rik	1700001G11Rik	chr14	-	66295329	66297129	0.000000	0.000000	0.000000
Trim35	Trim35	chr14	+	66297025	66311424	1.943822	0.171803	0.467900
Stmn4	Stmn4	chr14	+	66344296	66361680	0.000000	0.000000	0.000000
Adra1a	Adra1a	chr14	+	66635251	66771168	0.000000	0.000000	0.000000
Dpysl2	Dpysl2	chr14	-	66802864	66868600	2.739616	0.242139	0.659456
Gm5464	Gm5464	chr14	+	66868850	66871005	2.310761	0.204235	0.556226
Pnma2	Pnma2	chr14	+	66911208	66920061	0.665339	0.058805	0.160155
Bnip3l	Bnip3l	chr14	-	66985240	67008877	1119.806152	98.973137	269.549866
Ppp2r2a	Ppp2r2a	chr14	-	67014056	67072471	574.294434	59.864399	163.038589
Ebf2	Ebf2	chr14	+	67233292	67430952	0.093354	0.008522	0.023211
Gm6878	Gm6878	chr14	-	67304888	67314711	0.000000	0.000000	0.000000
4930438E09Rik	4930438E09Rik	chr14	-	67332042	67397742	0.725746	0.064144	0.174695
Gm38409	Gm38409	chr14	+	67476873	67502079	0.139470	0.012327	0.033572
Cdca2	Cdca2	chr14	-	67676354	67715841	43.664722	3.949675	10.756800
Kctd9	Kctd9	chr14	+	67716098	67742310	82.593765	7.641833	20.812262
Gnrh1	Gnrh1	chr14	+	67745181	67749436	14.387717	1.271646	3.463284
Dock5	Dock5	chr14	-	67751928	67933572	127.138313	11.237015	30.603613
Mir6539	Mir6539	chr14	-	67859636	67859745	0.863636	0.076332	0.207887
Nefl	Nefl	chr14	+	68083863	68089096	1.415854	0.125139	0.340812
Nefm	Nefm	chr14	-	68119545	68125004	2.598762	0.229689	0.625551
A230070E04Rik	A230070E04Rik	chr14	+	68123752	68131371	0.000000	0.000000	0.000000
Adam7	Adam7	chr14	-	68497337	68533689	0.000000	0.000000	0.000000
Adamdec1	Adamdec1	chr14	-	68563387	68582072	0.000000	0.000000	0.000000
Adam28	Adam28	chr14	-	68604998	68655842	0.000000	0.000000	0.000000
Stc1	Stc1	chr14	+	69029289	69041401	0.240449	0.021252	0.057879
1700092C10Rik	1700092C10Rik	chr14	-	69164799	69171843	0.000000	0.000000	0.000000
Nkx2-6	Nkx2-6	chr14	+	69171802	69175540	0.516379	0.045798	0.124728
Nkx3-1	Nkx3-1	chr14	+	69190692	69194658	0.095633	0.008452	0.023020
Slc25a37	Slc25a37	chr14	-	69241851	69285103	0.922203	0.081508	0.221985
Synb	Synb	chr14	-	69290398	69512549	0.000000	0.000000	0.000000
Gm16677	Gm16677	chr14	-	69329707	69555387	0.000000	0.000000	0.000000
Entpd4b	Entpd4b	chr14	+	69337151	69584940	0.000000	0.000000	0.000000
Entpd4	Entpd4	chr14	+	69337151	69584992	0.140906	0.025100	0.068359
Loxl2	Loxl2	chr14	+	69609476	69695834	27.907297	2.466563	6.717598
Mir6950	Mir6950	chr14	+	69692248	69692320	8.851856	0.782364	2.130741
R3hcc1	R3hcc1	chr14	-	69697304	69714809	636.637695	63.810295	173.785095
Chmp7	Chmp7	chr14	-	69716979	69732570	255.960266	22.622835	61.612499
4930480K23Rik	4930480K23Rik	chr14	+	69732784	69767113	0.835651	0.232935	0.634390
Tnfrsf10b	Tnfrsf10b	chr14	+	69767472	69784411	107.311584	9.484646	25.831099
Rhobtb2	Rhobtb2	chr14	-	69784990	69805545	97.286270	8.598566	23.417892
Pebp4	Pebp4	chr14	+	69840407	70059918	0.000000	0.000000	0.000000
Egr3	Egr3	chr14	+	70077317	70082613	0.140121	0.013084	0.035634
Bin3	Bin3	chr14	+	70100093	70137959	18.832899	1.665951	4.537160
Ccar2	Ccar2	chr14	-	70138169	70153791	55.319832	4.889397	13.316102
9930012K11Rik	9930012K11Rik	chr14	-	70154405	70159502	2.331568	0.206074	0.561234
Pdlim2	Pdlim2	chr14	-	70164218	70177672	3.548759	0.326303	0.888675
Sorbs3	Sorbs3	chr14	-	70180468	70207671	34.358891	3.769879	10.267133
Ppp3cc	Ppp3cc	chr14	-	70217865	70289497	6.653016	0.803004	2.186953
Slc39a14	Slc39a14	chr14	-	70303467	70351424	29.751467	2.779652	7.570285
Piwil2	Piwil2	chr14	-	70372477	70436898	151.234528	15.868402	43.217037
Polr3d	Polr3d	chr14	-	70438748	70443471	566.351257	52.726997	143.600128
Mir320	Mir320	chr14	+	70443510	70443591	0.000000	0.000000	0.000000
Phyhip	Phyhip	chr14	+	70457517	70468824	0.323055	0.028553	0.077763
Bmp1	Bmp1	chr14	-	70474555	70520672	2.182377	0.201003	0.547426
Sftpc	Sftpc	chr14	-	70520942	70524081	0.663569	0.058649	0.159728
Lgi3	Lgi3	chr14	+	70530821	70538324	0.281987	0.024923	0.067877
Reep4	Reep4	chr14	+	70545251	70548935	37.205990	3.288421	8.955897
Hr	Hr	chr14	+	70554056	70573548	0.892549	0.078887	0.214847
Nudt18	Nudt18	chr14	+	70577824	70582688	3.380812	0.319467	0.870057
Fam160b2	Fam160b2	chr14	-	70583295	70599835	172.433563	15.240396	41.506687
Dmtn	Dmtn	chr14	-	70602184	70636048	46.714806	5.196151	14.151534
Fgf17	Fgf17	chr14	-	70636203	70642268	1.204667	0.106473	0.289977
Npm2	Npm2	chr14	-	70647302	70653084	219.515884	19.401728	52.839928
Xpo7	Xpo7	chr14	-	70662126	70766628	174.634689	15.622118	42.546291
Dok2	Dok2	chr14	+	70774381	70778494	22.921471	2.025895	5.517454
2410012E07Rik	2410012E07Rik	chr14	+	70852933	70873954	2.206337	0.195005	0.531090
Gfra2	Gfra2	chr14	+	70890107	70979840	0.000000	0.000000	0.000000
Gm4251	Gm4251	chr14	+	71251273	71271059	0.000000	0.000000	0.000000
4930434J06Rik	4930434J06Rik	chr14	+	71856709	71920438	0.000000	0.000000	0.000000
Fndc3a	Fndc3a	chr14	-	72537953	72710003	23.875158	2.110186	5.747017
Gm9199	Gm9199	chr14	+	73025603	73026890	0.232919	0.020586	0.056066
Cysltr2	Cysltr2	chr14	-	73029128	73049114	0.122465	0.010824	0.029479
Rcbtb2	Rcbtb2	chr14	+	73142510	73184054	0.426686	0.121975	0.332194
Rb1	Rb1	chr14	-	73195502	73325822	19.048540	1.683589	4.585196
Mir687	Mir687	chr14	-	73206763	73206851	0.000000	0.000000	0.000000
Lpar6	Lpar6	chr14	+	73237891	73240358	2.444084	0.216018	0.588318
Itm2b	Itm2b	chr14	-	73362226	73385289	56.709358	5.012209	13.650577
Med4	Med4	chr14	+	73510049	73518545	720.469360	63.678085	173.425034
Nudt15	Nudt15	chr14	-	73518880	73548242	30.210428	2.987646	8.136749
Sucla2	Sucla2	chr14	+	73552786	73596144	310.755341	27.527462	74.970070
4933402J15Rik	4933402J15Rik	chr14	+	74355527	74369741	0.0	0.0	0.0
Htr2a	Htr2a	chr14	+	74640874	74706859	0.0	0.0	0.0
Esd	Esd	chr14	+	74732297	74750765	47.524670	4.429306	12.063058
Lrch1	Lrch1	chr14	-	74754673	74947877	5.378381	0.482112	1.313015
Gm4278	Gm4278	chr14	+	74975086	74987104	0.0	0.0	0.0
Mir466f-3	Mir466f-3	chr14	-	75004110	75388146	0.000000	0.000000	0.000000
Rubcnl	Rubcnl	chr14	+	75016027	75052532	0.112193	0.009916	0.027006
Lrrc63	Lrrc63	chr14	-	75084303	75130883	0.000000	0.000000	0.000000
Lcp1	Lcp1	chr14	+	75131123	75230842	0.355773	0.550802	1.500091
Cpb2	Cpb2	chr14	+	75242287	75283553	1.184815	0.104719	0.285198
Zc3h13	Zc3h13	chr14	+	75284366	75344427	532.466125	47.144161	128.395462
Siah3	Siah3	chr14	+	75455982	75526141	0.000000	0.000000	0.000000
Spert	Spert	chr14	-	75582834	75593116	0.163399	0.016337	0.044494
Erich6b	Erich6b	chr14	+	75642222	75696725	0.435876	0.043278	0.117867
Cog3	Cog3	chr14	-	75702351	75754493	89.583382	7.917752	21.563723
Slc25a30	Slc25a30	chr14	-	75761999	75787037	38.855808	3.434238	9.353027
Gm4285	Gm4285	chr14	-	75842918	75844964	170.555038	15.074365	41.054504
Tpt1	Tpt1	chr14	+	75845256	75848303	6424.855469	567.855469	1546.534546
Snora31	Snora31	chr14	+	75847923	75848034	135.696426	11.993416	32.663647
Gtf2f2	Gtf2f2	chr14	-	75896937	76010865	1062.007202	93.864624	255.637009
Kctd4	Kctd4	chr14	+	75955003	75965217	14.983581	1.324311	3.606715
Gpalpp1	Gpalpp1	chr14	-	76086232	76110815	80.329483	7.099854	19.336205
Nufip1	Nufip1	chr14	+	76110891	76137379	413.998047	36.590874	99.653961
2900040C04Rik	2900040C04Rik	chr14	+	76251462	76252330	0.000000	0.000000	0.000000
Tsc22d1	Tsc22d1	chr14	+	76414961	76507765	23.780357	17.880762	48.697624
4930444M15Rik	4930444M15Rik	chr14	-	76514558	76520855	1.552586	0.137224	0.373725
Serp2	Serp2	chr14	-	76532812	76556916	0.496129	0.050425	0.137331
1700108F19Rik	1700108F19Rik	chr14	+	76677568	76687108	0.0	0.0	0.0
4930431P22Rik	4930431P22Rik	chr14	+	76760131	76762215	0.0	0.0	0.0
Lacc1	Lacc1	chr14	-	77024201	77036617	1.339958	0.118431	0.322543
Ccdc122	Ccdc122	chr14	+	77036772	77112263	1.957190	0.172985	0.471117
Enox1	Enox1	chr14	+	77156763	77721763	24.308311	2.170921	5.912426
Gm6994	Gm6994	chr14	-	77479483	77506868	1.830666	0.161802	0.440662
Gm1587	Gm1587	chr14	-	77793945	77798968	0.813463	0.071897	0.195810
Dnajc15	Dnajc15	chr14	-	77826217	77874917	867.226868	76.649124	208.751205
Epsti1	Epsti1	chr14	+	77904239	78002656	5.050224	0.706137	1.923140
Fam216b	Fam216b	chr14	-	78081024	78089007	0.0	0.0	0.0
Mir1971	Mir1971	chr14	-	78191373	78191478	0.0	0.0	0.0
Tnfsf11	Tnfsf11	chr14	-	78277446	78308043	0.335123	0.029620	0.080668
Akap11	Akap11	chr14	-	78492246	78536860	21.511200	1.916707	5.220084
Dgkh	Dgkh	chr14	-	78559350	78732729	2.596062	0.248741	0.677437
Vwa8	Vwa8	chr14	+	78849178	79202310	15.028907	2.426231	6.607754
Gm4632	Gm4632	chr14	-	79178893	79199190	0.000000	0.000000	0.000000
Zfp957	Zfp957	chr14	-	79212355	79247367	33.809338	2.988210	8.138285
Rgcc	Rgcc	chr14	-	79288750	79301635	5.893873	0.520925	1.418721
Naa16	Naa16	chr14	-	79334507	79390668	185.778442	16.419872	44.718948
Mtrf1	Mtrf1	chr14	+	79397772	79423650	4.926960	0.435465	1.185974
Kbtbd7	Kbtbd7	chr14	+	79426511	79431038	36.308193	3.209069	8.739788
Kbtbd6	Kbtbd6	chr14	+	79451835	79454816	15.158786	1.339797	3.648889
Wbp4	Wbp4	chr14	-	79459937	79481268	138.046356	12.201113	33.229301
Elf1	Elf1	chr14	+	79481194	79582491	9.521191	4.946275	13.471005
Sugt1	Sugt1	chr14	+	79587660	79630797	3076.881348	271.947601	740.639771
Cnmd	Cnmd	chr14	-	79637693	79662183	25.301464	2.239611	6.099502
4930452G13Rik	4930452G13Rik	chr14	+	79702920	79712930	0.407954	0.036057	0.098199
Mir759	Mir759	chr14	+	79738431	79738528	0.000000	0.000000	0.000000
Pcdh8	Pcdh8	chr14	-	79766772	79771312	3.080689	0.293630	0.799690
Gm9748	Gm9748	chr14	+	79769908	79772742	0.000000	0.000000	0.000000
Gm10845	Gm10845	chr14	-	79860521	79869176	0.237844	0.021022	0.057252
Olfm4	Olfm4	chr14	+	80000302	80023141	6.809906	0.601888	1.639220
Gm32455	Gm32455	chr14	-	84046431	84075290	0.0	0.0	0.0
Pcdh17	Pcdh17	chr14	+	84443563	84537060	0.141340	0.012492	0.034022
9630013A20Rik	9630013A20Rik	chr14	-	84458724	84476424	0.000000	0.000000	0.000000
4930529K09Rik	4930529K09Rik	chr14	+	86245970	86262042	0.0	0.0	0.0
Diaph3	Diaph3	chr14	-	86655357	87141224	571.804321	50.538452	137.639694
Tdrd3	Tdrd3	chr14	+	87416583	87545508	51.018890	9.119580	24.836857
Pcdh20	Pcdh20	chr14	-	88464747	88471396	0.000000	0.000000	0.000000
Gm5088	Gm5088	chr14	+	89896224	89899447	161.714264	14.292980	38.926430
4930474H20Rik	4930474H20Rik	chr14	+	90126891	90269760	0.000000	0.000000	0.000000
Pcdh9	Pcdh9	chr14	-	93013700	93890679	7.078335	0.626617	1.706569
Spertl	Spertl	chr14	+	95881254	95882778	0.000000	0.000000	0.000000
Klhl1	Klhl1	chr14	-	96105265	96519034	0.295702	0.026135	0.071179
Dach1	Dach1	chr14	-	97786846	98169765	0.000000	0.000000	0.000000
Mzt1	Mzt1	chr14	-	99034544	99046136	97.978287	8.659729	23.584469
Bora	Bora	chr14	+	99046377	99074540	175.387268	21.567142	58.737358
Dis3	Dis3	chr14	-	99076634	99099770	495.163177	44.843021	122.128395
Pibf1	Pibf1	chr14	+	99099424	99254494	133.928940	11.837198	32.238194
Klf5	Klf5	chr14	+	99298691	99313409	4426.263672	391.211639	1065.451172
Klf12	Klf12	chr14	-	99870640	100149796	0.873561	0.077209	0.210276
Prr30	Prr30	chr14	-	101197690	101200069	0.322234	0.028480	0.077565
Tbc1d4	Tbc1d4	chr14	-	101442360	101609191	2.292865	0.202653	0.551918
Commd6	Commd6	chr14	-	101633766	101640471	40.308571	3.562640	9.702724
Uchl3	Uchl3	chr14	+	101653967	101696125	291.536560	25.767218	70.176109
Lmo7	Lmo7	chr14	+	101729928	101934693	209.552765	19.441481	52.948185
Kctd12	Kctd12	chr14	-	102976581	102982637	0.000000	0.000000	0.000000
Mir5130	Mir5130	chr14	-	102982549	102982632	3.178571	0.280935	0.765118
4933432I03Rik	4933432I03Rik	chr14	-	102987412	103033803	0.424128	0.037486	0.102092
Acod1	Acod1	chr14	+	103047012	103056573	0.000000	0.000000	0.000000
Cln5	Cln5	chr14	+	103070216	103077630	18.302820	1.617680	4.405694
Fbxl3	Fbxl3	chr14	-	103080239	103099566	78.217064	7.419286	20.206165
Mycbp2	Mycbp2	chr14	-	103113411	103346800	125.600029	11.101054	30.233332
Scel	Scel	chr14	+	103513341	103613346	1.495578	0.132185	0.360002
Slain1	Slain1	chr14	+	103650228	103704907	142.754715	13.085126	35.636879
Slain1os	Slain1os	chr14	-	103692983	103699432	0.000000	0.000000	0.000000
Ednrb	Ednrb	chr14	-	103814615	103844476	0.507886	0.046646	0.127038
4930432J09Rik	4930432J09Rik	chr14	-	103977628	104027142	0.191571	0.016932	0.046113
Pou4f1	Pou4f1	chr14	-	104462325	104467999	21.113277	1.866079	5.082202
Rnf219	Rnf219	chr14	-	104477534	104522666	11.116609	0.982532	2.675892
D130009I18Rik	D130009I18Rik	chr14	+	104639144	104966783	0.112655	0.009957	0.027117
Rbm26	Rbm26	chr14	-	105106751	105177314	198.906799	35.312138	96.171364
Ndfip2	Ndfip2	chr14	+	105258623	105309298	50.892426	4.538164	12.359530
5430440P10Rik	5430440P10Rik	chr14	+	105427559	105437716	0.000000	0.000000	0.000000
4930449E01Rik	4930449E01Rik	chr14	+	105498788	105505628	0.808348	0.071445	0.194578
9330188P03Rik	9330188P03Rik	chr14	+	105589549	105593929	0.0	0.0	0.0
Mir6390	Mir6390	chr14	-	105623642	105623770	0.0	0.0	0.0
Spry2	Spry2	chr14	-	105891947	105896819	290.350006	25.662344	69.890495
Trim52	Trim52	chr14	+	106106198	106135862	6.631058	0.670865	1.827078
1700128A07Rik	1700128A07Rik	chr14	-	106417187	106486520	0.000000	0.000000	0.000000
Slitrk1	Slitrk1	chr14	-	108909989	108914239	0.564338	0.049879	0.135842
Slitrk6	Slitrk6	chr14	-	110748578	110755149	0.0	0.0	0.0
Slitrk5	Slitrk5	chr14	+	111675115	111683135	0.436863	0.038612	0.105158
4930524C18Rik	4930524C18Rik	chr14	+	114831965	114861327	0.000000	0.000000	0.000000
1700100I10Rik	1700100I10Rik	chr14	-	114940225	114945948	0.121581	0.014051	0.038269
Mir17	Mir17	chr14	+	115043671	115043754	13.392859	1.183717	3.223811
Mir18	Mir18	chr14	+	115043851	115043946	45.145832	3.990177	10.867106
Mir19a	Mir19a	chr14	+	115044000	115044081	78.792686	6.964026	18.966280
Mir20a	Mir20a	chr14	+	115044157	115044263	15.504672	1.370368	3.732148
Mir19b-1	Mir19b-1	chr14	+	115044305	115044391	32.597702	2.881121	7.846631
Mir17hg	Mir17hg	chr14	+	115044390	115046728	129.676285	11.461330	31.214533
Mir92-1	Mir92-1	chr14	+	115044427	115044506	0.639773	0.056546	0.154001
Gpc5	Gpc5	chr14	+	115092215	116525192	6.255468	0.552884	1.505761
4930505G20Rik	4930505G20Rik	chr14	-	115396551	115409552	0.000000	0.000000	0.000000
Gpc6	Gpc6	chr14	+	116925297	117979529	0.044690	0.003950	0.010757
Mir6239	Mir6239	chr14	-	117953743	117953847	0.000000	0.000000	0.000000
Dct	Dct	chr14	-	118012790	118052246	0.000000	0.000000	0.000000
Tgds	Tgds	chr14	-	118111911	118132765	68.450333	6.049926	16.476761
Gpr180	Gpr180	chr14	+	118137127	118164232	6.732013	0.595003	1.620471
Sox21	Sox21	chr14	-	118233234	118237030	234.205109	20.700024	56.375786
LOC105245869	LOC105245869	chr14	+	118236232	118261199	15.637394	3.096557	8.433364
Mir6241	Mir6241	chr14	+	118258634	118258736	6.592233	0.582649	1.586824
Gm9376	Gm9376	chr14	+	118267158	118267770	1.763323	0.155850	0.424452
1700044C05Rik	1700044C05Rik	chr14	+	118365878	118398165	0.413362	0.036535	0.099501
Abcc4	Abcc4	chr14	-	118482692	118706219	7.484025	0.680636	1.853687
Mir6391	Mir6391	chr14	-	118592369	118592472	1.009615	0.089234	0.243026
Cldn10	Cldn10	chr14	+	118787871	118874525	0.080830	0.047780	0.130127
Dzip1	Dzip1	chr14	-	118875520	118925470	2.148656	0.259872	0.707753
Dnajc3	Dnajc3	chr14	+	118937932	118981702	119.010780	10.518669	28.647226
Uggt2	Uggt2	chr14	-	118984985	119099434	2.797660	0.247269	0.673428
Gm16835	Gm16835	chr14	+	119098965	119115074	0.415558	0.036729	0.100029
Hs6st3	Hs6st3	chr14	+	119138265	119869815	1.958689	0.173117	0.471478
1700006F04Rik	1700006F04Rik	chr14	+	119749227	119751564	0.000000	0.000000	0.000000
Oxgr1	Oxgr1	chr14	-	120019585	120042435	0.080654	0.007129	0.019414
Mbnl2	Mbnl2	chr14	+	120275669	120431698	2.257621	1.006924	2.742322
Rap2a	Rap2a	chr14	+	120478461	120507192	22.126320	1.955616	5.326053
Ipo5	Ipo5	chr14	+	120911194	120948044	3245.139648	380.782959	1037.048950
