chr	start	end	8Cell_Tead4	8Cell_Tfap2c	Morula_Tead4	Morula_Tfap2c	TSC_Tead4_1k	TSC_Tfap2c_1k
chr10	30842283	30844783	7.68358964868164	6.839452050503818	7.341754149373372	8.49890181718306	6.0691946129432095	24.467818233506947
chr10	31311404	31313904	4.462435513671875	3.1545281871448863	5.595981313323975	4.593985973982377	5.514200965294471	6.332863005913629
chr10	31413935	31416435	2.7018001953125	2.18017542329268	2.253826066843669	2.273287888474898	2.4140639141376203	2.211298223876953
chr10	31445421	31447921	2.55562905859375	2.547275398185036	2.859680844624837	2.5372975305730643	4.608272685077374	6.405169954969618
chr10	31609225	31611725	2.640778332519531	2.178689580605247	2.3578032625516254	2.468892612249201	3.8751756234975963	11.360783832465279
chr10	32889415	32891915	4.959067744140626	6.824217405215176	4.463562808227539	7.671301123046875	5.530342232572115	17.51134915907118
chr10	33081482	33083982	2.039409666381836	3.0051618094704367	1.933599112701416	1.90368644322482	3.1134142142427885	3.2236677603488495
chr10	33255857	33258357	2.2985146633300784	1.2050379837729714	1.743407375717163	1.373209507335316	3.624876677433894	2.4948604828559025
chr10	33624100	33626600	2.5577901275634765	2.030769564888694	1.9890867444356282	1.8392198970447888	3.6192902817946218	3.763494836086697
chr10	33781615	33784115	3.0052181170654295	2.029013178877397	2.482499924468994	1.7362495375199754	4.724188858266977	2.0795640265570747
chr10	33855721	33858221	2.892778187927246	1.8881629124034534	3.484115286254883	2.001080032244596	4.040911869741587	2.3684777304416236
chr10	33903110	33905610	3.023157670898437	2.7897932995882906	3.348631075541179	1.9514889535383746	4.395910063288762	3.476116192287869
chr10	33950712	33953212	4.883791698242188	3.3644441112171526	5.184170767466227	3.7871053627707743	5.988026208683894	4.894285877075196
chr10	33994555	33997055	2.968668118286133	2.0843815285422584	3.0470199590047202	2.0355535236011852	5.541328697791466	3.205656829155816
chr10	34019116	34021616	10.76417105810547	7.545740247136897	7.987005392328898	9.14265551369407	9.820438392803487	22.36563326348199
chr10	34035596	34038096	4.0195745637054445	2.8664319788499313	3.2309587319612505	2.478551109175249	3.998588089235746	3.220081737653944
chr10	34043813	34046313	2.467746748291016	2.4883527339588514	2.2105935509363808	1.6067771901910954	4.978907587139423	2.837875248887804
chr10	34096019	34098519	3.475522535400391	3.3694456657409666	4.539101329549153	2.7029022738370028	4.13995665602464	4.697733472222223
chr10	34127472	34129972	5.5791379401855465	6.089921231356533	4.413391898854574	4.680983371803977	5.1512959645432685	5.077202110188802
chr10	34207051	34209551	4.28789125756836	4.138855521739613	4.247577189636231	3.486376254757968	8.690964746844951	32.396633020833335
chr10	34280189	34282689	3.895398101196289	3.013106583335183	4.920069688669841	3.393314686653831	7.190355232872595	8.69597901611328
chr10	34295420	34297920	2.4111667254638673	2.1380143834894354	2.8023363599777222	2.0549671431107956	5.433047775503304	5.949655186631945
chr10	34387980	34390480	6.858782406616211	4.052023252452504	6.844524141057332	4.259520439009233	4.136037876539964	2.872084602186415
chr10	34418028	34420528	13.187543396240233	4.419474751697887	9.273117371622721	6.232971474664861	6.014108723707933	6.830656339789496
chr10	34481399	34483899	8.029545609374999	6.4304918083884495	7.709416381835937	6.484125242892178	3.7251744856144833	3.6215291186523433
chr10	36504806	36507306	3.351238467895508	4.793992670926181	5.220425719451904	4.560219599498402	2.9854670075871397	7.842680869140626
chr10	36972543	36975043	5.566449373718261	9.55986573791504	6.594120949427287	13.575399365650524	8.742280939753606	41.73033813639323
chr10	37138426	37140926	8.377572638671875	11.540972572187943	12.180796810913085	15.461179760742187	10.449290823317307	37.34656359809028
chr10	38173773	38176273	2.6647281751708984	3.069899163679643	2.283591398938497	1.8536256376093083	3.579188130540114	3.0922207194010416
chr10	38821279	38823779	3.947507381835937	3.080439660089666	4.477548215357462	2.399442859719016	3.7359041913311297	2.3959796426052518
chr10	38963514	38966014	3.2507487580566403	2.92473132240989	4.229659293619792	4.262707108376243	3.352506606445312	2.6207557326931425
chr10	39132022	39134522	4.392942636169433	4.1662295057123355	4.788644650650024	4.390880458207564	7.368564249737079	17.58269898003472
chr10	39133395	39135895	5.466175107421875	4.447990493080833	5.434984074401855	4.1805015748457475	7.0821878971980174	17.057340715874567
chr10	39163294	39165794	4.31374068334961	5.150100622836026	4.608798630269368	5.226539903675426	3.3736590553635817	2.9128333319769966
chr10	39367798	39370298	6.577296962402343	6.069347479525479	7.301577141571045	7.4801397838245745	6.081748003117489	21.051600286458335
chr10	39610933	39613433	4.976075073242187	8.196298467462714	6.026317947387695	7.252276176313921	9.50569823392428	22.504560864393444
chr10	39730159	39732659	9.696009233154296	8.461252261907404	9.419609552955627	11.628457403425736	13.07009486741286	45.34470968288846
chr10	39731507	39734007	9.6445376953125	9.246227736317028	8.885101826477051	13.34545155778365	12.78306359713041	60.85011184299046
chr10	39898738	39901238	4.9351896206054695	7.3604618311101735	5.756620152282715	7.220169113436612	6.209466491793119	19.763176803385416
chr10	39926423	39928923	3.3455744864501953	5.156637756625089	4.4454625189463295	5.356677263017135	3.908229367112379	6.713999382595486
chr10	39959653	39962153	10.131120830078125	7.339530550315163	10.351383742014567	7.637980624528365	6.7396695102163475	10.943673377143012
chr10	39986146	39988646	2.3441267943115234	2.8004435354232786	2.9829583585103356	2.605530790571733	4.111729361853966	3.4607921975368927
chr10	40024768	40027268	3.4759810751953126	4.472379213367809	3.9346615687052413	4.799753521173651	6.993283438532903	8.514448313802083
chr10	40141754	40144254	5.823285548583984	12.679963886469059	6.1139555801391605	13.69150019309304	6.625146692739634	29.420245353732636
chr10	40246479	40248979	9.424433381347656	9.563441906183417	7.392280381774903	7.628713798522949	6.9395472440279455	17.05741506347656
chr10	40257165	40259665	17.309948596191408	9.015808866743608	13.437173705037436	13.481255006547405	17.619481820913464	26.176598185221355
chr10	40301686	40304186	9.538171009277344	11.905074341652611	9.905905981445313	12.798499458451705	12.137681849459133	37.87766158691406
chr10	40301688	40304188	9.535868538085937	11.897091280018198	9.904354833984375	12.794264670632103	12.138507222055289	37.85372809027778
chr10	40347307	40349807	15.447379814453123	11.704417327325995	15.29846600341797	16.450124221524323	18.70772445763221	53.19731781358507
chr10	40568361	40570861	1.2827024286499022	2.2640075572620737	2.993281808980306	3.1497720522793857	2.300108075045072	2.43024958340115
chr10	40628010	40630510	4.032924506225586	4.8326553516734725	5.893574659220378	4.896326206276633	3.8917845534104565	3.979689902072483
chr10	40681281	40683781	3.0204381726074216	4.923363000349565	4.055255109532674	3.961614488913796	5.157608641075721	11.019538710394965
chr10	40881533	40884033	7.3715261635742175	7.20280253573331	7.369178462982178	9.24307066636519	10.316019290865384	30.08019656901042
chr10	40882643	40885143	7.287995288330078	8.867472943115235	8.215006638081867	10.461222634194113	11.131292988281253	36.3974795868598
chr10	41071084	41073584	3.035065614379883	3.4667884117820047	3.8963671078999838	4.298966235906428	4.729057614652194	4.488639066636827
chr10	41302741	41305241	10.685785820800781	8.643536464621805	11.373916179148356	8.387311874112216	13.022997197077823	20.65041011216905
chr10	41448357	41450857	13.158792856201172	10.949774655983664	12.456142370223999	11.512759039445356	5.95319857797476	13.804332340630426
chr10	41474313	41476813	6.232989705322266	9.0484830078125	7.259937727101644	8.620476822731712	5.536802860013522	12.544752204318575
chr10	41488438	41490938	5.726679577148438	7.779691977206143	7.927732582855224	7.463016082208807	6.116190792236328	12.70893656846788
chr10	41489840	41492340	6.735359085693359	6.516102543085272	7.437498129781087	6.49770735612349	6.591957089468148	13.520195334201388
chr10	41517499	41519999	13.45482771899414	17.027226926768908	12.301135784276326	18.845674925648083	14.869008860426682	82.88536890218099
chr10	41566015	41568515	2.8027979949951174	3.392728551136364	3.5265569187164307	4.342758017522638	4.336039990234375	7.487987000868056
chr10	41606095	41608595	4.806017539672852	6.028842845015093	7.280256333033243	9.23722272644043	7.491552741887019	19.585697803412543
chr10	41808573	41811073	13.289616412841797	16.617977079634233	13.58035317891439	21.63170779252486	15.23317684344952	77.5764372165256
chr10	41809163	41811663	12.47958544116211	17.024891911177203	13.408527021789551	21.71830523293235	16.596302807992785	80.04573896674262
chr10	42017882	42020382	3.769821462646484	3.912521135503596	4.19359873046875	5.406980080205744	5.762489840275691	10.509092682291666
chr10	42276242	42278742	23.872038325195316	20.870270950039952	21.4544466506958	26.06882628839666	17.731686681189906	84.40209267361111
chr10	42478065	42480565	9.589219423828126	8.048495716441762	10.298656581878662	10.875649774724787	5.543085841721755	17.640265667046442
chr10	42500053	42502553	20.84278486035156	15.988056880881567	13.650764714813233	19.732910406494142	9.071755428185096	41.13594261027018
chr10	42583088	42585588	6.151133369140625	8.1110802393133	7.472061125691731	8.095056757701528	4.414643198899489	7.672432358940973
chr10	42676915	42679415	5.937547078857421	6.420123716597124	7.18359668083191	7.458185458096591	5.938729176682692	12.158612105984156
chr10	42759495	42761995	5.19658868774414	6.859681341830167	5.653535531743367	7.658286191628196	7.559210894305891	21.429773906792533
chr10	42858511	42861011	5.249305188232421	4.210072113869407	5.874841468429565	3.867351924826882	5.5048104156024635	5.734233498399523
chr10	43172698	43175198	2.77488618359375	5.470438876065341	3.5959117177327475	5.958219178078391	3.6970062462439905	17.39323887044271
chr10	43174030	43176530	2.7384567706298824	4.464755676408248	3.708016595713297	4.65196311340332	3.8145989558293265	14.229561630588107
chr10	43219485	43221985	7.0989536328125	6.486553820800781	7.378197093709311	7.280847283658114	8.268322586294321	32.42276503228082
chr10	43477139	43479639	9.0784925703125	9.626875129283558	10.803631904856365	8.682629081587356	5.996991744572566	23.63020863606771
chr10	43540494	43542994	7.955386339843749	12.038732380537553	9.171973843892417	14.656777311567827	7.9483655138221145	32.540909195963536
chr10	43577168	43579668	7.457713830566406	11.305703707885742	7.264338188934326	10.61481579173695	6.109659998873197	35.487643524305554
chr10	43591426	43593926	3.687031496582031	4.662875465670499	5.203510407511393	5.0984554241527205	3.08255703125	3.99671318359375
chr10	43744157	43746657	3.614122429077148	5.094783856756037	3.9708585454305014	5.043203718705611	4.682064767878606	8.697521811794704
chr10	43823906	43826406	6.438354119140626	4.37073106842041	6.4755701782226565	4.846683854952726	4.676611263521635	2.854279691840278
chr10	43899806	43902306	8.041072739257812	6.013621974598277	7.995852605056763	6.574632934431596	4.514497454927884	13.120074123263889
chr10	43901236	43903736	8.420075907226561	5.7569306071194735	7.809458541107176	6.164514840004661	5.950455458420973	11.072369339192708
chr10	44004346	44006846	24.267270322265624	16.77414070933949	21.74816508585612	20.86387950994318	13.106228017578125	29.828137157118057
chr10	44168446	44170946	2.1611439576416016	3.27339782964533	1.7421755627950035	3.0931584127252756	3.8332669944411055	2.861159835340712
chr10	44266357	44268857	9.169531221435546	5.63343807705966	7.941340772628784	7.459679358187588	8.846969322228064	22.039073281385633
chr10	44357675	44360175	5.880833294677735	3.8944658316872336	5.328617947260539	4.439968945867365	4.572595198176458	3.945989055040147
chr10	44458248	44460748	7.505314912597656	7.9923943220658735	7.444443426767985	6.747987132124467	7.293858209510216	15.796937881944444
chr10	45065213	45067713	11.8324325859375	9.266850452769887	14.733339999643961	14.71288945645419	6.774878761268028	16.28051691799588
chr10	45287304	45289804	3.380386320800781	6.764051275079901	5.609858628336588	7.6989442958485	3.9521646335073624	8.320825667995877
chr10	45333761	45336261	2.3821952182617183	4.011651592878862	3.146040749677022	5.6952683787952765	5.240839334059496	16.42095573398166
chr10	45469701	45472201	2.1630507568359376	2.7925950619784268	3.0032085903167727	2.577104736328125	2.9391088054011414	3.8294638290066185
chr10	45575828	45578328	3.269662106323242	2.995162224405462	4.990094786262511	4.025736693607676	6.377398106032151	11.097972151557073
chr10	45805703	45808203	3.409760466918945	2.4587980244723235	3.5547523142496744	3.2670319749311965	3.714796659780649	3.0303936478678386
chr10	46242747	46245247	1.7089414282531736	1.517781268796054	1.43384395125707	2.023061072366888	2.8408240493539663	1.452551531507704
chr10	46242748	46245248	1.7083199024658202	1.51755736097856	1.4338888889948527	2.0227515042218296	2.8407552681790866	1.45245478580051
chr10	49095343	49097843	1.0762712484130859	1.121030538489602	1.2685736981391906	0.919092427479137	4.2834233339280345	1.5036042037624784
chr10	49788254	49790754	6.6251392990722655	5.469789002019709	4.357884327443441	5.02846650092385	3.0971677582256607	4.302492588026259
chr10	50590668	50593168	7.790081275878906	4.286744872561368	7.163024953206381	4.891104189161821	5.778851155724158	9.83908321858724
chr10	50893650	50896150	3.986062869262695	3.8971919333718033	4.387469167455038	3.0690213663274593	6.438673790564903	9.007372410753039
chr10	51478611	51481111	0.6201421028442383	0.1689565488468517	0.45306680301030483	0.3364726921428333	4.182589356032151	1.852635441962348
chr10	51488897	51491397	0.8664920424804688	0.6303351514989679	0.7469468376159668	0.5280474967262961	4.032705977313702	1.5364255013020833
chr10	51589960	51592460	2.4710590869140625	2.094441102183949	3.015163850784302	2.483803795554421	2.826255026479868	2.4713013405693904
chr10	51630958	51633458	1.8709900112304687	1.7959740262118256	2.6116175456364954	1.3083295085906983	3.5830557346754808	2.211115772840712
chr10	51675759	51678259	3.5678395799560545	8.209552101690118	2.5350483180999754	6.776013034889914	2.5686161187274643	4.46725175930447
chr10	51756694	51759194	2.2841072397460938	1.765960265558416	1.7082642454147339	1.7886604526172984	3.432231913311298	2.6825134114583333
chr10	52020501	52023001	4.048526203674316	3.0354350200306284	2.208391855875651	3.295205224886807	2.8239024500450722	4.851686295233832
chr10	52194744	52197244	1.4206950024414062	2.2991473162564366	2.872574904123942	2.50712827502164	3.1192297549203727	1.985471500583225
chr10	52231618	52234118	11.910665100585938	13.031809854680843	11.506663569768271	14.497738885220615	4.614878340594952	15.791222643229167
chr10	52381624	52384124	6.785111312011719	6.156528993363814	8.068434173583984	6.530662818076393	10.012934368614784	19.304511222873263
chr10	52389607	52392107	3.300775010925293	2.311493083190918	3.1096410929361977	1.9007694846413352	3.520170166156475	2.5251493664550777
chr10	52415546	52418046	6.042146111328125	5.753255791126598	5.639015777333577	6.971783140980113	8.688911650390626	15.479595529242623
chr10	52545239	52547739	1.8076934625244139	4.460804567371715	2.1052311475118004	4.128039508056641	3.798557727050781	2.539704551730686
chr10	52688500	52691000	2.11106808013916	2.965425661537864	2.8042086391448975	2.0936383498451927	4.221013409893329	4.740670453559028
chr10	53278269	53280769	2.624738022338867	1.705300861497359	2.142471266301473	1.0022910065390847	3.177458727933443	2.3952395239257815
chr10	53335685	53338185	3.5758209271240236	2.374244664001465	4.068493057060242	2.8871563357266514	4.395312376990685	3.6254181148952904
chr10	53379351	53381851	3.440772801147461	5.5045340627496895	4.239039791107178	6.309443812144886	5.027411466440055	23.22982462375217
chr10	53518489	53520989	7.5525370922851565	9.326052057162197	7.736121249643962	8.764894854181463	4.915970028639574	4.7083580463324655
chr10	53594960	53597460	5.8180452832031255	8.807293591308595	5.915641043090821	7.651767103715376	7.093795776367189	30.592586206054687
chr10	53629939	53632439	18.720944969848635	8.672174880426581	9.69340366859436	7.642784296764027	7.780702089655949	12.23708191297743
chr10	53750409	53752909	1.7290496747436526	2.8306641559254038	2.6330980878194175	2.677689862615412	4.2938362068997895	6.602557777506511
chr10	54073921	54076421	2.8838227768554687	6.830510515247691	4.158583385976156	6.27995151311701	7.615563930851863	30.906888451063367
chr10	54075296	54077796	3.0848297868041996	5.44597950335416	4.55053335164388	4.655444964044744	9.202821300330529	22.662707392578127
chr10	56104916	56107416	2.673436483886719	2.035587131084095	2.772122910308838	1.9203244655262341	5.73736193331205	5.021944315999349
chr10	56228189	56230689	3.8825018721923827	2.9233457976948127	3.9809145144462583	4.658925986966219	6.726921411132812	18.77431028008355
chr10	56375299	56377799	6.435176002563477	3.991929704145952	8.936611246744793	4.306460705705122	7.486338909254808	7.241890535481771
chr10	57484384	57486884	7.043736201171874	9.669333911548962	5.63037553100586	10.600842249367453	8.202491836688703	31.791503619791666
chr10	57485853	57488353	8.154247658203124	12.350981139581855	7.561943105824788	11.623852013050426	9.583342834097055	42.41259117811415
chr10	57532029	57534529	11.373860521484374	5.058811294555664	5.885306044260661	5.131871004416725	4.360907563852164	9.488353527425131
chr10	57629980	57632480	2.670336134033203	4.22446244950728	2.724247811381022	2.844652297488126	3.1586701096754806	5.171708913845486
chr10	57782922	57785422	3.531770022857666	2.8795077893343843	3.1366812540690105	3.020673810993541	4.359204889573317	3.310389745279948
chr10	57792543	57795043	7.276470069091796	9.132509518155185	5.917132808939615	7.278563229786266	4.438824337909405	5.224372031589084
chr10	58232175	58234675	0.22212515258789062	0.5831555130004883	0.2711157959143321	0.2857129460508173	0.8927784672663762	0.4206811413235135
chr10	58236160	58238660	1.9643041786193847	3.0272187284643	1.798716908899943	2.9310388038982045	1.9681511643629805	1.6563157535129125
chr10	58253525	58256025	4.842249487304687	4.241233361261542	5.494383013661703	4.3688456837047225	6.186352342810998	8.541558831787109
chr10	58321465	58323965	12.603128076171876	12.700960457541726	12.10188955637614	15.019825281594015	15.060494501201925	52.82825067952473
chr10	58444851	58447351	7.426918562011718	6.43363496315696	6.185345222727459	7.110239086914063	7.602543772817758	19.95901741455078
chr10	58495936	58498436	10.774041958496094	9.027843776910956	8.548568466186524	7.6256473297119145	11.501041518930288	17.796454281684024
chr10	58675196	58677696	4.3055908850097655	8.253657387889517	4.340471891276042	8.199365451882104	5.184009713979868	14.530083665364584
chr10	58694744	58697244	3.2816557095947267	4.940803967978738	2.7229497004191083	3.5188310499711473	3.764901579026443	3.401828515082465
chr10	58811358	58813858	6.549537616577148	18.708816166548296	7.930535210927329	18.916174346923828	4.202863581730769	30.81388030436198
chr10	59219921	59222421	8.285834635742187	9.333481491643733	6.995180399576822	9.613352300331808	9.18785235107422	33.07119382269965
chr10	59221347	59223847	6.949476815307618	10.804964462002841	6.873083231862386	10.128506059958719	7.0228548828125	24.803843846571176
chr10	59321295	59323795	8.330739456787109	13.963286203835226	9.297120132446288	15.05274530500932	9.201597160456732	35.61961078830295
chr10	59401684	59404184	2.1865839576416013	4.284998136208274	3.3426606122334794	4.3948325486616655	3.721169104379508	5.535576585828992
chr10	59441279	59443779	2.621391117431641	3.5181169461337	2.9962262678782148	3.332303895291415	3.693424807880108	4.558437571343316
chr10	59616192	59618692	5.369614779052735	9.705037973716042	6.067818636576335	12.419740983581542	7.117559005784255	49.91386388861762
chr10	59700562	59703062	15.7127720814209	9.1341401883212	15.268216934458417	13.083134674072266	13.64250319185697	33.60663876790365
chr10	59877590	59880090	9.190565694580076	9.12224285250577	9.277235818354288	9.559684306196731	10.865951517427884	20.67008557332357
chr10	59951270	59953770	13.846179685058592	16.593953585537996	12.447410600535076	21.14049357022372	9.065222355769231	54.915800629340275
chr10	60000804	60003304	18.53557509008789	17.84086474720348	10.757784134165446	16.824379017777876	10.41903661320613	42.8045423546007
chr10	60002612	60005112	13.231593905761718	14.372640497381033	9.576287381744384	14.71151246393377	11.328696693209134	40.760920692274304
chr10	60104256	60106756	5.07307585522461	7.237303672929244	4.7598815893809	6.183295399613813	4.297881671799879	10.097609527180989
chr10	60124775	60127275	9.931697924804688	10.696307353071733	11.050496152242024	13.169261022671787	5.698211010742187	11.874367333984376
chr10	60218760	60221260	14.624429232177736	11.294111840265447	13.311186158243814	14.307435786021838	6.1870405217097355	16.295925669352215
chr10	60275627	60278127	18.643846962890624	15.061116020063919	16.175018513997397	17.902082446566496	10.198209098557692	32.761017578125
chr10	60344850	60347350	7.126887149047851	13.667365329256924	6.718327519098916	13.684423785955255	5.094573828125	20.25538102077908
chr10	60397725	60400225	3.9985997436523437	7.47777466763583	3.7411643005371094	7.874527027199484	4.730995066481371	5.5310307183159715
chr10	60695990	60698490	4.04592098815918	11.985336135170677	4.703175438181559	12.144826487593217	4.479406173940806	13.332662200249565
chr10	60752282	60754782	24.328423255859374	17.384165517633612	20.392783902486165	20.049001703435724	4.961259199218749	23.771069037543402
chr10	60831081	60833581	8.201903854125977	8.633293684525924	7.083238938395183	10.382927474975588	7.948089423640326	28.74866354166667
chr10	60921022	60923522	3.133265979858398	4.894403451815518	3.2522950108846027	5.209987200372869	5.2001076821664665	4.976479869927301
chr10	60937632	60940132	8.221171888183594	7.523688283192027	9.42538851331075	9.162215555641867	4.309505474759615	4.866613373480903
chr10	60958722	60961222	4.280644780151367	5.043402451948686	3.1154712274869283	4.920201945356889	4.019201340519832	4.098868656955296
chr10	61029302	61031802	2.653067281982422	4.639743774414063	3.5661450588862107	4.40934678067294	4.976977172851562	4.091960948621962
chr10	61087330	61089830	4.3275141345214845	8.023493204012784	6.266619826126099	8.283618696732955	5.173126227276142	7.7134392578125
chr10	61147165	61149665	4.439988826904297	7.842843032836914	5.247893543879192	9.962948017189719	5.29177235529973	28.379521085611977
chr10	61169963	61172463	3.442517795898438	4.644361435768821	2.9137043497721353	4.322517909379439	3.6912375997220552	3.8293153130425344
chr10	61272938	61275438	3.098785714477539	8.106369288357822	4.3854055573781325	7.587561423006925	8.658521441932091	20.39671852484809
chr10	61295835	61298335	2.3655765557861326	4.637990770374645	2.301309634399414	3.818254495516691	3.9225438936673673	4.4059466796875
chr10	61383023	61385523	7.9593541000976575	10.82931377175071	5.741376260375976	10.56022978848544	6.4746538315054085	26.86779462565104
chr10	61415971	61418471	5.010146760009765	10.478837141557173	6.076631530761719	9.93681396484375	7.749119186823918	26.48427132161459
chr10	61452169	61454669	4.7172942895507814	6.61563407870206	3.6723477465311682	7.021065138660777	6.738007270601713	17.34259861436632
chr10	61473832	61476332	4.296162260253906	9.120778865606134	4.864852724456787	10.373224636147238	6.206975979567307	24.977185912543405
chr10	61593483	61595983	4.983363760986328	4.251770645419034	5.524359386189779	4.1274962147105825	3.8739080774864787	7.933432680664063
chr10	61646620	61649120	6.561473399658203	7.428930451549184	7.3903854423522946	8.632717264348809	7.6732154296875	25.660480479600693
chr10	61678320	61680820	5.875039825439453	5.854568361594461	5.2764645921071365	7.587082523970171	7.81569760554387	19.79953921034071
chr10	61679790	61682290	4.857080478515625	6.262993841552734	5.212971943028768	6.937096082791415	8.19190772986779	20.802439165581596
chr10	61693513	61696013	7.104292314453125	8.176927615079013	9.321113231404622	8.519512177345968	10.950462237267127	18.20975649034288
chr10	61713262	61715762	3.7882200230712892	5.73163401184082	5.246770397694906	5.9156867261019626	6.135031264648438	6.700026303982205
chr10	61772736	61775236	2.372710132385254	5.153644703188809	4.719274321746826	4.670900048966841	6.856919156775842	9.052574199625651
chr10	61783364	61785864	2.992399273498535	4.8275093048095705	2.82956070245107	5.0187993911743165	8.083132760291466	18.86449700439453
chr10	61978608	61981108	9.084223922729493	7.505308587923917	10.972036139170328	9.954778340565074	4.697717739821215	9.561449788140191
chr10	62110513	62113013	5.827960499023438	5.588460795177113	5.8221056884765625	7.107824764459784	5.525040463679387	10.373395498589408
chr10	62131089	62133589	2.197036979980469	4.205655118352717	2.2033485226949057	3.5921092135342683	4.167407584416316	4.048943276909722
chr10	62193727	62196227	3.868743138427735	6.667431985751065	3.7981885177612305	5.929396721302379	3.0896355903508113	4.373126177842883
chr10	62230718	62233218	5.319834616455078	5.683015089000356	6.303531512451172	6.992570512667569	7.355488105468749	21.555509719916447
chr10	62250437	62252937	3.4308644958496095	5.330168089988015	4.2245154998779295	5.607346610051936	3.620514046067458	4.213637056749132
chr10	62338606	62341106	12.399601411621095	11.87302181146795	10.597273014322917	13.536578053977273	13.119170583683896	32.45084387912326
chr10	62339921	62342421	8.911622519042966	8.855319357577237	9.713812093607585	11.418956206165662	11.724676304837741	26.369085840386287
chr10	62421957	62424457	6.387051944091796	7.777917553156073	7.219782902526854	7.5459043540261	4.572568065373347	5.348747087673611
chr10	62447159	62449659	4.375618850463868	6.188933099365235	5.727711342875163	5.845008802379262	7.263760426307091	11.201541399739584
chr10	62449193	62451693	8.803509458496093	8.708769744873047	10.387680492655436	10.03632744362571	9.203088742769681	17.145787645399306
chr10	62486098	62488598	9.864941494140625	8.790699608542702	10.448464900461833	11.142039819335938	8.495324854266826	32.23680092556424
chr10	62507255	62509755	4.733906554565429	6.294107529518821	7.084520487467448	7.056588370028408	4.846374205603967	9.558581787109375
chr10	62577957	62580457	9.695158587890624	7.7253337374600495	8.071090054829915	7.747455409102007	8.51775459791917	15.43856393500434
chr10	62601798	62604298	9.978539091796875	6.266066623063521	9.61546263771057	7.0489271617542615	7.305230280198317	10.371737193196614
chr10	62650698	62653198	8.888835484375	7.301464407522029	8.385025584538779	9.01530659609708	13.170578804462139	26.206504802381726
chr10	62680507	62683007	6.715158022216798	7.839434400523793	4.125863190714519	5.480900846724077	6.1961531216195915	5.248042527126736
chr10	62725599	62728099	5.31072533001709	5.8901186745383525	5.699794617716471	5.800521432217685	6.610749276874249	12.84951775390625
chr10	62765106	62767606	3.5104894326171876	2.9039301957390524	4.008735909080506	2.999021049152721	4.743067302433894	4.563709566040039
chr10	62791868	62794368	16.924616603027342	9.826785954978249	14.571750999196372	10.086899963378904	11.650963258713942	19.790236974283854
chr10	62879514	62882014	4.752127993164063	3.5332910446166994	4.364170822397868	3.1698169472434303	5.842222367412861	6.040441679416233
chr10	62918632	62921132	15.116821499511719	9.607961681851474	9.508028819274902	9.677353655173562	5.946343849909856	19.613664281684027
chr10	62945028	62947528	6.937852678222656	5.810457790721547	8.768048624801636	7.420491464788263	6.533727997483473	17.140752489149307
chr10	62978222	62980722	5.7737612584228515	9.1116796243841	7.9073519490559905	10.283351859352805	7.356181341646635	19.957842915310334
chr10	63022511	63025011	8.516907607421876	10.40024881591797	7.874981914265952	9.890905762828481	10.205710888671875	40.83791916015625
chr10	63023349	63025849	8.469911761718752	9.946862933904473	8.012260800933838	9.688271593128551	9.21960195744441	38.10018141276042
chr10	63059616	63062116	4.816979682128905	6.517682302579013	9.239923511759441	9.923886883267489	4.340891881009615	3.5988995723470056
chr10	63098155	63100655	5.070235874023438	6.766942478249289	5.283947075398762	6.547855128062856	5.5709531231219955	8.810872292751736
chr10	63203452	63205952	9.702244561523438	5.784608065241033	8.156592741902669	5.760450281594016	5.043193808218149	3.208052284681532
chr10	63241796	63244296	8.305220142578126	6.835722731711648	8.323854853820801	7.482780698741567	6.149922083082933	12.044675231797962
chr10	63338532	63341032	8.280217786865233	11.881106431163442	6.802555166498821	11.918952785422587	5.503683717322716	34.56415234673394
chr10	63380442	63382942	8.78245746850586	7.52451239304976	8.745478189023336	6.336708537777987	3.8949922372671275	9.216540298258463
chr10	63428097	63430597	11.60904044140625	10.88331596291282	10.347252726491291	10.935945791903409	12.790832590989334	33.2720607671441
chr10	64089755	64092255	2.0019134896850583	2.32996978634921	1.4511608139038086	1.544292162357677	3.776121789550781	3.3093135009765624
chr10	66123564	66126064	2.6470782392578123	1.679894824357466	1.8783606938680015	1.3022125726873226	2.869158959585336	2.2172478540039067
chr10	66143295	66145795	1.5269763815307618	2.1788333362926138	1.8199860918680828	2.119989646356756	4.322617166372446	2.683324148220486
chr10	67003074	67005574	5.00542915991211	7.784669367703525	7.695036853981018	8.266468886358089	15.447067641225964	40.5568540641276
chr10	67096488	67098988	4.690816745361328	10.350381377896396	7.338840902709961	11.186700071577592	20.45000650841346	54.610858339843745
chr10	67125257	67127757	7.575564353515626	6.809234179132636	8.199335746002197	8.254998897483134	11.266778505859376	25.314879850260418
chr10	67284781	67287281	4.6606650937500005	4.115903156627309	6.411960051981609	5.365228478449041	7.961304035081129	12.215529054904513
chr10	67535868	67538368	4.569153289123535	5.256901807195489	5.013459134419759	5.348110470164906	8.405482596153846	26.310406056857637
chr10	67548455	67550955	4.463120059814453	7.501335443115233	6.393730636914571	6.9002078281749375	7.998392415677585	35.24162785101996
chr10	67912162	67914662	1.4640471500244139	2.214502780983665	2.6185208206176758	2.180111604239724	3.210154219313402	6.144052507866753
chr10	67977597	67980097	4.444388904785157	5.091356713867188	5.505571863301594	5.398045019253817	7.122283483135517	22.039528464626734
