chr	start	end	Morula_Klf5_ds
chr2	169061519	169061797	13.67178544380682
chr2	169070998	169071407	16.407209237805205
chr2	169071634	169071857	12.055090955554638
chr2	169088838	169089340	20.612825256894784
chr2	169125025	169125267	10.844166858137147
chr2	169289069	169289412	13.52241901475556
chr2	169735527	169735878	9.331283538090197
chr2	169857563	169857954	28.494591571485905
chr2	169887535	169887794	15.085731101312232
chr2	169895940	169896343	10.954935717523542
chr2	169934459	169934921	19.74979679305832
chr2	169935137	169935594	15.05283528292466
chr2	169962096	169962683	20.29887559426095
chr2	169970735	169970926	15.099215682264397
chr2	170028357	170028653	12.599281017844742
chr2	170042790	170043402	20.382576771031797
chr2	170046200	170046502	19.979171380301974
chr2	170078838	170079199	9.526197278928889
chr2	170141169	170141357	24.137769993315352
chr2	170142856	170143083	24.078324834680767
chr2	170158549	170158923	23.876914812281807
chr2	170182427	170182655	18.7102426311426
chr2	170192963	170193228	23.81822051642076
chr2	170206108	170208024	27.23798086297062
chr2	170228040	170228989	21.593495139834502
chr2	170266595	170266941	21.00405463731358
chr2	170296382	170296726	12.62812441864679
chr2	170308694	170309094	26.575150940418244
chr2	170310578	170310783	41.321677240511264
chr2	170339225	170339795	22.329204785196406
chr2	170342817	170343098	15.667358412012936
chr2	170356927	170357203	27.626448517260343
chr2	170375060	170375282	9.48183027473656
chr2	170376065	170376321	12.070622891187668
chr2	170460278	170460495	9.867621046057495
chr2	170476503	170477052	17.48080852557184
chr2	170484165	170484462	12.306163113526624
chr2	170520299	170520723	11.716990935352614
chr2	170526392	170526594	12.455422519457223
chr2	170530066	170530391	21.638016251784105
chr2	170601173	170601517	11.887615220491277
chr2	170624352	170624615	26.47228876991417
chr2	170627920	170628354	21.88454680508732
chr2	170709604	170709894	9.757944297790527
chr2	171119834	171120107	16.852231140975114
chr2	171379899	171380115	11.084104012559962
chr2	171638672	171639051	19.72558453340958
chr2	171639253	171639573	15.044292694330215
chr2	171744548	171744757	8.446503030056018
chr2	171947390	171947616	7.971769550205332
chr2	171976837	171977213	16.538040856097606
chr2	171988221	171988442	15.185013123766868
chr2	172222193	172222522	8.752722074195606
chr2	172337593	172337837	12.059029397417287
chr2	172345024	172345284	19.666186174979575
chr2	172345607	172345941	25.684504823056525
chr2	172370680	172370880	19.443742752075195
chr2	172439988	172440373	24.185608980253146
chr2	172440592	172440807	27.362614396561025
chr2	172478128	172478655	13.452713494056542
chr2	172500819	172501060	12.96997540422495
chr2	172546908	172547245	17.102653664721934
chr2	172550542	172550913	28.98913756470796
chr2	172567320	172568587	24.76141463552955
chr2	172577135	172577433	16.883795507802258
chr2	172593100	172593389	26.060099374051738
chr2	172593736	172594297	19.465020400742585
chr2	172604453	172604773	19.203398406505585
chr2	172621740	172621929	8.679424863643748
chr2	172634916	172635383	16.320811332931356
chr2	172662130	172662769	12.885856060541478
chr2	172699433	172699935	15.565338814875995
chr2	172705459	172705658	11.378561738747448
chr2	172716055	172716674	16.043750170552094
chr2	172724627	172725157	15.913261130620848
chr2	172870861	172871690	15.692209763751244
chr2	172886545	172886938	15.240238692014271
chr2	172891921	172892274	20.383615607242746
chr2	172914008	172914327	12.950411515549806
chr2	172940382	172940643	22.70510519327332
chr2	172969277	172970252	14.212676213582357
chr2	172999787	173000349	25.396245684912195
chr2	173005514	173005714	17.579346041679383
chr2	173011213	173011545	15.690364978399622
chr2	173019842	173020516	25.21302461977882
chr2	173057104	173057620	18.968421078467554
chr2	173063442	173063814	12.81064913349767
chr2	173093722	173093932	12.842339047931489
chr2	173104458	173104689	10.921062808016162
chr2	173159485	173160107	17.645096968991197
chr2	173186949	173187312	12.687565716830166
chr2	173206047	173206394	12.455088961708443
chr2	173229469	173229967	16.178413502183783
chr2	173284393	173285274	24.169523639657307
chr2	173356652	173356848	10.32212620851945
chr2	173416754	173417070	11.809654290163063
chr2	173463388	173463578	11.396149223729184
chr2	173546227	173546617	23.56155473268949
chr2	173586612	173587198	14.022935582916077
chr2	173659137	173659521	30.143691445390385
chr2	173737485	173737694	14.093210996052866
chr2	173747505	173747854	14.268454767571479
chr2	173922832	173923297	15.440932948871325
chr2	173981630	173981922	17.717518149989925
chr2	173999093	173999313	21.376349774273958
chr2	174075934	174076524	17.05447419780796
chr2	174116933	174117187	15.855085849761963
chr2	174327488	174327786	16.65875109090101
chr2	174393808	174394079	12.442389023699883
chr2	174409484	174410244	30.37839996689244
chr2	174415897	174416083	20.7517425475582
chr2	174432812	174433109	17.195489228373827
chr2	174463863	174464478	14.363195223149246
chr2	174473147	174473402	18.705370050318102
chr2	174675567	174675815	9.088188139661666
chr2	174839619	174840257	10.35800913508783
chr2	174846797	174846997	18.22849988937378
chr2	174948176	174948545	15.998027214835975
chr2	175020790	175021059	12.41595507908931
chr2	175075412	175075634	32.94114470267081
chr2	175137011	175137363	18.118374892256476
chr2	175158006	175158189	16.546067659972145
chr2	175176083	175176271	19.01562841902388
chr2	177067446	177068036	13.51070279105235
chr2	177072757	177073174	40.80954181661995
chr2	177073608	177074305	46.4994605925025
chr2	177074982	177075394	44.624772632006305
chr2	177082327	177082718	18.626065044451856
chr2	177087164	177087390	15.118611120544704
chr2	177133339	177133524	17.31177611479888
chr2	177314240	177314596	18.390103160665277
chr2	177319556	177319765	27.632923591650275
chr2	177320606	177321279	25.940771206349886
chr2	177329692	177329916	28.37558570929936
chr2	177330979	177331545	19.207178570777703
chr2	177332764	177332970	19.74062563609151
chr2	177478219	177478408	17.06260782070261
chr2	177489246	177489481	25.594195536349684
chr2	177490088	177490272	18.91405480840932
chr2	177491851	177492086	30.555927625615546
chr2	177500182	177500858	25.99312003124395
chr2	177516890	177517076	32.54515983212379
chr2	177522688	177522922	26.418800761557033
chr2	177524301	177524486	27.46268424987793
chr2	177524746	177525015	24.461371524626436
chr2	177561855	177562124	26.54745710294929
chr2	178246713	178247445	12.860107276609035
chr2	178603445	178603810	16.065437107870025
chr2	179264739	179265094	27.342201474686743
chr2	179414959	179415229	11.535889152244286
chr2	179422147	179422680	29.16998173282473
chr2	179422991	179423332	21.979672742379375
chr2	179428034	179428224	14.890450934359901
chr2	179428786	179429023	18.023069534623673
chr2	179591147	179591604	10.849353486651665
chr2	179661806	179662391	15.600429083343245
chr2	179928869	179929061	13.549611553549767
chr2	179976855	179977253	14.315955023070675
chr2	179998147	179998548	18.821377842206314
chr2	180070200	180071180	15.492578603783432
chr2	180130881	180131567	17.745265781358103
chr2	180144174	180144391	11.699343356119323
chr2	180169904	180170199	19.819200528678248
chr2	180170522	180171333	21.197413492731926
chr2	180220039	180220228	20.106584579225572
chr2	180221923	180222332	23.762331969580615
chr2	180227532	180227732	29.593241357803343
chr2	180236283	180236534	29.21120610940029
chr2	180236818	180237014	31.258255073002406
chr2	180237265	180237742	41.67842033674132
chr2	180237972	180238165	53.87931388894511
chr2	180244355	180244820	24.870356380298574
chr2	180255936	180256251	19.558974317520384
chr2	180256828	180257160	24.86251575975533
chr2	180320518	180320871	26.412934743648886
chr2	180432551	180432838	9.947824189056503
chr2	180455909	180456501	20.33738943370613
chr2	180472889	180473234	15.79648865962374
chr2	180476792	180477091	14.83322632831076
chr2	180501448	180501680	12.719907353664267
chr2	180578728	180578940	16.04444970274871
chr2	180582148	180582530	19.18569418023394
chr2	180589039	180589362	13.548199018826795
chr2	180603942	180604239	16.555311573876274
chr2	180642944	180643513	26.459334180727993
chr2	180702572	180702809	15.050391390353818
chr2	180710372	180710589	14.532054887938608
chr2	180736528	180736723	13.214950830508501
chr2	180745189	180745374	20.21205478358913
chr2	180766499	180766832	10.066672451145298
chr2	180853599	180853842	23.483004307060085
chr2	180870558	180870889	19.9779918561169
chr2	180925015	180925337	14.647015340579962
chr2	180949064	180949246	17.877762988373473
chr2	180949737	180950094	18.71088432664631
chr2	181071979	181072233	16.165168206522782
chr2	181186741	181187533	22.219465549546058
chr2	181188609	181188831	17.419889450073242
chr2	181189047	181189385	15.369951947906314
chr2	181283026	181283781	34.77265519148467
chr2	181319523	181320140	19.645984505911507
chr2	181332959	181333392	25.42232528845102
chr2	181333981	181334191	23.235202980041503
chr2	181365074	181365302	17.781864212270367
chr2	181483611	181483806	13.669310036683694
chr2	181496567	181497008	25.766190522382047
chr2	181497231	181497653	20.53552120443769
chr2	181520202	181520397	17.660924593607586
chr2	181522974	181523175	18.361291610186374
chr2	181580950	181581208	17.43134413948355
chr2	181639455	181639833	27.75234983837794
chr2	181679941	181680193	19.18930521087041
chr2	181867137	181867337	14.462820725440979
chr2	181917288	181918190	286.99484753027195
chr2	181918846	181919112	60.519957076338
chr2	181928096	181928583	39.39109015024174
chr2	181929044	181929329	42.93553688651637
chr2	181931229	181931632	169.1334426610109
chr2	181952207	181952565	25.39950659554764
chr2	181982331	181982569	18.505785481268617
chr2	182010315	182010692	12.387790773528325
chr12	3220511	3220745	12.03269600460672
chr12	3235763	3235964	15.777606394753528
chr12	3245202	3245387	8.620966024656553
chr12	3291600	3291968	16.762136220932007
chr12	3310178	3310568	32.12223638387827
chr12	3339645	3340377	13.941938452381905
chr12	3341884	3342178	20.097980625775396
chr12	3365318	3365569	18.97648701534803
chr12	3387318	3387644	13.657574299654346
chr12	3519323	3519640	11.32011590319853
chr12	3640084	3640704	17.81813334034335
chr12	3665514	3666110	19.212897344723643
chr12	3713288	3713888	10.820207771460215
chr12	3781384	3781657	18.930314689328817
chr12	3793382	3793568	24.919973414431336
chr12	3793871	3794206	24.340473584986444
chr12	3825474	3825816	16.37403892494782
chr12	3871026	3871612	10.20613763275407
chr12	3897165	3897404	11.304686739853736
chr12	3917951	3918283	16.607740215508336
chr12	3960666	3960904	17.913743548032617
chr12	3981029	3981464	29.488115130895856
chr12	3983685	3983877	22.487571159998577
chr12	3995549	3995732	15.399497245830265
chr12	4065563	4066290	26.872975838725473
chr12	4077302	4077690	229.17852388644957
chr12	4087129	4087605	19.35376427554283
chr12	4160263	4160486	18.32955291559878
chr12	4167242	4167424	22.343799612024327
chr12	4171169	4171678	18.74089985699457
chr12	4233844	4234632	16.144032519480902
chr12	4478421	4478656	14.220165167463586
chr12	4495696	4495884	19.45420650725669
chr12	4515934	4516539	14.15310360774521
chr12	4553932	4554263	18.79570864766746
chr12	4571965	4572321	13.429619917708836
chr12	4587525	4587982	22.138961789905373
chr12	4767951	4768236	14.355031053643478
chr12	4768784	4769206	16.702256968801056
chr12	4798503	4798696	13.291306767438977
chr12	4798896	4799244	11.393824012800195
chr12	4799960	4800309	12.292075791126678
chr12	4816380	4817762	22.496143461136327
chr12	4879072	4879682	23.04378945397549
chr12	4893297	4893567	19.439178940101908
chr12	4897855	4898298	27.894430455451086
chr12	4981589	4981953	21.698062443471215
chr12	4982993	4983300	16.77967608945766
chr12	5032041	5032407	11.569814784930703
chr12	5063281	5064026	13.962132909953993
chr12	5119996	5120565	17.594125432582647
chr12	5963277	5963565	13.643585797813204
chr12	8059735	8059977	13.335916192078393
chr12	8068468	8068686	23.790962337353907
chr12	8087682	8087972	9.785507210369769
chr12	8208130	8208337	12.000013429761509
chr12	8255915	8256274	9.646118136501578
chr12	8306792	8307575	17.98930676260518
chr12	8313466	8313778	13.739906216279055
chr12	8320014	8320227	17.90170998192729
chr12	8359859	8360083	8.155580005475453
chr12	8421573	8421784	10.67020254903495
chr12	8500141	8500527	25.045910916797855
chr12	8521657	8521858	16.466383658831393
chr12	8526665	8527022	14.393391312671309
chr12	8547134	8547775	20.185165042252326
chr12	8555265	8555650	15.950048855372838
chr12	8597171	8597770	13.288193428456683
chr12	8619940	8620269	17.28661647321243
chr12	8638700	8638922	21.74919368125297
chr12	8640811	8641026	26.641409501364066
chr12	8667899	8668450	19.850672384355548
chr12	8684495	8685472	17.773399674172534
chr12	8771040	8771246	27.906901100306836
chr12	8858021	8858204	13.657838842256472
chr12	8921270	8921883	20.29111269656052
chr12	8939437	8939967	12.374662654804734
chr12	9029930	9030329	18.201703248466167
chr12	9705581	9705838	9.947877228955814
chr12	9774485	9774856	13.20176174955548
chr12	10526266	10526573	13.16600053085178
chr12	10526827	10527078	10.009169812221451
chr12	10624954	10625300	19.174130569303657
chr12	11130838	11131088	25.6854186630249
chr12	11131320	11131895	20.81347069947616
chr12	11149546	11149744	12.915272168438843
chr12	11149956	11150784	14.366116936656011
chr12	11222237	11222622	15.048677614137723
chr12	11222913	11223172	14.349281023828219
chr12	11225966	11226250	14.15209121435461
chr12	11266347	11266544	12.206231843396491
chr12	11456028	11456213	16.39379480722788
chr12	11696361	11696665	14.287705572027908
chr12	12261879	12262368	17.90559114366465
chr12	12788117	12788307	15.107428550720215
chr12	12859118	12859476	10.566798741591043
chr12	12902775	12903079	14.684407158901816
chr12	12938644	12939206	17.204544679125856
chr12	12941431	12941682	16.22598986606674
chr12	13002105	13002341	17.439815254534704
chr12	13002715	13003018	17.740367596692376
chr12	13394911	13395185	14.179033885036942
chr12	16567865	16568656	14.662388638208247
chr12	16570701	16570894	18.70155906677246
chr12	16580049	16580456	11.3733752154601
chr12	16601478	16601790	20.32290435143006
chr12	16601982	16602399	20.52207008654551
chr12	16621822	16622632	13.82012169243377
chr12	16629443	16630517	11.61924093573231
chr12	16653023	16653271	12.015872559239787
chr12	16718883	16719316	13.832351860768801
chr12	16758464	16758873	10.291739635187723
chr12	16894443	16895069	25.960884042441272
chr12	16999837	17000325	19.716351311714924
chr12	17021237	17021794	26.358837180762574
chr12	17143119	17143475	8.92715567417359
chr12	17176616	17176913	22.053713609072496
chr12	17250736	17250948	15.873199692312276
chr12	17266137	17266350	28.052845054948833
chr12	17266633	17266880	13.79835259286981
chr12	17295836	17296032	13.037625536626699
chr12	17296889	17297513	10.344873832586485
chr12	17335756	17336096	15.742847645983977
chr12	17348145	17348341	10.786732347644104
chr12	17368549	17368764	10.248439646876136
chr12	17420299	17420837	14.507785642014117
chr12	17455278	17455786	16.90280680769072
chr12	17456125	17456485	12.844552781846788
chr12	17542501	17542753	22.47339013266185
chr12	17544289	17544611	20.542117053677575
chr12	17579004	17579416	13.202263677004472
chr12	17615921	17616720	15.330331033699503
chr12	17631094	17631632	26.609210602856038
chr12	17635004	17635295	34.53126725134571
chr12	17689987	17690691	26.272082764147356
chr12	17881447	17881976	13.199454370653697
chr12	17891249	17892004	17.26938685928749
chr12	17895885	17896070	20.47147578162116
chr12	17941664	17942160	13.90769689313827
chr12	17950946	17951158	8.231196311284911
chr12	18135623	18136117	10.827684055938413
chr12	18229111	18229483	19.10928847200127
chr12	18235657	18235857	16.46562542438507
chr12	18237483	18238219	19.62297509805016
chr12	18265949	18266356	12.185224636180982
chr12	18379317	18379517	15.201193957328796
chr12	18387099	18387324	12.743720639546712
chr12	18390794	18391219	25.877705416959873
chr12	18514049	18514381	12.938147036426038
chr12	18524131	18524562	13.378303868588052
chr12	18544319	18544504	11.674233874759159
chr12	19192675	19193366	12.811946710870856
chr12	19292383	19292633	22.453821006774902
chr12	19648804	19649003	12.57517989556394
chr12	19875065	19875258	12.704668781300283
chr12	19875916	19876506	11.878576205948653
chr12	20226727	20227154	11.954558289860675
chr12	20232679	20232865	21.820287545522053
chr12	20233113	20233492	23.675575983555778
chr12	20426459	20426694	17.4957009214036
chr12	20806436	20807516	16.775123807236
chr12	20913668	20915377	20.233885709830652
chr12	20920922	20921205	15.241380341061435
chr12	21111281	21112005	15.45324458601725
chr12	21134274	21134770	22.65846695246235
chr12	21167328	21167642	24.81023884427016
chr12	21167877	21168234	25.70851748063117
chr12	21223132	21224603	25.15318136714414
chr12	21229371	21229783	21.04442891333867
chr12	21265563	21265982	21.28761822056372
chr12	21266320	21266609	19.359858440280373
chr12	21272177	21272430	16.693576187013168
chr12	21281080	21281715	22.034807160144716
chr12	21341573	21342007	18.93134839413902
chr12	21373769	21374052	17.889585730886292
chr12	21411233	21411526	19.603751342044347
chr12	21417362	21418223	27.952574152841247
chr12	21436803	21437486	30.315869493330904
chr12	21440747	21441085	37.706732902301134
chr12	21462330	21463459	27.274118181030975
chr12	21470528	21472010	40.51982607822187
chr12	21479503	21479750	21.31904451856729
chr12	21543037	21543238	12.446990886137852
chr12	21582417	21582952	17.57711617656957
chr12	21584066	21584457	15.573130592970593
chr12	21587199	21587458	17.21911670066215
chr12	21741703	21741943	16.108256538709004
chr12	21767840	21768100	23.571019356067364
chr12	21779103	21779328	10.998981509738499
chr12	21784140	21784533	14.105127230248682
chr12	21791572	21791867	10.218286009966317
chr12	21890444	21890767	9.829672599355503
chr12	21898957	21899176	16.441952670545884
chr12	22735900	22736085	17.17875117224616
chr12	23021655	23021970	8.184567958589584
chr12	24087357	24087551	16.81948258704746
chr12	24377703	24378022	15.457933440851194
chr12	24390412	24390623	20.363493621066848
chr12	24448087	24448411	11.36040281072075
chr12	24491924	24492388	14.958360670969403
chr12	24498121	24498507	14.368883575182505
chr12	24603063	24603407	13.298890352249146
chr12	24614619	24615008	15.539280214775497
chr12	24639065	24639604	19.379340698192646
chr12	24650818	24651071	35.738946982523196
chr12	24651385	24652660	39.99985391205433
chr12	24687357	24687674	12.645858451771058
chr12	24688001	24688193	14.581528315941492
chr12	24723590	24724900	22.484579311982365
chr12	24734733	24735029	21.134567077095443
chr12	24750429	24751203	35.404066761642774
chr12	24766577	24766919	22.94991788250661
chr12	24837831	24838122	17.740332888573715
chr12	24891632	24891879	15.4076109048326
chr12	24892755	24892947	15.318606530626615
chr12	24931081	24931355	16.2787023460778
chr12	24932012	24932720	21.032583961379057
chr12	24942386	24943254	21.24159774637442
chr12	24974618	24975523	21.865532216446177
chr12	25027565	25027766	17.366383196702643
chr12	25073456	25073693	26.559501591614026
chr12	25073890	25074160	41.46494254359492
chr12	25083706	25083937	13.118576689716026
chr12	25092501	25093169	20.37978756356382
chr12	25108886	25109304	20.6201731325907
chr12	25144866	25145808	16.990220407518358
chr12	25169444	25169888	9.413938920777124
chr12	25335299	25335509	13.088493433452788
chr12	26424871	26425717	14.384093741575876
chr12	26598297	26598554	11.240749073399645
chr12	27503355	27503630	11.220974176580256
chr12	28566818	28567385	26.065401557471596
chr12	28581510	28581895	17.60421183202174
chr12	28589213	28589879	16.71772040404357
chr12	28653302	28654105	20.819334083595134
chr12	28674914	28675493	20.978933009870723
chr12	28732659	28733576	16.30869205229415
chr12	28750581	28750875	12.046650896267016
chr12	28906715	28906919	14.366236298691993
chr12	28935611	28935948	14.98284209163677
chr12	28995174	28995389	12.72972711075184
chr12	29862921	29863143	12.167601568204862
chr12	30405228	30405423	16.379814255543245
chr12	30582147	30582565	12.731588466315749
chr12	30584506	30584750	9.7062457780369
chr12	30660205	30660403	16.03530488351379
chr12	30911708	30912227	16.544562460140455
chr12	31210314	31210713	20.69840903987263
chr12	31217545	31218179	26.549483386500025
chr12	31224117	31224474	24.238322132441844
chr12	31225229	31225542	27.52570932894088
chr12	31229678	31229925	28.608083215319677
chr12	31286236	31286561	10.134597368973951
chr12	31351307	31351539	12.780915313753589
chr12	31374838	31375289	19.740346130404927
chr12	31375582	31375893	19.871866566575225
chr12	31499354	31499882	16.8475529470227
chr12	31654434	31654725	12.604326562783152
chr12	31719426	31719721	14.475393392271915
chr12	31726498	31726878	16.942022205653945
chr12	31849168	31849615	22.923317215853356
chr12	31859931	31860600	16.99317144385368
chr12	31900329	31900691	18.239972994472442
chr12	31950053	31950269	20.535927269193863
chr12	32061276	32061638	12.901063897991706
chr12	32239448	32239695	14.246741279416721
chr12	32244255	32244642	16.05207020367763
chr12	32292048	32292285	12.069913103610654
chr12	32565854	32566069	15.923604991824128
chr12	32732055	32732495	15.991030649705367
chr12	32820382	32820730	21.314764280428832
chr12	32821017	32821241	16.302910885640554
chr12	32893291	32893582	10.978294141513786
chr12	32954287	32954880	20.986887100374116
chr12	32995173	32995588	11.726433401222689
chr12	33147096	33147523	11.34645571697512
chr12	33174032	33174417	20.40107342856271
chr12	33269723	33269920	13.414977025259569
chr12	33380084	33380287	23.65452859436937
chr12	35534442	35535068	19.295710024361412
chr12	35770393	35770819	14.517520187046607
chr12	35771121	35771337	10.55424627992842
chr12	36145611	36145956	17.423035541479138
chr12	36156869	36157073	26.70254511459201
chr12	36165601	36165794	11.116986660142018
chr12	36198156	36198408	10.567678968111673
chr12	36198620	36199155	13.571269792931103
chr12	36230469	36230875	21.90709429773791
chr12	36231305	36231809	19.139254829240222
chr12	38778737	38778989	12.621153067028711
chr12	38901120	38901755	15.058090369532428
chr12	40000057	40000741	22.589187447787726
chr12	40037573	40037760	26.06998271228158
chr12	40038192	40038380	29.86206698924937
chr12	40222864	40223280	14.100319432524534
chr12	40357395	40357581	9.021202018184047
chr12	40445397	40445750	17.986880769810664
chr12	40445999	40446277	16.294610366546852
chr12	40532179	40532694	12.901164610409042
chr12	40795583	40796248	20.895486372126673
chr12	40887838	40888424	13.401330370138123
chr12	40888644	40889083	17.528575508360984
chr12	40917235	40917563	10.987386784902434
chr12	41023716	41024485	17.13822453539765
chr12	41052936	41053398	12.651099665340407
chr12	44192888	44193146	14.958190585291662
chr12	44210351	44210773	26.246823211416814
chr12	44228380	44228725	18.263060956761457
chr12	44268639	44269698	24.2311761417515
chr12	44274691	44275060	17.662185508707353
chr12	44286587	44287152	17.236258675566816
chr12	44924139	44925207	14.752991871217663
chr12	44957671	44958051	9.637663202536734
chr12	45061643	45061843	9.097329523563385
chr12	45074420	45074740	12.06579790264368
chr12	45086207	45086756	13.396684186271848
chr12	46456155	46456594	12.893441674921126
chr12	46630293	46630549	29.094950176775455
chr12	46630773	46630969	31.2676865032741
chr12	46635349	46635587	22.784481168795033
chr12	49383429	49383745	11.9323187477981
chr12	51528168	51528390	12.28678728653504
chr12	51540431	51540649	9.794122302204098
chr12	51577636	51577930	16.274257108467776
chr12	51578117	51578498	18.17500637835405
chr12	51579362	51579840	17.975229794011454
chr12	51603478	51603713	13.151895677282456
chr12	51692086	51692523	20.893719299979832
chr12	51699876	51700070	19.147499507235498
chr12	51721561	51722684	33.7394876751853
chr12	51727302	51727647	34.755091940838355
chr12	51727870	51728078	37.54265707272749
chr12	51735153	51735397	24.14580243532775
chr12	51858695	51858975	14.833307095936366
chr12	51921148	51921340	15.411549722154936
chr12	51972506	51972790	24.64483326925358
chr12	51973050	51973388	21.306413159567928
chr12	51974039	51974460	27.465240809243536
chr12	51974679	51974917	29.25298722050771
chr12	52006272	52006767	19.176487728080364
chr12	52008002	52008198	27.00134851494614
chr12	52186493	52186773	11.246946951321194
chr12	52381645	52381932	21.117725987052253
chr12	52444548	52444730	16.589647696568417
chr12	52492679	52492942	25.644089463092527
chr12	52503070	52503572	21.685304421352676
chr12	52602157	52602469	23.892485863123184
chr12	52603157	52603486	24.971424647739955
chr12	52604032	52604305	20.688327059204326
chr12	52895136	52895832	9.520478293813508
chr12	53110119	53110327	12.699604905568636
chr12	53111345	53111557	15.492988145576334
chr12	54162800	54163170	12.372689839955923
chr12	54239451	54240037	12.269418096379615
chr12	54252423	54252805	14.414647599165352
chr12	54312905	54313494	20.135939305018894
chr12	54342810	54343082	17.93216917444678
chr12	54364151	54364482	9.859787004591835
chr12	54395141	54395330	29.674803193914826
chr12	54397702	54398259	22.480300368269642
chr12	54415432	54415722	10.288356882950355
chr12	54467497	54467700	31.680783154341974
chr12	54468447	54468670	26.185096193322153
chr12	54545998	54546380	13.775171244955812
chr12	54568425	54569023	18.396485483367307
chr12	54575450	54576613	26.104831370011755
chr12	54621618	54621956	17.947700697994797
chr12	54636006	54636195	19.47498960848208
chr12	54636403	54636633	13.560855268395466
chr12	54655810	54656544	25.63168935359986
chr12	54677713	54677927	12.886986585420983
chr12	54686273	54686842	28.05005270148413
chr12	54687108	54687607	26.16847599388841
chr12	54697984	54698288	42.05954385431189
chr12	54720473	54720981	12.644103838702826
chr12	54728281	54728935	23.304555618799426
chr12	54762787	54763162	20.77772441101074
chr12	54770981	54771189	13.078274763547457
chr12	54771914	54772120	11.111384530669277
chr12	54785411	54785820	19.279158608546176
chr12	54796700	54796890	22.24823163685046
chr12	54802550	54802945	18.16328246684014
chr12	54814965	54815237	31.61144795838524
chr12	54830547	54831264	23.541329254831396
chr12	54837799	54838188	27.798018423634506
chr12	54838461	54838940	27.544994198952438
chr12	54851694	54852235	21.349260984198665
chr12	54862464	54862663	23.143613393582292
chr12	54862963	54863335	30.93741357967418
chr12	54867814	54868023	11.493606362046236
chr12	54873092	54873449	16.573686784055052
chr12	54937473	54937668	42.22276386358799
chr12	54937874	54938206	29.94251390824835
chr12	54938787	54939092	24.787846193157257
chr12	54962320	54962508	21.162659168243408
chr12	55002287	55002534	12.398343931808164
chr12	55052439	55052678	8.930965407622908
chr12	55302354	55302954	17.446040136019388
chr12	55315223	55315414	18.005012607075155
chr12	55333566	55333867	15.014754691393273
chr12	55398464	55398663	12.788517587748006
chr12	55416442	55416882	14.777190566062927
chr12	55432525	55433007	15.438877309506365
chr12	55456463	55456860	19.19855297482584
chr12	55477134	55477353	12.86529281912329
chr12	55492186	55492565	16.47368711406134
chr12	55497602	55497849	16.41404243809009
chr12	55573632	55573971	13.311707282839976
chr12	55598943	55599288	10.215888766966005
chr12	55624722	55625347	12.038379804992676
chr12	55749419	55749636	13.519781960869715
chr12	55846616	55846832	16.08061745873204
chr12	56577056	56578124	19.904758885558625
chr12	56637046	56637289	9.40434950565605
chr12	57192299	57192515	14.619272081940263
chr12	57197481	57197790	16.579464733407722
chr12	57215577	57215959	13.175952785302208
chr12	57229920	57230300	18.783088295083296
chr12	57546488	57546869	13.982513315095677
chr12	59011532	59011959	31.823105014738488
chr12	59012258	59012545	21.35569649872464
chr12	59022448	59023011	20.008992484788912
chr12	59040495	59040958	39.15246052257958
chr12	59041592	59041973	32.95531307430718
chr12	59096043	59096281	10.630875375090527
chr12	59112255	59112473	16.760095237591944
chr12	59219529	59220113	22.66630494267973
chr12	59220814	59221011	26.311473091241673
chr12	59228286	59228587	12.966455107907521
chr12	59262923	59263186	52.247321785629474
chr12	64907260	64907492	20.400630765947803
chr12	64917446	64917631	19.36723733334928
chr12	64917969	64918677	17.519773457683414
chr12	64964702	64964900	13.567851625307641
chr12	65036006	65036227	15.104275164021626
chr12	65073745	65073930	24.595694773905986
chr12	65075226	65075490	25.43272857955008
chr12	65114883	65115105	14.728579405191782
chr12	65115529	65115918	17.77433431669495
chr12	65172684	65173006	16.14132679619404
chr12	65486089	65486468	14.850187032392597
chr12	66274871	66275092	11.32613800014306
chr12	66367751	66368789	13.214905782299464
chr12	67059245	67059595	15.312378869737898
chr12	67861206	67861595	8.731360697807567
chr12	67861920	67862154	12.96093135002332
chr12	68137890	68138159	8.280354554768389
chr12	69085804	69086003	17.973811370044498
chr12	69130840	69131161	16.13026085672349
chr12	69168581	69168771	30.765418132982756
chr12	69198069	69198363	14.233708754688704
chr12	69198749	69199182	14.389399907330167
chr12	69229331	69229783	24.677672970611436
chr12	69230691	69231172	27.727243586042565
chr12	69238262	69238722	18.82708383643109
chr12	69296755	69296938	13.543505960474901
chr12	69345354	69345647	14.698100070497688
chr12	69360919	69361227	27.624945851115438
chr12	69361660	69361870	30.92656439826602
chr12	69366650	69366848	34.51940214754355
chr12	69402740	69403152	10.77685114017968
chr12	69475628	69475935	12.757122569441407
chr12	69556997	69557198	10.542900925251976
chr12	69562918	69563128	15.259640044257754
chr12	69594902	69595261	14.911361194918747
chr12	69595502	69595710	14.36804653589542
chr12	69682322	69682594	14.667866198455586
chr12	69723585	69724015	27.68170711606048
chr12	69724964	69725220	43.92003405839205
chr12	69771389	69771852	17.57281757791408
chr12	69879262	69879500	17.032149046409028
chr12	69893395	69894038	14.777926111295471
chr12	69908232	69908972	17.957015996365932
chr12	69915553	69915760	22.81396815166381
chr12	69923096	69923315	18.391804076765226
chr12	69926958	69927193	20.210912245892462
chr12	70103528	70103773	37.0666565486363
chr12	70104607	70104912	18.98578236063973
