Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Trpv1	Trpv1	chr11	+	73234149	73261322	0.000000	0.000000	0.000000
Trpv3	Trpv3	chr11	+	73267520	73300368	8.583534	0.925704	2.417567
Aspa	Aspa	chr11	-	73304988	73324637	6.667534	0.719070	1.877922
Spata22	Spata22	chr11	+	73329741	73346044	0.809032	0.087251	0.227865
Olfr20	Olfr20	chr11	+	73350859	73354699	0.0	0.0	0.0
Olfr376	Olfr376	chr11	+	73371246	73375704	1.747107	0.188419	0.492076
Olfr1	Olfr1	chr11	-	73395076	73399495	0.478365	0.051590	0.134732
Olfr75-ps1	Olfr75-ps1	chr11	-	73405450	73409858	0.704137	0.075939	0.198321
Olfr378	Olfr378	chr11	-	73425037	73428477	0.0	0.0	0.0
Olfr380	Olfr380	chr11	-	73453275	73454210	0.0	0.0	0.0
Olfr381	Olfr381	chr11	-	73485887	73486822	0.961538	0.103698	0.270819
Olfr382	Olfr382	chr11	-	73516259	73517197	0.000000	0.000000	0.000000
Olfr385	Olfr385	chr11	-	73588798	73589736	0.319489	0.034456	0.089985
Olfr384	Olfr384	chr11	+	73602582	73603520	0.000000	0.000000	0.000000
Zfp735	Zfp735	chr11	+	73688778	73713808	0.239617	0.025842	0.067489
Olfr389	Olfr389	chr11	-	73776387	73780589	0.000000	0.000000	0.000000
Olfr390	Olfr390	chr11	+	73786940	73787875	0.000000	0.000000	0.000000
Olfr391-ps	Olfr391-ps	chr11	-	73798753	73802984	0.000000	0.000000	0.000000
Olfr392	Olfr392	chr11	-	73814142	73816877	0.000000	0.000000	0.000000
Olfr393	Olfr393	chr11	-	73847185	73848123	0.000000	0.000000	0.000000
Olfr394	Olfr394	chr11	-	73887438	73888370	0.000000	0.000000	0.000000
Olfr395	Olfr395	chr11	-	73906552	73907490	0.319489	0.034456	0.089985
Olfr23	Olfr23	chr11	+	73940248	73941225	0.000000	0.000000	0.000000
Olfr397	Olfr397	chr11	+	73964610	73965557	0.0	0.0	0.0
Olfr398	Olfr398	chr11	-	73983662	73984606	0.0	0.0	0.0
Olfr139	Olfr139	chr11	-	74044325	74045272	0.0	0.0	0.0
Olfr399	Olfr399	chr11	-	74053776	74054778	0.0	0.0	0.0
Zfp616	Zfp616	chr11	+	74070170	74087301	0.311356	0.033579	0.087694
Olfr401	Olfr401	chr11	+	74121291	74122238	0.316456	0.034129	0.089130
Olfr402	Olfr402	chr11	+	74155156	74156103	0.000000	0.000000	0.000000
Olfr403	Olfr403	chr11	+	74195505	74196446	0.013800	0.001488	0.003887
Olfr43	Olfr43	chr11	-	74206198	74207289	0.000000	0.000000	0.000000
Olfr406	Olfr406	chr11	+	74269391	74270362	0.000000	0.000000	0.000000
Olfr59	Olfr59	chr11	+	74283736	74289646	0.000000	0.000000	0.000000
Olfr410	Olfr410	chr11	-	74334282	74335229	0.000000	0.000000	0.000000
Olfr411	Olfr411	chr11	-	74346624	74347672	0.000000	0.000000	0.000000
Olfr412	Olfr412	chr11	+	74364671	74365609	0.000000	0.000000	0.000000
Rap1gap2	Rap1gap2	chr11	-	74383357	74610915	5.098083	0.603752	1.576758
Ccdc92b	Ccdc92b	chr11	+	74619605	74641516	45.568092	4.914359	12.834329
Cluh	Cluh	chr11	+	74649504	74670854	299.682861	32.841400	85.768539
Pafah1b1	Pafah1b1	chr11	-	74673949	74724384	256.832886	30.944439	80.814430
Mettl16	Mettl16	chr11	+	74770863	74818692	240.720917	25.960903	67.799438
Mnt	Mnt	chr11	+	74830924	74845725	86.921059	9.374131	24.481461
Sgsm2	Sgsm2	chr11	-	74849264	74897080	9.940546	1.072053	2.799771
Mir6926	Mir6926	chr11	-	74868127	74868194	0.250000	0.026962	0.070413
Tsr1	Tsr1	chr11	+	74898080	74909340	367.183258	39.599430	103.417786
Srr	Srr	chr11	-	74904027	74925948	41.239536	4.758519	12.427339
Snord91a	Snord91a	chr11	+	74905446	74905505	0.900000	0.097062	0.253486
Smg6	Smg6	chr11	+	74925854	75164448	150.609573	16.242714	42.419434
Mir684-1	Mir684-1	chr11	-	75065907	75065991	19.615686	2.115483	5.524791
Hic1	Hic1	chr11	-	75164565	75170255	4.963045	0.567997	1.483379
Mir212	Mir212	chr11	+	75173388	75173478	0.868132	0.093625	0.244511
Mir132	Mir132	chr11	+	75173682	75173747	0.000000	0.000000	0.000000
Ovca2	Ovca2	chr11	-	75175943	75178808	57.046318	6.152246	16.067190
Dph1	Dph1	chr11	-	75177643	75190483	47.624645	5.136151	13.413560
Rtn4rl1	Rtn4rl1	chr11	+	75193993	75267762	8.958888	0.966185	2.523286
Rpa1	Rpa1	chr11	-	75300259	75348383	233.926285	25.705027	67.131203
Smyd4	Smyd4	chr11	+	75348433	75405705	12.649176	1.364169	3.562662
Serpinf1	Serpinf1	chr11	-	75410029	75422623	0.000000	0.000000	0.000000
Serpinf2	Serpinf2	chr11	-	75431736	75439501	1.176493	0.126881	0.331361
Wdr81	Wdr81	chr11	-	75440943	75454717	119.251839	12.860891	33.587479
Mir22hg	Mir22hg	chr11	+	75461539	75466690	20.569782	2.218379	5.793513
Mir22	Mir22	chr11	+	75463716	75463810	0.555388	0.059897	0.156426
Tlcd2	Tlcd2	chr11	+	75468050	75470899	8.556808	0.972068	2.538652
Prpf8	Prpf8	chr11	+	75486777	75509447	934.882812	100.823830	263.311310
Rilp	Rilp	chr11	+	75510094	75513166	10.383994	1.119877	2.924669
Scarf1	Scarf1	chr11	+	75513541	75526580	0.827190	0.089210	0.232979
Slc43a2	Slc43a2	chr11	+	75531694	75577572	8.419843	0.963746	2.516917
Mir3971	Mir3971	chr11	+	75551429	75551511	0.506024	0.054573	0.142522
Pitpna	Pitpna	chr11	+	75588079	75628804	202.724503	21.863125	57.097691
Gm12338	Gm12338	chr11	-	75599646	75600231	80.290276	8.659024	22.613888
Inpp5k	Inpp5k	chr11	+	75631020	75648865	55.579456	5.994049	15.654046
Myo1c	Myo1c	chr11	+	75650519	75674634	147.887314	34.134457	89.145470
Crk	Crk	chr11	+	75679259	75708428	116.232513	12.719728	33.218815
Ywhae	Ywhae	chr11	+	75732887	75765841	3916.959961	422.430359	1103.218262
Doc2b	Doc2b	chr11	-	75768271	75796060	0.914124	0.098585	0.257465
Gm12339	Gm12339	chr11	+	75795809	75853912	0.000000	0.000000	0.000000
Rph3al	Rph3al	chr11	-	75830992	75925891	0.990730	0.491622	1.283919
1700016K19Rik	1700016K19Rik	chr11	+	75999912	76003569	92.461449	9.971642	26.041920
Rflnb	Rflnb	chr11	-	76019195	76027782	415.860596	44.849098	117.127823
Vps53	Vps53	chr11	-	76046226	76179638	33.897671	14.513294	37.902885
Fam57a	Fam57a	chr11	+	76202056	76208257	38.608608	4.163802	10.874177
Gemin4	Gemin4	chr11	-	76210571	76217572	102.734619	11.079568	28.935375
Dbil5	Dbil5	chr11	+	76217613	76218665	8.107826	0.874401	2.283583
Glod4	Glod4	chr11	-	76220395	76243699	138.936386	18.256392	47.678360
Mrm3	Mrm3	chr11	+	76243736	76250622	92.804962	10.008689	26.138672
Nxn	Nxn	chr11	-	76257226	76399141	19.946482	2.151158	5.617960
Timm22	Timm22	chr11	+	76406925	76416313	90.359489	10.560938	27.580921
Abr	Abr	chr11	-	76416732	76577739	105.085938	15.378545	40.162575
Bhlha9	Bhlha9	chr11	+	76672470	76673676	0.000000	0.000000	0.000000
Trarg1	Trarg1	chr11	+	76679873	76698664	0.000000	0.000000	0.000000
Gosr1	Gosr1	chr11	-	76726602	76763578	92.875465	10.018025	26.163054
Cpd	Cpd	chr11	-	76777208	76847008	23.215963	2.503760	6.538815
Tmigd1	Tmigd1	chr11	+	76904545	76916586	10.534040	1.136059	2.966930
Blmh	Blmh	chr11	+	76945656	76987389	150.281891	16.207375	42.327145
Slc6a4	Slc6a4	chr11	+	76998597	77032343	1.493618	0.161081	0.420680
Nsrp1	Nsrp1	chr11	-	77044292	77078437	381.490143	41.142368	107.447327
Mir423	Mir423	chr11	-	77078064	77078172	7.110092	0.766798	2.002569
Efcab5	Efcab5	chr11	-	77089915	77188968	1.954426	0.210778	0.550467
Ssh2	Ssh2	chr11	+	77216425	77460219	4.561464	2.925309	7.639731
Coro6	Coro6	chr11	+	77462580	77470483	0.677470	0.090473	0.236278
Mir12181	Mir12181	chr11	+	77467518	77467574	0.000000	0.000000	0.000000
Ankrd13b	Ankrd13b	chr11	-	77470487	77489678	8.108514	0.874475	2.283777
Git1	Git1	chr11	+	77493412	77507774	209.946243	22.641966	59.131710
Trp53i13	Trp53i13	chr11	-	77508099	77513273	12.443631	1.342002	3.504769
Abhd15	Abhd15	chr11	+	77515117	77520628	0.182210	0.019651	0.051320
Taok1	Taok1	chr11	-	77529162	77607815	174.309540	18.924110	49.422169
Nufip2	Nufip2	chr11	+	77686139	77717966	296.998444	32.030239	83.650101
Cryba1	Cryba1	chr11	-	77718614	77725293	3.833249	0.413402	1.079641
Myo18a	Myo18a	chr11	+	77777235	77865988	17.555244	5.704573	14.898050
Pipox	Pipox	chr11	-	77880615	77893872	2.274074	0.245251	0.640497
Gm11190	Gm11190	chr11	-	77912127	77929288	0.263620	0.028430	0.074249
Sez6	Sez6	chr11	+	77930839	77979052	0.765166	0.082520	0.215510
Phf12	Phf12	chr11	+	77982816	78030535	168.687393	18.192341	47.511086
Dhrs13os	Dhrs13os	chr11	-	78030006	78032665	2.101285	0.226616	0.591830
Dhrs13	Dhrs13	chr11	+	78032313	78037864	67.931480	7.326171	19.133015
Flot2	Flot2	chr11	+	78037931	78060434	174.669266	30.064922	78.517487
Mir144	Mir144	chr11	+	78073005	78073070	1.000000	0.107846	0.281652
Mir451a	Mir451a	chr11	+	78073170	78073241	0.000000	0.000000	0.000000
Mir451b	Mir451b	chr11	-	78073170	78073241	0.000000	0.000000	0.000000
Eral1	Eral1	chr11	-	78073376	78080383	72.052635	7.770624	20.293743
Fam222b	Fam222b	chr11	+	78094690	78157339	7.456474	6.595997	17.226091
Traf4	Traf4	chr11	-	78158423	78165550	338.646851	36.521873	95.380447
Nek8	Nek8	chr11	-	78166106	78176666	17.188597	1.853730	4.841197
Tlcd1	Tlcd1	chr11	+	78178130	78180819	57.766048	7.382881	19.281116
Mir7653	Mir7653	chr11	+	78178827	78178887	0.989852	0.106752	0.278793
Rpl23a	Rpl23a	chr11	-	78180936	78183584	9978.641602	1076.161377	2810.500977
Snord42a	Snord42a	chr11	-	78181302	78181346	40.911114	4.412120	11.522682
Snord4a	Snord4a	chr11	-	78181687	78181756	39.885715	4.301535	11.233878
Snord42b	Snord42b	chr11	-	78183059	78183113	107.454536	11.588594	30.264748
Rab34	Rab34	chr11	+	78188427	78192193	6.902547	0.919396	2.401093
Proca1	Proca1	chr11	+	78193392	78205763	4.913370	3.281861	8.570900
Supt6	Supt6	chr11	-	78206749	78245703	576.438721	62.166893	162.354919
Sdf2	Sdf2	chr11	+	78245746	78255496	83.550331	9.151521	23.900093
2610507B11Rik	2610507B11Rik	chr11	+	78261754	78290625	322.934448	34.827343	90.955025
Rskr	Rskr	chr11	+	78290841	78296805	2.796696	0.301614	0.787694
Spag5	Spag5	chr11	+	78301591	78322457	111.034508	12.054416	31.481285
Aldoc	Aldoc	chr11	+	78323073	78327778	2.681150	0.309883	0.809291
Pigs	Pigs	chr11	+	78328422	78342776	101.889671	10.988443	28.697395
Unc119	Unc119	chr11	+	78343495	78349164	12.264119	3.015762	7.875956
Foxn1	Foxn1	chr11	-	78357577	78386608	1.198856	0.129292	0.337660
Slc13a2os	Slc13a2os	chr11	+	78394485	78405657	8.036782	0.866739	2.263573
Slc13a2	Slc13a2	chr11	-	78397276	78422234	33.642467	3.628222	9.475457
Slc46a1	Slc46a1	chr11	+	78465701	78471945	212.028122	22.866489	59.718075
Sarm1	Sarm1	chr11	-	78472330	78497754	25.717247	2.776554	7.251241
Vtn	Vtn	chr11	+	78499120	78502325	1.968136	0.212257	0.554329
Sebox	Sebox	chr11	+	78503513	78505081	6.490273	0.699953	1.827996
Tmem199	Tmem199	chr11	-	78507055	78512168	138.922546	14.982307	39.127766
Poldip2	Poldip2	chr11	+	78512296	78522736	196.814972	21.225803	55.433266
Tnfaip1	Tnfaip1	chr11	-	78522850	78536260	122.104744	13.188981	34.444317
Ift20	Ift20	chr11	+	78536361	78541732	154.669037	16.680511	43.562794
Tmem97	Tmem97	chr11	-	78541817	78550735	343.137939	37.006222	96.645370
Nlk	Nlk	chr11	-	78567168	78697425	193.513245	20.869722	54.503326
Ccnq	Ccnq	chr11	-	78750506	78751729	105.225487	11.348199	29.636934
Lyrm9	Lyrm9	chr11	+	78826595	78843899	12.409855	1.338359	3.495256
Nos2	Nos2	chr11	+	78920787	78960226	0.138654	0.028722	0.075009
Lgals9	Lgals9	chr11	-	78962979	78984924	91.338280	10.177728	26.580133
Ksr1	Ksr1	chr11	-	79013440	79146473	8.221686	0.928867	2.425826
Gm11201	Gm11201	chr11	+	79023597	79035005	0.762801	0.082265	0.214844
Wsb1	Wsb1	chr11	-	79239382	79254695	559.625183	83.747841	218.715698
Nf1	Nf1	chr11	+	79339892	79581609	34.868793	3.760477	9.820853
AU040972	AU040972	chr11	-	79481723	79484031	6.176404	0.666103	1.739594
Omg	Omg	chr11	-	79500982	79504082	5.562224	0.599866	1.566610
Evi2b	Evi2b	chr11	-	79513385	79523762	0.000000	0.000000	0.000000
Evi2	Evi2	chr11	-	79513385	79530609	2.216809	0.239075	0.624368
Evi2a	Evi2a	chr11	-	79526561	79530609	0.000000	0.000000	0.000000
Rab11fip4	Rab11fip4	chr11	+	79591212	79694012	475.235321	51.252460	133.850815
Rab11fip4os1	Rab11fip4os1	chr11	-	79607079	79623163	2.556181	0.275675	0.719953
Rab11fip4os2	Rab11fip4os2	chr11	-	79670373	79675086	5.773173	0.622616	1.626024
Mir193a	Mir193a	chr11	+	79711969	79712034	0.106061	0.011438	0.029872
Mir365-2	Mir365-2	chr11	+	79726400	79726511	0.616071	0.066441	0.173517
Utp6	Utp6	chr11	-	79933956	79962387	390.034302	42.063828	109.853813
Suz12	Suz12	chr11	+	79993106	80034123	1173.081421	127.115143	331.973663
Crlf3	Crlf3	chr11	-	80046493	80080991	159.275452	17.302103	45.186138
Atad5	Atad5	chr11	+	80089400	80135791	99.101433	10.687741	27.912083
Tefm	Tefm	chr11	-	80136678	80142153	72.032631	7.768466	20.288111
Adap2	Adap2	chr11	+	80154162	80178827	109.876007	11.849742	30.946760
Rnf135	Rnf135	chr11	+	80183869	80199755	18.392567	2.018607	5.271790
Rhot1	Rhot1	chr11	+	80209051	80267907	40.735958	13.131996	34.295494
Rhbdl3	Rhbdl3	chr11	+	80300912	80355986	2.051801	0.221280	0.577893
5730455P16Rik	5730455P16Rik	chr11	-	80360492	80378015	18.851961	2.033118	5.309686
Zfp207	Zfp207	chr11	+	80383279	80405873	331.228607	72.356613	188.966385
Psmd11	Psmd11	chr11	+	80428615	80472133	1456.502197	157.078644	410.226257
Cdk5r1	Cdk5r1	chr11	+	80477023	80481184	6.915185	0.745778	1.947673
Myo1d	Myo1d	chr11	-	80482127	80780025	52.572201	5.669727	14.807049
C030013C21Rik	C030013C21Rik	chr11	-	80507410	80509106	1.536687	0.165726	0.432810
Tmem98	Tmem98	chr11	+	80810366	80822033	6.284328	0.677743	1.769991
4930507D10Rik	4930507D10Rik	chr11	-	80850381	80858300	0.000000	0.000000	0.000000
Spaca3	Spaca3	chr11	+	80858363	80867814	0.0	0.0	0.0
Asic2	Asic2	chr11	-	80880163	81968396	0.029016	0.004488	0.011722
1700071K01Rik	1700071K01Rik	chr11	-	81572502	81573539	0.000000	0.000000	0.000000
5530401A14Rik	5530401A14Rik	chr11	+	81860677	81894582	0.326442	0.035206	0.091943
Ccl2	Ccl2	chr11	+	82035577	82037452	0.0	0.0	0.0
Ccl7	Ccl7	chr11	+	82045712	82047523	0.0	0.0	0.0
Ccl11	Ccl11	chr11	+	82057832	82062955	0.0	0.0	0.0
Ccl12	Ccl12	chr11	+	82101845	82103399	0.0	0.0	0.0
Ccl8	Ccl8	chr11	+	82115185	82116799	0.0	0.0	0.0
Ccl1	Ccl1	chr11	-	82176666	82179812	0.0	0.0	0.0
Tmem132e	Tmem132e	chr11	+	82388900	82446361	0.135900	0.014656	0.038276
Gm11426	Gm11426	chr11	+	82633353	82636309	0.270270	0.029148	0.076122
Cct6b	Cct6b	chr11	-	82719248	82764321	30.145763	3.357117	8.767441
Zfp830	Zfp830	chr11	+	82764345	82767622	111.711258	12.047667	31.463661
Gm11423	Gm11423	chr11	-	82779601	82781042	7.659615	1.199965	3.133827
Lig3	Lig3	chr11	+	82781109	82804274	417.460052	45.052727	117.659607
Rffl	Rffl	chr11	-	82803819	82871210	16.405621	14.470498	37.791122
Rad51d	Rad51d	chr11	-	82871961	82890624	27.941580	3.372833	8.808483
Fndc8	Fndc8	chr11	+	82892145	82900737	1.601173	0.172681	0.450973
Nle1	Nle1	chr11	-	82900768	82908395	75.683365	8.162184	21.316343
Unc45b	Unc45b	chr11	+	82911253	82943406	4.654279	0.501948	1.310885
Slfn5os	Slfn5os	chr11	-	82942341	82960681	0.928672	0.100154	0.261562
Slfn5	Slfn5	chr11	+	82952102	82964850	0.300833	0.032444	0.084730
Slfn9	Slfn9	chr11	-	82980303	82991830	1.522257	0.164170	0.428746
Mir7679	Mir7679	chr11	-	82985003	82985065	0.000000	0.000000	0.000000
Slfn8	Slfn8	chr11	-	83002158	83020810	0.148591	0.016025	0.041851
Slfn10-ps	Slfn10-ps	chr11	-	83028126	83040533	3.221877	0.356901	0.932083
Slfn2	Slfn2	chr11	+	83065112	83070678	30.209137	3.257949	8.508453
Slfn1	Slfn1	chr11	+	83116820	83122670	0.158479	0.017091	0.044636
Slfn4	Slfn4	chr11	+	83175186	83190216	0.907921	0.098065	0.256105
Slfn3	Slfn3	chr11	+	83191330	83215154	3.630310	0.391516	1.022483
AI662270	AI662270	chr11	+	83223576	83226584	286.764618	30.926558	80.767731
Slfn14	Slfn14	chr11	-	83275112	83286726	0.000000	0.000000	0.000000
AA465934	AA465934	chr11	+	83291699	83294637	22.143103	2.388056	6.236641
AI450353	AI450353	chr11	+	83293430	83294929	14.422280	1.555392	4.062059
Snord7	Snord7	chr11	+	83294304	83294399	0.436632	0.047089	0.122978
Pex12	Pex12	chr11	-	83295075	83298977	53.169731	5.845469	15.266017
Ap2b1	Ap2b1	chr11	+	83302697	83405033	345.693024	37.434811	97.764671
Rasl10b	Rasl10b	chr11	+	83409137	83421039	0.731655	0.148325	0.387364
Gas2l2	Gas2l2	chr11	-	83421635	83429521	0.453520	0.048911	0.127735
1700020L24Rik	1700020L24Rik	chr11	+	83437694	83441232	0.000000	0.000000	0.000000
Mmp28	Mmp28	chr11	-	83440768	83463040	0.000000	0.000000	0.000000
Taf15	Taf15	chr11	+	83473108	83506743	330.424500	35.635120	93.064613
Heatr9	Heatr9	chr11	-	83511679	83522099	2.454448	0.264704	0.691299
Ccl5	Ccl5	chr11	-	83525779	83530518	2.086969	0.225072	0.587798
Ccl9	Ccl9	chr11	-	83572917	83578636	0.000000	0.000000	0.000000
E230016K23Rik	E230016K23Rik	chr11	+	83582061	83623693	0.000000	0.000000	0.000000
Ccl6	Ccl6	chr11	-	83587886	83593087	0.626045	0.067517	0.176327
Ccl3	Ccl3	chr11	-	83647843	83649378	0.0	0.0	0.0
Ccl4	Ccl4	chr11	+	83662584	83664683	0.000000	0.000000	0.000000
Wfdc17	Wfdc17	chr11	+	83704056	83706269	0.0	0.0	0.0
Wfdc18	Wfdc18	chr11	+	83709004	83711360	2.505580	0.270218	0.705701
Wfdc21	Wfdc21	chr11	+	83746940	83752646	0.000000	0.000000	0.000000
Heatr6	Heatr6	chr11	+	83753637	83783754	41.636078	4.490304	11.726870
Hnf1b	Hnf1b	chr11	+	83850869	83905917	3.674760	0.817675	2.135439
Ddx52	Ddx52	chr11	+	83942090	83963086	226.147888	24.389257	63.694931
Synrg	Synrg	chr11	+	83964431	84044576	56.705708	6.115511	15.971257
Dusp14	Dusp14	chr11	-	84048045	84068357	426.762939	46.024887	120.198502
Tada2a	Tada2a	chr11	-	84078920	84129568	158.518646	17.095678	44.647038
Gm11437	Gm11437	chr11	-	84148361	84167476	0.636290	0.068622	0.179212
Acaca	Acaca	chr11	+	84195438	84401651	142.304733	15.347066	40.080364
Aatf	Aatf	chr11	-	84422856	84513501	707.490417	76.300354	199.265854
Lhx1	Lhx1	chr11	-	84517975	84525534	0.069500	0.007495	0.019575
Lhx1os	Lhx1os	chr11	+	84525660	84535831	0.000000	0.000000	0.000000
1700109G15Rik	1700109G15Rik	chr11	-	84716976	84720432	0.000000	0.000000	0.000000
Mrm1	Mrm1	chr11	-	84813061	84819515	24.337101	2.624671	6.854585
Dhrs11	Dhrs11	chr11	-	84820728	84829003	24.931738	2.688800	7.022066
4930502E09Rik	4930502E09Rik	chr11	+	84829178	84830868	1.712982	0.184739	0.482464
Ggnbp2	Ggnbp2	chr11	-	84832361	84870790	117.414963	13.103945	34.222233
Ggnbp2os	Ggnbp2os	chr11	+	84870005	84871631	9.772785	1.588221	4.147794
Pigw	Pigw	chr11	-	84876313	84880285	22.575134	2.572985	6.719602
Myo19	Myo19	chr11	+	84880170	84911226	116.412117	12.598655	32.902622
Znhit3	Znhit3	chr11	-	84910950	84916366	601.240051	71.015671	185.464371
Car4	Car4	chr11	+	84957754	84966054	22.128077	2.386435	6.232409
Usp32	Usp32	chr11	-	84984488	85139955	87.155228	9.399385	24.547413
1700125H20Rik	1700125H20Rik	chr11	+	85171096	85181154	0.839091	0.090493	0.236331
Appbp2	Appbp2	chr11	-	85191310	85235120	624.962646	67.400024	176.021759
Appbp2os	Appbp2os	chr11	+	85235166	85238304	22.814060	2.460416	6.425618
Ppm1d	Ppm1d	chr11	+	85311254	85347071	49.046474	5.289490	13.814021
Bcas3	Bcas3	chr11	+	85353164	85826058	251.308960	27.803263	72.610947
Bcas3os1	Bcas3os1	chr11	-	85702200	85719744	7.446887	0.803121	2.097428
Mir5110	Mir5110	chr11	-	85760616	85760702	18.988506	2.047844	5.348144
Bcas3os2	Bcas3os2	chr11	-	85766833	85775680	6.490115	0.699936	1.827952
2610027K06Rik	2610027K06Rik	chr11	-	85791660	85832388	2.841867	0.306485	0.800417
Tbx2	Tbx2	chr11	+	85832615	85841948	5.420269	0.584557	1.526628
Tbx4	Tbx4	chr11	+	85886367	85916097	1.397597	0.231864	0.605536
Gm20759	Gm20759	chr11	-	86002658	86024350	0.0	0.0	0.0
Brip1	Brip1	chr11	-	86058136	86201193	33.321548	3.593612	9.385069
Brip1os	Brip1os	chr11	+	86201360	86304443	23.775593	3.904175	10.196135
Ints2	Ints2	chr11	-	86210681	86257594	86.868019	10.092072	26.356436
Med13	Med13	chr11	-	86267033	86357596	192.857712	20.799026	54.318695
Rnft1	Rnft1	chr11	+	86484657	86499007	43.621105	4.704383	12.285956
Rps6kb1	Rps6kb1	chr11	-	86498869	86544807	36.259796	6.743406	17.611067
Tubd1	Tubd1	chr11	+	86544991	86567360	24.943960	2.956840	7.722078
Mir21a	Mir21a	chr11	-	86584067	86584158	0.503078	0.054255	0.141693
Vmp1	Vmp1	chr11	-	86584262	86684000	506.069977	58.515835	152.819824
Ptrh2	Ptrh2	chr11	+	86684074	86692457	48.764072	5.413959	14.139085
Cltc	Cltc	chr11	-	86694354	86757567	1850.261475	200.179733	522.789001
Dhx40	Dhx40	chr11	-	86768849	86807660	129.363708	13.951421	36.435505
Mir12182	Mir12182	chr11	-	86852604	86852658	0.000000	0.000000	0.000000
Ypel2	Ypel2	chr11	-	86936425	86993762	220.295639	23.758110	62.046631
Gdpd1	Gdpd1	chr11	-	87033794	87074137	16.175524	1.744473	4.555863
Smg8	Smg8	chr11	-	87077732	87086777	115.395226	12.444970	32.501259
Prr11	Prr11	chr11	-	87089156	87108714	47.603344	5.133853	13.407561
Ska2	Ska2	chr11	+	87109261	87122974	69.223129	7.465471	19.496809
Mir301	Mir301	chr11	+	87113004	87113089	0.767442	0.082766	0.216151
Trim37	Trim37	chr11	+	87127075	87250860	82.243080	10.298387	26.895247
Ppm1e	Ppm1e	chr11	-	87226906	87358994	7.366257	0.794425	2.074718
Rad51c	Rad51c	chr11	-	87376646	87404954	11.250007	1.340800	3.501631
Tex14	Tex14	chr11	+	87405065	87555823	3.828871	0.950951	2.483501
Sept4	Sept4	chr11	+	87566689	87590543	1.513040	0.938568	2.451164
Mtmr4	Mtmr4	chr11	+	87592166	87616302	149.906998	16.185440	42.269863
Hsf5	Hsf5	chr11	+	87617164	87659542	3.080492	0.332220	0.867626
Rnf43	Rnf43	chr11	+	87663087	87735539	0.082918	0.047278	0.123471
1110028F11Rik	1110028F11Rik	chr11	+	87699524	87705327	0.554159	0.059764	0.156080
Supt4a	Supt4a	chr11	+	87737551	87743622	233.854126	32.940956	86.028534
Mir142b	Mir142b	chr11	-	87756841	87756955	0.313043	0.033761	0.088169
Mir142	Mir142	chr11	+	87756864	87756927	0.000000	0.000000	0.000000
Tspoap1	Tspoap1	chr11	+	87760541	87785928	0.341381	0.036817	0.096151
Mpo	Mpo	chr11	+	87793784	87804412	0.187052	0.020173	0.052684
Lpo	Lpo	chr11	-	87806428	87826114	0.270293	0.029150	0.076128
Mks1	Mks1	chr11	+	87853215	87863803	36.775112	3.966067	10.357771
Epx	Epx	chr11	-	87863998	87875536	0.138024	0.014885	0.038875
Olfr462	Olfr462	chr11	-	87888959	87889894	0.352564	0.038023	0.099300
Olfr463	Olfr463	chr11	-	87892987	87893922	0.683761	0.073741	0.192582
Olfr464	Olfr464	chr11	-	87913920	87915003	0.000000	0.000000	0.000000
Dynll2	Dynll2	chr11	-	87979525	87998298	105.799294	13.084188	34.170643
Srsf1	Srsf1	chr11	+	88047373	88053757	598.220947	66.577858	173.874619
Vezf1	Vezf1	chr11	+	88068279	88084729	62.361118	6.725427	17.564114
2210416O15Rik	2210416O15Rik	chr11	+	88098058	88100107	1.070172	0.115414	0.301416
Cuedc1	Cuedc1	chr11	+	88099146	88194140	3.895410	0.421295	1.100254
Mrps23	Mrps23	chr11	+	88194106	88211507	141.552216	23.982618	62.632957
Ccdc182	Ccdc182	chr11	+	88294043	88295261	0.000000	0.000000	0.000000
Msi2	Msi2	chr11	-	88339382	88718267	1.419812	0.814701	2.127672
Mir378b	Mir378b	chr11	+	88352773	88352864	0.858696	0.092607	0.241853
0610039H22Rik	0610039H22Rik	chr11	+	88619251	88623426	0.897404	0.096782	0.252755
C030037D09Rik	C030037D09Rik	chr11	+	88718643	88728572	0.000000	0.000000	0.000000
Akap1	Akap1	chr11	-	88830792	88864586	337.331879	38.980198	101.800606
4930556N13Rik	4930556N13Rik	chr11	+	88851604	88881395	16.133509	1.739942	4.544030
Scpep1os	Scpep1os	chr11	+	88905928	88936061	4.858592	0.523982	1.368430
Scpep1	Scpep1	chr11	-	88924020	88955442	469.431427	50.626530	132.216141
Elobl	Elobl	chr11	-	88964659	88966931	86.131584	9.288988	24.259104
2210409E12Rik	2210409E12Rik	chr11	+	88972638	88973014	1846.827637	199.173859	520.162048
Coil	Coil	chr11	+	88973935	88991613	121.891647	13.145586	34.330986
Trim25	Trim25	chr11	+	88999403	89020293	230.097580	24.815218	64.807373
Dgke	Dgke	chr11	-	89035179	89060748	37.068180	4.022080	10.504057
Dgkeos	Dgkeos	chr11	+	89060751	89067884	0.653651	0.070494	0.184102
Gm525	Gm525	chr11	+	89073841	89093064	0.000000	0.000000	0.000000
Nog	Nog	chr11	-	89300638	89302559	6.003122	0.647416	1.690789
Ankfn1	Ankfn1	chr11	-	89390223	89696936	0.073876	0.008132	0.021238
Pctp	Pctp	chr11	-	89982544	90002894	0.000000	0.000000	0.000000
