Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Odf3l2	Odf3l2	chr10	-	79639526	79645738	1.186256	0.182651	0.457282
Madcam1	Madcam1	chr10	+	79664559	79668542	2.641667	0.406745	1.018318
Tpgs1	Tpgs1	chr10	+	79669439	79676127	38.328053	5.901481	14.774820
Cdc34	Cdc34	chr10	+	79682195	79688398	913.910034	140.985916	352.969299
Gzmm	Gzmm	chr10	+	79689020	79695261	12.567354	2.439102	6.106483
Bc1	Bc1	chr10	-	79697305	80369637	2.767551	0.426128	1.066844
Bsg	Bsg	chr10	+	79704358	79711979	1798.677124	342.413086	857.257996
Hcn2	Hcn2	chr10	+	79716634	79736108	29.564009	4.552056	11.396429
Polrmt	Polrmt	chr10	-	79736125	79746581	113.287201	17.443157	43.670315
Fgf22	Fgf22	chr10	+	79755109	79757522	5.640287	0.868451	2.174236
Rnf126	Rnf126	chr10	-	79758515	79766952	270.863647	42.148842	105.522942
Fstl3	Fstl3	chr10	+	79777274	79782630	186.367996	28.695620	71.841736
Prss57	Prss57	chr10	-	79781474	79788985	1.350535	0.207946	0.520609
Palm	Palm	chr10	+	79793572	79820896	91.833054	14.875139	37.241077
Misp	Misp	chr10	+	79821021	79830452	4.034969	0.621276	1.555413
E130317F20Rik	E130317F20Rik	chr10	-	79851377	79854971	16.247427	2.501663	6.263110
Ptbp1	Ptbp1	chr10	+	79854432	79864435	902.975708	139.817490	350.044037
Plppr3	Plppr3	chr10	-	79860475	79874634	14.663342	3.086636	7.727637
Mir6910	Mir6910	chr10	+	79862587	79862652	12.212121	1.880335	4.707568
Prtn3	Prtn3	chr10	+	79879667	79883172	4.279343	0.658903	1.649615
Elane	Elane	chr10	+	79886312	79888216	0.474040	0.072989	0.182734
Cfd	Cfd	chr10	+	79890853	79892655	2.372045	0.365231	0.914384
Med16	Med16	chr10	-	79894706	79908938	42.803177	6.602801	16.530630
R3hdm4	R3hdm4	chr10	-	79910053	79916930	109.297638	16.828873	42.132404
Kiss1r	Kiss1r	chr10	+	79916971	79922272	11.821790	1.837840	4.601176
Arid3a	Arid3a	chr10	+	79927043	79955018	21.858885	5.451747	13.648878
Wdr18	Wdr18	chr10	+	79960152	79969246	214.258820	32.990051	82.593178
Grin3b	Grin3b	chr10	+	79970724	79977190	15.359992	2.365022	5.921019
Tmem259	Tmem259	chr10	-	79977120	79984260	126.792023	19.889595	49.795166
Cnn2	Cnn2	chr10	+	79988600	79995400	128.462128	19.779684	49.519993
Abca7	Abca7	chr10	+	79996494	80015572	5.417470	0.834144	2.088344
Arhgap45	Arhgap45	chr10	+	80016672	80031471	15.287538	3.269997	8.186694
Polr2e	Polr2e	chr10	-	80035953	80039659	592.488159	91.227112	228.394226
Gpx4	Gpx4	chr10	+	80047166	80056439	493.146881	189.299225	473.925476
Sbno2	Sbno2	chr10	-	80056992	80102702	40.133816	11.716600	29.333429
Stk11	Stk11	chr10	+	80115795	80130679	155.565857	32.065487	80.278465
Cbarp	Cbarp	chr10	-	80130434	80139367	19.872757	3.205473	8.025153
Atp5d	Atp5d	chr10	+	80142275	80145828	705.854248	114.877777	287.605530
Midn	Midn	chr10	+	80148272	80158368	126.080193	19.874821	49.758175
Cirbp	Cirbp	chr10	+	80167839	80172786	34.875496	6.692923	16.756256
1600002K03Rik	1600002K03Rik	chr10	+	80172944	80175119	63.032253	9.705258	24.297874
Efna2	Efna2	chr10	+	80179482	80190010	26.965742	4.151993	10.394841
Pwwp3a	Pwwp3a	chr10	+	80226598	80245144	185.868088	28.618647	71.649025
Ndufs7	Ndufs7	chr10	+	80249449	80256794	584.946228	90.104362	225.583344
Gamt	Gamt	chr10	-	80258151	80261012	10.767375	1.685654	4.220166
Dazap1	Dazap1	chr10	+	80264991	80288413	184.981308	28.553589	71.486153
Mir6911	Mir6911	chr10	+	80278164	80278232	7.231884	1.113514	2.787770
Rps15	Rps15	chr10	+	80292431	80294114	2395.878906	552.180847	1382.428101
Apc2	Apc2	chr10	+	80301820	80318256	4.495870	0.692242	1.733082
2310011J03Rik	2310011J03Rik	chr10	-	80318255	80320548	50.853531	7.830065	19.603184
Pcsk4	Pcsk4	chr10	-	80321283	80329473	3.479484	0.535746	1.341283
Reep6	Reep6	chr10	+	80330145	80336441	48.790676	7.769851	19.452433
Adamtsl5	Adamtsl5	chr10	-	80339793	80348448	6.031065	0.928668	2.324995
Plk5	Plk5	chr10	+	80356459	80365489	83.280540	12.882436	32.252190
Mex3d	Mex3d	chr10	-	80380355	80387651	17.305096	2.664516	6.670824
Mbd3	Mbd3	chr10	-	80392539	80399531	314.128998	50.386925	126.147614
Uqcr11	Uqcr11	chr10	-	80402997	80406821	308.569977	47.511410	118.948547
Tcf3	Tcf3	chr10	-	80409165	80433653	57.248253	9.445491	23.647528
Onecut3	Onecut3	chr10	+	80494906	80517260	1.606081	0.247293	0.619117
Atp8b3	Atp8b3	chr10	-	80519585	80539124	2.024743	0.311756	0.780504
Rexo1	Rexo1	chr10	-	80540926	80561560	76.424164	11.767250	29.460230
Klf16	Klf16	chr10	-	80567121	80577296	48.800529	7.513958	18.811785
Gm26710	Gm26710	chr10	+	80578124	80579496	3.823663	0.588740	1.473958
Abhd17a	Abhd17a	chr10	-	80583649	80590341	118.017303	18.171463	45.493687
Adat3	Adat3	chr10	+	80602880	80607654	26.958397	4.150862	10.392009
Scamp4	Scamp4	chr10	+	80602882	80615783	158.802307	24.451250	61.215622
Mir6912	Mir6912	chr10	+	80609260	80609329	12.085713	1.860872	4.658840
Csnk1g2	Csnk1g2	chr10	+	80622780	80640771	72.917641	32.490612	81.342796
Btbd2	Btbd2	chr10	-	80642617	80657071	16.343027	2.516383	6.299963
Mknk2	Mknk2	chr10	-	80665318	80676293	58.405312	8.992834	22.514267
Mob3a	Mob3a	chr10	-	80685253	80701820	47.596149	7.328517	18.347517
Izumo4	Izumo4	chr10	+	80702693	80705382	6.179261	0.951439	2.382001
Ap3d1	Ap3d1	chr10	-	80706956	80742275	379.822540	58.482372	146.415207
Dot1l	Dot1l	chr10	+	80755203	80795461	149.850418	23.072903	57.764820
Plekhj1	Plekhj1	chr10	-	80796099	80798626	70.731354	10.890710	27.265749
Sf3a2	Sf3a2	chr10	+	80798735	80804922	333.671448	51.376354	128.624741
Amh	Amh	chr10	+	80805240	80807679	1.155177	0.177866	0.445301
Jsrp1	Jsrp1	chr10	-	80808496	80813498	3.746252	0.576821	1.444117
Oaz1	Oaz1	chr10	+	80826656	80829290	46.691433	7.201476	18.029461
Oaz1-ps	Oaz1-ps	chr10	+	80826696	80829217	435.604156	67.071228	167.918091
Mir1982	Mir1982	chr10	+	80828797	80828870	11.790541	1.815424	4.545056
Lingo3	Lingo3	chr10	-	80832801	80844039	2.326276	0.368325	0.922132
Lsm7	Lsm7	chr10	-	80852825	80855209	211.922852	40.464424	101.305862
Sppl2b	Sppl2b	chr10	+	80855275	80868708	15.102741	2.363800	5.917960
Tmprss9	Tmprss9	chr10	+	80879816	80899494	4.012321	0.617789	1.546682
Timm13	Timm13	chr10	-	80899450	80900969	151.286530	23.294024	58.318417
Lmnb2	Lmnb2	chr10	-	80901363	80918245	63.719444	11.123816	27.849348
Gadd45b	Gadd45b	chr10	+	80930091	80932204	87.259087	13.435534	33.636913
Gng7	Gng7	chr10	-	80948624	81014925	5.901288	0.927209	2.321341
Diras1	Diras1	chr10	-	81019590	81025377	1.998288	0.307682	0.770306
Slc39a3	Slc39a3	chr10	-	81028540	81037315	18.349878	2.827379	7.078564
Sgta	Sgta	chr10	-	81044071	81060271	403.317749	67.194176	168.225891
Thop1	Thop1	chr10	+	81070083	81082360	174.962112	26.939423	67.444954
Creb3l3	Creb3l3	chr10	-	81084333	81098872	4.312419	0.663996	1.662365
Mir5615-1	Mir5615-1	chr10	-	81104614	81104673	0.000000	0.000000	0.000000
Mir5615-2	Mir5615-2	chr10	+	81104616	81104675	0.000000	0.000000	0.000000
Map2k2	Map2k2	chr10	+	81105915	81124697	448.635284	72.875130	182.448593
Zbtb7a	Zbtb7a	chr10	+	81136271	81151657	46.288017	7.127100	17.843254
Pias4	Pias4	chr10	-	81153966	81167720	207.157959	31.896708	79.855911
Eef2	Eef2	chr10	+	81176631	81182509	5063.411133	779.627991	1951.859985
Snord37	Snord37	chr10	+	81178961	81179013	55.377357	8.526612	21.347042
Dapk3	Dapk3	chr10	+	81183007	81193197	105.835373	23.036417	57.673481
Atcayos	Atcayos	chr10	+	81194691	81208370	0.183668	0.028280	0.070801
Nmrk2	Nmrk2	chr10	-	81198170	81202037	2.334080	0.359385	0.899749
Atcay	Atcay	chr10	-	81204504	81230786	5.460854	0.840824	2.105067
Zfr2	Zfr2	chr10	+	81233163	81252123	2.916228	0.449020	1.124157
Matk	Matk	chr10	+	81252935	81262981	2.726142	0.690708	1.729241
Mrpl54	Mrpl54	chr10	-	81264722	81266926	326.233093	50.231052	125.757378
Apba3	Apba3	chr10	+	81268172	81273247	135.562805	20.872997	52.257183
Mir3057	Mir3057	chr10	+	81271597	81271687	13.716145	2.111915	5.287344
Tjp3	Tjp3	chr10	-	81273188	81291581	29.341974	5.000900	12.520146
Pip5k1c	Pip5k1c	chr10	+	81292963	81319974	47.425694	7.502244	18.782459
Cactin	Cactin	chr10	+	81321103	81326251	185.944000	28.630335	71.678291
Tbxa2r	Tbxa2r	chr10	+	81328268	81335174	4.875468	0.891042	2.230794
Gipc3	Gipc3	chr10	-	81335262	81343359	2.392169	0.368329	0.922141
Hmg20b	Hmg20b	chr10	-	81346046	81350457	131.973480	22.032900	55.161098
Mfsd12	Mfsd12	chr10	+	81357491	81366225	27.971918	4.306917	10.782705
4930404N11Rik	4930404N11Rik	chr10	-	81364024	81365820	0.364813	0.056171	0.140629
Fzr1	Fzr1	chr10	-	81366879	81378370	87.248230	13.433863	33.632729
Dohh	Dohh	chr10	+	81384428	81388352	145.708801	22.435204	56.168297
Mir6913	Mir6913	chr10	+	81386347	81386412	8.803030	1.355428	3.393420
Smim24	Smim24	chr10	+	81393064	81395079	6.085217	0.936958	2.345749
Nfic	Nfic	chr10	-	81396191	81427173	51.502781	7.952405	19.909472
Gm16104	Gm16104	chr10	+	81409575	81411579	1.720165	0.264859	0.663095
Mir1191b	Mir1191b	chr10	-	81416240	81416297	7.534483	1.160106	2.904417
Celf5	Celf5	chr10	-	81459227	81482709	16.929110	3.444322	8.623130
Ncln	Ncln	chr10	-	81486459	81496363	148.856247	22.919827	57.381580
S1pr4	S1pr4	chr10	-	81497745	81500137	3.133306	0.482444	1.207837
Gna15	Gna15	chr10	-	81502314	81524225	50.294750	7.744028	19.387783
Gna11	Gna11	chr10	-	81528724	81545162	107.921829	16.617035	41.602055
Tle5	Tle5	chr10	+	81559444	81566371	38.495869	6.066691	15.188439
Tle2	Tle2	chr10	+	81575287	81590845	1.324709	0.212213	0.531291
Tle6	Tle6	chr10	-	81590904	81600900	10.032191	1.731765	4.335610
BC025920	BC025920	chr10	+	81606308	81609836	4.190594	0.645238	1.615404
Sirt6	Sirt6	chr10	-	81621786	81627608	58.592785	11.383126	28.498552
Ankrd24	Ankrd24	chr10	+	81628540	81647612	7.884903	1.214061	3.039498
Gm10778	Gm10778	chr10	+	81649069	81826490	14.908166	4.590907	11.493695
Zfp433	Zfp433	chr10	+	81704825	81881086	21.874599	6.736191	16.864582
Zfp781	Zfp781	chr10	-	81742821	81930512	5.176688	1.608258	4.026400
Gm3055	Gm3055	chr10	-	81742877	81930512	11.207514	3.451307	8.640617
Zfp873	Zfp873	chr10	+	82048123	82061586	19.181902	2.963688	7.419826
AU041133	AU041133	chr10	+	82128013	82153065	18.397875	2.832774	7.092072
Zfp938	Zfp938	chr10	-	82224856	82241275	10.172084	1.566225	3.921168
Gm1553	Gm1553	chr10	-	82486533	82492618	0.328915	0.050644	0.126791
1190007I07Rik	1190007I07Rik	chr10	-	82619851	82623228	13.148396	2.256562	5.649479
Tdg	Tdg	chr10	+	82629838	82650799	31.255224	4.820061	12.067400
Gm9855	Gm9855	chr10	+	82629842	82650277	28.306496	4.358433	10.911679
Glt8d2	Glt8d2	chr10	-	82650433	82690650	2.715214	0.418069	1.046669
Hcfc2	Hcfc2	chr10	+	82699007	82742428	6.503250	1.021426	2.557219
Nfyb	Nfyb	chr10	-	82748700	82764141	485.479431	74.750671	187.144165
1700028I16Rik	1700028I16Rik	chr10	+	82812123	82824242	3.358019	0.517044	1.294460
Txnrd1	Txnrd1	chr10	+	82833951	82897724	134.880768	105.481537	264.081299
Gm38560	Gm38560	chr10	-	82845215	82859008	4.930836	0.759215	1.900754
Eid3	Eid3	chr10	+	82866626	82867929	81.121162	12.490460	31.270845
Chst11	Chst11	chr10	+	82985497	83195891	8.170321	1.258008	3.149522
Slc41a2	Slc41a2	chr10	-	83231139	83337817	71.952423	11.078723	27.736452
D10Wsu102e	D10Wsu102e	chr10	+	83360221	83368835	206.406952	31.781076	79.566414
Aldh1l2	Aldh1l2	chr10	-	83487447	83534140	4.660416	0.717578	1.796512
Washc4	Washc4	chr10	+	83543941	83596473	87.696053	13.502815	33.805359
Appl2	Appl2	chr10	-	83600034	83648664	26.394564	4.064047	10.174663
1500009L16Rik	1500009L16Rik	chr10	+	83722865	83762762	351.363098	54.100391	135.444580
Gm34184	Gm34184	chr10	-	84036560	84100697	2.530332	0.389603	0.975401
Nuak1	Nuak1	chr10	-	84370900	84440668	6.368808	0.980624	2.455069
4930463O16Rik	4930463O16Rik	chr10	+	84488293	84497676	2.083740	0.320839	0.803247
Ckap4	Ckap4	chr10	-	84526305	84533888	36.740654	5.657064	14.162905
Platr7	Platr7	chr10	-	84547417	84553338	2.288569	0.352378	0.882205
Tcp11l2	Tcp11l2	chr10	+	84576947	84614355	4.217120	0.649322	1.625629
Polr3b	Polr3b	chr10	+	84622298	84727178	76.646721	11.801517	29.546024
Rfx4	Rfx4	chr10	+	84756048	84906538	3.380647	0.785920	1.967612
Ric8b	Ric8b	chr10	+	84917613	85018337	10.685206	1.666914	4.173251
Fhl4	Fhl4	chr10	-	85097019	85102495	2.899593	0.446459	1.117744
Tmem263	Tmem263	chr10	+	85102627	85117747	121.161064	18.655519	46.705555
Mterf2	Mterf2	chr10	-	85119433	85128027	13.650180	2.101758	5.261915
Cry1	Cry1	chr10	-	85131700	85185054	147.690994	22.740410	56.932400
Btbd11	Btbd11	chr10	+	85386814	85660292	1.761624	0.285957	0.715916
Pwp1	Pwp1	chr10	+	85871831	85889103	399.826904	61.562504	154.126556
Prdm4	Prdm4	chr10	-	85891968	85916986	62.885998	10.057735	25.180330
Ascl4	Ascl4	chr10	+	85927402	85929649	2.431495	0.374384	0.937301
Rtcb	Rtcb	chr10	-	85938637	85957793	178.727219	27.519146	68.896339
Bpifc	Bpifc	chr10	-	85959691	86011860	2.439629	0.375637	0.940436
Fbxo7	Fbxo7	chr10	+	86021929	86051873	4.422610	2.469462	6.182492
Syn3	Syn3	chr10	-	86048746	86498896	0.409208	0.612692	1.533922
4930486F22Rik	4930486F22Rik	chr10	+	86095854	86113585	1.001037	0.154133	0.385883
Timp3	Timp3	chr10	+	86300412	86349505	5.708182	0.878905	2.200408
1810014B01Rik	1810014B01Rik	chr10	+	86685527	86689954	5.105917	0.786173	1.968245
Hsp90b1	Hsp90b1	chr10	-	86690841	86705444	3807.450439	586.244202	1467.708252
Ttc41	Ttc41	chr10	+	86705811	86776843	9.228757	2.601167	6.512226
Nt5dc3	Nt5dc3	chr10	+	86779005	86838389	25.804100	3.973132	9.947047
Stab2	Stab2	chr10	-	86841210	87007942	3.209982	0.494250	1.237394
1700113H08Rik	1700113H08Rik	chr10	+	87058046	87230599	2.505751	0.385818	0.965925
Ascl1	Ascl1	chr10	-	87490819	87493660	2.575429	0.396546	0.992785
Pah	Pah	chr10	+	87521795	87584137	1.924417	0.296308	0.741830
Igf1	Igf1	chr10	+	87858265	87937047	0.727775	0.174817	0.437669
Tyms-ps	Tyms-ps	chr10	+	87966671	87968017	1.000000	0.153973	0.385483
Pmch	Pmch	chr10	+	88091072	88092374	0.877407	0.135097	0.338226
Parpbp	Parpbp	chr10	-	88091398	88146941	44.563663	6.861596	17.178545
Nup37	Nup37	chr10	+	88146992	88178395	64.691383	10.708152	26.808701
Washc3	Washc3	chr10	+	88201097	88246158	97.527122	19.819317	49.619217
Dram1	Dram1	chr10	-	88322804	88357075	26.449947	4.072575	10.196011
Gnptab	Gnptab	chr10	+	88379268	88447323	146.148682	22.533712	56.414921
Sycp3	Sycp3	chr10	+	88459587	88473236	58.130569	8.950532	22.408358
Chpt1	Chpt1	chr10	-	88472813	88503970	300.141815	67.673927	169.426987
Mybpc1	Mybpc1	chr10	-	88518279	88605152	6.562590	1.021235	2.556742
Spic	Spic	chr10	-	88675270	88683023	43.085484	6.633996	16.608730
Gm4925	Gm4925	chr10	-	88729541	88731101	3.269699	0.503445	1.260414
Arl1	Arl1	chr10	+	88731414	88743202	514.675232	79.246033	198.398666
Utp20	Utp20	chr10	-	88746607	88826814	254.788239	39.230484	98.216599
Slc5a8	Slc5a8	chr10	+	88885992	88929515	1.887180	0.290575	0.727476
Ano4	Ano4	chr10	-	88948994	89257790	1.429274	0.223349	0.559173
Gas2l3	Gas2l3	chr10	-	89408823	89443967	139.460388	21.479313	53.775150
Nr1h4	Nr1h4	chr10	-	89454234	89533622	3.287490	0.558079	1.397194
Slc17a8	Slc17a8	chr10	-	89574020	89621249	2.282775	0.380725	0.953175
Scyl2	Scyl2	chr10	-	89638720	89686294	75.617317	11.675454	29.230415
1500026H17Rik	1500026H17Rik	chr10	+	89686363	89700866	0.329706	0.050766	0.127096
Actr6	Actr6	chr10	-	89711968	89732295	43.257141	7.331401	18.354740
Gm30963	Gm30963	chr10	-	89736771	89741193	0.000000	0.000000	0.000000
Uhrf1bp1l	Uhrf1bp1l	chr10	+	89744991	89819869	49.276672	7.587272	18.995331
Anks1b	Anks1b	chr10	+	89873509	90973300	0.655343	1.053056	2.636407
Apaf1	Apaf1	chr10	-	90989311	91082743	98.935555	15.277431	38.248249
Ikbip	Ikbip	chr10	+	91083039	91102613	4.153163	0.935697	2.342592
Slc25a3	Slc25a3	chr10	-	91116574	91123967	1258.961304	193.845901	485.308441
Tmpo	Tmpo	chr10	-	91147571	91171619	133.851456	42.498714	106.398865
4930534H03Rik	4930534H03Rik	chr10	-	91208494	91220619	1.989169	0.306278	0.766791
Gm31592	Gm31592	chr10	+	91888829	91953580	0.887633	0.136671	0.342168
Mir135a-2	Mir135a-2	chr10	-	92072086	92072185	0.000000	0.000000	0.000000
Rmst	Rmst	chr10	-	92081746	92165178	1.777994	0.273763	0.685387
Mir1251	Mir1251	chr10	-	92137140	92137223	0.000000	0.000000	0.000000
Gm20757	Gm20757	chr10	-	92171301	92375373	0.928610	0.142981	0.357964
Nedd1	Nedd1	chr10	-	92684745	92722418	82.726303	12.737608	31.889601
Cfap54	Cfap54	chr10	-	92775609	93081622	1.359231	0.209285	0.523961
Cdk17	Cdk17	chr10	+	93160876	93241342	63.201614	9.731336	24.363161
Mir1931	Mir1931	chr10	+	93162785	93162903	10.462185	1.610893	4.032997
Elk3	Elk3	chr10	-	93247416	93311159	16.845774	2.698440	6.755756
Gm32688	Gm32688	chr10	+	93317403	93322723	3.823001	0.588638	1.473703
Gm17745	Gm17745	chr10	+	93336211	93348879	1.746690	0.268943	0.673320
Mir7688	Mir7688	chr10	+	93433107	93433162	0.357143	0.054990	0.137673
Lta4h	Lta4h	chr10	+	93453396	93484896	117.115700	18.237352	45.658646
Hal	Hal	chr10	+	93488768	93516761	5.322617	0.819539	2.051780
Amdhd1	Amdhd1	chr10	-	93523338	93540033	3.579175	0.551096	1.379712
Ccdc38	Ccdc38	chr10	+	93540632	93584326	6.335164	1.213941	3.039197
Snrpf	Snrpf	chr10	-	93583029	93589658	1957.945068	301.470459	754.754944
4933408J17Rik	4933408J17Rik	chr10	+	93589413	93605245	3.144571	0.484179	1.212179
Ntn4	Ntn4	chr10	+	93641049	93745972	7.187365	1.106659	2.770609
Gm8580	Gm8580	chr10	-	93665244	93665854	2.381342	0.366662	0.917967
Gm15915	Gm15915	chr10	-	93674218	93683322	5.988987	0.922142	2.308654
Usp44	Usp44	chr10	+	93831555	93860210	11.366123	1.750075	4.381450
Metap2	Metap2	chr10	-	93858490	93891202	1121.888184	172.740372	432.469055
Vezt	Vezt	chr10	-	93961522	94035799	6.999152	1.236772	3.096355
Mir331	Mir331	chr10	-	93963768	93963863	0.000000	0.000000	0.000000
Fgd6	Fgd6	chr10	+	94036001	94145339	23.814339	3.666763	9.180028
Nr2c1	Nr2c1	chr10	+	94147931	94197214	23.376274	3.599312	9.011161
Ndufa12	Ndufa12	chr10	+	94199035	94221438	277.317322	43.312935	108.437332
Gm4792	Gm4792	chr10	-	94293663	94298703	0.528976	0.081448	0.203911
Tmcc3	Tmcc3	chr10	+	94311949	94590954	0.684911	1.320878	3.306921
Mir7211	Mir7211	chr10	-	94586137	94586199	0.000000	0.000000	0.000000
Cep83os	Cep83os	chr10	-	94673493	94688613	4.763241	0.733410	1.836149
Cep83	Cep83	chr10	+	94688790	94790336	80.324844	12.367848	30.963881
Plxnc1	Plxnc1	chr10	-	94790866	94944845	4.805337	0.739892	1.852377
Gm29684	Gm29684	chr10	-	95120582	95145825	2.660878	0.409703	1.025724
Cradd	Cradd	chr10	-	95174740	95324137	10.719122	1.860515	4.657946
2310039L15Rik	2310039L15Rik	chr10	+	95336276	95363216	0.551445	0.084908	0.212573
Socs2	Socs2	chr10	-	95411490	95416857	35.838173	6.720521	16.825352
5730420D15Rik	5730420D15Rik	chr10	+	95417375	95428640	2.788346	0.429330	1.074861
Mrpl42	Mrpl42	chr10	-	95480805	95501949	512.902832	80.802650	202.295776
Ube2n	Ube2n	chr10	+	95515162	95545658	205.742920	31.678831	79.310440
Nudt4	Nudt4	chr10	-	95547007	95564146	939.442871	144.743240	362.376068
Mir3058	Mir3058	chr10	-	95559231	95559321	19.901098	3.064229	7.671539
Eea1	Eea1	chr10	+	95940663	96045518	38.570442	5.938803	14.868260
4930459C07Rik	4930459C07Rik	chr10	+	96226207	96248708	0.656245	0.101044	0.252971
Btg1	Btg1	chr10	+	96617001	96622811	175.357727	27.000336	67.597458
4930556N09Rik	4930556N09Rik	chr10	+	97035768	97061059	0.857792	0.132077	0.330664
Mir3966	Mir3966	chr10	+	97423478	97423562	0.000000	0.000000	0.000000
Dcn	Dcn	chr10	+	97479500	97518163	0.490121	0.120437	0.301523
Lum	Lum	chr10	+	97565501	97572703	0.433735	0.066783	0.167198
4930473O22Rik	4930473O22Rik	chr10	-	97590984	97596931	1.062307	0.163566	0.409502
Kera	Kera	chr10	+	97607205	97613688	0.913541	0.140661	0.352155
Epyc	Epyc	chr10	+	97644068	97681900	0.276004	0.042497	0.106395
Gm10754	Gm10754	chr10	-	97681414	97967090	0.000000	0.000000	0.000000
Ccer1	Ccer1	chr10	+	97693059	97694926	7.094218	1.092317	2.734702
4930525C09Rik	4930525C09Rik	chr10	+	97714772	97753702	0.934749	0.171138	0.428457
Gm8633	Gm8633	chr10	-	98299927	98351867	0.406596	0.062605	0.156736
Atp2b1	Atp2b1	chr10	+	98914642	99026143	6.085365	7.976559	19.969942
Poc1b	Poc1b	chr10	+	99107082	99198074	14.573357	2.260904	5.660351
Galnt4	Galnt4	chr10	+	99108135	99113247	8.820457	1.358111	3.400138
Dusp6	Dusp6	chr10	+	99263231	99267489	12.913121	1.988271	4.977791
Gm20110	Gm20110	chr10	+	99609171	99658134	0.143139	0.022040	0.055178
Gm18409	Gm18409	chr10	-	99638731	99641920	1.275246	0.196353	0.491586
Csl	Csl	chr10	-	99757705	99759658	2.918628	0.449390	1.125082
Gm35206	Gm35206	chr10	+	99759506	99830579	5.384022	0.828993	2.075450
Kitl	Kitl	chr10	+	100015821	100100415	1.590318	0.244866	0.613041
Gm4301	Gm4301	chr10	+	100335676	100367412	15.427752	4.750911	11.894279
Gm4312	Gm4312	chr10	+	100335676	100367412	0.034403	0.010594	0.026524
Gm4303	Gm4303	chr10	+	100340838	100362247	0.982060	0.604842	1.514270
Gm4305	Gm4305	chr10	+	100340838	100362247	1.603534	0.987603	2.472541
Gm4307	Gm4307	chr10	+	100340838	100362247	5.132300	3.160940	7.913663
Gm4302	Gm4302	chr10	+	100345970	100362247	9.757638	2.980513	7.461948
Gm4301	Gm4301	chr10	-	100381647	100382560	13.359215	2.056957	5.149753
Gm4312	Gm4312	chr10	-	100381647	100382560	0.035447	0.005458	0.013664
Tmtc3	Tmtc3	chr10	-	100443902	100487347	159.691345	29.792524	74.587921
Cep290	Cep290	chr10	+	100487582	100575671	68.667412	10.572920	26.470133
4930430F08Rik	4930430F08Rik	chr10	-	100572274	100589259	13.118565	2.019903	5.056987
1700017N19Rik	1700017N19Rik	chr10	+	100592386	100618391	0.718957	0.110700	0.277146
Gm35722	Gm35722	chr10	-	100707535	100741635	1.100192	0.169400	0.424106
Mgat4c	Mgat4c	chr10	+	101681487	102391468	0.021316	0.169160	0.423505
Mir3059	Mir3059	chr10	+	101772692	101772772	1.444444	0.222405	0.556809
Nts	Nts	chr10	-	102481756	102490418	0.192259	0.029603	0.074113
Rassf9	Rassf9	chr10	+	102512222	102546560	2.943721	0.453253	1.134755
Alx1	Alx1	chr10	-	103007847	103028777	0.730200	0.112431	0.281480
Lrriq1	Lrriq1	chr10	-	103063302	103236322	1.151510	0.188262	0.471328
Slc6a15	Slc6a15	chr10	+	103367808	103419379	0.635326	0.100404	0.251368
Gm20765	Gm20765	chr10	+	104142987	104196522	2.023059	2.180474	5.458987
Gm21293	Gm21293	chr10	+	104142987	104196493	6.701725	7.223187	18.083818
Gm21304	Gm21304	chr10	+	104142987	104196493	9.753675	10.512609	26.319143
Gm21312	Gm21312	chr10	+	104142987	104196522	1.912237	2.061028	5.159945
Gm4340	Gm4340	chr10	+	104142987	104188000	1.786651	2.434314	6.094497
Gm6763	Gm6763	chr10	+	104142987	104196493	8.318950	8.966249	22.447708
Gm8764	Gm8764	chr10	+	104142987	104196493	8.482985	9.143048	22.890339
Mir6411	Mir6411	chr10	+	104287269	104287376	2.083333	0.320777	0.803090
Tmtc2	Tmtc2	chr10	-	105187664	105574479	9.224348	1.420299	3.555831
Gm15663	Gm15663	chr10	+	105574551	105583870	3.027228	0.466111	1.166946
Mettl25	Mettl25	chr10	-	105763185	105841380	13.941415	2.384017	5.968575
Ccdc59	Ccdc59	chr10	+	105841479	105847510	298.362701	45.939766	115.013809
Ppfia2	Ppfia2	chr10	+	106470310	106933468	0.028030	0.080217	0.200830
4930532I03Rik	4930532I03Rik	chr10	-	106555195	106602480	0.126620	0.020819	0.052123
Acss3	Acss3	chr10	-	106933517	107123637	0.307619	0.066012	0.165266
Lin7a	Lin7a	chr10	+	107271831	107425143	0.095084	0.127429	0.319027
Myf5	Myf5	chr10	-	107482908	107486134	0.865830	0.133314	0.333763
Myf6	Myf6	chr10	-	107492849	107494723	4.531398	0.697712	1.746778
Ptprq	Ptprq	chr10	-	107514364	107719941	0.998375	0.153723	0.384857
Otogl	Otogl	chr10	-	107760530	107912379	1.148466	0.176833	0.442714
Gm29685	Gm29685	chr10	+	107946645	107977832	1.748119	0.269163	0.673871
Ppp1r12a	Ppp1r12a	chr10	+	108162098	108279985	244.168030	38.260830	95.788986
Pawr	Pawr	chr10	+	108332189	108414391	151.002182	23.250242	58.208805
Gm36283	Gm36283	chr10	+	108417251	108451616	3.001870	0.462207	1.157171
Syt1	Syt1	chr10	-	108497650	109010975	2.635906	0.437311	1.094842
Gm5136	Gm5136	chr10	-	108699044	108700160	2.282901	0.351505	0.880020
Nav3	Nav3	chr10	-	109681260	110000390	5.925974	0.912439	2.284364
