Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Crybg1	Crybg1	chr10	-	43950307	44148828	87.541908	13.737350	46.885822
Speer5-ps1	Speer5-ps1	chr10	+	44170447	44219585	10.609981	5.300100	18.089336
Atg5	Atg5	chr10	+	44268339	44364299	304.222107	44.325127	151.282440
Mir1929	Mir1929	chr10	+	44359676	44359768	2.827957	0.410721	1.401798
Prdm1	Prdm1	chr10	-	44437174	44458748	14.888185	2.162299	7.379965
Prep	Prep	chr10	+	45067216	45162751	16.312916	2.369221	8.086193
Gm15934	Gm15934	chr10	-	45287311	45289416	6.439072	0.935184	3.191801
Popdc3	Popdc3	chr10	+	45289305	45318450	33.195297	4.821148	16.454666
Bves	Bves	chr10	+	45335735	45372481	0.669963	0.097303	0.332096
Lin28b	Lin28b	chr10	-	45376619	45470201	66.488434	9.656507	32.957832
Hace1	Hace1	chr10	+	45577829	45712345	23.899866	3.471118	11.846990
D030045P18Rik	D030045P18Rik	chr10	+	45807704	45852018	0.634249	0.092116	0.314393
Snord14d	Snord14d	chr10	+	46244748	46244770	0.0	0.0	0.0
Grik2	Grik2	chr10	-	49093681	49788766	0.500694	0.073666	0.251425
Ascc3	Ascc3	chr10	+	50592669	50851202	234.041565	33.991234	116.012695
Sim1	Sim1	chr10	+	50895651	50989152	2.048479	0.297513	1.015416
Lilr4b	Lilr4b	chr10	+	51480612	51486329	0.193679	0.028129	0.096005
Lilrb4a	Lilrb4a	chr10	+	51490898	51496611	0.522041	0.075819	0.258772
Fam162b	Fam162b	chr10	-	51585450	51590460	0.601802	0.087403	0.298309
Gprc6a	Gprc6a	chr10	-	51614823	51631458	1.198179	0.174019	0.593929
Rfx6	Rfx6	chr10	+	51677760	51730429	0.553330	0.270474	0.923132
4933411G06Rik	4933411G06Rik	chr10	-	51756174	51757194	0.000000	0.000000	0.000000
Vgll2	Vgll2	chr10	+	52022502	52028471	1.048485	0.152278	0.519726
Ros1	Ros1	chr10	-	52045926	52195244	2.306070	0.334924	1.143102
Dcbld1	Dcbld1	chr10	+	52233619	52321378	83.449768	12.510936	42.700050
Gopc	Gopc	chr10	-	52337024	52382124	15.559554	2.269882	7.747149
Nepn	Nepn	chr10	+	52391608	52404604	0.000000	0.000000	0.000000
Nus1	Nus1	chr10	+	52417547	52440192	246.386642	35.784180	122.132057
Zfa-ps	Zfa-ps	chr10	-	52542320	52545739	0.875585	0.127166	0.434021
Slc35f1	Slc35f1	chr10	+	52690501	53111622	0.440591	0.063990	0.218398
Gm36173	Gm36173	chr10	+	53235187	53260736	0.000000	0.000000	0.000000
Cep85l	Cep85l	chr10	-	53273443	53379883	180.908798	26.274450	89.675171
Gm19395	Gm19395	chr10	+	53280270	53283687	0.000000	0.000000	0.000000
Pln	Pln	chr10	+	53337686	53345999	4.083976	0.593140	2.024397
Gm36229	Gm36229	chr10	+	53409882	53424272	0.000000	0.000000	0.000000
Gm20597	Gm20597	chr10	-	53498443	53518989	0.125775	0.018267	0.062346
Mcm9	Mcm9	chr10	-	53536316	53629957	66.270477	9.624851	32.849792
Asf1a	Asf1a	chr10	+	53596961	53609215	160.926453	23.372295	79.770065
Fam184a	Fam184a	chr10	-	53633145	53750909	300.612671	43.659748	149.011505
Man1a	Man1a	chr10	-	53904785	54075737	3.723093	0.540727	1.845510
Gm16998	Gm16998	chr10	+	54075922	54081081	0.000000	0.000000	0.000000
Tbc1d32	Tbc1d32	chr10	-	56014294	56228689	2.485387	0.360967	1.231988
Msl3l2	Msl3l2	chr10	+	56106917	56116880	5.081308	0.737988	2.518767
Gja1	Gja1	chr10	+	56377300	56390419	45.977295	6.677553	22.790609
Gm36595	Gm36595	chr10	+	56431981	56475967	3.033898	0.440631	1.503881
4930467K11Rik	4930467K11Rik	chr10	-	57478383	57486353	1.048422	0.152268	0.519695
Hsf2	Hsf2	chr10	+	57486385	57513143	153.111313	22.237257	75.896164
Serinc1	Serinc1	chr10	-	57515775	57532529	132.312881	19.216578	65.586533
Pkib	Pkib	chr10	+	57631981	57741112	0.686795	0.212844	0.726441
Fabp7	Fabp7	chr10	+	57784923	57788450	15.353021	2.229810	7.610381
Smpdl3a	Smpdl3a	chr10	+	57794544	57811830	0.774986	0.112556	0.384155
Dux	Dux	chr10	-	58230651	58232675	5.576873	0.809962	2.764415
Gm4981	Gm4981	chr10	-	58234848	58236660	2.805809	0.407504	1.390819
Gcc2	Gcc2	chr10	+	58255526	58305592	133.485184	19.386839	66.167633
Lims1	Lims1	chr10	+	58323547	58424691	4.988489	8.693525	29.671162
Ranbp2	Ranbp2	chr10	+	58446852	58494154	656.910400	95.406960	325.625702
Ccdc138	Ccdc138	chr10	+	58497937	58576244	19.124088	2.777504	9.479671
Edar	Edar	chr10	-	58600788	58675696	1.098370	0.159523	0.544454
BB019430	BB019430	chr10	+	58696745	58704277	4.078691	0.592372	2.021777
Sh3rf3	Sh3rf3	chr10	+	58813359	59138916	56.100933	8.147868	27.808823
Sept10	Sept10	chr10	-	59141627	59221847	54.875893	13.844272	47.250751
Sowahc	Sowahc	chr10	+	59221922	59226433	90.104500	13.086406	44.664143
P4ha1	P4ha1	chr10	+	59323296	59373304	34.749149	5.190405	17.714947
Pla2g12b	Pla2g12b	chr10	+	59403685	59421976	1.479634	0.214896	0.733444
Oit3	Oit3	chr10	-	59422960	59441779	0.084189	0.012227	0.041732
Mcu	Mcu	chr10	-	59446984	59616692	342.902527	49.801754	169.974274
Micu1	Micu1	chr10	+	59702563	59864134	71.506042	10.464431	35.715294
Gm17059	Gm17059	chr10	-	59799202	59800254	3.449013	0.500920	1.709651
Dnajb12	Dnajb12	chr10	+	59879591	59898016	167.566513	24.336670	83.061501
Ddit4	Ddit4	chr10	-	59949675	59951770	101.586052	14.753940	50.355461
Anapc16	Anapc16	chr10	-	59987409	60003135	134.876724	20.032906	68.372673
Ascc1	Ascc1	chr10	+	60002805	60099990	17.873816	5.165275	17.629179
Spock2	Spock2	chr10	+	60106257	60133913	1.401239	0.203510	0.694584
Mir6906	Mir6906	chr10	+	60126776	60126833	0.000000	0.000000	0.000000
Chst3	Chst3	chr10	-	60181528	60219260	1.229825	0.178615	0.609615
Psap	Psap	chr10	+	60277628	60302600	65.225258	35.418903	120.885353
Cdh23	Cdh23	chr10	-	60302750	60696490	2.355959	0.342200	1.167935
Vsir	Vsir	chr10	+	60346851	60372684	0.276517	0.040160	0.137067
Gm17455	Gm17455	chr10	+	60399726	60403558	0.348891	0.050671	0.172943
Slc29a3	Slc29a3	chr10	-	60712072	60752782	6.683012	0.970613	3.312720
Unc5b	Unc5b	chr10	-	60762594	60831581	31.015848	4.510547	15.394579
Mir6408	Mir6408	chr10	+	60923023	60923113	0.000000	0.000000	0.000000
Pldi	Pldi	chr10	-	60928226	60938132	0.000000	0.000000	0.000000
Mir466j	Mir466j	chr10	+	60960723	60960844	6.565574	0.953557	3.254507
Gm20611	Gm20611	chr10	+	61031303	61038080	14.522198	2.109144	7.198547
Pcbd1	Pcbd1	chr10	+	61089331	61094329	15.217762	2.210165	7.543334
Sgpl1	Sgpl1	chr10	-	61098642	61147684	22.599346	3.295638	11.248071
Tbata	Tbata	chr10	+	61171964	61188841	0.000000	0.000000	0.000000
Adamts14	Adamts14	chr10	-	61197112	61273419	0.160986	0.023381	0.079800
Prf1	Prf1	chr10	+	61297836	61304263	1.433064	0.208132	0.710359
Pald1	Pald1	chr10	-	61319657	61383523	2.133126	0.309806	1.057375
Nodal	Nodal	chr10	+	61417972	61425338	8.044869	1.168404	3.987783
Eif4ebp2	Eif4ebp2	chr10	-	61432497	61452669	55.853024	8.111863	27.685936
Lrrc20	Lrrc20	chr10	+	61475833	61582228	4.736794	0.687952	2.347994
Npffr1	Npffr1	chr10	+	61595295	61629464	1.354725	0.196755	0.671527
Ppa1	Ppa1	chr10	+	61648621	61674165	400.801941	58.210827	198.674606
1700022H01Rik	1700022H01Rik	chr10	-	61674527	61680290	0.564405	0.081972	0.279771
Sar1a	Sar1a	chr10	+	61680285	61693297	103.255951	15.873598	54.176876
Tysnd1	Tysnd1	chr10	+	61695514	61702773	12.907700	1.898605	6.479973
Aifm2	Aifm2	chr10	+	61715263	61739260	0.098078	0.063392	0.216358
H2afy2	H2afy2	chr10	-	61738647	61783864	7.513305	1.091202	3.724290
Mir5108	Mir5108	chr10	+	61774737	61774821	0.000000	0.000000	0.000000
Col13a1	Col13a1	chr10	-	61838234	61979108	20.440752	2.993013	10.215207
Fam241b	Fam241b	chr10	-	62107656	62111050	45.645153	7.660301	26.144749
Neurog3	Neurog3	chr10	+	62133090	62134763	122.606514	17.806864	60.775154
Tspan15	Tspan15	chr10	-	62185396	62231218	3.751734	0.544886	1.859707
Mir7662	Mir7662	chr10	-	62194167	62194227	0.000000	0.000000	0.000000
Tacr2	Tacr2	chr10	+	62252438	62265990	1.164909	0.169187	0.577437
Hk1	Hk1	chr10	-	62268855	62379908	7.158572	1.127718	3.848922
Hk1os	Hk1os	chr10	+	62340607	62349866	0.000000	0.000000	0.000000
Hkdc1	Hkdc1	chr10	-	62383137	62422457	0.863622	0.125429	0.428091
Supv3l1	Supv3l1	chr10	-	62429221	62449738	293.534332	42.876949	146.339813
4930507D05Rik	4930507D05Rik	chr10	+	62449160	62451353	8.240361	1.196796	4.084687
Vps26a	Vps26a	chr10	-	62454843	62486805	169.597290	26.483435	90.388443
Srgn	Srgn	chr10	-	62493833	62527445	119.492157	17.921307	61.165749
Kif1bp	Kif1bp	chr10	-	62558470	62578457	177.597321	25.793503	88.033699
Ddx21	Ddx21	chr10	-	62580247	62602298	445.951416	64.768143	221.054855
Ddx50	Ddx50	chr10	-	62615792	62651218	50.640434	7.839305	26.755690
Stox1	Stox1	chr10	-	62659044	62726094	65.623024	10.396918	35.484871
Mir7215	Mir7215	chr10	+	62682508	62682558	2.470588	0.358818	1.224652
Ccar1	Ccar1	chr10	-	62743928	62792368	651.770142	94.660408	323.077698
Snord98	Snord98	chr10	-	62765579	62765606	29.964283	4.351889	14.853076
Tet1	Tet1	chr10	-	62804570	62887324	81.118622	11.781335	40.209911
Slc25a16	Slc25a16	chr10	+	62920633	62946494	140.254227	20.369947	69.522995
Dna2	Dna2	chr10	+	62947029	62974188	154.855270	22.500103	76.793266
Rufy2	Rufy2	chr10	+	62980252	63017209	25.197845	3.659631	12.490389
Hnrnph3	Hnrnph3	chr10	-	63014664	63023849	182.629883	28.325922	96.676880
Pbld2	Pbld2	chr10	+	63024512	63058812	10.459866	1.519148	5.184879
Gm16143	Gm16143	chr10	-	63055603	63057467	0.938662	0.136327	0.465288
Pbld1	Pbld1	chr10	+	63060713	63077960	1.209016	0.204847	0.699146
Atoh7	Atoh7	chr10	+	63099785	63101280	1.748663	0.253969	0.866799
Mypn	Mypn	chr10	-	63115795	63203952	46.850025	6.804305	23.223215
Herc4	Herc4	chr10	+	63243797	63317881	214.502090	31.323503	106.907684
Sirt1	Sirt1	chr10	-	63319005	63339035	657.598694	96.004234	327.664215
Dnajc12	Dnajc12	chr10	+	63382443	63408840	7.144085	8.400771	28.671984
Ctnna3	Ctnna3	chr10	+	63430098	65003667	0.276591	0.891564	3.042923
Lrrtm3	Lrrtm3	chr10	-	63928497	64090255	14.132919	2.052607	7.005585
Gm28881	Gm28881	chr10	-	65119526	65120367	0.0	0.0	0.0
Gm30853	Gm30853	chr10	-	65875788	65908239	1.780247	0.258556	0.882455
1700023F02Rik	1700023F02Rik	chr10	-	66120609	66124064	0.000000	0.000000	0.000000
4930407I19Rik	4930407I19Rik	chr10	+	66145296	66179514	0.0	0.0	0.0
1110002J07Rik	1110002J07Rik	chr10	-	66912190	66920384	0.101047	0.014676	0.050088
Gm31763	Gm31763	chr10	+	67005075	67041326	0.762479	0.110739	0.377955
Reep3	Reep3	chr10	-	67009189	67096988	11.430269	1.679193	5.731115
Jmjd1c	Jmjd1c	chr10	+	67127088	67256326	184.828629	39.070766	133.349243
Nrbf2	Nrbf2	chr10	-	67266689	67285281	113.049850	16.418896	56.037983
Egr2	Egr2	chr10	+	67537869	67542188	0.486539	0.070663	0.241174
Ado	Ado	chr10	-	67544511	67548955	3.392801	0.492756	1.681787
4930563J15Rik	4930563J15Rik	chr10	-	67568518	67571959	0.214491	0.034140	0.116519
Zfp365	Zfp365	chr10	-	67886105	67912662	0.000000	0.000000	0.000000
4930521O17Rik	4930521O17Rik	chr10	-	67962478	67973708	0.427955	0.062154	0.212134
Rtkn2	Rtkn2	chr10	+	67979570	68043864	23.265253	3.383036	11.546365
Arid5b	Arid5b	chr10	-	68095593	68278726	530.829346	77.095467	263.128235
4930545H06Rik	4930545H06Rik	chr10	-	68319065	68321142	0.000000	0.000000	0.000000
Cabcoco1	Cabcoco1	chr10	-	68430956	68541875	0.000000	0.000000	0.000000
Tmem26	Tmem26	chr10	+	68723746	68782654	0.712391	0.103465	0.353127
Gm33035	Gm33035	chr10	-	69020740	69033888	6.822639	0.990892	3.381932
Rhobtb1	Rhobtb1	chr10	+	69208552	69291784	27.633997	6.346977	21.662350
A930033H14Rik	A930033H14Rik	chr10	-	69209762	69213098	2.652631	0.385257	1.314890
Cdk1	Cdk1	chr10	-	69335146	69352912	235.049545	34.137630	116.512344
Ank3	Ank3	chr10	+	69533708	70027436	13.425655	3.088604	10.541463
Ccdc6	Ccdc6	chr10	+	70097121	70193200	7237.096191	1051.086060	3587.375732
Mrln	Mrln	chr10	+	70204664	70219711	5.011691	0.727877	2.484259
Slc16a9	Slc16a9	chr10	+	70245276	70285951	0.084760	0.012310	0.042015
Fam13c	Fam13c	chr10	+	70440668	70558732	134.137253	20.862591	71.204399
Phyhipl	Phyhipl	chr10	-	70557686	70599291	23.388950	3.558898	12.146584
D630013N20Rik	D630013N20Rik	chr10	-	70601049	70655963	0.000000	0.000000	0.000000
Bicc1	Bicc1	chr10	-	70922830	71159690	44.049519	6.440593	21.981859
C730027H18Rik	C730027H18Rik	chr10	-	71168737	71182040	0.317898	0.046170	0.157580
1700113B09Rik	1700113B09Rik	chr10	+	71201745	71204488	0.000000	0.000000	0.000000
Tfam	Tfam	chr10	-	71225477	71238044	20.614981	2.994035	10.218696
Ube2d1	Ube2d1	chr10	-	71254980	71285262	8.913347	1.294538	4.418281
Gm20609	Gm20609	chr10	+	71310745	71313977	0.881467	0.128021	0.436937
Cisd1	Cisd1	chr10	-	71330494	71344849	71.212433	10.342601	35.299484
Ipmk	Ipmk	chr10	+	71347763	71385885	631.988953	91.824234	313.397766
1700049L16Rik	1700049L16Rik	chr10	-	71979886	71980705	0.651219	0.094580	0.322805
Zwint	Zwint	chr10	+	72654846	72674964	73.401894	21.160305	72.220512
A330049N07Rik	A330049N07Rik	chr10	-	72973303	73086705	0.761262	0.110563	0.377352
Pcdh15	Pcdh15	chr10	+	73821867	74649732	10.993672	3.082443	10.520433
Rsph14	Rsph14	chr10	-	74957477	75032586	0.144048	0.021269	0.072590
Gnaz	Gnaz	chr10	+	74967177	75016906	17.005684	2.469836	8.429593
Rab36	Rab36	chr10	+	75037058	75054748	1.044148	0.157644	0.538041
Bcr	Bcr	chr10	+	75060896	75184923	56.232906	8.167036	27.874243
Specc1l	Specc1l	chr10	+	75212073	75312400	111.162117	64.858635	221.363708
Adora2a	Adora2a	chr10	+	75316877	75334792	0.633423	0.381161	1.300908
Gm5779	Gm5779	chr10	+	75352055	75352961	26.304300	3.820328	13.038850
Upb1	Upb1	chr10	+	75406911	75441679	0.350099	0.050847	0.173542
4933407G14Rik	4933407G14Rik	chr10	+	75449510	75463104	1.307449	0.189889	0.648093
Gucd1	Gucd1	chr10	-	75506814	75517972	7.385821	1.114081	3.802377
Snrpd3	Snrpd3	chr10	+	75518042	75535440	208.346024	30.259317	103.275597
Lrrc75b	Lrrc75b	chr10	-	75550125	75560330	0.129754	0.018845	0.064318
Ggt1	Ggt1	chr10	+	75568662	75586191	6.749540	1.031845	3.521704
Ggt5	Ggt5	chr10	+	75589381	75617200	0.741388	0.115315	0.393573
Susd2	Susd2	chr10	-	75636619	75644008	6.968906	1.012135	3.454436
Cabin1	Cabin1	chr10	-	75646110	75764357	452.777405	65.759529	224.438461
Ddt	Ddt	chr10	-	75771233	75773374	22.952381	3.333509	11.377328
Gstt3	Gstt3	chr10	-	75774117	75781422	0.256279	0.037221	0.127036
Gstt1	Gstt1	chr10	-	75783813	75798584	0.000000	0.000000	0.000000
Gstt4	Gstt4	chr10	-	75814944	75822543	1.152572	0.167395	0.571322
Gstt2	Gstt2	chr10	-	75831845	75834881	0.589051	0.085551	0.291988
Mif	Mif	chr10	-	75859353	75860277	103.829605	15.079783	51.467579
Derl3	Derl3	chr10	+	75893398	75895941	68.926758	11.606357	39.612705
Smarcb1	Smarcb1	chr10	-	75896769	75921614	101.705688	14.970572	51.094833
Mmp11	Mmp11	chr10	-	75923222	75932502	1.858342	0.269898	0.921167
Chchd10	Chchd10	chr10	+	75933130	75937750	35.528503	5.160014	17.611219
Gm867	Gm867	chr10	-	75937723	75940672	0.000000	0.000000	0.000000
Vpreb3	Vpreb3	chr10	+	75948300	75949657	10.811085	1.570157	5.358976
Gm5134	Gm5134	chr10	+	75954514	76009589	17.441570	2.533142	8.645659
Mir6409	Mir6409	chr10	+	76008926	76009017	0.740263	0.107513	0.366943
Zfp280b	Zfp280b	chr10	+	76032612	76042969	1082.161255	157.168640	536.419434
Slc5a4b	Slc5a4b	chr10	-	76058621	76111018	4.684960	0.680424	2.322300
Gm16222	Gm16222	chr10	+	76078617	76080502	7.605628	1.104610	3.770054
Slc5a4a	Slc5a4a	chr10	+	76147451	76189265	2.203481	0.320024	1.092250
Prmt2	Prmt2	chr10	-	76207226	76237865	118.778526	18.215107	62.168495
Mir678	Mir678	chr10	-	76207326	76207409	0.749317	0.108828	0.371431
S100b	S100b	chr10	+	76253836	76261319	0.614307	0.089219	0.304507
Dip2a	Dip2a	chr10	-	76263049	76345291	23.029686	3.344737	11.415648
Pcnt	Pcnt	chr10	-	76351254	76442912	264.412079	38.559341	131.603729
1700094J05Rik	1700094J05Rik	chr10	+	76389015	76401507	3.981833	0.578305	1.973766
2610028H24Rik	2610028H24Rik	chr10	+	76449081	76461218	22.115532	3.211969	10.962508
Ybey	Ybey	chr10	-	76459567	76469114	15.135118	2.198162	7.502367
Mcm3ap	Mcm3ap	chr10	+	76468902	76515859	109.366203	15.883899	54.212032
Lss	Lss	chr10	+	76531605	76557139	13.385921	1.944116	6.635304
4930483K19Rik	4930483K19Rik	chr10	-	76545871	76562226	3.177168	0.461439	1.574899
Spatc1l	Spatc1l	chr10	+	76562272	76570201	0.000000	0.000000	0.000000
Gm15343	Gm15343	chr10	-	76564765	76570532	0.000000	0.000000	0.000000
Ftcd	Ftcd	chr10	+	76575648	76590338	0.000000	0.000000	0.000000
Col6a2	Col6a2	chr10	-	76595756	76623630	0.126574	0.035035	0.119574
Col6a1	Col6a1	chr10	-	76708792	76726044	1.965258	0.285426	0.974164
Pcbp3	Pcbp3	chr10	-	76761854	76961947	118.735321	19.619888	66.963036
Gm3137	Gm3137	chr10	-	77010950	77029575	1.080678	0.156953	0.535684
Gm10787	Gm10787	chr10	+	77011995	77022214	0.000000	0.000000	0.000000
Slc19a1	Slc19a1	chr10	+	77032739	77050432	5.752233	2.651196	9.048579
Col18a1	Col18a1	chr10	-	77052179	77166530	4.900345	0.753233	2.570799
Gm10941	Gm10941	chr10	-	77257773	77259223	0.000000	0.000000	0.000000
Pofut2	Pofut2	chr10	+	77259300	77269586	175.211548	25.447002	86.851089
Adarb1	Adarb1	chr10	-	77290727	77418273	15.606517	2.309504	7.882378
Gm17769	Gm17769	chr10	+	77418376	77420939	3.198518	0.464540	1.585482
Fam207a	Fam207a	chr10	-	77486655	77515813	68.897446	10.006382	34.151962
Itgb2	Itgb2	chr10	+	77530370	77565708	3.731987	0.553334	1.888539
Pttg1ip	Pttg1ip	chr10	+	77581655	77598732	726.822266	105.560677	360.280487
Sumo3	Sumo3	chr10	+	77606097	77618331	57.664467	19.456076	66.403931
Ube2g2	Ube2g2	chr10	+	77622321	77645990	109.006561	15.831664	54.033756
Mir1930	Mir1930	chr10	+	77641224	77641307	0.000000	0.000000	0.000000
Tspear	Tspear	chr10	+	77686569	77886769	0.333297	0.048407	0.165213
Gm19402	Gm19402	chr10	-	77689957	77690810	0.000000	0.000000	0.000000
Gm9508	Gm9508	chr10	-	77696273	77697288	0.000000	0.000000	0.000000
Gm10272	Gm10272	chr10	+	77706587	77706986	0.000000	0.000000	0.000000
Gm10024	Gm10024	chr10	+	77711446	77712009	0.000000	0.000000	0.000000
Gm10142	Gm10142	chr10	+	77715771	77716169	0.000000	0.000000	0.000000
Krtap12-1	Krtap12-1	chr10	+	77720586	77721256	0.295082	0.042856	0.146270
Gm10100	Gm10100	chr10	+	77726452	77726848	0.000000	0.000000	0.000000
Gm9736	Gm9736	chr10	-	77750371	77751423	0.569801	0.082756	0.282446
Gm3233	Gm3233	chr10	-	77758717	77759838	0.000000	0.000000	0.000000
Gm3238	Gm3238	chr10	-	77770633	77771325	0.000000	0.000000	0.000000
Gm3250	Gm3250	chr10	-	77781733	77782615	0.849377	0.123360	0.421030
Gm9639	Gm9639	chr10	-	77794399	77795126	0.000000	0.000000	0.000000
Gm19668	Gm19668	chr10	-	77798387	77799191	0.000000	0.000000	0.000000
Gm9507	Gm9507	chr10	-	77810747	77811889	0.000000	0.000000	0.000000
Gm2696	Gm2696	chr10	+	77814622	77815404	0.000000	0.000000	0.000000
Krtap10-4	Krtap10-4	chr10	-	77826169	77827070	0.000000	0.000000	0.000000
Krtap10-10	Krtap10-10	chr10	+	77835947	77837251	0.000000	0.000000	0.000000
Gm36176	Gm36176	chr10	+	77846804	77847377	0.000000	0.000000	0.000000
Gm10318	Gm10318	chr10	+	77852859	77853788	0.000000	0.000000	0.000000
Gm3285	Gm3285	chr10	+	77861975	77862638	0.000000	0.000000	0.000000
1700009J07Rik	1700009J07Rik	chr10	+	77893420	77896111	0.000000	0.000000	0.000000
Lrrc3	Lrrc3	chr10	-	77897576	77902536	0.000000	0.000000	0.000000
Trpm2	Trpm2	chr10	-	77907722	77969872	0.039569	0.005747	0.019614
Cfap410	Cfap410	chr10	+	77978650	77985438	29.910080	4.344017	14.826208
Pfkl	Pfkl	chr10	-	77986949	78009807	48.957779	7.640445	26.076977
Aire	Aire	chr10	-	78030022	78043610	2.959304	0.498991	1.703064
Dnmt3l	Dnmt3l	chr10	+	78042287	78063622	60.668282	17.465906	59.611454
Icosl	Icosl	chr10	+	78069368	78079525	62.071869	9.015063	30.768574
Gatd3a	Gatd3a	chr10	-	78162066	78169755	8.299038	1.205318	4.113772
Pwp2	Pwp2	chr10	-	78170910	78185149	155.312561	22.556955	76.987305
Trappc10	Trappc10	chr10	-	78185423	78244645	315.223511	45.781765	156.253998
Agpat3	Agpat3	chr10	-	78271563	78351700	19.570948	2.842404	9.701177
Mir7659	Mir7659	chr10	-	78340150	78340207	0.000000	0.000000	0.000000
Rrp1	Rrp1	chr10	-	78400362	78413043	206.030655	29.923044	102.127892
Mir6907	Mir6907	chr10	-	78408475	78408545	0.028169	0.004091	0.013963
Cstb	Cstb	chr10	+	78425670	78427622	40.211792	5.840195	19.932692
Mir6410	Mir6410	chr10	+	78434799	78434902	2.067308	0.300247	1.024750
Pdxk	Pdxk	chr10	-	78436747	78464948	279.530457	40.597855	138.561218
Mir6908	Mir6908	chr10	-	78445095	78445157	13.587302	1.973364	6.735126
Olfr1358	Olfr1358	chr10	+	78517428	78521283	0.778693	0.113094	0.385992
Ilvbl	Ilvbl	chr10	+	78574500	78584502	1.463511	0.251473	0.858281
Syde1	Syde1	chr10	-	78584503	78591964	10.415449	1.512697	5.162862
Olfr1357	Olfr1357	chr10	-	78611669	78618074	0.000000	0.000000	0.000000
Casp14	Casp14	chr10	-	78711995	78718293	0.000000	0.000000	0.000000
Ccdc105	Ccdc105	chr10	-	78746924	78753067	1.643095	0.238636	0.814470
Gm30400	Gm30400	chr10	+	78747130	78767585	0.000000	0.000000	0.000000
Slc1a6	Slc1a6	chr10	+	78780496	78814825	0.000000	0.000000	0.000000
Olfr1356	Olfr1356	chr10	-	78846951	78847913	0.000000	0.000000	0.000000
Olfr1355	Olfr1355	chr10	+	78875549	78880106	0.000000	0.000000	0.000000
Olfr1354	Olfr1354	chr10	+	78916842	78917936	0.000000	0.000000	0.000000
Olfr8	Olfr8	chr10	+	78955207	78956139	0.129689	0.018835	0.064286
Olfr1353	Olfr1353	chr10	+	78963309	78970612	0.000000	0.000000	0.000000
Olfr1352	Olfr1352	chr10	+	78981050	78984721	0.000000	0.000000	0.000000
Olfr1351	Olfr1351	chr10	+	79017324	79018283	0.000000	0.000000	0.000000
Olfr57	Olfr57	chr10	+	79034723	79035802	0.555556	0.080687	0.275385
2610008E11Rik	2610008E11Rik	chr10	-	79064374	79097600	11.469892	1.669785	5.699005
Vmn2r80	Vmn2r80	chr10	+	79148816	79194933	16.766045	2.435031	8.310806
Vmn2r81	Vmn2r81	chr10	+	79247777	79294535	0.460595	0.066895	0.228314
Vmn2r82	Vmn2r82	chr10	+	79356591	79396766	0.000000	0.000000	0.000000
Vmn2r83	Vmn2r83	chr10	+	79468958	79492154	0.000000	0.000000	0.000000
Plpp2	Plpp2	chr10	-	79526424	79533787	6.960327	1.020898	3.484344
Mir6909	Mir6909	chr10	-	79531029	79531090	0.000000	0.000000	0.000000
Mier2	Mier2	chr10	-	79540245	79555128	332.863953	48.352631	165.028397
Theg	Theg	chr10	-	79576477	79587136	9.177970	1.332970	4.549453
C2cd4c	C2cd4c	chr10	-	79606854	79614025	0.596555	0.086731	0.296015
Shc2	Shc2	chr10	-	79617938	79637918	0.226940	0.032960	0.112493
Odf3l2	Odf3l2	chr10	-	79639526	79645738	2.161859	0.313980	1.071618
Madcam1	Madcam1	chr10	+	79664559	79668542	0.645614	0.131884	0.450122
Tpgs1	Tpgs1	chr10	+	79669439	79676127	7.389562	1.073230	3.662952
Cdc34	Cdc34	chr10	+	79682195	79688398	511.225281	74.580948	254.546127
Gzmm	Gzmm	chr10	+	79689020	79695261	5.937650	1.062711	3.627052
Bc1	Bc1	chr10	-	79697305	80369637	0.409954	0.059540	0.203211
Bsg	Bsg	chr10	+	79704358	79711979	92.460052	16.749035	57.164764
Hcn2	Hcn2	chr10	+	79716634	79736108	10.793967	1.567672	5.350491
Polrmt	Polrmt	chr10	-	79736125	79746581	97.637146	14.180417	48.398022
Fgf22	Fgf22	chr10	+	79755109	79757522	7.736833	1.123666	3.835092
Rnf126	Rnf126	chr10	-	79758515	79766952	475.418671	69.427582	236.957611
Fstl3	Fstl3	chr10	+	79777274	79782630	6.721454	0.976196	3.331776
Prss57	Prss57	chr10	-	79781474	79788985	0.367098	0.053316	0.181968
Palm	Palm	chr10	+	79793572	79820896	13.539447	2.064496	7.046164
Misp	Misp	chr10	+	79821021	79830452	1.359703	0.197478	0.673995
E130317F20Rik	E130317F20Rik	chr10	-	79851377	79854971	9.343415	1.356999	4.631463
Ptbp1	Ptbp1	chr10	+	79854432	79864435	809.421509	118.594002	404.763489
Plppr3	Plppr3	chr10	-	79860475	79874634	6.255292	1.242023	4.239048
Mir6910	Mir6910	chr10	+	79862587	79862652	6.424242	0.933030	3.184450
Prtn3	Prtn3	chr10	+	79879667	79883172	0.646406	0.093881	0.320419
Elane	Elane	chr10	+	79886312	79888216	1.248256	0.181292	0.618751
Cfd	Cfd	chr10	+	79890853	79892655	0.108460	0.015752	0.053763
Med16	Med16	chr10	-	79894706	79908938	11.234394	1.632209	5.570759
R3hdm4	R3hdm4	chr10	-	79910053	79916930	111.159248	16.144312	55.100826
Kiss1r	Kiss1r	chr10	+	79916971	79922272	1.532125	0.222520	0.759463
