Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Cabcoco1	Cabcoco1	chr10	-	68430956	68541875	0.0	0.0	0.0
Tmem26	Tmem26	chr10	+	68723746	68782654	1.656770	0.143644	0.490212
Gm33035	Gm33035	chr10	-	69020740	69033888	29.555296	2.562475	8.744941
Rhobtb1	Rhobtb1	chr10	+	69208552	69291784	43.385014	5.894406	20.115803
A930033H14Rik	A930033H14Rik	chr10	-	69209762	69213098	3.953856	0.342803	1.169883
Cdk1	Cdk1	chr10	-	69335146	69352912	340.180023	29.493956	100.653847
Ank3	Ank3	chr10	+	69533708	70027436	23.638769	3.236646	11.045683
Ccdc6	Ccdc6	chr10	+	70097121	70193200	11872.722656	1029.377319	3512.949219
Mrln	Mrln	chr10	+	70204664	70219711	9.591097	0.831558	2.837852
Slc16a9	Slc16a9	chr10	+	70245276	70285951	4.708756	0.408254	1.393246
Fam13c	Fam13c	chr10	+	70440668	70558732	301.491302	27.672073	94.436302
Phyhipl	Phyhipl	chr10	-	70557686	70599291	43.478962	3.949428	13.478189
D630013N20Rik	D630013N20Rik	chr10	-	70601049	70655963	0.000000	0.000000	0.000000
Bicc1	Bicc1	chr10	-	70922830	71159690	71.779701	6.260797	21.366182
C730027H18Rik	C730027H18Rik	chr10	-	71168737	71182040	0.000000	0.000000	0.000000
1700113B09Rik	1700113B09Rik	chr10	+	71201745	71204488	0.000000	0.000000	0.000000
Tfam	Tfam	chr10	-	71225477	71238044	30.635654	2.656143	9.064601
Ube2d1	Ube2d1	chr10	-	71254980	71285262	32.751923	2.839625	9.690771
Gm20609	Gm20609	chr10	+	71310745	71313977	0.000000	0.000000	0.000000
Cisd1	Cisd1	chr10	-	71330494	71344849	115.660110	10.027850	34.221981
Ipmk	Ipmk	chr10	+	71347763	71385885	1163.534180	100.920708	344.411438
1700049L16Rik	1700049L16Rik	chr10	-	71979886	71980705	3.492683	0.302819	1.033429
Zwint	Zwint	chr10	+	72654846	72674964	105.475609	18.214611	62.160885
A330049N07Rik	A330049N07Rik	chr10	-	72973303	73086705	0.515102	0.044660	0.152410
Pcdh15	Pcdh15	chr10	+	73821867	74649732	20.133226	5.728683	19.550241
Rsph14	Rsph14	chr10	-	74957477	75032586	0.092431	0.008147	0.027804
Gnaz	Gnaz	chr10	+	74967177	75016906	84.396538	7.392121	25.227045
Rab36	Rab36	chr10	+	75037058	75054748	1.746208	0.157384	0.537104
Bcr	Bcr	chr10	+	75060896	75184923	107.128670	9.288165	31.697664
Specc1l	Specc1l	chr10	+	75212073	75312400	189.214264	65.906204	224.917679
Adora2a	Adora2a	chr10	+	75316877	75334792	0.624128	0.224201	0.765130
Gm5779	Gm5779	chr10	+	75352055	75352961	102.825798	8.915102	30.424513
Upb1	Upb1	chr10	+	75406911	75441679	1.841880	0.159693	0.544983
4933407G14Rik	4933407G14Rik	chr10	+	75449510	75463104	3.907290	0.338766	1.156105
Gucd1	Gucd1	chr10	-	75506814	75517972	30.577869	2.752035	9.391851
Snrpd3	Snrpd3	chr10	+	75518042	75535440	444.438751	38.533295	131.502335
Lrrc75b	Lrrc75b	chr10	-	75550125	75560330	3.035181	0.263153	0.898062
Ggt1	Ggt1	chr10	+	75568662	75586191	6.484159	0.591758	2.019489
Ggt5	Ggt5	chr10	+	75589381	75617200	1.850646	0.170479	0.581792
Susd2	Susd2	chr10	-	75636619	75644008	23.654486	2.056826	7.019317
Cabin1	Cabin1	chr10	-	75646110	75764357	844.962402	73.259109	250.010895
Ddt	Ddt	chr10	-	75771233	75773374	49.676521	4.307005	14.698489
Gstt3	Gstt3	chr10	-	75774117	75781422	3.578668	0.310274	1.058871
Gstt1	Gstt1	chr10	-	75783813	75798584	5.151282	0.469017	1.600612
Gstt4	Gstt4	chr10	-	75814944	75822543	1.204569	0.104437	0.356413
Gstt2	Gstt2	chr10	-	75831845	75834881	2.942694	0.255135	0.870696
Mif	Mif	chr10	-	75859353	75860277	145.408768	12.607090	43.024136
Derl3	Derl3	chr10	+	75893398	75895941	151.649979	14.857226	50.703163
Smarcb1	Smarcb1	chr10	-	75896769	75921614	190.794968	16.741711	57.134327
Mmp11	Mmp11	chr10	-	75923222	75932502	5.275990	0.467636	1.595900
Chchd10	Chchd10	chr10	+	75933130	75937750	92.725014	8.039353	27.435852
Gm867	Gm867	chr10	-	75937723	75940672	0.679558	0.058918	0.201070
Vpreb3	Vpreb3	chr10	+	75948300	75949657	20.250853	1.755770	5.991904
Gm5134	Gm5134	chr10	+	75954514	76009589	35.928822	3.115066	10.630765
Mir6409	Mir6409	chr10	+	76008926	76009017	0.735284	0.063750	0.217559
Zfp280b	Zfp280b	chr10	+	76032612	76042969	1661.061279	144.015717	491.481506
Slc5a4b	Slc5a4b	chr10	-	76058621	76111018	4.768548	0.413438	1.410937
Gm16222	Gm16222	chr10	+	76078617	76080502	9.726143	0.843267	2.877810
Slc5a4a	Slc5a4a	chr10	+	76147451	76189265	1.032616	0.089529	0.305535
Prmt2	Prmt2	chr10	-	76207226	76237865	220.702133	20.394003	69.598480
Mir678	Mir678	chr10	-	76207326	76207409	0.866265	0.075106	0.256314
S100b	S100b	chr10	+	76253836	76261319	0.894642	0.077566	0.264710
Dip2a	Dip2a	chr10	-	76263049	76345291	33.167976	2.875698	9.813875
Pcnt	Pcnt	chr10	-	76351254	76442912	500.779480	43.587933	148.752274
1700094J05Rik	1700094J05Rik	chr10	+	76389015	76401507	11.979092	1.038600	3.544422
2610028H24Rik	2610028H24Rik	chr10	+	76449081	76461218	22.574785	1.957257	6.679519
Ybey	Ybey	chr10	-	76459567	76469114	18.666487	1.618403	5.523115
Mcm3ap	Mcm3ap	chr10	+	76468902	76515859	155.808640	13.508770	46.101292
Lss	Lss	chr10	+	76531605	76557139	34.957848	3.030881	10.343470
4930483K19Rik	4930483K19Rik	chr10	-	76545871	76562226	5.041971	0.437144	1.491839
Spatc1l	Spatc1l	chr10	+	76562272	76570201	3.351430	0.290791	0.992380
Gm15343	Gm15343	chr10	-	76564765	76570532	0.000000	0.000000	0.000000
Ftcd	Ftcd	chr10	+	76575648	76590338	0.351258	0.030454	0.103932
Col6a2	Col6a2	chr10	-	76595756	76623630	0.157419	0.034584	0.118024
Col6a1	Col6a1	chr10	-	76708792	76726044	0.400718	0.034743	0.118566
Pcbp3	Pcbp3	chr10	-	76761854	76961947	275.293213	27.469679	93.745598
Gm3137	Gm3137	chr10	-	77010950	77029575	0.557673	0.048351	0.165007
Gm10787	Gm10787	chr10	+	77011995	77022214	0.000000	0.000000	0.000000
Slc19a1	Slc19a1	chr10	+	77032739	77050432	11.235187	3.147609	10.741826
Col18a1	Col18a1	chr10	-	77052179	77166530	18.800808	1.871454	6.386701
Gm10941	Gm10941	chr10	-	77257773	77259223	0.421941	0.036583	0.124846
Pofut2	Pofut2	chr10	+	77259300	77269586	302.892303	26.261076	89.620995
Adarb1	Adarb1	chr10	-	77290727	77418273	23.453476	2.069921	7.064005
Gm17769	Gm17769	chr10	+	77418376	77420939	5.805772	0.503366	1.717835
Fam207a	Fam207a	chr10	-	77486655	77515813	101.807869	8.826846	30.123325
Itgb2	Itgb2	chr10	+	77530370	77565708	10.824366	1.034431	3.530196
Pttg1ip	Pttg1ip	chr10	+	77581655	77598732	1131.108765	98.068291	334.677032
Sumo3	Sumo3	chr10	+	77606097	77618331	72.314919	14.365371	49.024605
Ube2g2	Ube2g2	chr10	+	77622321	77645990	190.775986	16.540474	56.447571
Mir1930	Mir1930	chr10	+	77641224	77641307	0.000000	0.000000	0.000000
Tspear	Tspear	chr10	+	77686569	77886769	0.315100	0.027319	0.093233
Gm19402	Gm19402	chr10	-	77689957	77690810	0.000000	0.000000	0.000000
Gm9508	Gm9508	chr10	-	77696273	77697288	0.000000	0.000000	0.000000
Gm10272	Gm10272	chr10	+	77706587	77706986	0.000000	0.000000	0.000000
Gm10024	Gm10024	chr10	+	77711446	77712009	0.000000	0.000000	0.000000
Gm10142	Gm10142	chr10	+	77715771	77716169	0.000000	0.000000	0.000000
Krtap12-1	Krtap12-1	chr10	+	77720586	77721256	0.000000	0.000000	0.000000
Gm10100	Gm10100	chr10	+	77726452	77726848	0.000000	0.000000	0.000000
Gm9736	Gm9736	chr10	-	77750371	77751423	1.974359	0.171179	0.584181
Gm3233	Gm3233	chr10	-	77758717	77759838	0.000000	0.000000	0.000000
Gm3238	Gm3238	chr10	-	77770633	77771325	0.000000	0.000000	0.000000
Gm3250	Gm3250	chr10	-	77781733	77782615	0.000000	0.000000	0.000000
Gm9639	Gm9639	chr10	-	77794399	77795126	0.510989	0.044303	0.151193
Gm19668	Gm19668	chr10	-	77798387	77799191	1.165217	0.101026	0.344769
Gm9507	Gm9507	chr10	-	77810747	77811889	0.000000	0.000000	0.000000
Gm2696	Gm2696	chr10	+	77814622	77815404	0.000000	0.000000	0.000000
Krtap10-4	Krtap10-4	chr10	-	77826169	77827070	0.000000	0.000000	0.000000
Krtap10-10	Krtap10-10	chr10	+	77835947	77837251	1.377778	0.119455	0.407663
Gm36176	Gm36176	chr10	+	77846804	77847377	0.590592	0.051205	0.174747
Gm10318	Gm10318	chr10	+	77852859	77853788	0.000000	0.000000	0.000000
Gm3285	Gm3285	chr10	+	77861975	77862638	0.000000	0.000000	0.000000
1700009J07Rik	1700009J07Rik	chr10	+	77893420	77896111	0.000000	0.000000	0.000000
Lrrc3	Lrrc3	chr10	-	77897576	77902536	1.271944	0.110279	0.376348
Trpm2	Trpm2	chr10	-	77907722	77969872	0.034823	0.003019	0.010304
Cfap410	Cfap410	chr10	+	77978650	77985438	62.750885	5.440566	18.566986
Pfkl	Pfkl	chr10	-	77986949	78009807	100.990303	9.442231	32.223442
Aire	Aire	chr10	-	78030022	78043610	3.805963	0.348084	1.187903
Dnmt3l	Dnmt3l	chr10	+	78042287	78063622	113.458626	19.558207	66.746162
Icosl	Icosl	chr10	+	78069368	78079525	155.947113	13.520774	46.142265
Gatd3a	Gatd3a	chr10	-	78162066	78169755	42.001476	3.663042	12.500839
Pwp2	Pwp2	chr10	-	78170910	78185149	199.675003	17.312027	59.080650
Trappc10	Trappc10	chr10	-	78185423	78244645	479.201324	41.547249	141.788025
Agpat3	Agpat3	chr10	-	78271563	78351700	34.900551	3.025913	10.326516
Mir7659	Mir7659	chr10	-	78340150	78340207	11.689655	1.013505	3.458782
Rrp1	Rrp1	chr10	-	78400362	78413043	291.848358	25.303553	86.353271
Mir6907	Mir6907	chr10	-	78408475	78408545	0.225352	0.019538	0.066678
Cstb	Cstb	chr10	+	78425670	78427622	60.035721	5.205159	17.763611
Mir6410	Mir6410	chr10	+	78434799	78434902	18.663462	1.618141	5.522221
Pdxk	Pdxk	chr10	-	78436747	78464948	592.053833	51.331676	175.179276
Mir6908	Mir6908	chr10	-	78445095	78445157	14.357143	1.244779	4.248050
Olfr1358	Olfr1358	chr10	+	78517428	78521283	1.679283	0.145596	0.496873
Ilvbl	Ilvbl	chr10	+	78574500	78584502	2.784809	0.285654	0.974850
Syde1	Syde1	chr10	-	78584503	78591964	27.315388	2.368272	8.082188
Olfr1357	Olfr1357	chr10	-	78611669	78618074	0.000000	0.000000	0.000000
Casp14	Casp14	chr10	-	78711995	78718293	0.000000	0.000000	0.000000
Ccdc105	Ccdc105	chr10	-	78746924	78753067	3.468005	0.300680	1.026127
Gm30400	Gm30400	chr10	+	78747130	78767585	0.000000	0.000000	0.000000
Slc1a6	Slc1a6	chr10	+	78780496	78814825	0.000000	0.000000	0.000000
Olfr1356	Olfr1356	chr10	-	78846951	78847913	0.000000	0.000000	0.000000
Olfr1355	Olfr1355	chr10	+	78875549	78880106	0.000000	0.000000	0.000000
Olfr1354	Olfr1354	chr10	+	78916842	78917936	0.000000	0.000000	0.000000
Olfr8	Olfr8	chr10	+	78955207	78956139	0.000000	0.000000	0.000000
Olfr1353	Olfr1353	chr10	+	78963309	78970612	0.000000	0.000000	0.000000
Olfr1352	Olfr1352	chr10	+	78981050	78984721	0.000000	0.000000	0.000000
Olfr1351	Olfr1351	chr10	+	79017324	79018283	0.625000	0.054188	0.184928
Olfr57	Olfr57	chr10	+	79034723	79035802	0.277778	0.024084	0.082190
2610008E11Rik	2610008E11Rik	chr10	-	79064374	79097600	11.608494	1.014125	3.460896
Vmn2r80	Vmn2r80	chr10	+	79148816	79194933	11.317575	0.981245	3.348690
Vmn2r81	Vmn2r81	chr10	+	79247777	79294535	0.000000	0.000000	0.000000
Vmn2r82	Vmn2r82	chr10	+	79356591	79396766	0.000000	0.000000	0.000000
Vmn2r83	Vmn2r83	chr10	+	79468958	79492154	0.231214	0.020046	0.068413
Plpp2	Plpp2	chr10	-	79526424	79533787	13.905063	1.207058	4.119318
Mir6909	Mir6909	chr10	-	79531029	79531090	1.419355	0.123060	0.419964
Mier2	Mier2	chr10	-	79540245	79555128	495.705566	42.993778	146.724594
Theg	Theg	chr10	-	79576477	79587136	18.877735	1.636719	5.585621
C2cd4c	C2cd4c	chr10	-	79606854	79614025	1.243311	0.107908	0.368258
Shc2	Shc2	chr10	-	79617938	79637918	1.440127	0.124860	0.426111
Odf3l2	Odf3l2	chr10	-	79639526	79645738	3.318109	0.287683	0.981776
Madcam1	Madcam1	chr10	+	79664559	79668542	0.984416	0.085350	0.291273
Tpgs1	Tpgs1	chr10	+	79669439	79676127	33.608574	2.913898	9.944241
Cdc34	Cdc34	chr10	+	79682195	79688398	1001.910645	87.195518	297.571564
Gzmm	Gzmm	chr10	+	79689020	79695261	20.181242	2.181774	7.445726
Bc1	Bc1	chr10	-	79697305	80369637	1.333285	0.115597	0.394498
Bsg	Bsg	chr10	+	79704358	79711979	236.064377	25.488533	86.984550
Hcn2	Hcn2	chr10	+	79716634	79736108	10.983450	0.952276	3.249828
Polrmt	Polrmt	chr10	-	79736125	79746581	189.680679	16.445509	56.123486
Fgf22	Fgf22	chr10	+	79755109	79757522	20.385860	1.767475	6.031851
Rnf126	Rnf126	chr10	-	79758515	79766952	842.079346	73.283569	250.094360
Fstl3	Fstl3	chr10	+	79777274	79782630	31.487967	2.730039	9.316787
Prss57	Prss57	chr10	-	79781474	79788985	0.626683	0.054334	0.185426
Palm	Palm	chr10	+	79793572	79820896	60.434937	5.514293	18.818592
Misp	Misp	chr10	+	79821021	79830452	9.918097	0.859909	2.934607
E130317F20Rik	E130317F20Rik	chr10	-	79851377	79854971	25.822653	2.238851	7.640511
Ptbp1	Ptbp1	chr10	+	79854432	79864435	1490.752563	130.165436	444.214722
Plppr3	Plppr3	chr10	-	79860475	79874634	13.269391	1.580395	5.393404
Mir6910	Mir6910	chr10	+	79862587	79862652	10.787879	0.935320	3.191961
Prtn3	Prtn3	chr10	+	79879667	79883172	16.302217	1.413419	4.823566
Elane	Elane	chr10	+	79886312	79888216	3.107281	0.269404	0.919395
Cfd	Cfd	chr10	+	79890853	79892655	1.732282	0.150191	0.512555
Med16	Med16	chr10	-	79894706	79908938	54.675713	4.748668	16.205750
R3hdm4	R3hdm4	chr10	-	79910053	79916930	347.409363	30.120747	102.792892
Kiss1r	Kiss1r	chr10	+	79916971	79922272	3.713455	0.321960	1.098752
Arid3a	Arid3a	chr10	+	79927043	79955018	138.075272	19.480061	66.479477
Wdr18	Wdr18	chr10	+	79960152	79969246	156.382919	13.558559	46.271210
Grin3b	Grin3b	chr10	+	79970724	79977190	22.331249	1.936142	6.607460
Tmem259	Tmem259	chr10	-	79977120	79984260	156.984940	13.937103	47.563061
Cnn2	Cnn2	chr10	+	79988600	79995400	25.011221	2.168499	7.400421
Abca7	Abca7	chr10	+	79996494	80015572	13.471232	1.168038	3.986156
Arhgap45	Arhgap45	chr10	+	80016672	80031471	8.850386	1.014280	3.461428
Polr2e	Polr2e	chr10	-	80035953	80039659	689.578369	59.787155	204.035233
Gpx4	Gpx4	chr10	+	80047166	80056439	167.480469	36.085239	123.147873
Sbno2	Sbno2	chr10	-	80056992	80102702	25.543423	4.041461	13.792269
Stk11	Stk11	chr10	+	80115795	80130679	615.121338	70.461891	240.464859
Cbarp	Cbarp	chr10	-	80130434	80139367	12.713175	1.104797	3.770333
Atp5d	Atp5d	chr10	+	80142275	80145828	84.360855	7.812512	26.661711
Midn	Midn	chr10	+	80148272	80158368	754.648804	66.747238	227.787872
Cirbp	Cirbp	chr10	+	80167839	80172786	33.188087	3.477128	11.866373
1600002K03Rik	1600002K03Rik	chr10	+	80172944	80175119	101.481575	8.798557	30.026779
Efna2	Efna2	chr10	+	80179482	80190010	19.896292	1.725029	5.886995
Pwwp3a	Pwwp3a	chr10	+	80226598	80245144	48.045868	4.165626	14.216005
Ndufs7	Ndufs7	chr10	+	80249449	80256794	75.775658	6.589344	22.487410
Gamt	Gamt	chr10	-	80258151	80261012	6.128107	0.531313	1.813209
Dazap1	Dazap1	chr10	+	80264991	80288413	209.916061	18.244267	62.262096
Mir6911	Mir6911	chr10	+	80278164	80278232	6.608696	0.572981	1.955408
Rps15	Rps15	chr10	+	80292431	80294114	430.835022	55.443718	189.212418
Apc2	Apc2	chr10	+	80301820	80318256	187.501434	16.256567	55.478683
2310011J03Rik	2310011J03Rik	chr10	-	80318255	80320548	40.567806	3.517271	12.003367
Pcsk4	Pcsk4	chr10	-	80321283	80329473	8.539544	0.740387	2.526715
Reep6	Reep6	chr10	+	80330145	80336441	171.197922	15.422662	52.632820
Adamtsl5	Adamtsl5	chr10	-	80339793	80348448	7.829705	0.678843	2.316685
Plk5	Plk5	chr10	+	80356459	80365489	0.619579	0.053899	0.183942
Mex3d	Mex3d	chr10	-	80380355	80387651	87.389816	7.576787	25.857252
Mbd3	Mbd3	chr10	-	80392539	80399531	390.204224	35.592285	121.465561
Uqcr11	Uqcr11	chr10	-	80402997	80406821	61.045872	5.292740	18.062500
Tcf3	Tcf3	chr10	-	80409165	80433653	221.824188	20.608599	70.330833
Onecut3	Onecut3	chr10	+	80494906	80517260	4.889316	0.423909	1.446671
Atp8b3	Atp8b3	chr10	-	80519585	80539124	2.054351	0.178114	0.607850
Rexo1	Rexo1	chr10	-	80540926	80561560	227.985336	19.766563	67.457222
Klf16	Klf16	chr10	-	80567121	80577296	499.671326	43.322021	147.844788
Gm26710	Gm26710	chr10	+	80578124	80579496	6.481598	0.561961	1.917801
Abhd17a	Abhd17a	chr10	-	80583649	80590341	67.448074	5.847817	19.956808
Adat3	Adat3	chr10	+	80602880	80607654	50.453037	4.374330	14.928248
Scamp4	Scamp4	chr10	+	80602882	80615783	43.622509	3.782116	12.907204
Mir6912	Mir6912	chr10	+	80609260	80609329	3.342857	0.289829	0.989098
Csnk1g2	Csnk1g2	chr10	+	80622780	80640771	167.014923	42.249599	144.184921
Btbd2	Btbd2	chr10	-	80642617	80657071	366.482849	31.774439	108.436424
Mknk2	Mknk2	chr10	-	80665318	80676293	334.502319	29.001696	98.973892
Mob3a	Mob3a	chr10	-	80685253	80701820	86.189651	7.472732	25.502142
Izumo4	Izumo4	chr10	+	80702693	80705382	8.302773	0.719859	2.456658
Ap3d1	Ap3d1	chr10	-	80706956	80742275	281.282104	24.387449	83.226891
Dot1l	Dot1l	chr10	+	80755203	80795461	825.361694	71.559708	244.211349
Plekhj1	Plekhj1	chr10	-	80796099	80798626	238.732147	20.698322	70.637032
Sf3a2	Sf3a2	chr10	+	80798735	80804922	211.761932	18.359978	62.656979
Amh	Amh	chr10	+	80805240	80807679	2.512037	0.217796	0.743272
Jsrp1	Jsrp1	chr10	-	80808496	80813498	7.569652	0.656297	2.239739
Oaz1	Oaz1	chr10	+	80826656	80829290	139.987442	12.165638	41.517593
Oaz1-ps	Oaz1-ps	chr10	+	80826696	80829217	1565.600342	135.739166	463.236176
Mir1982	Mir1982	chr10	+	80828797	80828870	13.283784	1.151718	3.930460
Lingo3	Lingo3	chr10	-	80832801	80844039	6.092903	0.543219	1.853840
Lsm7	Lsm7	chr10	-	80852825	80855209	76.797935	7.942076	27.103872
Sppl2b	Sppl2b	chr10	+	80855275	80868708	7.069755	0.622145	2.123190
Tmprss9	Tmprss9	chr10	+	80879816	80899494	8.537719	0.740229	2.526175
Timm13	Timm13	chr10	-	80899450	80900969	37.269386	3.231294	11.027417
Lmnb2	Lmnb2	chr10	-	80901363	80918245	7.380046	0.720582	2.459127
Gadd45b	Gadd45b	chr10	+	80930091	80932204	254.698639	22.082634	75.361259
Gng7	Gng7	chr10	-	80948624	81014925	2.422604	0.218351	0.745166
Diras1	Diras1	chr10	-	81019590	81025377	1.219863	0.105763	0.360938
Slc39a3	Slc39a3	chr10	-	81028540	81037315	13.430768	1.164477	3.974004
Sgta	Sgta	chr10	-	81044071	81060271	470.859131	44.251766	151.017715
Thop1	Thop1	chr10	+	81070083	81082360	259.812012	22.525969	76.874229
Creb3l3	Creb3l3	chr10	-	81084333	81098872	23.087866	2.001742	6.831331
Mir5615-1	Mir5615-1	chr10	-	81104614	81104673	2.516667	0.218198	0.744642
Mir5615-2	Mir5615-2	chr10	+	81104616	81104675	2.416667	0.209528	0.715053
Map2k2	Map2k2	chr10	+	81105915	81124697	398.183746	36.430798	124.327148
Zbtb7a	Zbtb7a	chr10	+	81136271	81151657	131.608551	11.410597	38.940872
Pias4	Pias4	chr10	-	81153966	81167720	281.552765	24.410912	83.306969
Eef2	Eef2	chr10	+	81176631	81182509	1301.428711	112.835205	385.071991
Snord37	Snord37	chr10	+	81178961	81179013	35.886791	3.111422	10.618329
Dapk3	Dapk3	chr10	+	81183007	81193197	128.841248	15.803741	53.933323
Atcayos	Atcayos	chr10	+	81194691	81208370	7.430317	0.644216	2.198512
Nmrk2	Nmrk2	chr10	-	81198170	81202037	5.402895	0.468437	1.598630
Atcay	Atcay	chr10	-	81204504	81230786	64.399673	5.583518	19.054834
Zfr2	Zfr2	chr10	+	81233163	81252123	8.846273	0.766981	2.617471
Matk	Matk	chr10	+	81252935	81262981	3.195564	0.448626	1.531024
Mrpl54	Mrpl54	chr10	-	81264722	81266926	98.039185	8.500098	29.008230
Apba3	Apba3	chr10	+	81268172	81273247	52.085789	4.515892	15.411353
Mir3057	Mir3057	chr10	+	81271597	81271687	11.826795	1.025395	3.499360
Tjp3	Tjp3	chr10	-	81273188	81291581	50.911430	4.916898	16.779867
Pip5k1c	Pip5k1c	chr10	+	81292963	81319974	405.472382	36.260765	123.746880
Cactin	Cactin	chr10	+	81321103	81326251	378.169434	32.787678	111.894302
Tbxa2r	Tbxa2r	chr10	+	81328268	81335174	98.057678	10.270841	35.051231
Gipc3	Gipc3	chr10	-	81335262	81343359	16.629272	1.441775	4.920336
Hmg20b	Hmg20b	chr10	-	81346046	81350457	116.496681	10.669010	36.410065
Mfsd12	Mfsd12	chr10	+	81357491	81366225	46.767818	4.054818	13.837852
4930404N11Rik	4930404N11Rik	chr10	-	81364024	81365820	0.000000	0.000000	0.000000
Fzr1	Fzr1	chr10	-	81366879	81378370	232.939850	20.196125	68.923187
Dohh	Dohh	chr10	+	81384428	81388352	109.915855	9.529819	32.522350
Mir6913	Mir6913	chr10	+	81386347	81386412	25.439394	2.205621	7.527111
Smim24	Smim24	chr10	+	81393064	81395079	26.838261	2.326905	7.941013
Nfic	Nfic	chr10	-	81396191	81427173	14.511993	1.270411	4.335522
Gm16104	Gm16104	chr10	+	81409575	81411579	7.947631	0.689068	2.351577
Mir1191b	Mir1191b	chr10	-	81416240	81416297	4.758621	0.412577	1.408000
Celf5	Celf5	chr10	-	81459227	81482709	15.665385	1.452866	4.958188
Ncln	Ncln	chr10	-	81486459	81496363	52.474812	4.549620	15.526460
S1pr4	S1pr4	chr10	-	81497745	81500137	2.667781	0.231299	0.789354
Gna15	Gna15	chr10	-	81502314	81524225	8.760725	0.759564	2.592159
Gna11	Gna11	chr10	-	81528724	81545162	127.827095	11.082740	37.821995
Tle5	Tle5	chr10	+	81559444	81566371	128.313019	11.386608	38.859001
Tle2	Tle2	chr10	+	81575287	81590845	4.024625	0.390688	1.333298
Tle6	Tle6	chr10	-	81590904	81600900	255.981186	24.472942	83.518661
BC025920	BC025920	chr10	+	81606308	81609836	20.017382	1.735528	5.922824
Sirt6	Sirt6	chr10	-	81621786	81627608	41.852028	4.592976	15.674418
Ankrd24	Ankrd24	chr10	+	81628540	81647612	5.852461	0.507414	1.731650
Gm10778	Gm10778	chr10	+	81649069	81826490	14.570764	2.526600	8.622513
Zfp433	Zfp433	chr10	+	81704825	81881086	38.852436	6.737092	22.991629
Zfp781	Zfp781	chr10	-	81742821	81930512	0.008290	0.001450	0.004948
Gm3055	Gm3055	chr10	-	81742877	81930512	13.457862	2.333621	7.963934
Zfp873	Zfp873	chr10	+	82048123	82061586	53.875408	4.722415	16.116156
AU041133	AU041133	chr10	+	82128013	82153065	20.079348	1.740900	5.941159
Zfp938	Zfp938	chr10	-	82224856	82241275	8.861312	0.768285	2.621921
Gm1553	Gm1553	chr10	-	82486533	82492618	0.453172	0.039290	0.134086
1190007I07Rik	1190007I07Rik	chr10	-	82619851	82623228	25.377005	2.200212	7.508651
Tdg	Tdg	chr10	+	82629838	82650799	1.212224	0.105147	0.358835
Gm9855	Gm9855	chr10	+	82629842	82650277	0.000000	0.000000	0.000000
Glt8d2	Glt8d2	chr10	-	82650433	82690650	1.747794	0.151536	0.517144
Hcfc2	Hcfc2	chr10	+	82699007	82742428	22.905094	2.025762	6.913306
Nfyb	Nfyb	chr10	-	82748700	82764141	267.866943	23.224339	79.257553
1700028I16Rik	1700028I16Rik	chr10	+	82812123	82824242	11.795455	1.022678	3.490087
Txnrd1	Txnrd1	chr10	+	82833951	82897724	46.399143	20.541832	70.102974
Gm38560	Gm38560	chr10	-	82845215	82859008	4.980410	0.431807	1.473624
Eid3	Eid3	chr10	+	82866626	82867929	18.496672	1.603680	5.472870
Chst11	Chst11	chr10	+	82985497	83195891	27.072392	2.347204	8.010289
Slc41a2	Slc41a2	chr10	-	83231139	83337817	16.710100	1.448783	4.944252
D10Wsu102e	D10Wsu102e	chr10	+	83360221	83368835	960.822998	83.304344	284.292206
Aldh1l2	Aldh1l2	chr10	-	83487447	83534140	8.995189	0.779892	2.661533
Washc4	Washc4	chr10	+	83543941	83596473	54.361450	4.713193	16.084686
Appl2	Appl2	chr10	-	83600034	83648664	10.090822	0.874885	2.985713
1500009L16Rik	1500009L16Rik	chr10	+	83722865	83762762	0.250419	0.021712	0.074095
Gm34184	Gm34184	chr10	-	84036560	84100697	0.000000	0.000000	0.000000
Nuak1	Nuak1	chr10	-	84370900	84440668	0.925275	0.080222	0.273774
4930463O16Rik	4930463O16Rik	chr10	+	84488293	84497676	0.336196	0.029149	0.099475
Ckap4	Ckap4	chr10	-	84526305	84533888	0.586964	0.050890	0.173673
Platr7	Platr7	chr10	-	84547417	84553338	0.449025	0.038931	0.132859
Tcp11l2	Tcp11l2	chr10	+	84576947	84614355	3.798940	0.329372	1.124045
Polr3b	Polr3b	chr10	+	84622298	84727178	298.631622	25.891668	88.360329
Rfx4	Rfx4	chr10	+	84756048	84906538	0.711409	0.090970	0.310453
Ric8b	Ric8b	chr10	+	84917613	85018337	20.149738	1.761486	6.011412
Fhl4	Fhl4	chr10	-	85097019	85102495	9.367791	0.812197	2.771780
Tmem263	Tmem263	chr10	+	85102627	85117747	43.993912	3.814317	13.017097
Mterf2	Mterf2	chr10	-	85119433	85128027	25.712856	2.229331	7.608024
Cry1	Cry1	chr10	-	85131700	85185054	1344.707031	116.587479	397.877350
Btbd11	Btbd11	chr10	+	85386814	85660292	3.941357	0.360258	1.229451
Pwp1	Pwp1	chr10	+	85871831	85889103	401.811157	34.837440	118.889511
Prdm4	Prdm4	chr10	-	85891968	85916986	548.614197	49.272717	168.152695
Ascl4	Ascl4	chr10	+	85927402	85929649	9.043594	0.784089	2.675855
Rtcb	Rtcb	chr10	-	85938637	85957793	176.972473	15.343696	52.363331
