chr	start	end	8Cell_Tead4	8Cell_Tfap2c	EPI_E65_Tfap2c	EXE_E65_Tead4	EXE_E65_Tfap2c	ICM_Tfap2c_rep1	Morula_Tead4	Morula_Tfap2c	TE_Tead4	TE_Tfap2c
chr18	61535330	61536751	4.370283063744928	8.155602277534022	4.825804116933529	4.688303502322418	14.160876989935083	7.652422064043618	8.419127860092765	9.081010437402194	4.363169156355727	9.346557698226327
chr18	61785291	61786945	2.9223474189361607	4.862226144866759	5.987232793578441	5.678807044295106	11.478368881852912	2.8118637351920555	3.897702145317013	4.986684373358888	2.8817249450026283	3.1189620169791805
chr18	62178586	62179946	2.8010198619874083	5.486827075130799	3.525221759394596	3.4332537330687045	7.88350121273714	2.4727228630991545	4.687965464416672	5.216489885747433	4.264079828034429	3.417229187488556
chr18	62179003	62180680	2.779894411181437	5.122207535310329	3.4400089492465025	5.770586251956619	10.852705273886984	3.5006070094373016	5.933034832400324	7.093049743424046	3.5768151687736944	5.501544759610471
chr18	62323250	62324538	2.2263148556584897	3.299793863981407	3.996889624107738	2.239888307193051	3.233780275664715	1.5515838420909385	3.187451305457894	2.66299616855494	1.2837456368511508	2.8323708854106644
chr18	63385915	63387332	2.4112186971144856	9.419773708017273	7.190627086854629	5.468247233264953	18.542483126923663	6.341204542295985	2.1336455850762723	9.645829638148728	3.3830937549272053	6.576418745240108
chr18	64264847	64266537	2.1229747724363786	4.49623065905394	10.224430865700912	2.203970106577575	5.683661793816019	2.7746126685622174	1.8176159196586532	3.149967015693751	2.5800613286932546	1.4059440559184058
chr18	64332068	64333691	2.769894367060541	5.3380657425315645	27.06935540869855	3.663872542230796	4.0296788655749385	6.235565755224786	3.1091628256801904	5.868263969192758	2.1316952406441954	4.17675674791624
chr18	64340165	64341732	6.694823756823513	16.335841222768483	28.09948540227172	4.15777569540695	12.18731833228505	7.8898314291607745	6.881320770383769	15.933381289266176	2.147610790728001	12.602529325223532
chr18	64340267	64341689	6.767167922984363	16.736615622261574	27.919332162166775	3.6480555362087763	11.638974041945488	7.470354432630472	7.042295833177205	15.604256629334161	2.1311481250489313	12.273876642208394
chr18	64563427	64564468	2.385474046300399	2.8316427427455855	2.876429143144349	2.8016702236749023	2.3762683819167094	2.4711926659062775	1.7766107713569252	3.274733000312369	4.923367379378173	4.123718504946925
chr18	65842861	65843872	4.3452587565729575	4.4855291308682235	1.6459632560124382	1.308748003283311	1.4589461875834404	3.7262603701281147	12.714441023759624	8.140287405423429	3.586834661213038	3.967467711422257
chr18	65842923	65844299	4.035646834822241	4.175752635135553	1.6087723828879532	1.3633542678990336	2.3031138727831286	3.5698157299396605	10.962500928619573	7.142984657266806	3.965555696899808	3.8686246478626893
chr18	65872614	65874526	2.5754812162391314	4.607380528557024	6.176288045993647	2.7949485420571105	3.760752243377175	3.719585405982189	3.530699002277236	4.65844935924665	1.6078880842828318	3.778776340781254
chr18	65872795	65874737	2.4369635086766723	4.650133840980383	6.246379118675436	2.783023396404811	3.7061195660324957	3.6235675571139145	3.3715054966762557	4.579549448173843	1.6087909025742742	3.9475089879050125
chr18	65937602	65938780	2.7675596306603305	14.15228820373328	22.837653363297466	4.801806544205126	8.954786298635252	9.399081052058014	4.252422005798294	13.666176646188887	3.269283820696314	10.982667126153645
chr18	65937608	65939450	3.456914459791815	14.874954651378946	20.64121144882944	4.682433180015731	8.300925471650661	9.847467741412267	4.755297370894077	14.830437316533057	3.2946325376807803	11.762107213611738
chr18	66290664	66291705	3.7586804868279455	5.976240952580623	7.444515769236599	3.813095464085754	6.71764561216151	4.501214152912356	7.417007248637541	6.443517607868462	2.920209035406195	3.59863013790618
chr18	66458377	66459421	2.6919787927491456	5.198410519466546	5.7883652697577785	5.221619193352959	11.637532042360855	5.8382743807131305	7.823013317082577	7.924765077016363	2.7333733966980858	7.300314447660556
chr18	66859086	66860560	2.473989650222954	3.388651490814371	4.991706770777252	3.305602061390859	2.8660348623060954	1.3828863686751802	2.9363939484310926	2.5005356078232	2.247583622686575	1.502017338612348
chr18	66859202	66860645	2.4065375458591114	3.401119893915838	5.019945617368569	3.389847766843616	2.839441347683955	1.2327052157369656	2.861601984178698	2.480783017680677	2.2215010196239025	1.4634148773020204
chr18	67088268	67090139	5.3065943147790815	6.491628178192015	4.928901623001534	3.621676223621678	8.57700440015849	3.9949717083313705	3.8735132011822704	6.084941542616021	3.36562043130612	7.521238168130337
chr18	67132080	67134236	4.033588437591723	6.920590019000886	8.699149700478062	2.7446847660078064	6.316530132470635	8.180201524706188	4.896163139655845	6.360308610643015	2.457195958724506	7.019687613729176
chr18	67132157	67134222	4.073974451540747	7.054680578293528	8.802120976735486	2.8094484528630597	6.476395347909258	8.199025605550402	4.936393133414379	6.486733888377971	2.454463540292437	7.176242467934361
chr18	67268108	67269227	16.98756564057651	6.44042021382377	1.3540580831967475	2.5393921275880316	5.1324422225236255	11.670152625833056	12.78222422561441	9.710827637826682	3.3189061738424157	8.505758260167848
chr18	67342867	67344388	5.811083028537517	6.8915202625482825	4.1200488244395315	3.924537976708246	8.676586875188203	5.224961217495268	6.195845488260484	6.1717659764035915	3.5480011957088324	5.520838445538678
chr18	67343335	67344353	5.694633261159736	5.493208258934246	4.4298175545244645	3.2956365653714403	7.096164566594632	3.623814306465254	5.603310183012649	6.21606195054963	2.4801952352926633	4.226872602591111
chr18	67388474	67390517	4.371532690465537	5.777082966818211	3.670405819030506	5.085344203891506	9.077396055045108	5.451303768204639	2.8551574315852064	6.271245361037519	2.3886180582602967	4.7557723032727885
chr18	67388791	67390547	4.430373485104641	6.005858832300264	3.688793497482316	5.283863151239401	10.075008346279551	6.055141034321796	2.7877964616817517	6.606667337123343	2.4454439308214297	4.83437564977901
chr18	67819298	67820354	1.8020821117767782	3.5338915186849507	3.7604857959756344	3.419419210347714	3.6681411903012884	3.6368031176653774	2.0892490868202667	4.2128433897865545	3.894940998969656	2.0280406329442155
chr18	67932408	67934236	3.152736929261189	3.948694849289362	5.537101698157892	4.01067142166594	7.525102400623213	3.902339691406267	3.082167822457334	4.922001931452481	1.2149504526177954	3.037672723305766
chr18	72349194	72351118	0.7304707637794796	1.5015855094611903	4.6594203018570814	2.260743866178284	1.4209391616734048	1.4529552553894614	1.3604340619373387	1.3726355439209348	2.2413184415295064	1.543732472728253
chr18	74064426	74065629	3.216828476262905	7.723843265352701	6.029332640957852	3.527129388905919	17.367826257263335	12.048981589272135	4.676225699688728	10.487212342018895	1.1796303830935573	8.507895214797454
chr18	74064426	74065629	3.216828476262905	7.723843265352701	6.029332640957852	3.527129388905919	17.367826257263335	12.048981589272135	4.676225699688728	10.487212342018895	1.1796303830935573	8.507895214797454
chr18	74325323	74326352	2.870692287867688	3.9834760289613893	3.3271005583458204	3.1492180616908914	3.654207713112771	5.436637941903577	2.584029865450252	2.5704221333602426	4.164000791409737	1.6366405474317085
chr18	74325323	74326352	2.870692287867688	3.9834760289613893	3.3271005583458204	3.1492180616908914	3.654207713112771	5.436637941903577	2.584029865450252	2.5704221333602426	4.164000791409737	1.6366405474317085
chr18	74442382	74444143	5.134641694518939	10.834042110820231	5.01027206570937	5.7748075472833955	21.954186800296576	19.69938912573083	7.755722148071382	15.960711345226565	5.382553438108662	23.770722061704415
chr18	74822377	74823450	6.295297104959053	6.490460160282985	2.911211944359658	2.617004785266638	5.831250596024228	5.424603894616773	6.927145169698958	6.3837428046294935	4.1940725702941695	7.140347608426744
chr18	74822382	74823478	6.378164813466316	6.555826283284348	2.9791096881793364	2.6223807440404476	5.871474038510427	5.643257736289589	6.97765817531269	6.401045783810372	4.2611515580737676	7.214226921218155
chr18	74959199	74960302	4.707674396762173	4.4324722722618555	3.7795791607603415	4.524271724284614	4.74753431028814	6.61216369284788	2.930625912285024	5.538314776969626	5.1813386586829955	4.540394300022454
chr18	74959580	74962458	5.016668164622378	6.565373529584464	5.803705641208416	5.669317918673932	11.286200283599282	8.905005043293553	6.286771768106475	8.327215767424876	5.533093401834442	14.226887288908168
chr18	75695512	75696939	6.140817350161686	9.835354244769011	5.819856486026616	3.925224537605494	10.32768388626537	6.173169676373702	6.2187959411049025	9.358548688988796	2.592936113403657	7.627946699258741
chr18	75695587	75696950	5.8997890594157765	9.913199418446464	5.894729133461895	3.6981468538282902	10.242067766084622	6.257934954790883	5.896026292620384	9.223620543651343	2.537068132171715	7.375345721982982
chr18	75810584	75811616	3.739994718296121	3.6818876199482022	2.681632076642772	2.106436965943769	2.582285158913727	3.060303345207096	4.6528812408331754	2.6495316392749317	2.9764547687630323	2.2531114529038585
chr18	75810584	75811616	3.739994718296121	3.6818876199482022	2.681632076642772	2.106436965943769	2.582285158913727	3.060303345207096	4.6528812408331754	2.6495316392749317	2.9764547687630323	2.2531114529038585
chr18	75820245	75822243	3.8772006424148757	12.810173620636574	7.710115232870104	4.334759707827945	12.59283549277274	8.503948490421575	7.734081941005744	12.851879793320377	3.6798396333555736	14.610693159717057
chr18	75820337	75822335	3.864669330279987	12.478855438885041	7.540718463881426	4.25953935435001	11.682080608707768	7.997590844218318	7.587166731779997	12.454138031408538	3.6766448313084434	13.931374519695844
chr18	76059468	76060877	3.8697482234539926	5.633397280120013	5.4893746091228435	3.532961463953604	13.014812259660536	5.883566036386808	7.356172442690035	9.10343330344413	3.6265244536403225	7.75977086310187
chr18	76059541	76061321	3.2833252704063156	5.032227114053011	5.008758870107334	3.0318632682581224	10.58671050575342	5.522915416353205	5.572725523187873	8.067453007800342	2.9608494176623528	6.486846666334038
chr18	76144823	76146438	6.157222971440839	12.387868051182677	3.2916015075514524	5.251417510114997	10.112467248402881	6.5703941141488755	10.019320002773352	10.91637320546677	2.760478289946683	6.071578867442836
chr18	76145212	76146810	5.155218731625954	10.77411084029167	3.1118478196449852	5.088457691976149	8.620575980996906	4.722241329460478	9.15909927747724	8.919657572773295	1.6433919903184655	4.439703655332439
chr18	76858548	76861174	3.0364494659586527	7.0914338580757965	18.999278414697166	3.410180382310129	6.428283721912207	3.2950081939653684	2.6034432807287065	8.439229629248254	2.6866301975289817	3.582853760981259
chr18	76858579	76861171	3.0134581961455167	7.096605952607528	18.90752456744357	3.40433079126931	6.429002552709463	3.2907241615984173	2.5829187003673346	8.491306167660339	2.6783077193098204	3.586784292372573
chr18	77060647	77061805	6.369442378712853	10.253395035065106	2.8833701540048464	2.5441525322682703	7.568674172350368	12.336147386175362	6.411225334556198	10.36064365573086	4.534166647568473	14.739459822214947
chr18	77184753	77186913	4.162976749137596	4.963035936227151	5.203843258231239	4.128198495872717	6.054617469928883	2.92968255965798	2.9543990355950815	5.8620742194178925	2.830782942327351	4.551927320345726
chr18	77184784	77186472	4.27713177540856	4.946981335549147	5.704220745146617	4.488225098821349	6.6194891927366575	2.77592784251082	2.777763243817605	5.928614998110303	2.556672185447544	4.869771007819199
chr18	77197566	77198772	3.8792654337179204	5.095160706620509	4.228325724206358	2.5230406591943644	5.921590403340152	2.7595014615636164	3.677722902292043	5.033760888461845	1.7554329473580887	4.049470718029522
chr18	77208105	77209178	4.890900531441723	7.007274685901454	2.7819742363741327	1.8963394928845088	1.4982577529280183	2.867378873460668	4.40650460160123	7.136127689455784	3.4131843013843417	2.9802076466596805
chr18	77564679	77566372	3.761814158259942	8.619909685420943	4.448829923399636	3.4915334906956415	6.4931670718973225	6.728647085596525	2.595070758610406	8.251747610873313	3.0491080794613246	9.19715058310667
chr18	77564790	77565807	4.172952410745761	8.980514156079925	3.0363934807252275	2.560351073976346	6.191278185757681	7.925575108185865	1.9847197657489495	8.44849916064751	2.1846490583823024	8.115104103627575
chr18	77741912	77743285	5.234183470176591	6.660413407966852	3.882928890453904	5.012401476795449	5.333715609156642	2.9377174328819993	6.538419430219424	4.993472196633852	2.7399354693842732	3.616601895001016
chr18	77793348	77796636	5.362088309517743	6.868956930577768	5.123246079844356	4.607320237140392	10.183998849734191	8.70724329618957	5.415904176786288	7.627904457846618	4.335514334726578	8.776538254335467
chr18	77794302	77796570	5.18663654791615	6.842071142069743	4.834572937676006	4.6146350474865	10.528305887965718	8.236257057131073	4.61542073969698	6.72671242533958	3.847997742311686	8.78700019679273
chr18	78046875	78047899	5.818526554619893	8.78647184651345	5.441511726938188	3.2002324243076146	10.878149158321321	5.078058817889541	5.954100205563009	7.955140137113631	2.974556158762425	3.049228061689064
chr18	78048121	78049143	10.32189666664997	7.442033945464341	4.487959244713158	3.2861153786079758	8.100001074796554	4.653284335556329	6.2815948721247405	7.476185790946572	2.6435310246893104	5.182304379874712
chr18	80005963	80006987	5.428970514331013	3.41691866889596	3.3201899130363017	3.9207070835400373	5.451523938216269	3.891826031729579	5.835642132908106	6.849073876161128	5.079716913285665	5.219487652298994
chr18	80047147	80048634	3.4919736410598268	9.846943407454598	6.2506072374798265	4.078236289738024	11.945129000491235	8.723857980329235	5.247355337181425	9.06993140435025	2.98308791092922	8.369862762328035
chr18	80047366	80049359	3.2213225496084434	7.489921411654269	5.030390063454641	3.5725800794044344	8.320161549098756	5.99550080143861	4.30338805199148	6.242920880638944	2.9233999063059612	5.474348058215639
chr18	80174811	80176476	3.533198770425699	4.213158080996369	2.7129799857455366	3.90056594965734	3.743718989375117	5.45865224632057	4.368702735939063	3.599970884372587	3.3788155076024053	2.91948079511568
chr18	80305631	80306648	4.946871163922426	7.196076054840313	3.765977705240015	3.5015715045328806	5.265281570813414	4.507635064064108	4.112666834654944	7.1875913991806195	3.9835254731079823	5.677048208556461
chr18	80322183	80323479	2.233063358583568	6.75523007357562	4.6514459833686725	4.236748071364414	9.82711950496391	5.9125215046935615	3.53667690301383	5.281265498127467	4.220942500932717	5.825431029001872
chr18	80322216	80323365	1.997497933547947	6.818554288517194	4.676853713001553	4.391641987832968	11.449140735871902	5.973818796421778	3.546990828269248	5.495205661542941	3.9771788703347415	6.109042518132661
chr18	80361974	80364106	3.127396928740711	5.419629750389217	5.289721380749636	3.0776110447320386	7.155159851489326	3.7580010389968557	3.872958298397481	5.6282350975113395	2.2809936213464037	5.583194609376037
chr18	80361998	80363892	3.008426387186665	5.09976101296985	5.336041125012022	3.0284269151840912	7.084273157250667	3.7522983586272067	3.5273271649289155	5.390857411996409	2.0522492376839443	5.319147282551551
chr18	80488724	80489817	1.2396401727515847	2.761796558246848	2.296075063076787	2.5826530603782256	2.7039476597625405	2.703777212019045	1.8662180764241056	2.8922087233871467	3.924891995816523	2.2367977417616918
chr18	80705979	80707383	2.7772268223711567	4.699023995474193	8.4615805556274	3.3959094589082603	5.469166624172461	3.5697341145273627	3.3596970946700484	5.606141758270753	1.2932473761573475	4.243842263337214
chr18	80705979	80707383	2.7772268223711567	4.699023995474193	8.4615805556274	3.3959094589082603	5.469166624172461	3.5697341145273627	3.3596970946700484	5.606141758270753	1.2932473761573475	4.243842263337214
chr18	80712063	80713383	3.8918121988123113	10.949973764925293	19.469901546983245	3.6187381714130895	11.964871469555478	6.572716894655517	3.7076845598943304	10.052913344628884	2.575489259578965	8.561150634108168
chr18	80712480	80714675	4.964828511370613	9.928380405396798	20.729108255805052	4.724698897091173	12.31922505928335	4.67733523079909	6.027131428063233	9.651892764150146	3.164073290820021	7.299585588418884
chr18	80971746	80974611	1.7896782858217783	3.6766925038902527	5.336738449493322	3.000152196079718	4.775180334786887	1.9294024583972977	2.293425705462018	3.950300310181187	2.031339806334424	1.9864831618134704
chr18	80972240	80974617	1.7310898225147986	3.6220242104968197	5.6246736731443825	3.2659466795671017	4.980182472938342	1.931391654217198	2.4285086725524123	3.861881118087544	2.0809718996652578	1.929892448994374
chr18	80985724	80988307	1.8502784550009983	3.836862276974321	17.4832457320834	3.483628364944015	6.228987768145896	2.735935768137779	1.866554846070108	3.2095230500482352	1.5390071353272978	3.638368008541646
chr18	80987424	80988785	2.578516313602257	5.175969616180829	22.912773579307192	3.6633590547851043	6.280726254678315	3.144567103179214	1.763128147109478	3.624189524090877	2.3938238957977576	4.690789934819801
chr18	82404888	82407071	2.730960184010791	4.390086257690562	5.684466559209161	2.0914124015124265	3.6365626778561095	1.4132015269336708	2.4469648271794537	4.268939532835699	1.6432864185999514	2.627263251094363
chr18	82405566	82407357	2.700285895862505	5.279409661836887	6.393563952677614	2.2644215995409445	4.126733152218067	0.9755326675210566	3.030033398579779	4.533151190629811	1.9523478830280017	2.722324900001571
chr18	82475102	82476133	2.905677665158687	3.8758493073349665	7.229087831439842	7.2443132296450266	14.27987016045157	7.776001807674405	4.3777833104017985	6.557807861775824	4.1542579180748	7.9631500119265715
chr18	82583995	82585230	10.337403364992335	5.022054302185653	2.675548655397979	4.069057164404557	6.5218055972203555	5.308563479527771	5.36711413271514	6.35605937797531	3.851069550765188	3.9296842494956876
chr18	82853882	82855067	4.8048418264851795	5.41440113828152	5.388888024076631	5.073914528295461	8.665210090910834	6.721913242340088	10.119828017552694	5.763888754019757	3.8665012100074865	11.293781363611986
chr18	82853882	82855067	4.8048418264851795	5.41440113828152	5.388888024076631	5.073914528295461	8.665210090910834	6.721913242340088	10.119828017552694	5.763888754019757	3.8665012100074865	11.293781363611986
chr18	82910582	82911831	3.483330689591346	5.9875931491653285	14.914983140398007	5.050827015295709	14.081812692891129	17.11272837315873	3.6770764856552294	7.828491775201167	3.2449664331799606	19.181599691068772
chr18	83422511	83423513	2.1721262253687055	5.453551952710408	1.7646934362704645	2.033170997561095	3.0507563624731793	6.8153419423246095	2.4120497614918595	2.911038731981418	1.9603190765885299	2.759259371938344
chr18	83422511	83423513	2.1721262253687055	5.453551952710408	1.7646934362704645	2.033170997561095	3.0507563624731793	6.8153419423246095	2.4120497614918595	2.911038731981418	1.9603190765885299	2.759259371938344
chr18	84084425	84085507	1.684104250451333	5.483522872827851	7.406549701408626	3.0405361841324297	10.11604161447606	9.951575306559226	3.0086124662771243	6.346448120921024	3.5902930661182086	13.645120661712618
chr18	84719346	84721001	3.2576112089128286	8.980727117633268	7.3420013646098345	4.881744531258195	10.894945735643276	6.7202641452547285	4.390677053426567	8.358897097743956	3.950641018386334	8.792213411561672
chr18	84729991	84731111	4.344121330124992	3.9940130412578583	3.214624423533678	2.0232709193868295	2.1083955374679397	3.739496117404529	2.2884317835526806	3.8493248945900373	2.9142894341477326	2.3206392028502054
chr18	86394807	86396438	2.5425291417611295	3.152085138572564	6.325056918350816	2.6184773687137493	4.867716476421719	2.9841444011409908	2.198166731649836	4.364740542760561	1.8154225557731896	1.2529302426162197
chr18	86394850	86396331	2.7297381183571465	3.1975831573937787	6.410909931908547	2.665443996807507	5.059780492273881	3.2650397691591455	2.1586447166559424	4.4656929543909465	1.8729250081723643	1.3022985010031185
chr18	86711239	86713668	1.3581049859842778	2.7140397590418197	6.956990840543463	2.170872644695172	2.948967411509263	2.637432081898626	1.8333276760043211	2.0410672928108293	1.5800453407310449	1.6134203391954198
chr18	89767834	89769730	1.5709124479816936	2.4994301126521807	3.8998639731308686	2.884871951504263	5.447275609205544	2.2081071437662665	2.6616783198257368	2.4180025239534015	2.392064003380351	2.049302181538176
chr18	89768114	89769852	1.5711663764804362	2.397026269527419	3.9379024287282673	3.0121505551959467	6.00420803776819	2.8080839035288787	2.3844676126590576	2.490063469359311	2.396677039915179	1.9681918017109532
chr6	3132113	3133286	0.0	1.7749058602970071	0.8001621063712918	0.3043877428551566	4.989816322351051	3.46697919956152	0.0	3.714081252779802	0.9938936847351802	3.331327063145032
chr6	3133630	3134653	0.1933121669560467	1.8618820062597243	0.7071140006490467	0.33262896747533177	3.028167672870446	2.791191780672045	0.0	4.5439004888166314	0.537084530409014	3.3778319779495805
chr6	3133630	3134653	0.1933121669560467	1.8618820062597243	0.7071140006490467	0.33262896747533177	3.028167672870446	2.791191780672045	0.0	4.5439004888166314	0.537084530409014	3.3778319779495805
chr6	3763222	3764657	3.528344082416973	2.289051195228632	5.2845236194302085	2.0863869897164533	1.5177539731733476	1.7034051220591475	2.9192891039499425	1.8650942573148614	1.31795650757979	1.5019963534451528
chr6	3763659	3765309	3.2116440535111863	2.0471121911503394	4.824733032031873	2.2086713402744897	1.0952172314036976	2.2025042941353536	2.384316741962625	2.1068877696728245	1.6696454412286932	1.2290795855811147
chr6	4747341	4749077	4.286050089383455	2.7615465892125335	3.7992733195080737	5.11071413629066	7.279837528351814	4.828994325503776	6.786726673993464	4.032820171225156	2.997319927001329	5.308923567909643
chr6	4754234	4756070	2.488980898722065	1.714538778118814	2.1961608793111913	3.360672637562693	3.4580153468387578	2.5974761437227003	2.707335632091514	1.938246003942552	2.722312534102168	2.924707959591791
chr6	5154378	5155780	3.394170894899994	2.0980004618706953	2.3123446210421132	2.769356102346524	2.518149208172242	2.4449333535791635	2.5619213341306177	1.9816658432873102	2.588348963461317	3.609190352718092
chr6	5606985	5608100	1.6570634780443303	2.821432233658607	2.409328843446056	1.9040776953568908	1.8585318465938483	0.2835481626570492	2.139377999733382	2.0597589618689276	4.250136377565529	2.695239729410864
chr6	6863568	6865399	2.7924355412414985	9.54867854060817	32.04425941310921	3.898876258659814	7.400335016255819	5.412703616185503	2.9200724930401254	8.965389395084479	1.8023266939437175	6.014707683609107
chr6	6873965	6875080	4.279481236710142	11.054793911664476	46.84059677637212	3.516241441660398	5.8602134056155455	5.148634628330111	3.6597019968546025	9.068575573609014	1.3243172639153997	2.7435123717303767
chr6	6873965	6875080	4.279481236710142	11.054793911664476	46.84059677637212	3.516241441660398	5.8602134056155455	5.148634628330111	3.6597019968546025	9.068575573609014	1.3243172639153997	2.7435123717303767
chr6	6881011	6882097	5.2818748910343665	9.578950695624886	27.13294892723828	4.2835768764739095	8.841722518040989	3.8856827681455384	6.375947038277737	10.667982252482771	1.683792120843961	3.7755228395181026
chr6	7553985	7555819	3.9062746989376023	2.2683552639612277	4.21288391353684	3.141522012680758	2.0264495094573873	2.1366809797650985	3.5136059721527597	1.9979591698645125	1.8021872821654983	1.968001998782376
chr6	7554860	7555996	3.9651105727108433	2.3330248281307204	4.642652717904306	3.4577532079543025	1.77618103547835	1.7313594792930174	3.4942066835265764	2.0192243597457105	1.956555999815464	2.1668716577786795
chr6	8202655	8203736	1.522061235754717	2.0516209019818423	1.5121670139265986	1.941611489138043	1.8622865019078392	2.4197734220506524	1.112254648104958	1.8203902798433418	1.8797976309011426	1.8627466573194704
chr6	8948839	8950462	4.424938768726473	5.081152139735384	8.047289802340229	2.877900297068681	4.915432824224729	3.524807878871502	4.2207033800182705	5.72995860320356	2.221617258263457	4.03010084220677
chr6	8948953	8950847	4.787949714056416	4.886051858742864	8.153988033564566	2.5813312604367757	4.399295058446802	3.451835124520339	4.496900923358686	5.346825064195602	2.1572592949583362	3.6687027392214766
chr6	12091212	12092382	1.4439487821525998	1.7383124036157234	2.398431514318173	3.9275650475269708	1.8175293215319641	1.955530347987118	2.2396540663181206	2.22217072938752	3.0194135247132716	2.0773220238522585
chr6	13330593	13332057	1.3492638130005592	1.8328609001085765	0.7096311064811489	0.8740787713977882	1.1431049698688944	2.536886525935814	1.253927317147698	1.6829964546824472	1.2812939354630768	0.9991972175289373
chr6	17280890	17281930	5.7127107083797455	12.300547767143984	4.982888963360053	6.090981815869991	8.49445989727974	7.255906563538772	6.829740671584239	11.890581725881649	2.6580374240875244	11.788458040127388
chr6	17306040	17308224	6.2568685928456516	5.690762927283695	3.7135306981250182	3.5448359621022356	3.931071712071206	3.1207230381476574	5.422376322658944	3.9672973005921692	2.4502572277300856	2.5763755585840986
chr6	17306046	17309001	6.323080161054325	6.031867398395665	3.4913365118033695	3.243550195236766	3.5275805812519416	2.759784352194436	4.900103795481346	4.1788693331659905	2.994793783791376	2.662050425791289
chr6	17694005	17695101	5.755399464473237	9.380206705444921	4.321324696832329	7.998526255797295	15.589276725358337	6.066840401531136	6.709073325360778	9.5948819757378	3.185680418989084	13.052300423166178
chr6	18029579	18032828	2.439016392532588	3.0974380972202686	5.804044956572425	2.80844702923666	2.550616706103756	2.4617600934469963	3.3632109378733683	2.5552768597335604	1.754099268394078	2.0228715375776
chr6	18030985	18032416	2.1601975188231983	2.145342784736429	6.95886394959944	1.9436855057916969	2.2038482170184954	1.5697912350140777	2.5646225711334676	2.161552433197853	1.616804564357387	1.7456654652609516
chr6	18169408	18170919	2.0783591057826634	1.9974050414554336	3.302483386947566	2.461686159991299	2.5588281358811025	1.4921852470943266	2.8735592857565333	2.0601475922598476	1.9914164402719998	2.670436391366546
chr6	18169618	18170855	2.1792456980857913	2.029104348937638	3.414664961827824	2.316290993264537	2.607572659356226	1.6303498523314344	2.5290510041538323	2.0338115569749182	2.1646328569904103	2.5633386334972026
chr6	18514065	18515426	4.132433418488345	3.775386237752166	5.1416540421366	3.8818573588662773	4.784416237690272	2.455012015960043	2.1244804302968143	3.640345332532311	2.1932342533325992	2.4936984749421924
chr6	21214506	21215683	3.238923564996371	5.330719289682432	3.3851144161382365	1.101541749886162	3.6791186087599423	1.8760405210691078	3.9714377617167536	4.894159659148276	1.5711134496946506	2.89268256165562
chr6	21214506	21215799	3.1060993921729088	5.132147610694608	3.506691969983592	1.2231709837729121	3.336365722042594	1.8570157572546395	3.938584583264769	4.710718729103248	1.5842005952051788	2.8408435133198666
chr6	21216167	21217415	1.7272154010163667	2.862234560510096	1.9439215782361152	2.6451943608908315	1.21361654285246	1.5879809203056188	2.2708866979258184	2.109853940323377	3.0914133866436972	1.7433494095427868
chr6	21985836	21987193	3.9060315998407	4.89725054830159	3.7968591362271455	3.628730263003727	3.1633280127911156	4.37882851359593	3.9289883244274817	2.7829975566182314	2.2920657183725166	3.360879935494397
chr6	22288406	22289976	2.699875784261971	7.477007986840721	7.223751930290526	3.1890794989173497	9.741099436571643	7.711537205034001	3.837608944635735	9.475774450252423	2.626890281659023	6.515297193512036
chr6	22288442	22290035	2.6864322772283487	7.535976640888187	7.063537425744694	3.1291770952619444	9.546028296212617	7.605418981730526	3.779664932022685	9.433131608014401	2.6972854062587452	6.502694908732972
chr6	23243557	23244734	2.324901424278723	2.5092077391220537	18.564067973458574	2.472076206816995	2.6135213987849584	1.3939543645464978	1.7830509991593146	2.1042750900138105	3.183805062088201	1.6788018568147516
chr6	23838157	23839677	2.415475475944971	4.180746864473991	4.515658648324475	2.6911931748418083	7.132302480998792	1.9365660871330062	3.3233415596187115	6.0971329602328215	1.9237099653011873	3.3097245894764598
chr6	23838396	23839726	2.5855132744724587	4.297449836493435	4.634732013395949	2.2318208786777984	7.6317357707202875	1.8216202183773642	2.793341277102779	5.86295203028765	1.1328277031281837	3.1862932258082513
chr6	24954700	24956552	2.6259900915751446	4.4225307466846635	7.257229119522322	3.318013442835706	5.574042238272549	1.2354063228191103	2.9645745492479287	3.5827998324786896	2.201867320818211	2.4955437935876925
chr6	25687821	25690355	2.5972069682638383	2.6265200013246037	3.309207010124567	2.6678278439548637	1.9385434433712017	1.3625723222342645	1.3802446856118604	1.9799635605156194	2.3631218691492264	1.2828664839737283
chr6	25688185	25690350	2.592762700316537	2.800298998422441	3.532654480651878	2.9766127277283236	2.042026166497422	1.5948075124903585	1.436657136178549	2.1653690709352946	2.4396623510439857	1.3251669763921365
chr6	26227325	26228503	0.9439438890621497	0.7444573379736805	2.3113080114885176	3.2570235383632027	0.9619978783187316	1.9775636734501008	1.0702147672556859	1.5081273257378205	1.0975335083509747	0.9265174308130818
chr6	26534383	26535474	0.8793857332001467	0.6717904364155806	0.99456107102874	1.8709280731806943	0.6185525047134414	0.15099360285058794	0.16282039099500115	0.335915812131574	1.3959417024082705	1.4871714626508061
chr6	28133216	28135764	3.2109512371620164	4.876283606159988	9.492740753080533	3.5057402201728545	6.476205118110453	4.399619837383647	3.1991668234066086	5.362122845067878	2.9711950249775962	5.147751278887286
chr6	28214417	28215800	5.783419899378492	11.127096054438482	4.3215799948285145	3.3569004010740433	9.834899684991512	12.609182427779368	6.004526183903433	10.737720767570766	4.224201044825997	14.091977601109944
