chr	start	end	Morula_Tead4
chr9	122873351	122874093	27.120208416344983
chr9	122902753	122903550	10.200339261082513
chr9	122939458	122939862	32.953229734213046
chr9	122940115	122940944	33.40597840873985
chr9	122950720	122951382	16.835240633466093
chr9	122960846	122961347	15.242215419243909
chr9	122999745	123000415	12.817106745136318
chr9	123005862	123006452	11.095196372371609
chr9	123028350	123028681	10.4005998743985
chr9	123053331	123054010	16.688803483179285
chr9	123072841	123073819	15.983145011714631
chr9	123120026	123120682	21.967838034397218
chr9	123123787	123124120	18.036481585230554
chr9	123136831	123137416	21.220102683499327
chr9	123156863	123157113	14.284024883270265
chr9	123157748	123158349	15.884698225138786
chr9	123169183	123169818	16.307404384462853
chr9	123206227	123206494	12.038237861033236
chr9	123213087	123213784	15.649798903608938
chr9	123215768	123216080	10.680977072471228
chr9	123259927	123260354	10.860258396112947
chr9	123329485	123330217	19.92068270516526
chr9	123330802	123331222	17.297209730602447
chr9	123355834	123356186	8.995742423967881
chr9	123366995	123367253	11.74408520839011
chr9	123390931	123391256	11.606113589360163
chr9	123442102	123442699	12.13404606574744
chr9	123461791	123462268	94.74700022493518
chr9	123478169	123478477	12.078621652219203
chr9	123852146	123852422	17.921813892281573
chr9	123861950	123862535	11.66459315047305
chr9	123927788	123928232	13.22102409869701
chr9	124137848	124138751	10.820634054847202
chr9	124281798	124282743	13.299520750903579
chr9	124422574	124424511	21.134955971238124
chr9	124424800	124425504	17.02255245772275
chr9	124439472	124440555	16.6572144474019
chr9	124444222	124445293	29.44593412824928
chr9	124456417	124456759	15.62965963040179
chr9	124477504	124478022	18.07132353653779
chr13	3126066	3126382	13.15892346599434
chr13	3196840	3197198	9.33974966390173
chr13	3236667	3237321	9.974504469731531
chr13	3353478	3353830	11.053270201791417
chr13	3358506	3358840	12.37074773468657
chr13	3360797	3361237	17.68638230670582
chr13	3362540	3362869	13.60621344499675
chr13	3373062	3373317	57.83691266377767
chr13	3373566	3374556	63.307837441473296
chr13	3417879	3418199	12.842176222801209
chr13	3461931	3462390	13.74320610104563
chr13	3478008	3478825	11.196176597217013
chr13	3500944	3501366	15.455720318437187
chr13	3537556	3537921	17.228328388684417
chr13	3611302	3611686	16.67988121509552
chr13	3627128	3628219	33.08921805048732
chr13	3629482	3631031	28.161786609088985
chr13	3676014	3676389	8.877099478403727
chr13	3865906	3866767	16.901266176664596
chr13	3917388	3918168	11.612748295832903
chr13	4008131	4008472	14.911956689224914
chr13	4038747	4039219	11.004437369815374
chr13	4054993	4056176	20.910971253379763
chr13	4057877	4058369	23.60030467335771
chr13	4076196	4076681	14.630562950409566
chr13	4108631	4109009	12.884359952633973
chr13	4383226	4383514	12.073300381501516
chr13	4566269	4567229	13.948178948213657
chr13	4608620	4609132	9.921685671433806
chr13	4771293	4771981	12.113666762446249
chr13	5149824	5150078	11.059836830679826
chr13	5150481	5150786	14.460545946340092
chr13	5549448	5551376	21.21183709979552
chr13	5696734	5697827	17.26820830042386
chr13	5803686	5804379	18.839513024554453
chr13	5824217	5824832	18.618631531940242
chr13	5825944	5826342	19.490299509997342
chr13	5845051	5845488	20.43837577200045
chr13	5861417	5861778	14.639742642558513
chr13	6548264	6548557	8.647118135523877
chr13	6664463	6664747	13.099369636723694
chr13	6888840	6890010	19.31446316914681
chr13	8108121	8108484	8.798644178826619
chr13	8870860	8871323	9.671632299155448
chr13	8885521	8886109	29.12188575219135
chr13	8907529	8908256	12.054443222292516
chr13	8937531	8938114	10.297788695242147
chr13	8995647	8996500	12.084410187787215
chr13	9011687	9012240	205.05455050114912
chr13	9081702	9082251	10.655427617453487
chr13	9093340	9093763	16.14508487935889
chr13	9136085	9136446	9.190434062249773
chr13	9154093	9154400	10.400291582660488
chr13	9185731	9186328	8.558353752347093
chr13	9231736	9232622	15.420757133320278
chr13	9234115	9234460	12.430894381758096
chr13	9310361	9310933	13.637742976208667
chr13	9324875	9325408	12.388383384940772
chr13	9329332	9329731	11.86279671174243
chr13	9344807	9345103	13.63310186927383
chr13	9345350	9346438	15.656562523806796
chr13	11004843	11005470	10.63877514408726
chr13	11273817	11274411	9.92851470215152
chr13	11291855	11292428	11.7104711453536
chr13	11369385	11369642	12.06429447738113
chr13	11370302	11370681	9.892207296668383
chr13	11764564	11764934	13.113547523601635
chr13	11933543	11934193	13.535528777195857
chr13	12135526	12136839	20.42502365235781
chr13	12212481	12213438	19.000412435740888
chr13	12261746	12262635	23.739310502737794
chr13	12268849	12269178	16.117646968111078
chr13	12279186	12279565	17.06730734893074
chr13	12293306	12293689	21.2103927901146
chr13	12293982	12294736	29.720988622710937
chr13	12309718	12310187	9.757841331872351
chr13	12345856	12346309	13.32358706813248
chr13	12384377	12384651	13.783049907127436
chr13	12384920	12385285	17.22832624879602
chr13	12445287	12445861	20.303992660203463
chr13	12447474	12447847	14.858618631439619
chr13	12461275	12462077	28.500968136395006
chr13	12462960	12463258	22.256529187196055
chr13	12468262	12468902	23.373504185676573
chr13	12475183	12475710	10.22385739375337
chr13	12510201	12510654	11.30354265398274
chr13	12512525	12513032	10.858405164948111
chr13	12528527	12529557	17.709953447915975
chr13	12542033	12542517	10.717971221474576
chr13	12565372	12565721	10.506962989326192
chr13	12662877	12663785	32.61740077224597
chr13	12664141	12664452	11.671634370491052
chr13	12668185	12668493	20.678676249144914
chr13	12669567	12669919	11.410856398669155
chr13	12678237	12680322	23.148442055681627
chr13	12694320	12694736	18.801902080957706
chr13	12695487	12695800	13.531514378020558
chr13	12835200	12835697	10.441708558042285
chr13	12870680	12870940	9.80905428299537
chr13	12925515	12926070	17.03665707562421
chr13	12938432	12938801	11.330784686535678
chr13	12939049	12939876	10.997582003167924
chr13	13373857	13374491	11.753318937042911
chr13	13400104	13400364	11.232099920052748
chr13	13414216	13414491	13.06667906847867
chr13	13430573	13430997	15.881968356528372
chr13	13462668	13462981	15.765950212082544
chr13	13472711	13473371	17.877478657346785
chr13	13516580	13517440	15.116819825283317
chr13	13590092	13590774	13.088708227330988
chr13	13845627	13845888	10.735986830174237
chr13	13954037	13955176	12.199517555881531
chr13	13971554	13973135	28.935015992677943
chr13	13982023	13982390	5.212242821581682
chr13	14016419	14016760	8.860256213246902
chr13	14062999	14063271	12.85999861534904
chr13	14180617	14181070	14.325206663961179
chr13	14629965	14630455	10.326759703305303
chr13	15538183	15538516	11.014846986478513
chr13	17659179	17659787	13.240115547650738
chr13	17694629	17695373	15.071826485536432
chr13	17804851	17805179	10.38896503826467
chr13	17805512	17805856	12.763577602630438
chr13	17836809	17837694	11.739799994129246
chr13	17848516	17849002	13.021468427446154
chr13	17943381	17944140	10.479665789522516
chr13	17944411	17944668	7.802583445834743
chr13	17998816	17999212	11.111896787026916
chr13	18459435	18459780	12.644201375436092
chr13	18722821	18723170	15.873148986466635
chr13	18727057	18727324	14.84963924965162
chr13	19137241	19137837	25.241270526143527
chr13	19385735	19386019	15.985509620585912
chr13	19393375	19393785	21.211183071136475
chr13	19395430	19395769	16.720152970260575
chr13	19426860	19427178	18.360589108377134
chr13	19913289	19914163	9.918386516090933
chr13	19961687	19962611	13.831377362276053
chr13	19962882	19963212	22.549864289254852
chr13	20090157	20090497	10.229785196921405
chr13	20360763	20361240	9.34840451646401
chr13	20362129	20362390	12.359703776480137
chr13	20985725	20986338	15.979432162802915
chr13	21160941	21161683	18.63782834139153
chr13	21172463	21172772	21.025675573009504
chr13	21179686	21180168	15.359730526619432
chr13	21200363	21200634	18.482833095142322
chr13	21202159	21202440	16.029742054243528
chr13	21211349	21212669	15.681241975408613
chr13	21224984	21225563	26.42241346033126
chr13	21244915	21245400	24.209869158636664
chr13	21264690	21265241	19.33323703876641
chr13	21326384	21327098	15.13786391784497
chr13	21440976	21441395	9.56198501017896
chr13	21456096	21456424	12.822958681641556
chr13	21486923	21487394	10.493334192126166
chr13	21497312	21497660	9.902736647375699
chr13	21710141	21710476	16.48953697147654
chr13	21717060	21717477	18.2395582747974
chr13	21734070	21734644	12.085303369714824
chr13	21828511	21828984	12.050968145971318
chr13	21829512	21830669	10.853851316298712
chr13	21864616	21865352	24.17403817954271
chr13	21872735	21873682	16.15531937600189
chr13	21882195	21882465	18.985507735499628
chr13	21890018	21890332	15.25024708668897
chr13	21897138	21897395	17.87425339546649
chr13	21919403	21919844	25.512461400626737
chr13	21928521	21929021	16.89476172351837
chr13	21940533	21940866	26.989178425556904
chr13	21944733	21945434	15.507644113222305
chr13	21954224	21954502	12.301296124355398
chr13	21959858	21960192	12.129130843156826
chr13	21974401	21974815	16.594141356611022
chr13	21975187	21975561	18.61182770244578
chr13	21995346	21995664	14.330636177422866
chr13	22006045	22006912	16.9575813814843
chr13	22021938	22022276	16.726077638434234
chr13	22050827	22051443	16.819463511566063
chr13	22307465	22308070	11.136365354553726
chr13	22613626	22614965	11.046334950224155
chr13	22707488	22709332	13.804202595570771
chr13	22837141	22837490	11.141015819287231
chr13	23270578	23270906	11.821815537243355
chr13	23279620	23280093	18.46434146606897
chr13	23285886	23286263	13.543208268972544
chr13	23317579	23318376	17.135780478062266
chr13	23344577	23345144	8.961946936511488
chr13	23369007	23369680	15.697327327586567
chr13	23384529	23385376	25.156755246969716
chr13	23400355	23400720	13.828549933760133
chr13	23401407	23402066	16.473655655098252
chr13	23411578	23412058	13.522594334681829
chr13	23412555	23412808	12.457624932994014
chr13	23424067	23424392	19.971827724163347
chr13	23430843	23431131	19.941845337549847
chr13	23432514	23432975	17.475224985217842
chr13	23437543	23437972	24.35212633715365
chr13	23446337	23446776	21.015808978765047
chr13	23453610	23453983	17.401734300976464
chr13	23491629	23492493	22.992308682865566
chr13	23492761	23493020	21.667173820112662
chr13	23498261	23498847	20.218186956216858
chr13	23505979	23506274	18.291834297826735
chr13	23506643	23507111	21.630889603215405
chr13	23513254	23514191	41.065785324051895
chr13	23534859	23535192	22.355849266052246
chr13	23555606	23556110	21.975981046283056
chr13	23582145	23582439	23.86097054254441
chr13	23598749	23599197	15.952182182243892
chr13	23621729	23622033	15.78363036168249
chr13	23668194	23668578	10.21015563979745
chr13	23685265	23685619	14.190864641114143
chr13	23698645	23698949	14.135799724804727
chr13	23722982	23723716	12.431118589655904
chr13	23770796	23771069	10.777185630449008
chr13	23787000	23787298	10.753580733433665
chr13	23934364	23934787	10.714590897796848
chr13	24245966	24246343	14.997135688518656
chr13	24280707	24281430	10.034141076221175
chr13	24360611	24360918	12.185757677407528
chr13	24375746	24376116	11.293319388982413
chr13	24462462	24463168	17.36109666851357
chr13	24477863	24478118	9.559533208959243
chr13	24491371	24491654	11.615871389004873
chr13	24564996	24566502	42.90712637382041
chr13	24615976	24616599	13.758799402901296
chr13	24630308	24631024	15.14802631119776
chr13	24687033	24687439	11.713269526148077
chr13	24713536	24714035	12.91108208476661
chr13	24742955	24743272	13.37357439829348
chr13	24760795	24762586	14.272614124609776
chr13	24768181	24768536	13.434612403117436
chr13	24772062	24772408	11.698205640550293
chr13	24792584	24793303	20.602743114317573
chr13	24800187	24801070	18.09129405426682
chr13	24906683	24907298	10.471692081389389
chr13	24958775	24959064	12.2334787012384
chr13	25020127	25020588	12.756586314799211
chr13	25020871	25021256	10.689834451056146
chr13	25052425	25053264	18.21312947267571
chr13	25055166	25055515	11.481305871105468
chr13	25394063	25395038	13.936610508454152
chr13	25401713	25402114	15.49305746977466
chr13	27028338	27029230	17.301082315466328
chr13	27587744	27588142	21.73339066433547
chr13	27588477	27588999	18.587197647240885
chr13	29855237	29855620	13.450288747682896
chr13	29986338	29987003	13.782773416562188
chr13	30003179	30003432	9.23991553114337
chr13	30069614	30070189	12.524150393942127
chr13	30137181	30138100	13.472558045413212
chr13	30441574	30441947	12.69649080169105
chr13	30501664	30502212	8.612318569726318
chr13	30570437	30571223	10.032491807719223
chr13	30585585	30585897	12.551694799692203
chr13	30952879	30953332	14.216532258797955
chr13	30973673	30974055	15.393404341492978
chr13	31123925	31124979	9.693694642418023
chr13	31125392	31125667	11.461030464172364
chr13	31474732	31474997	11.55452082651966
chr13	31557849	31558404	8.669219310004433
chr13	31876911	31877729	11.959911844841134
chr13	31902059	31903099	25.134130145036256
chr13	31908993	31909841	22.778553032650137
chr13	32364588	32365109	10.530597949439871
chr13	32383231	32383539	12.487292540537847
chr13	32384594	32384852	12.399150397426398
chr13	32544771	32545478	9.999199208983944
chr13	32851797	32852111	10.229876449912977
chr13	32926954	32927220	7.080662144754166
chr13	32956326	32956630	10.861895139280119
chr13	33004508	33004906	10.770420131970889
chr13	33026893	33027807	17.723124662687272
chr13	33762706	33763207	9.100148570275831
chr13	33812701	33812977	19.69082218322201
chr13	33903563	33903858	20.137880018201926
chr13	33904996	33905843	19.416290283203125
chr13	33921344	33922339	16.143640999338736
chr13	33934561	33935935	12.859732238486345
chr13	33942192	33942647	11.049727744322556
chr13	33964533	33965296	10.638915717523657
chr13	34043291	34043888	9.475658665949377
chr13	34083971	34084387	9.549190489718548
chr13	34096371	34097114	13.562681051475042
chr13	34130010	34131619	10.112492853152423
chr13	34154471	34154726	16.334611649606742
chr13	34162513	34163466	15.231861473255618
chr13	34308386	34308676	11.095743728506154
chr13	34345384	34346141	11.473474414376948
chr13	34508525	34508770	8.410552112423645
chr13	34652286	34653081	11.084660667443426
chr13	34767448	34767759	9.99400578894416
chr13	34812546	34812847	8.363338392834331
chr13	34827378	34828753	14.347511385830966
chr13	34874599	34875503	16.546486754333024
chr13	34890014	34890294	9.501757330553872
chr13	34896918	34898553	22.108081385216828
chr13	34963529	34963946	11.590511012134506
chr13	34993437	34994057	13.151666101332633
chr13	34994322	34995240	15.306159474491293
chr13	35057639	35058751	12.015575603186655
chr13	35492186	35492717	13.33924350989965
chr13	35740679	35741184	10.444135430779788
chr13	35905617	35906543	20.577022215717555
chr13	35966178	35966506	12.251983148295706
chr13	36019540	36020215	10.060442016742847
chr13	36088519	36090160	24.53386265616966
chr13	36117438	36118073	19.84335033386711
chr13	36723767	36724057	11.382751132702005
chr13	37440748	37441041	15.747390981420315
chr13	37452188	37453568	16.635327788366787
chr13	37506279	37507528	8.113219746596533
chr13	37513966	37514296	11.963953104886142
chr13	37592170	37592707	11.606170379027752
chr13	37696060	37697107	18.655118669457057
chr13	37707447	37707994	16.982421848848052
chr13	37712786	37713066	28.73544659614563
chr13	37716390	37716925	20.34876290437217
chr13	37722209	37722515	18.136862200070052
chr13	37726067	37726335	27.50909003926747
chr13	37739919	37740685	40.49665389795528
chr13	37751154	37751646	21.385506978849087
chr13	37762116	37762768	14.568233521438083
chr13	37825458	37825996	19.27778460279273
chr13	37835552	37836406	22.335031327933283
chr13	37837003	37837508	29.51935131337383
chr13	37929777	37930953	10.766529634290812
chr13	37945290	37945910	20.231757806193443
chr13	37946713	37947071	13.521940111447979
chr13	37958089	37959113	21.085432536900043
chr13	37965427	37965671	11.737751483917236
chr13	37999955	38000305	15.516030502319335
chr13	38070491	38071107	11.520019366369619
chr13	38078985	38079978	25.475825095584867
chr13	38080421	38081100	21.36349462585
chr13	38096278	38096540	11.078561608117955
chr13	38127522	38128386	21.72290693278666
chr13	38129704	38130200	22.1442067911548
chr13	38150710	38151095	14.250485779403093
chr13	38151365	38151665	10.176046593983967
chr13	38170406	38171182	13.976789863453698
chr13	38312240	38312816	18.213053084082073
chr13	38369657	38369979	10.995512192293724
chr13	38403776	38405461	18.329836089816222
chr13	38503342	38503840	8.41915189741127
chr13	38545102	38545538	11.793171792949012
chr13	38621475	38621825	9.860654933112007
chr13	38635244	38636992	19.789350463087374
chr13	38640634	38640987	18.297087447839147
chr13	38646842	38647719	22.138172189893037
chr13	38658645	38659737	15.64430331441509
chr13	40044230	40045688	12.177325622862096
chr13	40450400	40450891	11.997841882608572
chr13	40451224	40451603	16.614679452297242
chr13	40569440	40569738	11.090797913954562
chr13	40595188	40596991	11.535632437270326
chr13	40649052	40649833	17.562216405831897
chr13	40663771	40664076	16.543902797386295
chr13	40671557	40672037	20.880769008398055
chr13	40723166	40723587	17.445406474296952
chr13	40748852	40749199	19.049322295944698
chr13	40749550	40749907	19.964392752874467
chr13	40755993	40756519	21.851910110662192
chr13	40807531	40808322	12.92253248911591
chr13	40817646	40817944	18.09578202074806
chr13	40828132	40828566	11.338810371363767
chr13	40828962	40829322	11.595736057228512
chr13	40850240	40850738	15.063949471975427
chr13	40856367	40856627	13.22124317242549
chr13	40868370	40869629	27.974802494806557
chr13	40915154	40915994	14.575880194845654
chr13	40942704	40943232	16.210300622564375
chr13	40947386	40948013	21.687134134332148
chr13	40956727	40957282	12.099410191097775
chr13	40977462	40977743	14.705830984692557
chr13	41015997	41016502	12.317482378931329
chr13	41079383	41079956	9.87076866356282
chr13	41097648	41098488	11.838217495168958
chr13	41238367	41238886	14.11705839932539
chr13	41249232	41250038	13.938272225945523
chr13	41251073	41251777	20.664682372049853
chr13	41279917	41281340	19.145024910830983
chr13	41358615	41359006	17.493671095279783
chr13	41418402	41418815	9.666478356783962
chr13	41567970	41568303	8.599105933765033
chr13	41605288	41605689	11.280917196202456
chr13	41642831	41643239	13.264287863291946
chr13	41654045	41654371	12.211941868249625
chr13	41703360	41703632	18.99330455415389
chr13	41746493	41747317	10.530696738692162
chr13	41796469	41797344	13.841449160984585
chr13	41828200	41829388	29.172060653416796
chr13	41847709	41848227	20.743219465822786
chr13	41925575	41926056	11.053880382228542
chr13	41997661	41998031	10.766572688076947
chr13	42053023	42054139	15.819037832239623
chr13	42307250	42307548	10.320996006063167
chr13	42575674	42576142	10.927151002435602
chr13	43171192	43171777	12.56253423446264
chr13	43172088	43172424	10.260936358145305
chr13	43187943	43188324	10.663537234459023
chr13	43295442	43296029	9.59731460714259
chr13	43303309	43303593	10.265038130988538
chr13	43304006	43304695	14.79434002985629
chr13	43316721	43317545	16.930922732769865
chr13	43364968	43365404	16.923207650490856
chr13	43369753	43370056	10.427043433236603
chr13	43398375	43398839	19.059840991579254
chr13	43481932	43482436	9.813314262836698
chr13	43501531	43502099	20.098494883993983
chr13	43523379	43523864	19.303005537052744
chr13	43525975	43526827	19.280314624589373
chr13	43538143	43539057	16.481510804049034
chr13	43552572	43552887	9.079203870561388
chr13	43560354	43560994	20.897689056396484
chr13	43579515	43580142	20.56764575282923
chr13	43696193	43696474	24.946813294896028
chr13	43864355	43865067	12.570719190527884
chr13	43907792	43909391	16.82803806832166
chr13	43946470	43947079	12.725833462181154
chr13	44012453	44013275	23.561396385341375
chr13	44085525	44086168	11.528820777940528
chr13	44305295	44305683	10.310255756083222
chr13	44334044	44334482	12.275816632188073
chr13	44408428	44409575	26.44749035290666
chr13	44415435	44415831	17.92642664668536
chr13	44478549	44478962	11.669565519466817
chr13	44506775	44507115	12.96450790236978
chr13	44556344	44556746	23.38440295831481
chr13	44559349	44559800	39.407547546860386
chr13	44560143	44560393	24.895528366088868
chr13	44578854	44579375	12.147678852996533
chr13	44600639	44600950	35.36902883965103
chr13	44601652	44603223	25.094791558045326
chr13	44612748	44613127	26.630102001582728
chr13	44616018	44616311	26.0539558658014
chr13	44621778	44622343	17.564252107333292
chr13	44630408	44630680	14.481489693417268
chr13	44668530	44669476	20.618404021474827
chr13	44677594	44678103	37.29821738747108
chr13	44678647	44678912	39.11070841663289
chr13	44705855	44706175	29.405207753181458
chr13	44707590	44708050	32.91795004969058
chr13	44716126	44716720	20.316703393403127
chr13	44721315	44721884	27.031271979762717
chr13	44817668	44818246	22.28931485905367
chr13	44939254	44940167	23.890757093293775
chr13	44974642	44975156	15.069991158140308
chr13	45001063	45001540	14.57482673836954
chr13	45098130	45098501	16.406596579641665
chr13	45228673	45229447	13.283079335855883
chr13	45249503	45250220	14.235711938333976
chr13	45250863	45251186	10.592211036859283
chr13	45306293	45306663	9.670571800180383
chr13	45363006	45363359	9.26068617601908
chr13	45388941	45389957	11.677763488818341
chr13	45396797	45397094	10.678719893047706
chr13	45446521	45447023	9.257940167924797
chr13	45491982	45492786	12.67633644917711
chr13	45507507	45507966	9.006237975392725
chr13	45629322	45629585	20.924657778141615
chr13	45629836	45630383	19.13780746599438
chr13	45637948	45638816	10.064128023138794
chr13	45695350	45695820	14.58348791650001
chr13	45747887	45749078	22.07407892661171
chr13	45914955	45915259	12.778490458664141
chr13	45917263	45917664	15.642400089939336
chr13	45932393	45932637	18.339848252593494
chr13	45935521	45935897	23.01717465989133
chr13	45966570	45966886	13.7981564908088
chr13	45970658	45971237	16.39710401623978
chr13	46011253	46011668	8.585261882644101
chr13	46037474	46037719	10.167238535199846
chr13	46057902	46058952	13.758023445492698
chr13	46269131	46269418	12.9677551814488
chr13	46271062	46271612	11.386280368024652
chr13	46340060	46340730	12.46486101577531
chr13	46727472	46727915	12.593242492417449
chr13	46742281	46742695	19.613591922078157
chr13	46744725	46745554	23.607341543181526
chr13	46793783	46794245	10.398944390800608
chr13	46810346	46810704	13.995434984814521
chr13	46925755	46926424	10.425292487636275
chr13	46930666	46930909	11.389218609028882
chr13	47009492	47009836	9.184292841789334
chr13	47042819	47043106	12.279841798523162
chr13	47043558	47043902	10.503289329451183
chr13	47106019	47106526	10.496026641048154
chr13	47148090	47148532	10.96478841747094
chr13	47152613	47152907	10.511464600660362
chr13	47696921	47697440	10.507603575498841
chr13	48260919	48261242	10.831046009949487
chr13	48273295	48274148	8.750641754056476
chr13	48284801	48285075	10.328490821114421
chr13	48285446	48285690	21.133348590037862
chr13	48497614	48498067	15.273063661773211
chr13	48528333	48528614	14.304845307645424
chr13	48545418	48546511	37.46645452511605
chr13	48564805	48566401	24.88924597259751
chr13	48603484	48603862	9.551840490765041
chr13	48653608	48653893	9.899578256774367
chr13	48716337	48716690	14.797535955737063
chr13	48782501	48783194	11.594906551669343
chr13	48803789	48804148	11.496547191587995
chr13	48941983	48942466	21.645296112597606
chr13	48968373	48968994	17.970435182445485
chr13	48970826	48971464	16.653943570056306
chr13	48981073	48983026	33.36003999568472
chr13	49034924	49035585	9.671546032136579
chr13	49101735	49102031	8.946995883374601
chr13	49157679	49158997	22.399239357396937
chr13	49159262	49159621	17.899396845889292
chr13	49169751	49170325	15.191520248971335
chr13	49187187	49187943	13.779262403962473
chr13	49215641	49216346	13.010851091696015
chr13	49248254	49248668	20.084344960641168
chr13	49258097	49259211	14.194077622526638
chr13	49265434	49266030	7.900829528802193
chr13	49285030	49285297	19.531488615028866
chr13	49289953	49290631	12.031076116196173
chr13	49298405	49299052	16.7305628851724
chr13	49311411	49311955	11.343926681315198
chr13	49327044	49327538	13.944838964022123
chr13	49328336	49329482	17.838069347810993
chr13	49341021	49341806	11.612495219935278
chr13	49653133	49653713	14.945103942936864
chr13	49681399	49682431	8.924130667260913
chr13	50463391	50463715	14.702806163717199
chr13	50958082	50958436	10.083286729909606
chr13	50967118	50967431	15.320036979529043
chr13	51023053	51023433	13.169150189349526
chr13	51095468	51095824	17.491367299904983
chr13	51099965	51100693	20.18560203353127
chr13	51113200	51115042	23.21150064727253
chr13	51128117	51128896	18.6002257748654
chr13	51162855	51163505	17.997912018115702
chr13	51170739	51171479	18.382301901482247
chr13	51364137	51364395	9.532980238744456
chr13	51565828	51566112	9.834351600055964
chr13	51584297	51585541	14.350465592847376
chr13	51594696	51595068	9.673148773049796
chr13	51607212	51607645	13.928454729481052
chr13	51616265	51616858	14.187830038054596
chr13	51623765	51624857	20.214889161752694
chr13	51631857	51632531	17.5904806884177
chr13	51632899	51633237	19.636129432881372
chr13	51639195	51639553	14.12021249898985
chr13	51642630	51643016	19.403286953664196
chr13	51644652	51645100	28.14204185775348
chr13	51685364	51685977	13.856576726642752
chr13	51739022	51739321	13.628710048254517
chr13	51754962	51755546	13.925007134267728
chr13	51756292	51756683	13.685239800406844
chr13	51834398	51834650	7.268602692891681
chr13	51845688	51846787	16.401312750832833
chr13	51898254	51898816	9.03174856379363
chr13	51975163	51976549	15.313519971023219
chr13	52142343	52142620	8.43385025912674
chr13	52189461	52190322	17.938152464978508
chr13	52223333	52223759	8.711469970398666
chr13	52256002	52256276	11.877036261732561
chr13	52308357	52309997	16.268927887397084
chr13	52324730	52325196	15.792341451276526
chr13	52336406	52336667	9.93092811518702
chr13	52355695	52356103	22.004314228600148
chr13	52487070	52487387	19.62889314525135
chr13	52491783	52492584	11.763873302088248
chr13	52530386	52530754	16.344499543957088
chr13	52562238	52562635	9.878365059043057
chr13	52885727	52886216	9.53207674299525
chr13	52929415	52929946	11.43144552766042
chr13	52980129	52980567	16.998893139024847
chr13	53088692	53089011	11.29939549544762
chr13	53099862	53100274	16.59338249975038
chr13	53125682	53126678	13.725820936831125
chr13	53138992	53139263	13.375643156551346
chr13	53140189	53141668	16.356715389326506
chr13	53160305	53160900	9.378705100852903
chr13	53361372	53361883	11.732867813856867
chr13	53374237	53375586	23.097844340520226
chr13	53393662	53394015	10.875301923022391
chr13	53475522	53476239	9.734447030342773
chr13	53775573	53776157	17.44036771867373
chr13	54035549	54035981	13.22289188923659
chr13	54392156	54392617	14.449837386737418
chr13	54468928	54469388	26.313403730807096
chr13	54488033	54488566	21.93058409163026
chr13	54501028	54501428	27.666915106773377
chr13	54503196	54503707	19.81764821017092
chr13	54565441	54565956	12.027058427310685
chr13	54574238	54575226	12.733026095247462
chr13	54575631	54575898	9.945378807153595
chr13	54590178	54590872	21.302513571912343
chr13	54611424	54611993	15.973468839179443
chr13	54648735	54649129	15.348375194568925
chr13	54670239	54670561	15.24492957725288
chr13	54687300	54688465	15.886009535564373
chr13	54694217	54695094	26.1099030637143
chr13	54709148	54709764	10.454700189751463
chr13	54757748	54758489	14.746542990448987
chr13	54777994	54778314	15.02456420660019
chr13	54780830	54781208	18.24032178000798
chr13	54789285	54789942	17.656288985973806
chr13	54793118	54794539	19.336984965266012
chr13	54889861	54890441	9.278234489210721
chr13	54973913	54974198	12.634910901387533
chr13	55105413	55105661	10.457643420465532
chr13	55136842	55137127	17.13502092194139
chr13	55139750	55140484	14.556669806914368
chr13	55148908	55149178	10.718357061456752
chr13	55150057	55150421	17.073484646095025
chr13	55166844	55167520	15.501548394648987
chr13	55173766	55174151	19.287590883923816
chr13	55174556	55174841	23.246797140021073
chr13	55182268	55182796	22.829395191235974
chr13	55183452	55183773	19.795383869301865
chr13	55189461	55191789	16.539989763109133
chr13	55205290	55205842	29.36153224931247
chr13	55239825	55240554	15.002523730975284
chr13	55263867	55264245	18.212114394657196
chr13	55322059	55322537	15.663461302114829
chr13	55329538	55331054	16.74223651986638
chr13	55338373	55339354	14.451506130556812
chr13	55362699	55363342	13.89205066152902
chr13	55369087	55369605	17.740161030449002
chr13	55372251	55372982	19.102974645090168
chr13	55378841	55379414	13.604201438331271
chr13	55392947	55393359	16.97526899472024
chr13	55422407	55423023	16.258369388518396
chr13	55446031	55447167	18.386908720916427
chr13	55451567	55452419	17.486660965731446
chr13	55460723	55461319	16.23426575628703
chr13	55472495	55472778	19.942661443784463
chr13	55511245	55511619	17.089215120529747
chr13	55513222	55513656	16.76730910314393
chr13	55540466	55541109	17.90969371647338
chr13	55571205	55571639	20.689576212711597
chr13	55592390	55593462	14.597738460818334
chr13	55611123	55611780	12.657436896313996
chr13	55622579	55622956	19.165103120576166
chr13	55640722	55641086	14.632014892913483
chr13	55665448	55666043	21.52708525457302
chr13	55684637	55686119	16.08490381002748
chr13	55691826	55693296	16.571135674041955
chr13	55726951	55727620	15.530215300430275
chr13	55728685	55728966	15.827453413043582
chr13	55830560	55830836	15.235186521557795
chr13	55834066	55834386	15.034076389670371
chr13	56108759	56110217	16.445394821127746
chr13	56115387	56115873	11.694156157136455
chr13	56141039	56141452	14.58082787349784
chr13	56159074	56160008	15.068959370925544
chr13	56166175	56166559	12.318266368160645
chr13	56193116	56193700	24.219940420699444
chr13	56194157	56194538	31.463062176241337
chr13	56238303	56238936	15.096907600595676
chr13	56251816	56252582	12.775794285707
chr13	56259684	56260169	13.642703134989
