Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Rab5b	Rab5b	chr10	-	128677183	128696268	168.051651	21.492682	58.827679
Cdk2	Cdk2	chr10	-	128697939	128705051	376.581207	50.660297	138.662445
Pmel	Pmel	chr10	+	128706258	128720238	28.649294	3.664053	10.028890
Dgka	Dgka	chr10	-	128720136	128745084	68.721405	9.315125	25.496454
Pym1	Pym1	chr10	+	128747879	128766568	33.637733	65.224541	178.526260
Mmp19	Mmp19	chr10	+	128790910	128800827	12.514347	1.669961	4.570855
Tmem198b	Tmem198b	chr10	-	128800036	128804447	2.245127	0.318968	0.873049
Dnajc14	Dnajc14	chr10	+	128805554	128819448	91.142159	11.788002	32.264973
Ormdl2	Ormdl2	chr10	-	128817902	128821629	34.702129	4.624246	12.657037
Sarnp	Sarnp	chr10	+	128821764	128877638	308.884338	48.939880	133.953476
Gdf11	Gdf11	chr10	-	128880524	128891718	49.313900	6.306918	17.262682
Cd63	Cd63	chr10	+	128908919	128912818	1542.152710	435.863037	1193.001953
Rdh5	Rdh5	chr10	-	128913591	128919297	26.650167	3.408378	9.329081
Bloc1s1	Bloc1s1	chr10	-	128919914	128923524	112.523643	14.391021	39.389702
Itga7	Itga7	chr10	+	128933813	128958284	2.694243	0.428840	1.173778
Mettl7b	Mettl7b	chr10	-	128958277	128960988	0.000000	0.000000	0.000000
9030616G12Rik	9030616G12Rik	chr10	+	128971197	128978113	1.809252	0.231391	0.633342
Olfr9	Olfr9	chr10	+	128989914	128990852	0.319489	0.040861	0.111839
Olfr763	Olfr763	chr10	+	129011287	129012216	0.000000	0.000000	0.000000
Olfr765	Olfr765	chr10	-	129046132	129047061	0.000000	0.000000	0.000000
Olfr767	Olfr767	chr10	-	129079032	129079961	0.000000	0.000000	0.000000
Olfr768	Olfr768	chr10	-	129093034	129093972	0.000000	0.000000	0.000000
Olfr769	Olfr769	chr10	-	129111485	129112423	0.000000	0.000000	0.000000
Olfr770	Olfr770	chr10	-	129132831	129133766	0.000000	0.000000	0.000000
Olfr771	Olfr771	chr10	-	129160029	129160982	0.242138	0.030968	0.084762
Olfr772	Olfr772	chr10	-	129174051	129175054	0.298473	0.038173	0.104483
Olfr773	Olfr773	chr10	-	129186484	129187419	0.319801	0.040900	0.111949
Olfr774	Olfr774	chr10	+	129238151	129239089	0.000000	0.000000	0.000000
Olfr775	Olfr775	chr10	+	129250536	129251474	0.000000	0.000000	0.000000
Olfr776	Olfr776	chr10	+	129260963	129261901	0.000000	0.000000	0.000000
Olfr777	Olfr777	chr10	-	129268386	129269321	0.493590	0.063127	0.172785
Olfr780	Olfr780	chr10	+	129321625	129322563	0.319489	0.040861	0.111839
Olfr781	Olfr781	chr10	+	129332883	129333818	0.000000	0.000000	0.000000
Olfr782	Olfr782	chr10	+	129350565	129351509	0.000000	0.000000	0.000000
Olfr784	Olfr784	chr10	+	129387635	129388594	0.000000	0.000000	0.000000
Olfr785	Olfr785	chr10	+	129409368	129410306	0.000000	0.000000	0.000000
Olfr786	Olfr786	chr10	+	129436814	129437752	0.000000	0.000000	0.000000
Olfr787	Olfr787	chr10	+	129462678	129463616	0.617678	0.078997	0.216223
Olfr788	Olfr788	chr10	+	129472694	129473629	0.641026	0.081983	0.224396
Olfr789	Olfr789	chr10	+	129487012	129487950	0.000000	0.000000	0.000000
Olfr790	Olfr790	chr10	+	129500886	129501854	0.000000	0.000000	0.000000
Olfr791	Olfr791	chr10	+	129526229	129527167	0.319489	0.040861	0.111839
Olfr792	Olfr792	chr10	+	129540539	129541474	0.321581	0.041128	0.112572
Olfr794	Olfr794	chr10	+	129570657	129571619	0.000000	0.000000	0.000000
Olfr796	Olfr796	chr10	-	129607547	129608479	0.321543	0.041123	0.112558
Olfr798	Olfr798	chr10	-	129625124	129626059	0.0	0.0	0.0
Olfr799	Olfr799	chr10	+	129647130	129648065	0.0	0.0	0.0
Olfr800	Olfr800	chr10	+	129659808	129660743	0.0	0.0	0.0
Mir684-1	Mir684-1	chr10	+	129665755	129665839	19.563816	2.502081	6.848454
Olfr801	Olfr801	chr10	-	129669561	129670517	0.0	0.0	0.0
Olfr802	Olfr802	chr10	-	129681799	129682737	0.0	0.0	0.0
Olfr803	Olfr803	chr10	-	129691113	129692039	0.0	0.0	0.0
Olfr804	Olfr804	chr10	+	129704880	129705824	0.0	0.0	0.0
Olfr805	Olfr805	chr10	-	129722583	129723542	0.0	0.0	0.0
Olfr806	Olfr806	chr10	-	129737974	129738915	0.0	0.0	0.0
Olfr807	Olfr807	chr10	-	129754513	129755448	0.0	0.0	0.0
Olfr808	Olfr808	chr10	+	129767498	129768436	0.0	0.0	0.0
Olfr809	Olfr809	chr10	+	129775871	129776857	0.0	0.0	0.0
Olfr810	Olfr810	chr10	-	129790649	129791587	0.0	0.0	0.0
Olfr811	Olfr811	chr10	-	129801564	129802523	0.0	0.0	0.0
Olfr812	Olfr812	chr10	-	129842108	129843040	0.0	0.0	0.0
Olfr813	Olfr813	chr10	+	129856520	129857452	0.0	0.0	0.0
Olfr814	Olfr814	chr10	-	129873823	129874755	0.0	0.0	0.0
Olfr815	Olfr815	chr10	-	129901776	129902726	1.104101	0.141207	0.386498
Olfr816	Olfr816	chr10	-	129911338	129912276	0.0	0.0	0.0
Olfr818	Olfr818	chr10	-	129945104	129946060	0.0	0.0	0.0
Olfr819	Olfr819	chr10	-	129965736	129966698	0.0	0.0	0.0
Gm10310	Gm10310	chr10	-	129974605	129975567	0.467290	0.059763	0.163578
Olfr247	Olfr247	chr10	-	129974605	129975549	0.000000	0.000000	0.000000
Gm10310	Gm10310	chr10	-	129983480	129984442	0.467290	0.059763	0.163578
Olfr247	Olfr247	chr10	-	129983480	129984424	0.000000	0.000000	0.000000
Olfr820	Olfr820	chr10	+	130017363	130018301	0.0	0.0	0.0
Olfr821	Olfr821	chr10	+	130033628	130034560	0.0	0.0	0.0
Olfr822	Olfr822	chr10	+	130074412	130075350	0.0	0.0	0.0
Olfr823	Olfr823	chr10	-	130111841	130112788	0.0	0.0	0.0
Olfr824	Olfr824	chr10	-	130126108	130127055	0.0	0.0	0.0
Olfr825	Olfr825	chr10	-	130162362	130163324	0.0	0.0	0.0
Olfr826	Olfr826	chr10	-	130179937	130180878	0.0	0.0	0.0
Olfr827	Olfr827	chr10	-	130210160	130211128	0.0	0.0	0.0
Neurod4	Neurod4	chr10	-	130268152	130280254	0.000000	0.000000	0.000000
Tespa1	Tespa1	chr10	+	130322852	130362642	0.000000	0.000000	0.000000
Vmn2r84	Vmn2r84	chr10	-	130385800	130394241	0.0	0.0	0.0
Vmn2r85	Vmn2r85	chr10	-	130418261	130429612	0.000000	0.000000	0.000000
Vmn2r86	Vmn2r86	chr10	-	130446199	130455894	0.000000	0.000000	0.000000
Vmn2r87	Vmn2r87	chr10	-	130471821	130497379	0.0	0.0	0.0
Pisd-ps1	Pisd-ps1	chr11	+	3124002	3131944	5.880229	0.752042	2.058417
Sfi1	Sfi1	chr11	-	3131850	3200652	110.193352	17.073561	46.732094
Eif4enif1	Eif4enif1	chr11	+	3202353	3244588	240.049530	39.983131	109.437943
Mir3470a	Mir3470a	chr11	-	3239902	3462990	1.287185	0.164622	0.450588
Drg1	Drg1	chr11	-	3249907	3266463	989.146179	126.505180	346.257690
Patz1	Patz1	chr11	+	3289131	3309083	128.218552	28.778193	78.768875
Gm11944	Gm11944	chr11	+	3309000	3320722	33.022118	4.223308	11.559628
Pik3ip1	Pik3ip1	chr11	+	3330731	3342971	6.673170	0.853454	2.335991
Limk2	Limk2	chr11	-	3343297	3409238	42.321190	5.996238	16.412321
Rnf185	Rnf185	chr11	-	3415973	3452956	62.110348	8.243152	22.562355
8430429K09Rik	8430429K09Rik	chr11	+	3452437	3479831	1.142399	1.318106	3.607793
Pla2g3	Pla2g3	chr11	+	3488227	3494166	0.000000	0.000000	0.000000
Inpp5j	Inpp5j	chr11	-	3494272	3504821	0.259142	0.033143	0.090715
Selenom	Selenom	chr11	+	3514684	3517351	3.730209	0.477069	1.305786
Smtn	Smtn	chr11	-	3517522	3539292	54.328926	10.306417	28.209724
Tug1	Tug1	chr11	-	3639785	3648814	91.561455	12.918837	35.360180
Morc2a	Morc2a	chr11	+	3649437	3690477	256.788025	34.502541	94.436989
Osbp2	Osbp2	chr11	-	3703731	3863903	4.933086	0.665094	1.820432
4921536K21Rik	4921536K21Rik	chr11	-	3886088	3895126	3.808823	0.487123	1.333306
Dusp18	Dusp18	chr11	+	3895240	3901296	10.152201	1.298398	3.553850
Slc35e4	Slc35e4	chr11	-	3907022	3914664	66.063911	8.449133	23.126144
Tcn2	Tcn2	chr11	-	3917078	3932078	7.307832	0.977709	2.676089
Pes1	Pes1	chr11	+	3963975	3980004	544.379395	69.622482	190.563889
Gal3st1	Gal3st1	chr11	+	3983636	3999328	1.056820	0.614021	1.680639
Sec14l4	Sec14l4	chr11	+	4031782	4048009	5.008776	0.640589	1.753358
Sec14l3	Sec14l3	chr11	+	4064853	4078990	0.967159	0.123693	0.338561
Mtfp1	Mtfp1	chr11	-	4091481	4095431	1.752074	0.224079	0.613326
Sec14l2	Sec14l2	chr11	-	4097040	4118729	12.330697	1.577014	4.316449
Rnf215	Rnf215	chr11	+	4135160	4141192	22.155897	2.951630	8.078914
Mir3060	Mir3060	chr11	+	4139364	4139446	1.987952	0.254246	0.695897
Ccdc157	Ccdc157	chr11	-	4141124	4160293	9.896763	1.295377	3.545579
Sf3a1	Sf3a1	chr11	+	4160354	4182541	326.333557	41.735878	114.235397
Tbc1d10a	Tbc1d10a	chr11	+	4186833	4215505	25.801361	3.299822	9.031951
Castor1	Castor1	chr11	+	4218225	4222409	307.708374	39.353840	107.715515
Osm	Osm	chr11	+	4236785	4241026	17.677242	2.260801	6.188045
Lif	Lif	chr11	+	4257568	4272514	7.449009	1.277092	3.495531
Hormad2	Hormad2	chr11	-	4346383	4441082	4.487144	0.573876	1.570757
Mtmr3	Mtmr3	chr11	-	4480868	4594815	104.354256	13.346211	36.529953
Gm11961	Gm11961	chr11	-	4620275	4630011	3.017806	0.765247	2.094561
Ascc2	Ascc2	chr11	+	4637793	4683386	276.733582	35.392376	96.872559
Uqcr10	Uqcr10	chr11	-	4701968	4704344	352.783783	58.195312	159.286545
Zmat5	Zmat5	chr11	+	4704656	4737669	275.069794	35.402996	96.901627
Cabp7	Cabp7	chr11	-	4736893	4747179	24.999720	3.197297	8.751329
Nf2	Nf2	chr11	-	4765845	4849544	190.469482	70.059479	191.759995
Nipsnap1	Nipsnap1	chr11	+	4873951	4894201	43.523094	5.566312	15.235571
Mir6918	Mir6918	chr11	+	4891345	4891402	0.603448	0.077177	0.211241
Thoc5	Thoc5	chr11	+	4895343	4928865	376.943359	48.208530	131.951721
AA413626	AA413626	chr11	+	4918516	4918918	17.069479	2.183072	5.975293
Nefh	Nefh	chr11	-	4938756	4948064	14.491229	1.853331	5.072759
Ap1b1	Ap1b1	chr11	+	4947521	5042794	23.763504	20.088463	54.984184
Gas2l1	Gas2l1	chr11	-	5054131	5065327	25.352962	6.380414	17.463848
Rasl10a	Rasl10a	chr11	+	5058128	5060385	42.134846	5.506981	15.073174
Ewsr1	Ewsr1	chr11	-	5069687	5099096	356.378723	86.518608	236.810333
Rhbdd3	Rhbdd3	chr11	+	5099273	5106100	5.304986	0.755932	2.069062
Emid1	Emid1	chr11	-	5106265	5152230	0.486306	0.267574	0.732377
Kremen1	Kremen1	chr11	-	5191553	5261610	31.579277	4.038779	11.054552
Znrf3	Znrf3	chr11	-	5276329	5444847	28.263990	4.145399	11.346384
Xbp1	Xbp1	chr11	+	5520641	5525993	18.660969	2.409732	6.595685
Ccdc117	Ccdc117	chr11	-	5528888	5542217	1410.813232	180.433594	493.865265
Ankrd36	Ankrd36	chr11	+	5569684	5689617	4.107432	0.525313	1.437836
Mrps24	Mrps24	chr11	-	5703982	5707701	253.273407	32.445721	88.807281
Urgcp	Urgcp	chr11	-	5713417	5762376	47.156048	6.775120	18.544199
Ube2d-ps	Ube2d-ps	chr11	+	5762150	5784710	24.091190	3.081102	8.433293
Dbnl	Dbnl	chr11	+	5788483	5800980	334.338409	42.936337	117.521164
Pgam2	Pgam2	chr11	-	5801637	5803796	29.966887	3.832564	10.490123
Polm	Polm	chr11	-	5827860	5838016	42.028889	5.375214	14.712512
Aebp1	Aebp1	chr11	+	5861866	5872248	17.632223	2.255509	6.173559
Pold2	Pold2	chr11	-	5872180	5878256	87.896225	11.827676	32.373566
Myl7	Myl7	chr11	-	5896637	5898782	0.000000	0.000000	0.000000
Gck	Gck	chr11	-	5900821	5950081	2.115924	0.287582	0.787141
Ykt6	Ykt6	chr11	+	5955758	5967781	56.075489	7.171680	19.629625
Camk2b	Camk2b	chr11	-	5969666	6065748	6.217761	1.027547	2.812500
Nudcd3	Nudcd3	chr11	-	6105692	6200451	50.758194	6.532703	17.880680
Rps15a-ps6	Rps15a-ps6	chr11	-	6172508	6173331	47.229694	6.040362	16.533092
Npc1l1	Npc1l1	chr11	-	6211011	6230245	54.130383	6.922914	18.948727
Ddx56	Ddx56	chr11	-	6257545	6267729	193.343536	24.727345	67.681282
Tmed4	Tmed4	chr11	-	6270714	6274837	101.822449	13.022409	35.643673
Ogdh	Ogdh	chr11	+	6291597	6359094	50.775185	11.414758	31.243364
Zmiz2	Zmiz2	chr11	+	6395125	6406162	207.693909	26.624659	72.874428
Mir7651	Mir7651	chr11	+	6401630	6401693	6.703125	0.857285	2.346477
Ppia	Ppia	chr11	+	6415867	6419817	4546.942871	581.523560	1591.689819
H2afv	H2afv	chr11	-	6427226	6444443	186.654633	24.125887	66.035034
Purb	Purb	chr11	-	6467599	6476076	290.355225	37.134491	101.640923
Myo1g	Myo1g	chr11	-	6506548	6520958	8.159379	1.043530	2.856249
Snhg15	Snhg15	chr11	-	6525591	6528760	171.511841	21.935217	60.038944
Ccm2	Ccm2	chr11	+	6546887	6596761	3.042553	2.421785	6.628675
Nacad	Nacad	chr11	-	6597823	6606054	1.531324	0.195846	0.536051
Tbrg4	Tbrg4	chr11	-	6615598	6626067	132.480377	18.901234	51.734615
Snora5c	Snora5c	chr11	-	6620319	6620419	27.752472	3.549356	9.714952
Wap	Wap	chr11	-	6635483	6638649	0.000000	0.000000	0.000000
Gm11978	Gm11978	chr11	-	6650148	6660236	0.000000	0.000000	0.000000
Ramp3	Ramp3	chr11	+	6658533	6677475	1.471744	0.188226	0.515194
Gm11981	Gm11981	chr11	-	6716001	6720037	0.000000	0.000000	0.000000
Adcy1	Adcy1	chr11	+	7063433	7178505	1.522901	0.194769	0.533102
Cccd201	Cccd201	chr11	-	7183157	7188569	0.351446	0.044948	0.123026
Igfbp1	Igfbp1	chr11	+	7197787	7202546	0.0	0.0	0.0
Igfbp3	Igfbp3	chr11	-	7206091	7213923	24.466217	3.129066	8.564574
Tns3	Tns3	chr11	-	8431652	8664535	66.934860	8.560521	23.431026
Hus1	Hus1	chr11	-	8993137	9011191	50.642128	6.934501	18.980442
Sun3	Sun3	chr11	-	9016054	9048991	0.000000	0.000000	0.000000
Gm11992	Gm11992	chr11	+	9048592	9069354	0.666120	0.085192	0.233180
Upp1	Upp1	chr11	+	9118008	9136170	3.096659	0.708458	1.939122
Abca13	Abca13	chr11	+	9191942	9684259	30.232431	3.866526	10.583078
Vwc2	Vwc2	chr11	+	11114016	11263526	0.509599	0.065174	0.178389
Zpbp	Zpbp	chr11	-	11280040	11462419	0.342653	0.043823	0.119948
Spata48	Spata48	chr11	+	11463744	11515190	0.000000	0.000000	0.000000
4930512M02Rik	4930512M02Rik	chr11	-	11589223	11627838	0.000000	0.000000	0.000000
Ikzf1	Ikzf1	chr11	+	11685925	11772926	0.077524	0.028155	0.077063
Fignl1	Fignl1	chr11	-	11800288	11808962	80.543358	10.367615	28.377228
Ddc	Ddc	chr11	-	11814101	11898144	2.375328	0.318422	0.871554
1700042O10Rik	1700042O10Rik	chr11	+	11868123	11885321	0.000000	0.000000	0.000000
Grb10	Grb10	chr11	-	11930499	12037420	105.657280	13.811827	37.804394
Cobl	Cobl	chr11	-	12236676	12464960	12.878319	1.679840	4.597896
4930554G24Rik	4930554G24Rik	chr11	-	14072103	14179041	0.000000	0.000000	0.000000
1700046C09Rik	1700046C09Rik	chr11	-	14560336	14599225	0.0	0.0	0.0
Pom121l12	Pom121l12	chr11	+	14599240	14600316	0.0	0.0	0.0
Vstm2a	Vstm2a	chr11	+	16257742	16284551	0.000000	0.000000	0.000000
Sec61g	Sec61g	chr11	-	16501638	16508484	39.111248	5.156743	14.114536
Egfr	Egfr	chr11	+	16752203	16913907	1.889003	0.276748	0.757489
Eldr	Eldr	chr11	-	16934709	16951282	1.909284	0.249926	0.684074
Fbxo48	Fbxo48	chr11	+	16951375	16954772	12.828438	1.937612	5.303442
Plek	Plek	chr11	-	16971206	17008718	4.155939	0.531517	1.454816
Cnrip1	Cnrip1	chr11	+	17051859	17079372	5.949195	0.760862	2.082558
Ppp3r1	Ppp3r1	chr11	+	17159298	17200380	91.879097	11.750722	32.162933
Pno1	Pno1	chr11	-	17203200	17211589	687.088562	87.874023	240.520264
Wdr92	Wdr92	chr11	+	17211893	17235200	29.416378	3.762158	10.297413
C1d	C1d	chr11	+	17257547	17269176	65.446503	22.049053	60.350529
Etaa1	Etaa1	chr11	-	17938753	17953875	253.115448	32.383179	88.636101
Etaa1os	Etaa1os	chr11	+	17953970	17959581	0.348432	0.090491	0.247682
Gm12018	Gm12018	chr11	+	18095986	18103385	2.235962	0.285965	0.782714
Meis1	Meis1	chr11	-	18880428	19018969	0.367927	0.047055	0.128795
4933406G16Rik	4933406G16Rik	chr11	+	19065275	19075740	0.000000	0.000000	0.000000
Spred2	Spred2	chr11	+	19924442	20022597	85.874657	10.982794	30.061037
Actr2	Actr2	chr11	-	20062304	20112951	346.668060	44.517742	121.849640
Rab1a	Rab1a	chr11	+	20201412	20226856	238.371536	30.486122	83.443649
Cep68	Cep68	chr11	-	20227037	20249424	23.763407	3.039181	8.318550
Slc1a4	Slc1a4	chr11	-	20302180	20332713	1.575395	0.201482	0.551478
Sertad2	Sertad2	chr11	+	20543166	20653023	12.825055	6.337859	17.347370
Aftph	Aftph	chr11	-	20685085	20741556	145.642899	18.914028	51.769642
Lgalsl	Lgalsl	chr11	-	20823355	20831108	72.707016	9.298740	25.451611
Peli1	Peli1	chr11	+	21091324	21150327	43.620228	5.578736	15.269573
2610024D14Rik	2610024D14Rik	chr11	+	21098869	21100616	8.121854	1.038731	2.843113
Vps54	Vps54	chr11	+	21239032	21321133	112.773148	14.472885	39.613777
Ugp2	Ugp2	chr11	-	21321126	21371267	33.248711	4.851124	13.278025
Mir1933	Mir1933	chr11	-	21344588	21344675	0.000000	0.000000	0.000000
4932414J04Rik	4932414J04Rik	chr11	-	21494730	21511180	0.000000	0.000000	0.000000
Mdh1	Mdh1	chr11	-	21556692	21571934	9.399898	1.202184	3.290502
Wdpcp	Wdpcp	chr11	+	21572281	21898686	3.495088	0.446998	1.223480
Otx1	Otx1	chr11	-	21994764	22001651	0.848496	0.108517	0.297022
Ehbp1	Ehbp1	chr11	-	22005826	22286795	23.636490	3.046737	8.339232
Tmem17	Tmem17	chr11	+	22512283	22519231	4.280827	0.547489	1.498534
B3gnt2	B3gnt2	chr11	-	22834739	22860336	25.146202	3.387311	9.271420
Commd1	Commd1	chr11	-	22899728	22982284	52.573822	8.499329	23.263536
Zrsr1	Zrsr1	chr11	+	22972005	22976496	34.099064	4.361042	11.936621
Cct4	Cct4	chr11	+	22990593	23003336	1052.525513	134.610977	368.444061
Fam161a	Fam161a	chr11	+	23008347	23023742	24.381422	3.470125	9.498089
1700061J23Rik	1700061J23Rik	chr11	+	23152140	23166375	1.115456	0.142659	0.390473
Xpo1	Xpo1	chr11	+	23256041	23297597	2156.253906	275.959961	755.330750
Usp34	Usp34	chr11	+	23306895	23490560	429.717407	54.957985	150.425659
Ahsa2	Ahsa2	chr11	-	23487882	23498039	10.817062	1.385937	3.793451
1700093K21Rik	1700093K21Rik	chr11	-	23516202	23520141	6.778448	1.110625	3.039895
Selenok-ps1	Selenok-ps1	chr11	-	23558060	23558842	0.000000	0.000000	0.000000
0610010F05Rik	0610010F05Rik	chr11	-	23564949	23633631	5.642303	0.950610	2.601918
Pex13	Pex13	chr11	-	23647283	23665883	10.801898	1.381491	3.781281
Pus10	Pus10	chr11	+	23665674	23732876	32.004684	6.279181	17.186766
Rel	Rel	chr11	-	23736850	23770969	8.276467	1.058505	2.897237
Papolg	Papolg	chr11	-	23862646	23895270	37.803532	4.834819	13.233397
Bcl11a	Bcl11a	chr11	+	24078056	24173558	0.205294	0.059623	0.163193
4933430M04Rik	4933430M04Rik	chr11	+	24481909	24569951	0.0	0.0	0.0
Gm10466	Gm10466	chr11	-	24721006	24730722	0.276156	0.035319	0.096670
4933427E13Rik	4933427E13Rik	chr11	+	25326107	25367137	0.000000	0.000000	0.000000
5730522E02Rik	5730522E02Rik	chr11	-	25616846	26210576	0.187225	0.023945	0.065539
Mir6372	Mir6372	chr11	+	26202240	26202348	0.000000	0.000000	0.000000
Fancl	Fancl	chr11	+	26387084	26471883	27.368446	3.506863	9.598643
Vrk2	Vrk2	chr11	-	26471402	26593920	69.726120	8.955155	24.511181
Gm12070	Gm12070	chr11	+	26785108	26787859	0.000000	0.000000	0.000000
Ccdc85a	Ccdc85a	chr11	-	28385684	28584324	0.719670	0.092041	0.251926
2810471M01Rik	2810471M01Rik	chr11	+	28681564	28693276	0.187226	0.023945	0.065540
Mir216b	Mir216b	chr11	+	28746191	28746276	0.0	0.0	0.0
Mir216c	Mir216c	chr11	-	28746198	28746266	0.0	0.0	0.0
Mir216a	Mir216a	chr11	+	28757012	28757083	0.0	0.0	0.0
Mir217	Mir217	chr11	+	28763728	28763835	0.0	0.0	0.0
Efemp1	Efemp1	chr11	+	28853205	28926743	0.061609	0.007879	0.021567
Pnpt1	Pnpt1	chr11	+	29130744	29161764	45.505264	5.841805	15.989621
Ppp4r3b	Ppp4r3b	chr11	+	29172976	29220797	131.409821	18.428308	50.440174
Cfap36	Cfap36	chr11	-	29221536	29247272	32.112934	4.107029	11.241362
Ccdc88a	Ccdc88a	chr11	+	29373658	29510808	39.371567	6.819452	18.665541
Prorsd1	Prorsd1	chr11	-	29511757	29515033	52.316730	6.934581	18.980661
Mtif2	Mtif2	chr11	+	29526397	29545447	70.966698	9.541739	26.116722
Rps27a	Rps27a	chr11	-	29545842	29548040	4010.185547	550.218079	1506.003418
Clhc1	Clhc1	chr11	+	29547950	29578352	11.249069	1.438681	3.937817
Rtn4	Rtn4	chr11	+	29692898	29744414	232.711258	169.808990	464.784637
Eml6	Eml6	chr11	-	29743051	30026033	10.961897	1.401953	3.837290
4931440F15Rik	4931440F15Rik	chr11	-	29822395	29825668	0.239462	0.030626	0.083825
Sptbn1	Sptbn1	chr11	-	30099395	30219772	62.873264	10.226528	27.991056
4930505A04Rik	4930505A04Rik	chr11	-	30426006	30471829	1.061412	0.135747	0.371555
Acyp2	Acyp2	chr11	-	30505992	30649396	36.157974	4.624363	12.657357
Psme4	Psme4	chr11	+	30771775	30880361	314.382233	40.207382	110.051750
Gpr75	Gpr75	chr11	+	30885358	30893725	2.655715	0.339648	0.929652
Erlec1	Erlec1	chr11	-	30929784	30954131	13.980865	1.788059	4.894102
Asb3	Asb3	chr11	+	30954398	31102704	4.404727	0.563335	1.541906
Chac2	Chac2	chr11	-	30976707	30986365	1.727068	0.220880	0.604572
Stc2	Stc2	chr11	-	31359441	31370061	5.144301	0.657922	1.800799
Bod1	Bod1	chr11	-	31665150	31671862	268.055634	34.282520	93.834785
D630024D03Rik	D630024D03Rik	chr11	-	31800688	31824547	0.000000	0.000000	0.000000
Cpeb4	Cpeb4	chr11	+	31870940	31935635	91.256088	11.743448	32.143024
4930524B15Rik	4930524B15Rik	chr11	+	31965633	31979651	2.715325	0.347272	0.950519
Nsg2	Nsg2	chr11	+	32000419	32059211	0.000000	0.000000	0.000000
Gm12108	Gm12108	chr11	-	32095259	32101228	0.0	0.0	0.0
Il9r	Il9r	chr11	-	32188997	32200279	0.000000	0.000000	0.000000
Snrnp25	Snrnp25	chr11	+	32205415	32208995	153.344360	19.611717	53.679291
Rhbdf1	Rhbdf1	chr11	-	32209585	32222293	20.447264	2.639514	7.224622
Mpg	Mpg	chr11	+	32226505	32232702	5.933722	0.758883	2.077142
Nprl3	Nprl3	chr11	-	32231963	32267707	8.973810	1.279891	3.503193
Hba-x	Hba-x	chr11	+	32276600	32278115	0.000000	0.000000	0.000000
Hba-a1	Hba-a1	chr11	+	32283672	32297303	0.000000	0.000000	0.000000
Hba-a2	Hba-a2	chr11	+	32283675	32297310	2.793073	0.714431	1.955470
Hbq1b	Hbq1b	chr11	+	32286964	32287912	0.000000	0.000000	0.000000
Hbq1a	Hbq1a	chr11	+	32300069	32300873	0.000000	0.000000	0.000000
Sh3pxd2b	Sh3pxd2b	chr11	+	32347840	32428188	0.294276	0.037636	0.103013
Ubtd2	Ubtd2	chr11	+	32455370	32518709	122.322891	15.710115	43.000202
Efcab9	Efcab9	chr11	-	32522733	32527574	2.237896	0.286212	0.783391
Stk10	Stk10	chr11	+	32533266	32624595	51.011696	6.763507	18.512413
Fbxw11	Fbxw11	chr11	+	32642555	32746814	60.836742	14.491139	39.663738
Smim23	Smim23	chr11	-	32820376	32824594	0.000000	0.000000	0.000000
Fgf18	Fgf18	chr11	-	33116978	33147400	5.360152	0.688884	1.885547
Npm1	Npm1	chr11	-	33152498	33163206	9508.188477	2263.937744	6196.629883
Tlx3	Tlx3	chr11	-	33200752	33203588	2.063969	0.263968	0.722507
Ranbp17	Ranbp17	chr11	-	33211794	33513753	7.143506	7.745287	21.199646
Gabrp	Gabrp	chr11	-	33550781	33578957	10.432925	1.334301	3.652120
Kcnip1	Kcnip1	chr11	-	33629341	33993193	0.418571	0.068214	0.186710
Kcnmb1	Kcnmb1	chr11	+	33963013	33973638	0.429083	0.054877	0.150204
4930469K13Rik	4930469K13Rik	chr11	-	33973961	34098554	0.000000	0.000000	0.000000
Lcp2	Lcp2	chr11	+	34046928	34092281	0.000000	0.000000	0.000000
Foxi1	Foxi1	chr11	-	34204341	34208089	0.127443	0.016299	0.044612
Dock2	Dock2	chr11	-	34226821	34783905	0.627479	0.080250	0.219654
Insyn2b	Insyn2b	chr11	+	34314822	34422640	0.223050	0.028527	0.078080
Spdl1	Spdl1	chr11	-	34809185	34833641	558.247803	71.396156	195.418625
Slit3	Slit3	chr11	+	35121456	35708507	0.640577	0.081926	0.224239
Mir218-2	Mir218-2	chr11	+	35616816	35616925	0.000000	0.000000	0.000000
Pank3	Pank3	chr11	+	35769495	35791285	1638.320679	209.530258	573.505859
Mir103-1	Mir103-1	chr11	+	35782396	35782481	4.174418	0.533880	1.461285
Fbll1	Fbll1	chr11	-	35797380	35798884	0.000000	0.000000	0.000000
Rars	Rars	chr11	-	35808381	35834528	1022.776733	130.806305	358.030304
Wwc1	Wwc1	chr11	-	35838399	35980527	13.592674	1.738412	4.758213
Tenm2	Tenm2	chr11	-	36006656	36944241	0.404842	0.051936	0.142154
Gm12128	Gm12128	chr11	+	37658989	37673166	0.0	0.0	0.0
Gm12130	Gm12130	chr11	-	38491548	38520045	0.488789	0.062513	0.171104
4930553C11Rik	4930553C11Rik	chr11	-	39307703	39390225	0.000000	0.000000	0.000000
Mat2b	Mat2b	chr11	-	40679314	40695203	405.159668	59.845455	163.803162
Hmmr	Hmmr	chr11	-	40701388	40733437	424.873627	54.338493	148.730042
Nudcd2	Nudcd2	chr11	+	40733661	40740046	364.433594	46.716454	127.867737
Ccng1	Ccng1	chr11	-	40748552	40755286	43.021362	5.502144	15.059936
