chr	start	end	TSC_ChIP_Sample1	TSC_ChIP_Sample2	TSC_Tfap2c_1k
chr5	143226390	143228890	1.8273796138763427	1.102976417541504	2.7049104200575087
chr5	143233162	143235662	2.8119000913619994	18.614569938278198	11.475586864013671
chr5	143269522	143272022	3.110709019088745	8.397324271011353	5.51586598578559
chr5	143314860	143317360	1.6428543663024902	10.901083917617798	10.630242186821832
chr5	143327307	143329807	1.3178565713882446	5.882535667419433	6.183474352756076
chr5	143328738	143331238	1.1607139348983764	4.272193302154541	6.727273473646376
chr5	143355337	143357837	0.9083329151153564	1.102976016998291	3.4366396511501733
chr5	143401819	143404319	1.1154751205444335	6.57006146736145	6.55867560845269
chr5	143462492	143464992	2.5607078372955323	15.176953561782836	13.173698837890628
chr5	143527531	143530031	3.6904693031311036	17.559379524230955	22.476198145073788
chr5	143546705	143549205	3.8095176935195925	23.033800609588624	23.171719813368057
chr5	143620446	143622946	1.9547604656219482	5.669295417022705	11.367364354248048
chr5	143731780	143734280	3.6249918909072876	57.57537914466858	20.556857862684463
chr5	143756353	143758853	1.5142844163894653	2.65449485206604	2.2481765334743926
chr5	143869861	143872361	0.10238093910217286	0.0	0.6922369512261285
chr5	143894567	143897067	1.7761888439178466	1.470635223388672	3.37433581000434
chr5	143908000	143910500	2.172616262435913	10.29444275856018	16.860849517144096
chr5	143909339	143911839	2.4273781341552736	8.783364685058594	16.75384764594184
chr5	144014353	144016853	2.8273768520355222	17.279965381622315	13.975305981987846
chr5	144050109	144052609	1.8345220695495605	3.893504837036133	4.286373595920138
chr5	144098435	144100935	2.505947109222412	17.886592941284178	15.05270036892361
chr5	144188285	144190785	2.785709518432617	9.651044063568115	6.1955711629231764
chr5	144223078	144225578	7.2618926954269405	35.29523957252503	23.032086688910592
chr5	144242436	144244936	0.8035710239410401	1.1029756164550781	4.0256763804117845
chr5	144275060	144277560	1.8869035158157348	3.584669818878174	4.6546062798394106
chr5	144355922	144358422	3.0392809045791624	15.603439017486572	22.631417179361982
chr5	144357612	144360112	3.9595164251327515	18.802071686553955	29.080954310980903
chr5	144543886	144546386	1.649998784637451	6.709769496917724	3.618855154825846
chr5	144761078	144763578	1.8749980545043945	7.0774298095703125	4.8125044358995215
chr5	144766791	144769291	1.3583319555282594	17.43070783805847	18.085867346191407
chr5	144896316	144898816	3.9261835180282594	25.419943090438842	10.23238189581977
chr5	144965330	144967830	1.2083307933807372	6.820064535140991	14.786262315877277
chr5	145009136	145011636	1.1607134342193604	2.1140378379821776	2.6340225183105472
chr5	145032264	145034764	0.8928553247451783	0.7353160095214843	1.2381259242078992
chr5	145040989	145043489	1.127379560470581	0.367658805847168	3.0654280009969077
chr5	145081868	145084368	1.1821422031402589	11.136378353881836	6.210188532986112
chr5	145112255	145114755	5.386898975372315	41.9682476234436	24.10640741373698
chr5	145138375	145140875	2.1428545618057253	8.364233980178833	11.258622588433159
chr5	145139589	145142089	1.8416641807556153	7.669360143661499	10.53528788872613
chr5	145165212	145167712	2.738091149330139	17.143930974960327	13.645627183159723
chr5	145166604	145169104	2.5047590478897095	15.886540729522705	14.953558363715278
chr5	145191092	145193592	2.529759373664856	5.974452180862427	9.278012294921876
chr5	145201382	145203882	2.427377185821533	15.099739390182496	13.38293231282552
chr5	145202558	145205058	4.732134680747986	39.79905363082886	27.402374826388886
chr5	145229714	145232214	2.5928546476364134	14.000442025756836	12.155536782769097
chr5	145281342	145283842	0.7535711305618286	2.81994162940979	5.459377043863932
chr5	145343269	145345769	1.048809087371826	0.367658805847168	2.1530477752685546
chr5	145469223	145471723	0.8952376787185669	0.735317211151123	0.9693895384724935
chr5	145584230	145586730	0.1726190252304077	0.0	0.05358247833251953
chr5	145719636	145722136	0.44642791271209714	0.367658805847168	0.2785864893086752
chr5	145805374	145807874	1.3392845392227173	0.0	1.277891858452691
chr5	145879354	145881854	1.2154758325576782	0.183829402923584	1.1081454947238498
chr5	146009118	146011618	1.4202376106262207	0.4853096237182617	1.3923287363009982
chr5	146077257	146079757	1.16071373462677	0.367658805847168	1.0471173334927029
chr5	146184804	146187304	1.4238073364257813	0.5661945610046387	2.1406970155164933
chr5	146220957	146223457	2.6059493112564085	12.05553436164856	8.881042526855468
chr5	146229674	146232174	1.547617745399475	9.562801286697388	8.847748566080728
chr5	146383005	146385505	2.267855146408081	5.5148804664611815	8.388729061550563
chr5	146479942	146482442	0.8035706233978271	0.367658805847168	1.2964208344184027
chr5	146489362	146491862	0.0892857027053833	0.0	0.3132193379041883
chr5	146500376	146502876	0.0892857027053833	0.0	0.04592784118652344
chr5	146500398	146502898	0.0892857027053833	0.0	0.04592784118652344
chr5	146512122	146514622	0.0892857027053833	0.0	0.0
chr5	146523800	146526300	0.6249998188018799	0.367658805847168	1.3784203292846677
chr5	146535647	146538147	0.0892857027053833	0.0	0.021450030822753905
chr5	146584739	146587239	1.8583313899993896	4.411902914047241	3.907201467827691
chr5	146794456	146796956	5.283324899673462	96.62809680976868	38.44078922905816
chr5	146830889	146833389	2.4107110691070557	7.16934362411499	12.853992288004557
chr5	146843070	146845570	2.922615035057068	23.217653564453126	12.994047892252604
chr5	146946656	146949156	2.4702357721328734	7.90466139793396	15.27821646891276
chr5	146963297	146965797	2.023806958198547	1.7463777256011963	7.674241510281034
chr5	147075345	147077845	6.184514634132385	38.843144905090334	45.275624820963536
chr5	147076072	147078572	6.636895127296448	39.60419701004028	46.370959883355034
chr5	147186695	147189195	4.017848672866822	23.346326580047606	15.6567291531033
chr5	147268130	147270630	2.5238071937561033	5.974453048706055	14.451106949869791
chr5	147271021	147273521	2.1428551626205445	3.1250992393493653	7.556489677734374
chr5	147282798	147285298	1.4261891897201537	1.8382924270629883	5.0924942618815106
chr5	147306749	147309249	2.7988049264907837	25.84638678665161	16.112100833333333
chr5	147321940	147324440	1.4107123003005981	4.595732946395874	7.809541546630859
chr5	147399989	147402489	3.065471668243408	16.17698574066162	10.691529622395834
chr5	147416619	147419119	4.129755165481567	26.2177527923584	22.597601959635416
chr5	147428579	147431079	9.865462421798705	95.73835931053162	41.49895444444444
chr5	147725488	147727988	3.7345167491912843	21.46024180793762	18.41784535888672
chr5	147858627	147861127	1.1607133340835571	9.283380680084228	7.69712375108507
chr5	147894302	147896802	1.3119039909362793	6.320051237869262	8.415667144639757
chr5	147955319	147957819	1.9642835569381714	7.239196633148193	8.315900499403211
chr5	148399404	148401904	1.547617244720459	2.8493541431427003	6.097256296251085
chr5	148552288	148554788	4.345228672027588	27.53028631782532	27.830902726779513
chr5	148739839	148742339	1.5607123809814454	1.5110764904022216	2.5695822211371526
chr5	148775962	148778462	1.696425848007202	7.353173408508301	4.423197248467339
chr5	148928147	148930647	1.6738078927993774	8.926750160217285	18.291723799913196
chr5	148948249	148950749	1.2202372360229492	5.790623140335083	4.504956206597222
chr5	148994715	148997215	1.1428566942214966	1.7463777256011963	3.6113318698459205
chr5	149004961	149007461	1.3059513664245606	10.845943536758423	7.317293218858507
chr5	149052557	149055057	1.5178558444976806	8.956166562652587	13.619530456814237
chr5	149142262	149144762	2.42618635635376	6.893600091934204	5.776443721110026
chr5	149155692	149158192	0.8523806095123291	1.011061716079712	2.1063827803548176
chr5	149181536	149184036	0.71428542137146	3.4412844200134276	7.156921302490234
chr5	149182559	149185059	2.470234251022339	17.55571201324463	16.867386157769097
chr5	149263003	149265503	0.9821424293518066	0.735317611694336	2.6727240893554685
chr5	149409805	149412305	0.9940469694137574	1.7279955863952636	3.2208172878689236
chr5	149437659	149440159	2.0345217432022094	7.9708405826568605	8.777305011935765
chr5	149526678	149529178	1.6035701190948486	3.768502426147461	4.125487822536892
chr5	149537530	149540030	1.1249994735717774	2.9412668418884276	3.259037490505642
chr5	149635836	149638336	4.077372465133667	13.971031513214111	19.19690968858507
chr5	149676256	149678756	0.9821424293518066	5.514878721237182	8.026191683485242
chr5	149811251	149813751	1.2499995374679564	0.0	1.7803209929741755
chr5	149845746	149848246	1.3392843389511109	1.8382927227020263	2.4305227544487846
chr5	150016674	150019174	0.7428567461013794	1.6544626235961915	2.2095718039279513
chr5	150257929	150260429	1.7559509515762328	3.386133996963501	4.1443166707356776
chr5	150501719	150504219	1.7416653633117676	1.102976016998291	2.962299992404514
chr5	150517659	150520159	1.5071417964935303	2.941270322799683	4.578072624376085
chr5	150520620	150523120	2.059521439552307	7.996578435897828	6.957025695800781
chr5	150594025	150596525	1.547616844177246	5.3310503482818605	8.701461376953125
chr5	150665112	150667612	1.3249983261108398	6.161961339569092	20.221364639756946
chr5	150671826	150674326	5.20713324584961	50.567796226501464	16.87578447265625
chr5	150950606	150953106	2.0535692596435546	5.445021669387818	5.103771582166884
chr5	151189693	151192193	1.6964272499084472	8.165701838684083	9.141601628960503
chr5	151366674	151369174	1.8761877294540406	13.419541807174683	12.942432596028645
chr5	151404503	151407003	0.7142856216430664	0.735317611694336	2.318104651963976
chr5	151586424	151588924	1.279761037826538	0.0	2.188581172146267
chr5	151650708	151653208	1.567855737876892	6.345789067459107	4.365842435913086
chr16	3590397	3592897	1.5214275730133056	0.0	1.6875086345079209
chr16	3717624	3720124	1.014285078048706	1.8382908248901366	2.328406093953451
chr16	3742098	3744598	2.854756217765808	11.849639364242554	22.20884464097765
chr16	3836974	3839474	1.4880941438674926	2.941266040802002	3.265961739637587
chr16	3845222	3847722	1.9571414136886596	3.952327356338501	8.061291066080729
chr16	3871874	3874374	3.83927818775177	19.11458582687378	18.400214113226994
chr16	3882618	3885118	3.422612257003784	29.596539487838744	26.53241910427517
chr16	3907008	3909508	1.6761892574310302	7.5075882663726805	14.894859418809682
chr16	3908189	3910689	1.1904757356643676	6.6178555583953855	14.036242389865452
chr16	3976132	3978632	5.795228188323975	37.52694008483887	38.64335884385851
chr16	4001178	4003678	1.6547599277496339	0.746347375869751	9.805502860446506
chr16	4035144	4037644	1.1095232891082765	3.217014217376709	3.040665226982964
chr16	4077310	4079810	1.8749981546401977	4.301604749679566	8.23400514187283
chr16	4212904	4215404	2.435711065864563	17.066724644851686	21.81261541314019
chr16	4227228	4229728	2.0535696601867675	0.367658805847168	2.8783945522054037
chr16	4228616	4231116	2.1726173639297484	0.0	2.235843695136176
chr16	4419998	4422498	3.990467032623291	30.247292598724364	28.69128131958008
chr16	4522575	4525075	1.5773796463012695	1.4706339168548583	3.0373609551323786
chr16	4559220	4561720	2.4761861495971678	23.070604114532472	31.101053298611113
chr16	4592712	4595212	8.064273386001586	52.98698931121826	58.64620707248263
chr16	4624446	4626946	4.384517521858215	22.33526743888855	13.003269964463975
chr16	4637944	4640444	1.6666652488708495	5.103101322555542	15.568685342746312
chr16	4679220	4681720	4.142850420951843	19.522677780151366	14.452270054117841
chr16	4682069	4684569	3.005945954322815	12.845995615768432	19.28114395833333
chr16	4718856	4721356	3.3035656929016115	7.650978700637817	7.930188145887587
chr16	4724360	4726860	3.8511824378967283	18.750598669052124	17.344854221259222
chr16	4789435	4791935	7.178558659553528	32.40913112640381	41.788059928385415
chr16	4833415	4835915	1.904759955406189	1.507399501800537	2.5765308403862845
chr16	4879351	4881851	4.376182685279846	23.769142235946656	32.81075242730035
chr16	4884099	4886599	1.6976179262161255	3.5846705341339113	12.546897912326388
chr16	4937110	4939610	2.3214263677597047	3.088333864212036	7.495445334540474
chr16	4939085	4941585	1.952379898071289	5.422966068267822	7.3876947007921
chr16	4962287	4964787	1.7999976541519165	4.915597566604614	14.02006328342014
chr16	4963737	4966237	2.67856746673584	6.525941829681397	12.693701737603082
chr16	4997352	4999852	1.966664509010315	2.5662574348449705	3.3786895501030814
chr16	5005287	5007787	1.2059519241333008	5.83841937789917	2.616526517469618
chr16	5013053	5015553	2.8273765802383424	6.250197830200196	15.59977025282118
chr16	5048067	5050567	2.430950263214111	12.59231240272522	20.966634017740887
chr16	5049410	5051910	2.773805799484253	15.919623134613037	22.79781198187934
chr16	5131981	5134481	1.5035701560974122	5.536937973022461	7.413058109266493
chr16	5145108	5147608	2.1523784702301025	9.037049737930298	11.625079084743923
chr16	5203512	5206012	2.0833318614959717	4.183956581115723	8.5315680074056
chr16	5221799	5224299	1.042856607055664	0.7353160095214843	2.0463836389160157
chr16	5231620	5234120	2.0535697603225707	4.687651062011719	10.747375728352866
chr16	5255456	5257956	3.839277458190918	19.927104122924806	20.741669200168186
chr16	5882792	5885292	0.8535710174560547	0.367658805847168	1.7104771040852862
chr16	5973586	5976086	1.0547608667373658	0.0	1.7029838257514107
chr16	8424636	8427136	2.0535697603225707	3.5442278747558595	7.116658151855468
chr16	8468812	8471312	2.6785684776306153	10.202531385421754	15.970832092013891
chr16	8511428	8513928	2.3511876678466797	11.948916835784912	19.583749274631078
chr16	8635706	8638206	3.5999928228378297	9.375294647216798	20.319425313585064
chr16	8637201	8639701	3.808324971580505	9.11058030281067	22.201006861165368
chr16	8671653	8674153	5.078563057136535	56.17828102416992	52.39062061686198
chr16	8678769	8681269	1.517856044769287	5.217078922271728	4.0810858932834195
chr16	8737842	8740342	3.045233084487915	19.147665439605714	12.721599270833334
chr16	8828099	8830599	5.17618227481842	35.758495974731446	30.36834197781033
chr16	9992033	9994533	1.8452364540100097	9.834871969223023	7.83664995171441
chr16	10168227	10170727	1.2499995374679564	1.1029748153686523	2.508726180691189
chr16	10190905	10193405	3.446423089027405	10.110616178512574	12.82732843967014
chr16	10313468	10315968	1.3690462398529053	9.242935905838012	7.338739610053168
chr16	10330785	10333285	0.4464285135269165	0.735317611694336	1.6840216430664063
chr16	10394965	10397465	2.053568959236145	2.941268129348755	2.940722350396051
chr16	10409937	10412437	2.69285398979187	5.51487886428833	9.582284560275607
chr16	10446850	10449350	2.380948667526245	5.698709535598755	8.640041375732421
chr16	10478071	10480571	1.344046643638611	0.0	2.3125837014431423
chr16	10542554	10545054	4.042850653266907	30.79141011238098	21.55142417670356
chr16	10543338	10545838	1.5023806573867797	4.919270692825317	14.716325222981771
chr16	10785036	10787536	4.758323020935059	42.096935968399045	49.8647249194336
chr16	10788155	10790655	1.3988085412979125	1.011061315536499	3.9332520670572912
chr16	10790414	10792914	1.3392850399017333	4.044245328903198	2.724504909667969
chr16	10791605	10794105	1.8988073749542236	0.367658805847168	3.1810877143012153
chr16	10796323	10798823	2.2321408653259276	6.250199136734008	3.393757481011285
chr16	10833058	10835558	3.194041077423096	20.280053317642214	34.06152148654514
chr16	10914297	10916797	1.424998713684082	2.573608226776123	2.6745595115152994
chr16	10992621	10995121	2.2321394634246827	23.42354977798462	24.68844620985243
chr16	11006897	11009397	6.0380854904174805	43.54551108474732	36.16233208224827
chr16	11064297	11066797	4.047609462738037	27.390578184127808	15.748318696289061
chr16	11134032	11136532	3.065470986366272	14.312959352493285	17.683998582085504
chr16	11175893	11178393	2.9845180675506593	23.622074480056764	19.362182388780383
chr16	11201382	11203882	3.9285656642913818	17.555704946517945	10.661085462375219
chr16	11202792	11205292	4.265469681549073	19.393996362686156	10.045389711100261
chr16	11253825	11256325	2.2321399641036987	13.05188446044922	19.93294953342014
chr16	11253945	11256445	2.3214256668090822	12.886437997817993	17.90332153862847
chr16	11311808	11314308	1.0321425230026244	1.8382924270629883	2.8405753418307835
chr16	11320903	11323403	5.178562850952148	36.04158708190918	15.598459537760416
chr16	11777701	11780201	1.6035701231002808	0.8235557250976563	2.681828763834635
chr16	11899363	11901863	1.2059514234542847	1.889764204788208	2.4671122888183596
chr16	11908923	11911423	2.621423207092285	15.08871191444397	8.308105761990019
chr16	11982112	11984612	1.9785692693710326	1.102976417541504	5.139114210408528
chr16	12809389	12811889	1.8285696893692016	0.367658805847168	2.1341055912272133
chr16	13107735	13110235	1.5357133855819702	5.974457139968872	10.131361615668403
chr16	13254480	13256980	1.7916647319793702	8.40100207901001	17.07099199117025
chr16	13447522	13450022	3.065468773841858	22.89778282737732	13.911885491672091
chr16	13451839	13454339	2.394044204330444	11.908467767715454	3.604389487575955
chr16	13470680	13473180	1.1964282159805297	0.735317611694336	2.2568809299045136
chr16	13519919	13522419	1.5619031333923339	0.6434029102325439	2.6735807699924043
chr16	13667670	13670170	2.416661527633667	13.346005649566651	9.308210862901477
chr16	13669857	13672357	2.0869012092590333	7.077429590225219	13.338041542697482
chr16	13727835	13730335	1.3988080406188965	3.437607431411743	4.204268345811633
chr16	13729984	13732484	1.5583325304031372	6.434023265838623	4.489335530598958
chr16	13778698	13781198	1.0714279317855835	4.3971960025787356	8.098582589043511
chr16	13817250	13819750	5.297611598968506	52.85094031333924	47.65758427598742
chr16	13901160	13903660	6.3095145463943485	52.11562446594238	32.37912469482422
chr16	13902645	13905145	5.476182522773743	46.03087385177612	29.783352701822913
chr16	13984636	13987136	1.6535701566696166	4.27587191772461	2.8900302345106335
chr16	13986367	13988867	1.2892849462509155	16.636566095352173	4.5431798318142365
chr16	14157625	14160125	2.738092179298401	16.912302942276	24.939498300509985
chr16	14158774	14161274	2.52975887298584	17.371875247955323	25.380534040527344
chr16	14161274	14163774	3.838087783241272	23.070583906173706	16.707112567003037
chr16	14290908	14293408	1.5571410530090333	6.709772853851319	7.1092816958957235
chr16	14316832	14319332	1.8749988555908204	19.607236659622192	13.51446316623264
chr16	14359557	14362057	1.8749975538253785	4.59573016166687	7.134014194064671
chr16	14560316	14562816	1.2904750217437744	0.367658805847168	1.7619202862887913
chr16	14703858	14706358	1.6964262485504151	2.5736088371276855	5.619875823771159
chr16	14904645	14907145	1.16071373462677	0.0	1.4484603610568576
chr16	15594018	15596518	2.329759199333191	6.893602514266968	11.440061355048286
chr16	15635865	15638365	3.4821379518508913	19.577830362319947	27.744542849392364
chr16	15636900	15639400	3.4226141500473024	18.107196741104126	25.29966653238932
chr16	15862822	15865322	1.8452368545532227	2.2059504318237306	5.286738308105469
chr16	15885285	15887785	1.9166652164459228	5.698705253601074	15.775551123046874
chr16	16146351	16148851	1.874996953010559	5.0553059482574465	7.910746519097222
chr16	16211344	16213844	6.094039337539673	62.86967204093933	25.443023244628904
chr16	16300964	16303464	3.1488024263381957	23.221328963851928	35.73121776150173
chr16	16358531	16361031	3.327375476837158	16.096100810241698	15.022615124782988
chr16	16599478	16601978	5.386893563270569	35.64819383659363	31.13177924641927
chr16	16673479	16675979	1.1607135343551636	0.0	2.5147582921006943
chr16	16717621	16720121	1.4285706424713134	0.9044402618408203	2.272050832519531
chr16	16819696	16822196	1.632141844367981	0.7831129585266113	2.424864725748698
chr16	16828863	16831363	0.9523805284500122	1.838293628692627	2.364990670030382
chr16	16863485	16865985	1.6964270496368408	1.4706348228454589	10.729743706597223
chr16	16868735	16871235	2.6011856231689454	15.386532526016236	13.021359701199001
chr16	16868755	16871255	2.6249951438903807	15.441681346893311	13.229076841227215
chr16	16894468	16896968	6.258322493743896	62.24465303688049	23.979071373969184
chr16	16981381	16983881	2.3214267683029175	10.798137400817872	12.957582746310763
chr16	17068138	17070638	1.4440455291748047	7.305379022598267	13.330407098931207
chr16	17110752	17113252	2.0238073587417604	1.7537317028045654	5.862207389322917
chr16	17123642	17126142	3.5511834590911864	11.856994724273681	24.322009829372828
chr16	17123996	17126496	3.3976121505737304	10.754018726348876	24.726433210313584
chr16	17124606	17127106	3.749992356300354	8.91572720527649	23.93512189561632
chr16	17131883	17134383	0.9821424293518066	5.6067937564849855	15.361877781575522
chr16	17144966	17147466	2.142855362892151	13.504109845733643	9.59568585123698
chr16	17146729	17149229	1.4333319458007812	14.43060890197754	12.635524012586805
chr16	17200992	17203492	2.717852452468872	17.739537019729614	12.787820407714843
chr16	17206134	17208634	2.0833294582366944	4.202336363601685	9.900618845350477
chr16	17231586	17234086	3.805945706367493	14.27618645439148	38.614928563910595
chr16	17274299	17276799	2.617852096939087	9.919431088256836	16.038890589192707
chr16	17329370	17331870	1.9285684747695924	2.573608226776123	3.0340606048583982
chr16	17403999	17406499	3.035709056854248	14.706349430084229	21.45733939344618
chr16	17405814	17408314	3.2999938917160034	13.643814661026001	16.712051595662434
chr16	17449984	17452484	2.3404719816207886	8.27232295036316	11.428598270128038
chr16	17487676	17490176	4.969041090393066	29.41271321296692	18.30773757107205
chr16	17506682	17509182	2.0785693284988405	4.069980453491211	10.709944117567275
chr16	17530552	17533052	2.1428547620773317	13.1437996673584	17.353368852742513
chr16	17559884	17562384	0.9630945123672485	2.0221227169036866	2.860021337415907
chr16	17560747	17563247	1.3357132112503052	2.2059521198272707	2.801585656467014
chr16	17576171	17578671	1.433332746887207	5.055304031372071	4.3343975127495655
chr16	17617353	17619853	2.2249980211257934	6.790657791137695	10.16263188313802
chr16	17644469	17646969	2.053567957878113	11.58124737739563	16.894164104003906
chr16	17722447	17724947	2.023806247711182	7.650980254745483	13.895151493055558
chr16	17757620	17760120	5.4404665489196775	37.81370972251892	19.843595798068577
chr16	17795281	17797781	2.8868999814987184	16.129192336273192	15.31171012532552
chr16	17831118	17833618	2.8273765802383424	18.015281267166138	14.703078256293404
chr16	17837686	17840186	1.5309510808944702	3.2170134353637696	4.086371693793403
chr16	17891228	17893728	2.321424865722656	11.28344807472229	15.316653189832898
chr16	17892202	17894702	1.4309508935928346	9.474568151474	5.220255264350044
chr16	17896636	17899136	1.1607139348983764	1.470635223388672	2.5380792491319446
chr16	17910848	17913348	1.1928563873291016	4.220720754623413	9.630056166449654
chr16	17914559	17917059	2.321426467895508	10.838580613708496	14.9130872140842
chr16	17927719	17930219	2.9083281255722047	25.01918835372925	28.63534442165799
chr16	17978564	17981064	1.6797601848602295	2.2059512329101563	2.1012143910725913
chr16	18050859	18053359	2.578568490600586	5.948719296264648	7.948255765245226
chr16	18088690	18091190	4.309515671730042	13.548225728988648	19.74281435614692
chr16	18125705	18128205	2.0535690593719482	4.687644443511963	8.855629725477431
chr16	18164670	18167170	1.2857138185501098	0.0	3.2457108561197914
chr16	18213363	18215863	2.247616953659058	0.367658805847168	3.6087058646647137
chr16	18234636	18237136	2.2226149085998537	13.89014857711792	12.68594042494032
chr16	18246882	18249382	7.070229740142822	52.99433688201904	22.568799271104602
chr16	18248194	18250694	7.128561916351319	51.63400121574402	22.881733268500433
chr16	18283817	18286317	1.4488082344055175	2.2059524345397947	3.5458670665147567
chr16	18284137	18286637	1.7107126619338988	2.2059524345397947	3.465739947374132
chr16	18288668	18291168	2.9249941566467283	28.545037299728392	16.719369759996205
chr16	18326965	18329465	1.874998254776001	4.595732927322388	3.973375203450521
chr16	18343432	18345932	4.6726102447509765	30.464205350494385	21.785981266682942
chr16	18346181	18348681	2.840470797920227	18.57412014503479	31.238547082790795
chr16	18424416	18426916	1.7749986682891845	16.702732567596435	11.557600630289713
chr16	18426216	18428716	2.064283644104004	9.599566520690917	9.576669149441189
chr16	18496712	18499212	2.4547582818984983	10.84593189239502	12.106439768541124
chr16	18590171	18592671	3.36308997631073	5.437667692184449	12.993545298394098
chr16	18621903	18624403	1.5178559446334838	1.5294585372924805	4.318327335611979
chr16	18629438	18631938	2.619043674468994	11.353301893234253	5.974540665961372
chr16	18774846	18777346	2.019045855140686	3.7537936897277833	5.194197773301866
chr16	18810293	18812793	4.2857051897048954	15.257838582992553	21.82486478922526
chr16	18811472	18813972	3.7535628021240233	13.9930950466156	19.063695916612414
chr16	18834579	18837079	3.4618980884552	4.687647857666016	10.815759060329862
chr16	18874749	18877249	4.164275999069214	27.644278895187377	36.604948732638896
chr16	18876137	18878637	7.841646719169617	41.26971800804138	51.782093133680554
chr16	19286241	19288741	0.584523433303833	1.2868030166625977	1.343360392252604
chr16	19407517	19410017	1.596427230834961	1.1029751110076904	2.256256960720486
chr16	19484839	19487339	1.6797606855392455	0.0	1.4258514553833006
chr16	19515134	19517634	1.7857130527496339	0.367658805847168	1.7277485650634765
chr16	19530418	19532918	1.071427731513977	0.367658805847168	1.4969809819878472
chr16	19566381	19568881	0.7892853355407715	0.0	0.8994079583740234
chr16	19606166	19608666	0.9821420288085938	0.0	1.1855898017713757
chr16	19624601	19627101	1.5178559446334838	0.0	1.5416849886067707
chr16	19705865	19708365	1.35714218044281	0.367658805847168	1.3565516052246094
chr16	19758233	19760733	2.211902239990234	7.1693417263031005	6.37156716647678
chr16	19883774	19886274	1.607141547203064	3.2170112228393553	2.3736600701904296
chr16	19982549	19985049	1.1916658111572265	0.367658805847168	1.660543016357422
chr16	20095553	20098053	4.474989475059509	23.011765090942383	26.159535618218317
chr16	20139062	20141562	2.291662964820862	9.099553995132446	13.973779043240018
chr16	20240858	20243358	2.5595211744308473	4.5957338333129885	3.605195965576172
chr16	20301862	20304362	1.6523797367095947	6.158282537460327	8.2735033203125
chr16	20324904	20327404	1.3440469440460205	4.136159839630127	3.871652700737848
chr16	20425894	20428394	3.5035665870666506	15.129148788833618	15.513395833333332
chr16	20496816	20499316	2.4214252532958986	13.143802928924561	13.99420499782986
chr16	20514985	20517485	3.0178515157699586	17.849824100494384	13.912105955674912
chr16	20533479	20535979	1.7749981716156007	6.617858047485352	24.2954489577908
chr16	20546602	20549102	4.223802608680725	22.61101610183716	30.33348753255208
chr16	20548056	20550556	3.8464218975067137	15.397551724243163	18.834701966145833
chr16	20587581	20590081	2.335711555480957	0.275744104385376	5.7492430890570745
chr16	20602451	20604951	1.7857130527496339	6.801688375473023	4.050620719672309
chr16	20609600	20612100	2.678566174507141	9.742953681945801	13.050393725585938
chr16	20610249	20612749	2.5892808723449705	11.21358907699585	13.754111866794164
chr16	20620778	20623278	2.0238072586059572	5.3089892848968505	11.566582935112848
chr16	20649651	20652151	1.3107134107589722	4.779564628601074	10.637816877577041
chr16	20670726	20673226	1.785713152885437	5.709738513565063	14.685205625
chr16	20682255	20684755	1.16071373462677	1.102976417541504	3.5584347581651476
chr16	20693056	20695556	1.8154750537872315	10.478276710510254	15.94064138454861
chr16	20715825	20718325	7.499981718063355	60.38796278953552	67.92749720052083
chr16	20716136	20718636	7.708316707611084	62.63068068084717	65.5631034906684
chr16	20731126	20733626	3.869038686752319	23.346348066329956	18.776211979166668
chr16	20734011	20736511	1.5047605079650879	5.8825390434265135	6.147482580566406
chr16	21153444	21155944	0.40952355613708497	1.102976417541504	1.3780098334418402
chr16	21202794	21205294	4.294040911102295	23.35001439476013	27.351102230088973
chr16	21255566	21258066	3.7095177207946777	2.8162632484436037	3.9267112152777774
chr16	21296372	21298872	3.244042673110962	2.8493539333343505	3.9024459388563373
chr16	21332856	21335356	3.8690411710739134	20.452846600341797	12.04108560329861
chr16	21421117	21423617	2.4999950695037843	7.3237605556488035	10.258194623752171
chr16	21694165	21696665	1.5773778438568116	8.676744138717652	8.258609377034507
chr16	21787334	21789834	4.434517459869385	23.287528579711914	15.867789625379775
chr16	21792346	21794846	1.4833313289642334	9.636336881637574	11.185135562608508
chr16	21889968	21892468	0.9952377939224243	0.367658805847168	2.75167309902615
chr16	21947052	21949552	3.955945448112488	11.765080518722534	10.436947777370877
chr16	21995042	21997542	1.874998254776001	12.011407760620116	11.203587074924044
chr16	22007483	22009983	1.9345214557647705	8.548059883117675	14.984982769639755
chr16	22162799	22165299	6.398798909187317	56.715077669143675	20.03937895453559
chr16	22265505	22268005	2.8273763608932496	12.757757329940796	14.630067465549043
chr16	22439070	22441570	3.690468502044678	14.320309028625488	25.35365546468099
chr16	22509479	22511979	1.8999981513977051	6.434032592773438	3.4810048269314233
chr16	22531684	22534184	0.9523808288574219	5.147222862243653	3.1268648208279077
chr16	22656731	22659231	1.205951647758484	6.320053489685058	4.424714445665147
chr16	22810910	22813410	0.7142856216430664	4.595732526779175	2.5974328762478303
chr16	22855844	22858344	2.499997673034668	11.834937618255616	18.23629205912272
chr16	22857169	22859669	2.186902952194214	11.765082445144653	16.786883608940972
chr16	22890014	22892514	1.7559512519836427	1.4706336212158204	2.093558442518446
chr16	22893886	22896386	1.8619033187866212	2.9412684440612793	2.8853807263183597
chr16	22916381	22918881	1.9488076448440552	4.433960391998291	6.2317683989800345
