chr	start	end	EPI_E65_Sox2
chrX	78822170	78822410	8.295865043997765
chrX	81181277	81181770	10.056304573770953
chrX	82664603	82664880	8.653830244222704
chrX	84832038	84832337	6.382363333749931
chrX	85776470	85776903	12.022629384355787
chrX	88152632	88152980	9.830119635866977
chrX	88790951	88791221	7.610518287729334
chrX	89633836	89634317	8.216678671182565
chrX	89757390	89757836	8.02999551333654
chrX	90258044	90258292	10.692896212300946
chrX	92318321	92318572	6.520226105275857
chrX	93675028	93675569	19.72378914281313
chrX	94133703	94134072	15.150736567127673
chrX	94183437	94184455	17.666708704062202
chrX	94366754	94367003	12.048950130202206
chrX	95881162	95881673	15.523296386061816
chrX	95968108	95968795	15.371966209300567
chrX	97494410	97494833	7.799754475589058
chrX	98954139	98954383	13.103115433552226
chrX	99152884	99153179	13.220145047721216
chrX	99522129	99523057	16.00233843614315
chrX	99556477	99557286	15.245104744348891
chrX	99593954	99594215	14.811850887605514
chrX	100776741	100777095	15.727448412254033
chrX	101222278	101222976	16.062522599895225
chrX	101254199	101254541	11.45843542110153
chrX	101260755	101261057	13.5236484136013
chrX	101273478	101274068	23.36656006958525
chrX	101396394	101396851	19.24657721070805
chrX	101429078	101429443	10.896299580351947
chrX	101623086	101623516	13.230483392227528
chrX	101692968	101693385	11.994078261103276
chrX	102156922	102157317	13.693295390696465
chrX	102771556	102771818	8.460121356803953
chrX	103533182	103534038	17.824162272649392
chrX	103540937	103541286	13.963482709190565
chrX	103617047	103617450	12.446947249230321
chrX	103636625	103637007	13.226690362261229
chrX	104115090	104115575	11.018151047303505
chrX	105929065	105929398	9.246912623310948
chrX	105938752	105939199	9.445522544101314
chrX	106015675	106016012	24.880466580037194
chrX	106602437	106603123	10.755946477022533
chrX	107455749	107456025	11.605937055919481
chrX	107456666	107457645	17.634011606639202
chrX	108043571	108043871	7.193965872128804
chrX	108593381	108593786	8.362562117164517
chrX	108889803	108890077	7.293069567558539
chrX	109113648	109114133	16.91704397496489
chrX	110978151	110978529	7.737575127334191
chrX	112284747	112285043	7.609532654285431
chrX	112370764	112371256	25.312331759832738
chrX	112864283	112864639	7.141595926847351
chrX	113185573	113185820	14.147533822156158
chrX	113573607	113574256	14.541872823917995
chrX	115263141	115263400	6.788282136659364
chrX	116459750	116460038	5.948533087968826
chrX	117554811	117555081	9.006532386497215
chrX	118596045	118596285	11.804179151852926
chrX	119331565	119331815	5.897027003765106
chrX	119710310	119710570	8.593009086755606
chrX	120075069	120075339	9.492881421689633
chrX	120805128	120805400	8.162498595083461
chrX	121402686	121402993	7.259644506031993
chrX	122056976	122057342	7.949740545345786
chrX	127833403	127833652	8.049721627829065
chrX	128197130	128197466	8.491267405805134
chrX	128576414	128577078	11.711101609540274
chrX	130596496	130597065	11.645965639023872
chrX	131613497	131613859	6.428723603980976
chrX	133673901	133674256	11.758089541045713
chrX	134674954	134675198	15.776558555540491
chrX	134717816	134718091	14.835969848632812
chrX	136115568	136115885	12.576899961718249
chrX	136244776	136245027	13.490956230467534
chrX	136741358	136741751	14.810256018893408
chrX	139442139	139442504	13.567907166154416
chrX	139875250	139875730	15.331518799066544
chrX	139998113	139998422	15.485767790414755
chrX	140895595	140895946	6.079406509881685
chrX	141792652	141792920	9.286970544217239
chrX	142467965	142468493	27.32047371972691
chrX	142934539	142934951	7.4664564207919595
chrX	143543298	143543552	14.442178226831391
chrX	144338008	144338321	12.02479568152382
chrX	147242203	147242502	11.86398755906019
chrX	150256101	150256430	7.014418035292698
chrX	150478335	150478575	12.133482158184052
chrX	150497029	150497402	8.80944086207781
chrX	150588251	150588521	18.909203458715368
chrX	150813054	150813417	12.664603457963171
chrX	150865311	150865679	6.6559604024109635
chrX	151168731	151169358	18.47383042309653
chrX	151653693	151654119	14.472128982275304
chrX	151802798	151803653	78.46490851731328
chrX	152016455	152016955	16.979781064987183
chrX	152232696	152233208	13.373506552539766
chrX	153118609	153119286	12.54495602062569
chrX	153668315	153668739	14.052892873872
chrX	154195834	154196206	8.406579602149225
chrX	155370683	155370933	9.627347801208495
chrX	159522676	159522951	11.486770831021396
chrX	159626701	159627072	22.901840513285922
chrX	160047179	160047421	12.575843472126103
chrX	162727512	162727832	14.72357237637043
chrX	162756168	162756601	23.06523926098407
chrX	162759768	162760357	17.88625203733331
chrX	162831710	162832509	28.410387828144174
chrX	163909129	163909476	9.259267712189072
chrX	164065625	164066240	11.550875725784921
chrX	164076162	164076598	36.61169240015362
chrX	164381816	164382123	15.57872747675992
chrX	166440421	166441061	33.147966551035644
chrX	166510179	166510523	14.883949498797572
chrX	167233295	167233639	23.849308820657953
chrX	169515654	169515918	7.698280563860228
chrX	169517372	169517678	9.107187967674404
chrX	169879641	169880020	12.503699058593106
chrX	169982196	169982521	12.15882316002479
chr17	3004556	3004875	7.6974040822923
chr17	3081659	3082379	19.684610264168846
chr17	3084070	3084449	8.04279048084269
chr17	3114591	3114864	17.31183825482379
chr17	3274891	3275484	22.143196146162524
chr17	3375164	3375432	11.777717988882491
chr17	3557452	3558156	17.719226680018686
chr17	3566073	3566442	12.002293170629155
chr17	5089416	5089790	14.779132333031313
chr17	5440403	5440862	11.089960617697058
chr17	5660414	5660938	18.39136307294132
chr17	5828373	5829000	11.379248558239123
chr17	5968809	5969236	11.69182456014307
chr17	6054971	6055259	15.175314843654633
chr17	6808612	6809018	15.285381697668818
chr17	6827927	6828283	14.276357661472277
chr17	6860399	6860824	29.31132578681497
chr17	7169425	7170097	19.946231305599213
chr17	7562963	7563479	23.577739887459334
chr17	8283307	8284061	11.912894040899504
chr17	8389141	8389785	18.919793675404897
chr17	8408849	8409141	10.990831286939857
chr17	8429736	8430179	16.751996660340183
chr17	9167093	9167954	16.004158480795972
chr17	9580239	9580558	14.874535327421087
chr17	9905806	9906487	19.32198400819529
chr17	10335014	10335471	16.208210997299762
chr17	10745026	10745332	16.227636751785777
chr17	10953216	10953685	9.662236677812361
chr17	11067889	11068312	17.600095726355875
chr17	11092969	11093345	19.046652215592406
chr17	11533716	11534413	30.950021368872317
chr17	11962797	11963167	13.89227474831246
chr17	12021071	12021541	20.74371723519995
chr17	12508500	12509093	18.305889179493484
chr17	12724017	12724485	10.89226951965919
chr17	12869655	12870134	19.50867399044475
chr17	12960410	12960851	13.008008057298033
chr17	13658269	13659353	28.51151649978328
chr17	13668339	13669209	14.844930047002332
chr17	13683357	13683993	27.062913617248054
chr17	13743444	13743793	11.322682185296001
chr17	14202053	14202383	16.042270481225216
chr17	14301460	14301821	16.345360930276378
chr17	14693225	14693866	15.446066834067405
chr17	14942919	14943435	20.42375141520833
chr17	15065807	15066178	12.032639441785786
chr17	15093544	15093967	18.065758657793626
chr17	15207990	15208571	27.084228495927768
chr17	15247743	15248522	17.16436250463836
chr17	15510570	15511228	11.844679544761913
chr17	15677762	15678168	16.423382183601117
chr17	16261452	16261696	6.547822782250702
chr17	16374242	16374602	12.243237521913317
chr17	16756039	16756282	8.378574145674214
chr17	17374007	17374895	16.456848887709885
chr17	17425084	17425496	15.222142689436385
chr17	17448803	17449509	13.937860655041659
chr17	17624644	17625344	18.775810168130057
chr17	17674644	17675011	11.739711374288033
chr17	17837934	17838610	12.606679746385156
chr17	18520310	18520792	20.739351197397067
chr17	18523740	18524156	15.857615578633089
chr17	19120833	19121223	14.910142025275109
chr17	19371112	19371437	8.78988718179556
chr17	20600860	20601202	8.987570143582529
chr17	20757741	20758015	7.7967297299935
chr17	20945247	20945796	15.025770725013997
chr17	21008466	21008793	11.459774195236532
chr17	21449907	21450322	11.736917826641037
chr17	21515758	21516326	12.213402795959526
chr17	22118708	22119121	12.101413416227475
chr17	22471980	22472412	7.924337878271386
chr17	22876220	22876627	16.94466414908519
chr17	22877597	22878102	15.293616749980663
chr17	22986883	22987264	12.446027395293468
chr17	23293450	23294492	14.788364761850426
chr17	23328705	23329979	20.137436430345712
chr17	23330446	23330809	21.634641056218424
chr17	23432707	23434066	14.077478104606106
chr17	23511454	23511848	21.11435820971649
chr17	23512229	23512496	18.86893144528964
chr17	23518896	23519397	18.30010718499829
chr17	23538528	23538813	13.797070208767003
chr17	23600810	23601547	33.009448650572324
chr17	23660504	23660759	18.83422509361716
chr17	23673551	23673892	21.181644736147348
chr17	23679249	23679692	29.44464681810504
chr17	23726336	23726745	9.975285867024168
chr17	23759034	23759285	15.242107098795978
chr17	23771413	23771716	16.22178630388216
chr17	23790490	23790963	16.648317018472618
chr17	23803007	23803249	17.336349908970604
chr17	23828850	23829342	11.060323508289772
chr17	24152133	24152395	9.316345071064607
chr17	24203379	24203673	16.75351940531309
chr17	24220886	24221210	16.86284081729842
chr17	24251142	24251997	10.779395005298637
chr17	24351711	24352044	11.311721158815217
chr17	24414008	24414334	11.78585932444941
chr17	24454934	24455284	10.235987505231584
chr17	24478796	24479104	24.576201801176197
chr17	24527624	24528187	17.469373215155322
chr17	24549995	24550344	13.470501601866802
chr17	24850093	24850737	14.19692405558521
chr17	24873987	24874317	9.758372520677971
chr17	24886406	24886758	24.3297273543748
chr17	24960467	24961147	12.949136917731341
chr17	25273426	25274257	15.531392879004082
chr17	25570838	25571099	14.432192360304324
chr17	25579114	25579437	14.891727072535653
chr17	25727500	25727767	17.168060284875306
chr17	25832949	25833438	22.103423270711136
chr17	25919809	25920520	28.836568191249327
chr17	25985610	25986015	14.740688853793674
chr17	26069319	26069632	11.210974964470909
chr17	26090149	26090527	12.445095754805065
chr17	26110421	26111093	15.932209004958471
chr17	26244040	26244288	16.38007992313754
chr17	26502840	26503541	20.38725811336588
chr17	26508553	26509301	32.181840656912904
chr17	26511427	26511825	20.68679363404087
chr17	26549129	26549784	13.67355682504086
chr17	26716427	26716679	12.769168675891937
chr17	26939420	26939804	15.568980326255163
chr17	26951647	26951909	18.152368862210338
chr17	26953300	26953749	21.07617517144218
chr17	27501634	27502045	19.76916497873274
chr17	27555236	27555907	22.09424700786744
chr17	27708147	27708437	17.466750204152074
chr17	27734392	27734725	19.37011393126067
chr17	27858978	27859326	18.594594388172546
chr17	28177079	28177394	13.772258643498496
chr17	28232651	28232979	15.591444768556734
chr17	28328215	28328834	20.260431608591404
chr17	28350900	28351195	12.33398564387176
chr17	28362815	28363089	14.761426995270444
chr17	28375545	28375793	11.60971377741906
chr17	28522663	28523283	19.848280523669334
chr17	28571262	28571689	15.086051719808466
chr17	28690890	28691790	44.1364872429106
chr17	28951967	28952377	15.603309228943615
chr17	29007929	29008667	34.81818838041972
chr17	29024615	29024928	10.44764324041982
chr17	29032146	29032517	11.19857147376171
chr17	29080938	29081379	20.858844164547737
chr17	29176399	29176662	10.996094826963011
chr17	29263952	29264212	17.98569974899292
chr17	29268585	29269175	19.89717132762327
chr17	29326619	29327131	21.589021805673838
chr17	29347709	29347957	13.815931735500213
chr17	29356725	29357016	19.623321697064693
chr17	29385961	29386239	18.50719065631894
chr17	29411858	29412175	11.293900760566398
chr17	29450741	29451821	29.68776916574549
chr17	29490082	29490758	25.829388717222496
chr17	29694590	29694956	12.547507254803767
chr17	29842070	29842328	9.201583677484084
chr17	29896504	29896889	11.089798854233383
chr17	30004351	30004876	16.441031703040714
chr17	30378028	30378411	18.8858384737458
chr17	30874501	30874742	17.53694061026039
chr17	30881829	30882125	12.879731387705416
chr17	31033228	31033477	12.49575559010946
chr17	31056947	31057778	25.846626146318822
chr17	31088651	31089004	11.07726837622883
chr17	31247301	31247614	18.420799624043912
chr17	31254227	31254660	19.869685589303597
chr17	31264424	31265233	19.35566481200078
chr17	31296109	31296918	19.118947835434206
chr17	31326001	31326729	25.319724089496738
chr17	31328598	31328947	28.669018218032267
chr17	31436112	31436654	22.100107374226475
chr17	31512026	31512381	12.598933023801992
chr17	31564200	31564737	13.500358199718056
chr17	31734667	31734935	14.111940778903108
chr17	31808184	31808618	19.70344009707051
chr17	31856042	31856287	9.568238684595848
chr17	32165669	32166271	25.64763934746929
chr17	32389301	32389813	11.416703758761287
chr17	32492360	32492685	11.532161587935228
chr17	32685059	32685532	8.691111276316088
chr17	32809985	32810250	13.776162201503539
chr17	32830021	32830270	11.924438306126728
chr17	32891371	32891660	14.287668076353501
chr17	33033210	33033672	11.348218392500113
chr17	33523943	33524221	10.439965361313854
chr17	33629021	33629432	94.95124717350424
chr17	33718544	33718947	14.931502221535808
chr17	33759978	33760653	20.168319310788757
chr17	33824523	33824861	21.62504811540863
chr17	33843127	33843552	11.404962106592516
chr17	33857782	33858236	13.9746001197378
chr17	33908904	33909509	19.411888603336553
chr17	33915808	33916447	16.919594649790973
chr17	33951301	33951812	16.229988665496766
chr17	34031375	34031638	26.83490762964401
chr17	34121777	34122304	20.382740836894488
chr17	34398947	34399505	12.968312636071209
chr17	34586496	34587653	20.907481822456486
chr17	34593017	34593261	13.803243621450957
chr17	34603477	34604478	28.019938337457525
chr17	34627399	34627797	11.62877128711298
chr17	35000844	35001229	10.600273549711549
chr17	35027591	35027865	10.29948749855487
chr17	35046543	35046875	14.279287588165467
chr17	35065024	35065376	13.671751790425994
chr17	35121568	35122085	10.013971043739835
chr17	35135155	35136081	17.53114845222325
chr17	35164964	35165564	24.243656865755717
chr17	35301735	35302120	12.237779728777998
chr17	35503958	35504330	29.253055239236485
chr17	35504652	35505613	44.59474861113264
chr17	35532551	35533087	17.91382957750292
chr17	35697771	35698501	27.273209882762334
chr17	35704188	35704557	12.000655176839855
chr17	35837145	35837624	29.896980301572285
chr17	35838388	35838664	27.557777356410373
chr17	35841393	35841725	28.175848369138787
chr17	35865710	35866030	21.78137493133545
chr17	35879459	35880000	11.604818374965195
chr17	35909752	35910109	18.689502029525798
chr17	35916479	35916873	25.004246673003067
chr17	35918775	35919087	21.989129463831585
chr17	35969503	35969804	14.214910443835084
chr17	36231210	36231697	153.25096639715426
chr17	36507009	36507541	13.15528927172037
chr17	37028770	37029042	14.018402089090909
chr17	37078415	37079317	17.044587045974055
chr17	39018033	39018517	8.719681001891775
chr17	39843336	39846758	316.3734843473708
chr17	39847525	39848801	362.5651652297256
chr17	39962255	39962660	14.620612485909168
chr17	40012349	40012590	14.403924609615595
chr17	40770360	40770718	7.398877398927785
chr17	40862713	40862979	10.867508239315864
chr17	41691252	41691527	6.083829591924494
chr17	42876371	42876887	19.29505547257357
chr17	43147862	43148255	14.511689755146133
chr17	43198350	43198715	19.887156225230594
chr17	43326857	43327543	24.350422525544904
chr17	44767492	44767800	16.070949718549652
chr17	44776882	44777378	12.39783787727356
chr17	44789149	44789439	16.14396555341523
chr17	45433322	45434070	35.000471164835965
chr17	45506822	45507082	13.914818110832801
chr17	45573447	45574240	12.04611807723364
chr17	45629879	45630365	22.563857936074214
chr17	45686128	45686640	15.443118043243885
chr17	45767161	45767451	10.781522295392794
chr17	45873104	45873713	20.71190605179234
chr17	46160260	46161293	15.549872804126574
chr17	46247763	46248147	18.787585087120533
chr17	46328005	46328453	16.278688745839254
chr17	46496751	46497014	11.60865658952256
chr17	46552969	46553355	17.869683198978247
chr17	46629683	46630406	19.92666591285505
chr17	46645769	46646465	24.123719734707098
chr17	46675153	46675606	13.610884989597412
chr17	46680556	46681110	15.75378192805211
chr17	46704852	46705184	15.883371525500195
chr17	46752113	46752358	16.99504825047084
chr17	46772430	46772696	12.910745355419646
chr17	46782769	46783392	9.292809267487993
chr17	46890105	46890558	15.491090528222898
chr17	47140961	47141308	20.090076001301966
chr17	47395503	47395772	11.60510719044058
chr17	47440309	47440741	14.593387550777859
chr17	47502019	47502365	18.248765498916537
chr17	47511331	47511902	13.787803705018373
chr17	47521797	47522344	12.776753582509823
chr17	47694971	47695311	14.578070881787468
chr17	47739499	47739741	14.517738109777781
chr17	47887229	47888452	27.66453052405344
chr17	47904314	47904855	15.110868328820755
chr17	47953043	47953432	11.488358669231975
chr17	48235828	48236071	16.521973637396417
chr17	48409619	48410366	22.912115550264616
chr17	48973028	48973867	23.074937203217463
chr17	49033563	49033951	19.497958731405514
chr17	49359814	49360460	23.92989120394822
chr17	49816068	49816330	12.28875394631888
chr17	50006806	50007310	14.909021587598891
chr17	50427549	50428340	24.501319495826845
chr17	51262359	51262966	29.607815641940523
chr17	51462086	51462756	23.320433632295522
chr17	51602565	51602845	4.972085369484765
chr17	51869060	51869456	10.09857372503088
chr17	52600949	52601414	26.08522591129426
chr17	53478717	53479110	14.862844743801437
chr17	53689418	53689674	12.339294739067554
chr17	55040491	55040793	8.788973573027857
chr17	55112306	55112560	6.859679881043322
chr17	55150796	55151082	5.754180724804218
chr17	55428751	55429051	19.5979944006602
chr17	55445180	55445494	11.45213822650302
chr17	55634120	55634405	8.7244850627163
chr17	55959055	55959422	15.958847409697904
chr17	56008126	56008402	19.87481865502786
chr17	56040039	56040610	26.41508495243961
chr17	56074705	56075053	27.813282900843127
chr17	56079060	56079535	32.49602291709498
chr17	56256075	56256624	20.10521698171758
chr17	56289678	56290019	22.761235871972225
chr17	56291184	56291444	17.716782584557166
chr17	56325866	56326244	14.260876441128039
chr17	56462009	56462954	20.397860761168143
chr17	56611972	56612372	15.526809086799622
chr17	56627019	56627479	18.378305789698725
chr17	56664367	56664632	15.528878334333312
chr17	56673052	56673365	19.283174533051806
chr17	56717044	56718083	30.920133833935676
chr17	56935347	56935968	14.015931021956046
chr17	56989943	56990189	15.71501724894454
chr17	56997273	56997605	15.56839931442077
chr17	57031652	57032188	50.42844845643684
chr17	57060041	57060628	14.738687706968447
chr17	57087295	57087624	17.892672619921097
chr17	57099824	57100079	11.677230767642751
chr17	57170768	57171264	18.945441315251013
chr17	57247437	57247941	18.931800594405523
chr17	57249530	57249959	18.10926822626785
chr17	57573172	57574430	13.837658887826771
chr17	58596568	58597027	12.794562092533818
chr17	58932819	58933136	16.308923739364094
chr17	60141819	60142173	7.503089383497077
chr17	61746565	61747146	8.024609188614942
chr17	62853338	62853922	16.25408259483233
chr17	62882758	62883242	18.71300589545699
chr17	62939888	62940484	19.99369662080035
chr17	63414466	63415157	17.873089323858103
chr17	63863891	63864275	10.917602505534887
chr17	64248558	64249060	11.77006630023637
chr17	64332039	64332582	17.486967712037032
chr17	64873611	64873925	16.482165625140926
chr17	65613721	65613986	16.391448830658536
chr17	65672404	65672753	19.3966107436784
chr17	65884548	65885413	17.859394783505124
chr17	66235332	66235630	14.776232092172508
chr17	66439269	66439812	20.018387506460396
chr17	66479781	66480378	37.71370233762604
chr17	66720749	66721023	10.709968281488349
chr17	67360739	67361079	14.175757624121273
chr17	67386315	67386881	20.749468565829652
chr17	67920226	67920502	11.627983666848445
chr17	68003830	68004627	21.316819541576965
chr17	70747544	70748412	40.95895487042616
chr17	70755200	70755648	14.31917650678328
chr17	70771818	70773028	45.571430797419275
chr17	70835120	70835460	11.139613979003009
chr17	70872259	70872768	24.354662147626897
chr17	71002241	71002868	17.38302711170446
chr17	71039961	71040230	22.92997964341401
chr17	72836284	72836633	20.980042501302027
chr17	72881767	72882316	16.844052709082654
chr17	72890114	72890565	11.611532783296843
chr17	73102649	73103206	16.631595253730378
chr17	73224787	73225287	12.040870824813842
chr17	73573948	73574506	15.282418138237409
chr17	73804717	73804971	9.291455771979384
chr17	74316302	74316708	11.193008616640062
chr17	74338504	74339150	13.531861697188102
chr17	74395272	74395512	12.553978989521662
chr17	74462246	74462594	13.813189059838482
chr17	74489514	74489778	16.59402598034252
chr17	75413044	75413402	15.507578149188165
chr17	75521183	75521769	20.248782830026776
chr17	75551855	75552161	14.403815556195827
chr17	76111768	76112345	24.72221217990128
chr17	78046471	78046789	12.036476956973285
chr17	78736516	78736892	13.993950569883307
chr17	79364990	79365496	14.578570173663113
chr17	79746094	79746542	13.803516930767469
chr17	80207058	80207655	12.289157998422082
chr17	80497291	80497532	19.133723413301208
chr17	80553509	80553874	10.318330261805286
chr17	80635892	80636222	15.53566167715824
chr17	80782157	80782668	11.844730484508954
chr17	81255881	81256526	38.85164905814237
chr17	82306505	82306899	13.504307380182489
chr17	82348598	82349088	29.03971363962913
chr17	83113266	83113814	20.932905205844964
chr17	83122844	83123139	12.587468089087535
chr17	83248514	83248902	17.943649348524428
chr17	83514345	83514621	27.751614487689473
chr17	83526344	83526659	16.034196744646344
chr17	83633061	83633567	21.368032506332096
chr17	84003839	84004359	16.375818172784953
chr17	84096393	84096972	13.480740022576946
chr17	84128999	84129246	8.356106870087535
chr17	84149368	84149978	16.04465165529095
chr17	84188025	84188467	13.717173880581402
chr17	84465774	84466413	26.270837374882706
chr17	84596391	84596758	13.538688267284257
chr17	84790537	84790873	16.441542568660918
chr17	84956814	84957928	21.978094562379848
chr17	85090305	85090794	12.96691137637585
chr17	85256932	85257269	18.041583808310307
chr17	85473787	85474264	15.877830513368362
chr17	85486765	85487153	14.867919912043305
chr17	85645647	85645982	11.25507116602428
chr17	85679568	85680187	13.827456364916676
chr17	85688485	85688737	13.512227016782004
chr17	86753216	86753472	16.566398825496435
chr17	86962605	86962960	10.6774908522485
chr17	87025519	87025847	12.915030831243934
chr17	87446571	87447258	10.459763969743443
chr17	87530331	87531563	19.193549624511174
chr17	87571374	87571691	15.269463824924987
chr17	87595185	87595670	16.28906614755847
chr17	87613118	87613836	17.30259934374881
chr17	87635881	87636547	16.230016444896435
chr17	87665127	87665503	19.649733903560232
chr17	87672026	87672560	22.819398297799214
chr17	87834346	87835427	19.147598608018733
chr17	87934260	87934932	14.012487201463609
chr17	88066038	88066394	15.885014258073957
chr17	88255697	88256343	12.35361591802662
chr17	89586962	89587327	7.794963322600273
chr17	90271499	90272361	24.86914343955622
chr17	90390464	90390882	15.88644431538559
chr17	90768191	90768452	15.911266396328864
chr17	90788010	90788352	12.88585378691467
chr17	90843998	90844362	16.17556958408146
chr17	90995447	90995836	12.69174627044207
chr17	91274281	91274539	10.207756955494252
chr17	91431702	91432554	14.981596865004777
chr17	91566361	91567467	21.962265065522566
chr17	91762631	91763028	7.070181357770482
chr17	91916154	91916577	12.145884033635998
chr17	92608331	92608576	17.794067048053353
chr17	92610724	92611154	8.755761012920113
chr17	93136477	93136810	9.263335333930122
chr17	93313203	93313515	13.727381336383331
chr17	93680434	93681082	38.47941453386972
chr17	93905714	93905996	16.489857863027154
chr17	94864576	94864842	10.693822102439135
chr15	3270605	3271008	13.171054030766262
chr15	3676780	3677771	32.63556302953079
chr15	3960828	3961304	21.127218210396645
chr15	3995858	3996402	18.928863392156714
chr15	4349061	4349317	14.381594870239496
chr15	5073504	5073777	18.92186176034557
chr15	5991527	5992186	14.599809940378655
chr15	6030340	6030710	11.370133187319782
chr15	6386372	6386854	11.04509832453431
chr15	6565048	6565349	10.633913627890653
chr15	6708124	6708616	18.62745146538184
chr15	7088727	7089095	16.931490784106046
chr15	7115487	7115997	14.321174438326967
chr15	7712940	7713393	15.605162374231199
chr15	8569116	8569408	10.301680310131752
chr15	8697739	8698257	25.626231405265543
chr15	8831612	8832499	31.47858038776488
chr15	9212898	9213359	17.618410952437724
chr15	10105426	10105942	13.520790868027266
chr15	11375076	11375348	16.642357808702133
chr15	12115892	12116305	13.53220935017953
chr15	12196953	12197270	13.244264698931095
chr15	12824688	12825022	11.261459797442317
chr15	14225132	14225737	9.396448847380551
chr15	15476479	15476752	16.329770091689113
chr15	16130665	16131259	12.23966780174461
chr15	17049508	17050215	14.219968651443763
chr15	17361204	17361524	6.223793432861567
chr15	17457104	17457630	14.205688783877703
chr15	18425809	18426291	7.029158450755836
chr15	19746046	19746408	7.118951761920149
chr15	21240741	21241476	19.944586932902432
chr15	21366376	21366646	13.363438330756294
chr15	22086777	22087048	13.172793159625627
chr15	22578119	22578431	15.313474282240255
chr15	22760952	22761800	25.025927126407623
chr15	23948548	23949033	25.8080222572248
chr15	24264384	24264703	11.34314977562166
chr15	24824024	24824284	7.377128096727224
chr15	25225343	25226393	15.550541548956009
chr15	25622009	25622975	16.491173144946682
chr15	25740174	25740593	20.15923969614762
chr15	25754077	25754705	36.10469594578834
chr15	25762236	25762521	15.531286028811806
chr15	25773577	25774012	21.53367758783801
chr15	27304003	27304566	19.82772233600515
chr15	27581422	27582225	31.39487684233251
chr15	27681618	27681903	10.430986240453887
chr15	27849708	27849985	10.141861087578729
chr15	28041362	28041897	16.929155513727775
chr15	28070943	28071582	16.304023824760424
chr15	28167403	28167889	13.364686864884302
chr15	28363243	28363597	33.043465996866175
chr15	28963903	28964276	8.296025811826896
chr15	29433415	29433736	14.060284748255649
chr15	30072007	30072415	9.722585152177249
chr15	30383195	30383655	29.452089154202007
chr15	31126796	31127644	27.38385412940439
chr15	31224278	31224529	13.01381098606672
chr15	31487199	31487635	16.716972364198178
chr15	31541980	31542309	15.021125147045565
chr15	31601548	31602292	25.172337761489295
chr15	32666442	32666876	12.968459439167779
chr15	34029193	34029443	12.090737962722779
chr15	34295925	34296333	12.09325736176734
chr15	34310461	34310708	18.021611406735563
chr15	34567666	34568117	10.52371124893493
chr15	35164904	35165202	11.632488666764841
chr15	35268594	35268909	10.807831095135402
chr15	35302546	35302914	18.058153968790304
chr15	36096252	36096509	15.170155499231955
chr15	36609036	36609641	12.22815672188751
chr15	36793680	36793965	12.852089497081021
chr15	37102386	37102767	24.26817649430803
chr15	37135466	37135853	14.171152691508448
chr15	37328386	37328810	20.505094217804242
chr15	37382022	37382521	23.529371473736656
chr15	37386184	37386772	20.01241530204306
chr15	38077808	38078286	16.62171640954756
chr15	38198714	38199316	12.936413344354724
chr15	39006036	39006533	18.46573192396874
chr15	39090385	39090693	13.469428183196428
chr15	39216962	39217353	10.975594432762517
chr15	39223080	39223394	8.354339895734363
chr15	39248006	39249087	13.06594986478892
chr15	39728652	39729070	17.064525284835597
chr15	39780603	39781193	15.540613038661116
chr15	40114040	40114322	11.063661615899269
chr15	42179822	42180063	10.387964042885175
chr15	42616984	42617298	11.40567192150529
chr15	44427709	44428417	19.135532699735826
chr15	44599149	44599688	18.117538172592702
chr15	44618781	44619477	15.505983946652249
chr15	44787759	44788060	11.801328643215852
chr15	44832724	44832968	15.041553985877115
chr15	45689342	45690508	21.521417523739064
chr15	46022058	46022487	15.195673206747273
chr15	47571057	47571323	10.709812666240492
chr15	48188711	48189190	14.980212575956276
chr15	48744767	48745102	10.414846707813775
chr15	49149886	49150689	14.55423713650828
chr15	50350210	50350484	6.137096848801105
chr15	50736145	50736430	16.083763089096337
chr15	51952665	51953029	13.810622807387468
chr15	52145013	52145442	14.043581255666027
chr15	52458796	52459047	10.548133456849483
chr15	52767754	52768172	10.5575220402348
chr15	52967900	52968158	16.084515815557435
chr15	53310709	53311330	18.07961763544743
chr15	53359583	53360150	18.60169958689856
chr15	53558155	53558487	20.351368424404097
chr15	53925629	53926011	20.585644125314282
chr15	55112014	55112311	14.825984553455905
chr15	55142415	55143237	12.821491092951048
chr15	55267853	55268601	36.99822957885456
chr15	55563610	55564010	15.715262532234192
chr15	56742451	56743327	37.98102997753718
chr15	56990900	56991283	11.976277772191299
chr15	57858057	57858544	17.124706295726234
chr15	57892294	57892716	15.390126589915198
chr15	58076443	58076733	15.536019693571946
chr15	58141064	58141541	13.978804328406632
chr15	58215208	58215548	11.225451371249031
chr15	58974371	58974695	9.361163514631766
chr15	59097997	59098259	12.957033929024034
chr15	59153809	59154993	18.383528236601805
chr15	59314730	59315215	16.95340942107525
chr15	59526045	59526335	10.95341157913208
chr15	59647645	59648423	17.73967630023515
chr15	60839878	60840457	18.283371057329195
chr15	61139860	61140112	10.684801669347854
chr15	61985038	61985438	22.756732409000396
chr15	61993020	61993716	23.016140100599706
chr15	62092328	62093107	24.884989198579408
chr15	62106472	62106809	25.62550653689693
chr15	62118511	62118877	13.492645782199714
chr15	63032463	63032832	9.17182567513732
chr15	63997958	63998433	13.24927555285002
chr15	64059601	64059921	11.205115234851837
chr15	65749671	65749939	18.444645251800765
chr15	65926441	65926773	19.814830182546594
chr15	66139994	66140457	18.147615253539115
chr15	66962252	66962764	11.903537144884467
