chr	start	end	ESC_Tfap2c_ds
chr3	116748608	116748918	12.99964681748421
chr3	116751181	116751498	11.349892935166224
chr3	116807814	116808638	33.95716621690583
chr3	116835898	116836511	10.59339476176226
chr3	116859356	116859712	11.144800373677457
chr3	118127912	118129257	14.356554344063797
chr3	118431324	118431713	9.48529716016088
chr3	118434565	118434798	10.353920392212437
chr3	119094746	119095665	11.373837953034112
chr3	121171421	121171734	15.553128924994423
chr3	121262340	121262937	15.96609454258802
chr3	121291402	121292074	27.503410925467808
chr3	121307323	121307603	7.912922123500279
chr3	121323533	121323793	11.404894249255841
chr3	121417938	121418178	18.72552171945572
chr3	121419173	121419926	24.32701401754838
chr3	121426345	121426964	28.174641373469488
chr3	121427968	121428982	26.320152636345558
chr3	121458485	121458718	14.589838240791288
chr3	121492964	121493257	10.4824409842898
chr3	121500148	121500839	10.9121806687108
chr3	121506787	121507074	8.131462602249837
chr3	121539643	121539967	17.34729892236215
chr3	121550409	121550898	8.878447714027452
chr3	121559115	121560502	39.004732441369285
chr3	121569288	121569627	12.218231154754099
chr3	121576663	121578385	55.87065741243262
chr3	121590516	121590797	8.811007425029931
chr3	121601795	121602394	14.6941249860149
chr3	121618200	121618533	16.878450118743622
chr3	121723343	121724124	12.303261294102395
chr3	121735816	121736162	11.158745539670734
chr3	121815014	121815634	14.176133163513676
chr3	121884902	121886140	12.066180867601867
chr3	121953169	121954123	12.349905275948643
chr3	121967815	121968065	17.93493995666504
chr3	122023986	122024988	12.433887971851401
chr3	122122065	122122653	16.879095238082265
chr3	122145148	122146109	16.770899045231687
chr3	122245456	122245825	15.688169846366737
chr3	122274401	122274682	12.768953781535192
chr3	122312057	122312446	12.681736129721516
chr3	122352736	122353301	15.037390743525682
chr3	122406635	122406908	9.423723112532507
chr3	122427943	122428194	8.80538065025056
chr3	122433404	122433642	13.927217627773766
chr3	122565146	122565404	10.387005769005118
chr3	122619988	122620420	17.862033133153563
chr3	122924131	122924662	10.88753274605099
chr3	122936404	122936773	11.3360179446254
chr3	122983978	122984520	23.34280738619421
chr3	123267489	123268026	11.943976752140891
chr3	123385674	123386275	14.573356676022344
chr3	125937927	125938685	18.64376393220041
chr3	126443347	126443628	13.1639697390519
chr3	126596131	126596848	18.378328296762465
chr3	126916849	126917086	9.390134368767718
chr3	127226071	127226479	13.364335279838711
chr3	127257190	127257669	10.480454364250996
chr3	127453616	127454108	14.552343219276366
chr3	127544430	127545106	18.553082942962646
chr3	127553006	127553328	15.159173441229399
chr3	127625127	127625972	18.16530918369632
chr3	127634160	127634713	13.798446951895468
chr3	129203918	129204807	27.178711197105383
chr3	129213914	129214982	25.086632973245912
chr3	129215788	129216096	23.72533179568006
chr3	129224550	129224811	16.223728296857228
chr3	129338675	129338931	12.72581671178341
chr3	129531782	129532770	23.97273537987157
chr3	129551607	129552306	24.136511885898138
chr3	129574899	129575499	18.83989406108856
chr3	129622309	129622573	14.554319609295238
chr3	129650179	129651416	21.302101879998766
chr3	129724922	129725381	14.152373210017718
chr3	129831215	129831678	10.768227282662114
chr3	129901175	129901717	15.677528054071969
chr3	130180404	130180677	13.297359134688046
chr3	130691030	130691438	8.925645569960276
chr3	130709364	130709688	19.541249278150957
chr3	130758316	130758817	15.595168057078135
chr3	130818989	130819231	10.16092236574031
chr3	131083976	131085264	19.165069278722964
chr3	131101953	131102641	16.473839528338853
chr3	131112128	131112364	18.82742859953541
chr3	131302750	131303245	11.913522161618628
chr3	131322026	131322648	11.10382494819126
chr3	131339589	131339951	12.817983129406501
chr3	131490017	131490673	15.99130133884709
chr3	131564297	131565302	12.105143639104284
chr3	132683877	132684355	14.054267972084268
chr3	132949708	132950816	13.009607445031728
chr3	133091519	133092206	11.931618757122989
chr3	133310139	133310535	10.610048905767576
chr3	133310769	133311012	11.466953626876014
chr3	133357653	133357903	13.925802516937257
chr3	133524398	133525311	26.615786068802464
chr3	133532569	133534297	20.966075736799358
chr3	135316104	135316675	10.221542628968033
chr3	135422755	135423038	14.409915421961053
chr3	135437786	135438843	28.811606357541983
chr3	135485556	135485975	10.30821608700445
chr3	135505755	135506152	14.34204020368062
chr3	135546166	135547789	23.59052265172721
chr3	135585415	135585677	14.6508026268646
chr3	135690665	135691098	16.083144383948063
chr3	135691751	135692036	11.920148688868473
chr3	135826042	135826363	9.580008806840652
chr3	136669457	136670342	15.065635998504984
chr3	137752597	137753197	11.99033539613088
chr3	137780055	137780642	17.55897998484883
chr3	137801814	137802057	10.267608144155746
chr3	137833238	137834394	17.98564750512991
chr3	137864012	137864464	20.904112246184223
chr3	137867054	137867546	17.126298320971852
chr3	137918423	137918905	11.167350902596944
chr3	137969828	137970430	10.386400553871232
chr3	137977036	137977838	22.805252948009464
chr3	138041360	138042753	16.322261030179344
chr3	138143447	138143987	24.461075867546928
chr3	138442708	138443029	18.572361966902594
chr3	138489598	138490024	12.979340197334826
chr3	138526566	138527263	17.963489413432445
chr3	138569380	138569943	9.23338513264224
chr3	138643814	138644624	9.917259972183793
chr3	138668630	138668965	15.040980424453963
chr3	138675752	138676311	12.463822240266476
chr3	138743266	138743585	14.415541615979425
chr3	138776554	138776834	9.748597884178162
chr3	138814830	138815802	19.225096748689566
chr3	139037817	139038096	8.856537581344659
chr3	139075447	139076049	14.075918804371476
chr3	142168923	142169182	8.763522146291255
chr3	142394848	142395918	18.86500861087692
chr3	142650187	142650448	16.75586306546383
chr3	142701249	142701567	12.323542037100163
chr3	142744299	142744577	10.143255707171324
chr3	142763637	142763875	12.746313507817373
chr3	142881529	142882455	22.46651122894452
chr3	144205692	144205962	13.153482384151882
chr3	144412756	144413340	24.635840159572968
chr3	144569856	144570908	13.792058473304197
chr3	144610568	144611288	13.994191397560968
chr3	144719982	144720323	11.07542100749757
chr3	145118461	145119095	16.748888806965827
chr3	145576043	145576630	15.63260915616505
chr3	145651574	145651813	16.909518385532014
chr3	145757640	145757892	12.051198440884788
chr3	145758216	145758575	13.441439620631652
chr3	145759304	145759559	14.148081981434542
chr3	145923998	145924963	16.534797650174156
chr3	145987306	145987873	13.895570896289966
chr3	146327786	146328090	11.387378021290427
chr3	146426650	146426940	12.453752517700195
chr3	146499282	146500087	16.130844329454884
chr3	146521135	146521396	13.860549488286862
chr3	146812783	146813302	10.88007856012539
chr3	147181253	147182136	12.020228352444088
chr3	147963500	147964336	10.956206597209547
chr3	148343439	148343758	12.910561875489812
chr3	148899098	148899511	9.789375407932457
chr3	148986495	148986890	10.396048775202111
chr3	148989575	148990493	13.568050548661509
chr3	149084974	149085344	10.152668869173205
chr3	149219597	149220489	15.388767325824686
chr3	152165060	152166008	16.601166201543204
chr3	152210048	152210928	17.28810044743798
chr3	152321978	152322239	10.648896040130849
chr3	152339984	152340701	11.646673922758222
chr3	152345980	152346402	22.19970315779555
chr3	152395475	152396735	21.043003604525612
chr3	152408292	152408542	11.740794525146484
chr3	152485773	152486050	11.62286345967317
chr3	152701654	152701956	15.409895600072595
chr3	153051520	153051849	10.718193158552639
chr3	153260595	153261092	13.137406715684733
chr3	153348867	153350219	29.77779570980185
chr3	153359761	153360674	18.232356115343276
chr3	153391217	153392123	23.73136135021319
chr3	153452630	153453245	18.142105040511463
chr3	153670994	153671452	14.508011051661063
chr3	153675483	153675905	17.812363328526935
chr3	153724495	153725255	12.486382133082339
chr3	153917114	153917415	15.241268763114448
chr3	153940223	153940672	19.44722566838254
chr3	153944216	153945022	17.884873210348502
chr3	154153824	154154079	12.460507733214135
chr3	154329607	154330541	22.605438785838878
chr3	154364816	154365080	10.670802667285457
chr3	154381373	154381877	10.524743626042017
chr3	154547722	154547989	10.421885076087065
chr3	154596676	154597435	20.193306900295816
chr3	154630956	154632004	21.048557483512937
chr3	155039131	155039711	11.466693667707773
chr3	156199043	156199590	10.57305833408558
chr3	156199867	156200406	25.50873770209544
chr3	157320885	157321867	17.013620842741368
chr3	157534128	157534502	10.40520938577499
chr3	157550483	157550824	12.42879735969029
chr3	157946714	157947202	18.161945479815124
chr3	158561599	158562660	14.295556013590879
chr2	3118273	3118548	14.178925215981224
chr2	3283605	3285383	33.72836144371877
chr2	3332508	3332963	18.4348691709749
chr2	3418731	3419009	9.684980574271663
chr2	3475229	3475596	9.657583560216004
chr2	3512851	3513084	20.832265244021436
chr2	3713357	3713627	12.485175719084562
chr2	4221813	4222337	16.203547008164968
chr2	4559283	4560203	9.533867923591448
chr2	4575104	4575497	13.792347808527278
chr2	4651140	4652093	10.313963519813882
chr2	4918911	4919334	19.10946110574348
chr2	4967648	4968333	14.91118395589564
chr2	5012518	5013240	11.679626575137108
chr2	5025358	5025627	13.655671424582103
chr2	5044285	5044614	12.695968378640961
chr2	5064206	5064631	11.635821699254652
chr2	5077867	5078459	14.213010741246713
chr2	5080220	5080541	14.584640208805833
chr2	5137454	5137733	10.847727028699758
chr2	5140209	5140492	10.408446409677026
chr2	5219995	5220681	16.029270291675978
chr2	5284048	5284974	14.46235521617255
chr2	5357168	5357614	8.832111946670464
chr2	5372874	5373158	13.906718324607526
chr2	5379041	5379465	21.37666047659685
chr2	5669241	5670275	10.713291315783385
chr2	5714408	5715653	18.307376717563614
chr2	5724597	5725770	11.735371812428559
chr2	5735282	5735757	14.558594651473197
chr2	5844753	5845255	17.455014886134173
chr2	5895177	5895466	11.505423694333404
chr2	5942227	5942816	25.152666223069403
chr2	5950846	5951724	20.4967924055043
chr2	6065402	6065646	14.079999986242075
chr2	6071720	6072567	14.308380258688539
chr2	6101701	6102097	13.415831305763938
chr2	6129691	6130183	10.532497736496653
chr2	6213065	6213347	12.244738599087329
chr2	6819567	6819922	12.762681875094561
chr2	7594166	7594491	5.032215775159689
chr2	9445797	9446500	14.312372537290049
chr2	9879242	9879581	30.586768333187496
chr2	9882271	9882744	19.74596928441247
chr2	9889317	9889948	17.76093447756276
chr2	9955864	9956156	10.59884437142986
chr2	9985941	9986281	11.908888227799359
chr2	10048387	10048709	11.25856155490283
chr2	10080229	10080770	12.779476164008685
chr2	10142922	10143342	12.987704892385574
chr2	10178466	10178740	7.24605914624068
chr2	10272423	10272859	14.019801822277383
chr2	10300477	10300814	11.427533268574791
chr2	10371551	10372104	18.475411742763967
chr2	11059726	11060118	13.308635723834135
chr2	11501418	11502135	18.408833228394577
chr2	11535395	11535774	9.14116597615949
chr2	11553755	11554112	9.724396542674688
chr2	11664175	11664423	10.810249901586964
chr2	11777381	11778715	13.702291785330251
chr2	12557406	12558337	21.679238870499855
chr2	12880050	12881073	13.558192936439552
chr2	12923758	12924317	12.465786056143227
chr2	13169082	13169452	9.967940129460516
chr2	13370299	13370775	11.514881514701523
chr2	13573660	13574239	22.741667350545036
chr2	13575276	13575665	13.086559369202444
chr2	13697486	13698256	18.647916899098977
chr2	13767725	13768541	16.075554750713646
chr2	13802067	13802464	12.654826997809806
chr2	14055048	14055857	12.217405672863181
chr2	14056192	14056726	11.694668798410937
chr2	14073211	14074137	18.027169514938254
chr2	15054364	15055165	14.168232001020073
chr2	16032489	16032980	9.932538685147971
chr2	16811458	16812166	14.681638029335582
chr2	17603746	17604130	9.762587557236353
chr2	17730806	17731091	9.55262411686412
chr2	17935660	17936018	13.497312631020998
chr2	17942465	17943764	20.552249788779125
chr2	17977992	17978923	27.526038924810326
chr2	17982749	17983204	23.186623453831935
chr2	17988709	17989724	21.446292102043266
chr2	18027011	18027944	23.345252171973325
chr2	18040599	18041474	14.457921754019601
chr2	18056187	18056592	26.610796375039182
chr2	18056872	18057118	29.362554216772562
chr2	18063965	18065082	22.905765565890977
chr2	18087577	18087840	14.489060420047194
chr2	18392516	18392987	10.529603640238443
chr2	18608596	18609372	13.759392737113323
chr2	18672652	18673078	14.424637845984087
chr2	18681025	18681412	16.86451165497457
chr2	18694174	18694543	21.55626741528188
chr2	18801281	18801526	9.304467405591692
chr2	18997380	18997936	10.399938679427551
chr2	18998545	18998808	12.058608109506817
chr2	19392559	19393320	15.120612150736143
chr2	19430926	19431202	13.487638131431911
chr2	19553862	19554246	12.85825023551782
chr2	19657402	19658451	24.467740233451327
chr2	19909520	19910219	11.298893021241108
chr2	20135124	20135430	11.443400744519202
chr2	20176283	20177362	18.610853344561107
chr2	20209058	20209785	14.14374315164768
chr2	20496111	20496845	20.254590304735896
chr2	20519665	20520040	12.248228562672933
chr2	20526145	20526722	18.57119908159279
chr2	20653052	20653469	21.384107168915747
chr2	20654833	20655523	29.227494408427805
chr2	20665873	20666309	28.83978622768997
chr2	20667778	20669579	28.19265360940767
chr2	20689370	20689719	26.175759859276365
chr2	20710840	20711087	13.696465106145572
chr2	20724179	20724464	12.342233694645396
chr2	20737184	20738125	19.583583354443217
chr2	20934171	20934766	19.579015866447897
chr2	20968124	20968685	16.667065979112703
chr2	20969118	20970007	20.338519768988455
chr2	21205168	21205984	25.110462258843814
chr2	21367555	21367832	11.861724154613508
chr2	21391561	21391989	10.55009554145492
chr2	21392668	21393336	18.926710746959298
chr2	22044730	22045542	11.387768293249197
chr2	22587287	22587962	99.40210292109737
chr2	22590048	22590645	58.200441386831464
chr2	22619926	22620333	16.755893943936584
chr2	22739270	22739844	113.40413160357326
chr2	22744848	22745214	16.717651575640904
chr2	22900422	22900923	15.62244542820487
chr2	23002311	23002704	26.603844463066896
chr2	23002960	23003202	24.820531939672044
chr2	23006114	23006554	17.526082585074686
chr2	23039677	23040557	16.799710273742676
chr2	23067829	23069231	17.45966337274723
chr2	23156089	23156562	21.847618155449187
chr2	23907026	23907756	22.402946118132707
chr2	23989805	23990282	14.847189891263374
chr2	23998665	23999605	24.43428184631023
chr2	24474149	24474683	12.141120280219374
chr2	24762903	24763569	10.857930560727736
chr2	24862822	24863389	10.988960244247732
chr2	24919682	24920164	13.995486712554678
chr2	24934617	24935992	24.971724326393822
chr2	24949213	24949769	20.32296118804877
chr2	24962456	24962759	10.464916973617605
chr2	24975097	24975421	16.044436702021844
chr2	25180373	25181495	18.775803350084818
chr2	25185553	25185909	20.372807749201744
chr2	25193161	25193567	19.0126476569716
chr2	25195557	25196104	13.485971822163304
chr2	25196588	25196942	15.752065063196387
chr2	25211024	25211580	13.770214885258847
chr2	25224362	25225276	33.925360053582054
chr2	25240807	25241766	21.995042596047316
chr2	25262154	25262938	23.725700126618754
chr2	25279096	25279388	12.713004265746026
chr2	25290640	25291418	17.292980273768958
chr2	25311087	25311843	12.656597998407152
chr2	25323045	25323440	18.43882668169239
chr2	25332339	25333005	18.031984515376276
chr2	25365693	25365977	12.971001484024693
chr2	25371744	25372566	14.055722813246604
chr2	25402379	25403239	14.19826141179994
chr2	25421775	25422067	12.855326227945824
chr2	25460772	25461099	13.653178086703706
chr2	25500310	25501286	17.280682221787874
chr2	25546461	25547129	15.185073599843921
chr2	25557385	25558080	15.935779935164417
chr2	25574625	25575217	27.77488774061203
chr2	25607925	25608828	12.614454365515893
chr2	25621288	25621818	9.03452188023981
chr2	25976129	25976452	11.890691757202148
chr2	25983336	25983953	24.949726471058554
chr2	26021196	26021883	16.12532651892916
chr2	26055211	26055723	42.40346774086356
chr2	26122985	26123497	11.335325641557574
chr2	26132768	26133448	18.942495716319364
chr2	26139610	26140996	25.871482148659005
chr2	26153476	26154215	10.921125615885197
chr2	26237147	26237700	19.8666418241118
chr2	26298676	26299365	14.675416085474376
chr2	26315786	26316106	11.209310933947563
chr2	26325648	26326134	17.514380451092503
chr2	26351694	26352313	15.686614007287341
chr2	26380353	26380681	17.604201094406406
chr2	26389070	26389604	15.532504379972536
chr2	26408821	26409151	13.247373361298532
chr2	26445152	26445943	44.28227174568418
chr2	26458477	26458989	24.29188321530819
chr2	26501891	26502672	23.634106255066076
chr2	26503536	26504443	37.44927341541093
chr2	26507404	26508014	27.683185505476153
chr2	26541924	26542198	10.075812604305519
chr2	26586428	26587292	20.38780465942842
chr2	26603794	26604933	21.136411692826133
chr2	26610934	26611547	18.46800315010606
chr2	26640092	26640647	18.572380732630823
chr2	26685907	26686840	19.400457671473138
chr2	26827532	26828069	9.14483897424055
chr2	26885945	26886279	9.699903899324154
chr2	26902483	26903490	23.76422670131407
chr2	26933121	26933922	18.859370879317343
chr2	26964312	26965035	16.367601585915803
chr2	27009409	27010460	27.336737806064303
chr2	27027773	27028426	13.417021685683526
chr2	27289145	27289568	17.66037651945795
chr2	27426765	27427198	22.182553020415625
chr2	27427902	27428237	19.03506913540968
chr2	27441906	27442590	14.773894191485399
chr2	27475887	27476364	35.134868837752435
chr2	27486793	27487050	10.146578228427279
chr2	27505338	27506014	17.005711951904747
chr2	27514801	27516051	18.23327402496338
chr2	27545572	27546479	33.58793207776323
chr2	27644805	27645273	14.51346731185913
chr2	27649945	27650348	11.043111825995055
chr2	27675756	27676854	16.49304461262048
chr2	27885896	27887364	26.34943417567323
chr2	28466320	28466810	17.776479516710555
chr2	28479450	28480034	9.835772876461892
chr2	28505529	28506810	18.707632361865436
chr2	28513787	28514925	21.917531291713615
chr2	28533004	28533654	11.172304661090557
chr2	28582644	28583557	31.10635412744729
chr2	28607221	28607538	15.463818107869724
chr2	28640846	28641700	12.007746300038464
chr2	28840426	28840890	14.95323187729408
chr2	29053650	29054343	13.773270104698632
chr2	29060164	29061009	17.067825123262125
chr2	29066093	29066501	11.622096973306993
chr2	29075386	29075703	13.787196827235658
chr2	29097358	29098130	24.87925399152726
chr2	29124865	29125367	20.067024208160035
chr2	29142227	29142884	25.22592031284373
chr2	29152065	29152450	16.26897546842501
chr2	29251619	29252264	13.981872673921806
chr2	29500743	29501510	10.04622324255952
chr2	29552020	29552331	18.98669469164882
chr2	29629326	29630734	21.337908427823674
chr2	29643539	29644369	20.547712555850843
chr2	29691430	29692026	14.824053868351367
chr2	29708022	29708699	14.719885078103363
chr2	29729617	29730041	12.037256728928044
chr2	29750804	29751107	17.414487549180638
chr2	29787505	29788551	22.55197811764923
chr2	29802603	29803083	16.59869739015897
chr2	29817820	29818158	27.25574023342697
chr2	29820134	29821013	30.772428432286667
chr2	29827035	29827797	16.259665307723317
chr2	29835372	29836070	18.996891273126902
chr2	29868914	29869949	19.45275429803968
chr2	29889202	29890202	22.545540142059327
chr2	29890466	29890743	17.094802698073405
chr2	29935288	29935692	12.819933636353747
chr2	29944460	29945236	18.48891981545183
chr2	29964859	29965647	17.00482482595492
chr2	29973520	29973959	14.108345598729162
chr2	30042663	30043007	20.08526269502418
chr2	30048566	30049540	31.76420252719699
chr2	30061425	30062261	31.70311781093835
chr2	30065951	30066230	25.28792983571261
chr2	30077228	30077528	23.062076524098714
chr2	30077765	30078322	18.96315961252209
chr2	30093162	30094555	24.910877346222296
chr2	30124278	30124871	23.276231815601882
chr2	30133591	30134052	28.746589627545205
chr2	30135055	30135359	23.34502210742549
chr2	30159465	30159787	10.718554733702856
chr2	30171387	30171761	11.399374138225209
chr2	30178062	30178497	12.813880549902203
chr2	30205811	30206260	16.769245113721137
chr2	30237268	30238159	13.421357809895216
chr2	30242617	30242960	12.81702690013296
chr2	30251505	30251979	10.618683664104607
chr2	30266270	30266844	17.354608135356305
chr2	30286112	30287064	13.777318160573975
chr2	30335308	30336571	15.193413297240921
chr2	30359019	30359315	14.920520186424255
chr2	30392137	30392730	25.10932364793491
chr2	30415616	30416032	22.238617819089157
chr2	30435295	30435892	9.418270038400264
chr2	30440826	30442028	13.579836666088136
chr2	30471783	30472479	18.98234485894784
chr2	30473967	30474790	19.27010924268609
chr2	30495737	30496189	12.538808823686786
chr2	30545054	30545561	10.33520372379461
chr2	30577277	30577694	12.749390060095479
chr2	30658180	30658868	14.25325927762098
chr2	30686982	30687761	17.73685661237567
chr2	30691047	30691351	15.290514585218931
chr2	30693485	30693818	12.737231592516283
chr2	30699683	30700273	9.901645783246574
chr2	30707692	30709008	21.147252000211584
chr2	30718080	30718787	13.061230063269802
chr2	30725544	30726104	14.765460794312613
chr2	30757248	30757814	18.550528905416968
chr2	30758169	30759033	25.68490915828281
chr2	30778578	30779629	42.42386274945724
chr2	30784299	30785066	25.376513760901183
chr2	30794597	30795207	28.108076455163175
chr2	30807184	30808236	34.92536735625321
chr2	30822598	30822999	11.959969213775864
chr2	30827655	30828296	17.047946738006544
chr2	30902098	30902490	10.34866990361895
chr2	30919043	30919297	11.181339053657112
chr2	30926904	30927245	11.487518581826667
chr2	30938643	30939155	23.049854923039675
chr2	30942561	30942890	16.29919350400884
chr2	30952711	30953264	12.621798588613059
chr2	30981744	30982685	29.932643597488322
chr2	30985240	30985580	22.281999784357406
chr2	31019196	31019551	13.836250982150226
chr2	31024480	31025239	21.26529578006629
chr2	31042849	31043152	12.978730330766231
chr2	31060462	31061218	23.71986152886083
chr2	31068740	31069837	16.755805921424162
chr2	31090991	31091806	23.292887540243886
chr2	31094669	31094991	22.67002398330973
chr2	31121216	31121632	23.112682225612495
chr2	31141576	31142642	20.107350983270784
chr2	31152377	31152795	11.973257428721377
chr2	31163453	31164314	28.79735180725204
chr2	31239411	31239649	9.970985913477024
chr2	31245910	31246755	13.019570322431756
chr2	31304303	31305032	17.178714290404354
chr2	31314073	31314368	12.28716414500091
chr2	31330402	31330700	12.198331676073522
chr2	31459996	31460357	10.272502738022737
chr2	31469837	31470841	31.249128501253775
chr2	31492260	31492618	10.389121152835186
chr2	31502445	31503277	18.809291083079117
chr2	31571844	31572716	47.77201399234457
chr2	31591740	31591977	10.887472921282933
chr2	31635337	31636232	46.65982362970959
chr2	31637750	31638038	30.886431091361576
chr2	31638315	31638897	28.311315913380625
chr2	31654809	31655386	13.559028542847527
chr2	31670651	31670964	17.836411195822038
chr2	31687755	31688556	17.853158971045943
chr2	31759613	31760171	18.113874854152776
chr2	31779130	31779666	20.042772385611464
chr2	31846164	31846628	10.332559622567276
chr2	31880605	31881106	10.178483520439285
chr2	31974011	31974800	17.73174845764392
chr2	32084169	32084597	12.773058026750512
chr2	32134233	32134478	21.22913081499995
chr2	32137843	32138183	20.14465521924636
chr2	32162057	32163198	28.92179030101619
chr2	32174014	32175617	27.38435150546278
chr2	32181836	32182097	10.785073024559752
chr2	32192289	32192753	13.656939615463388
chr2	32236665	32237231	12.614948053663275
chr2	32260104	32260785	15.381761437470692
chr2	32287738	32288685	20.834880006099326
chr2	32312375	32312794	19.42108774981806
chr2	32325576	32326012	9.499959595706486
chr2	32352972	32353391	15.905385438468405
chr2	32361253	32361618	15.582950986574774
chr2	32381589	32382279	13.987681701217873
chr2	32395235	32396306	28.236380695517546
chr2	32451204	32452285	34.30304900018514
chr2	32509319	32509907	10.627184639982625
chr2	32534567	32535169	23.620375858192823
chr2	32570855	32571155	15.109815724690755
chr2	32575262	32575500	8.546576485914343
chr2	32575923	32576327	8.976118693257323
chr2	32586622	32587353	16.52433229308122
chr2	32602734	32603036	23.25879990659802
chr2	32606313	32606894	22.6332789140396
chr2	32612110	32612354	13.96795078574634
chr2	32629203	32629679	16.249968847306835
chr2	32693954	32694318	16.02234454993363
chr2	32712381	32713701	24.07812967011423
chr2	32727181	32727933	13.480128463278426
chr2	32757087	32757707	21.73869960692621
chr2	32775413	32775826	31.42427171055976
chr2	32846841	32847608	16.280572203023183
chr2	32857523	32857902	15.164586389284965
chr2	32859226	32859559	13.766780409369025
chr2	32870716	32870956	13.847610028584798
chr2	32876226	32876534	11.823580069975419
chr2	32908262	32908942	19.78119422267465
chr2	32928141	32928746	18.854093845619644
chr2	32940377	32941208	13.077711400285668
chr2	32961422	32961914	20.343749542546465
chr2	32966965	32967432	22.12011527198285
chr2	32981893	32982221	14.940209859754981
chr2	32990504	32990752	7.961628456269541
chr2	33074665	33075468	16.64155007358803
chr2	33130274	33131794	66.77256297688736
chr2	33370493	33371738	14.88429093609852
chr2	33438410	33440052	24.626220638075353
chr2	33468465	33468908	15.688000325962868
chr2	33478096	33478811	18.19419393472738
chr2	33486950	33487294	14.572755694389343
chr2	33495641	33495928	10.873046838448023
chr2	33580046	33581463	18.71997075898595
chr2	33616137	33616806	20.5396292177551
chr2	33631720	33632174	19.988209984901193
chr2	33637359	33637800	30.71487647768051
chr2	33652739	33653105	16.030402827132594
chr2	33734617	33735384	14.960271209905791
chr2	33933365	33933706	14.673706510549417
chr2	34249636	34250035	18.022373175561277
chr2	34372755	34373616	25.442256650581317
chr2	34406892	34407226	10.561014092610982
chr2	34570423	34570768	16.70028143343718
chr2	34644423	34645236	18.047662914459117
chr2	34669072	34669466	11.178780795353923
chr2	34753816	34754053	13.123107097319913
chr2	34771934	34772217	17.060832849239713
chr2	34801708	34802601	20.19108718346642
chr2	34826448	34826709	12.769048193862155
chr2	34835330	34836107	10.534792607968992
chr2	34870763	34871369	24.97311547723147
chr2	34897694	34897935	8.667070590608843
chr2	34904712	34905785	24.402025354319605
chr2	35132137	35132432	14.691212592690677
chr2	35200549	35201009	14.463954384430595
chr2	35201271	35201521	17.35095783996582
chr2	35272839	35273380	14.185375430447337
chr2	35336375	35337406	13.673621879747836
chr2	35446051	35446463	9.87550871001864
chr2	35460902	35461323	16.207779173046845
chr2	35486843	35487731	14.33554879609529
chr2	35507064	35507756	22.06152352432295
chr2	35539282	35539700	15.963058864100699
chr2	35581610	35582030	12.426586979911441
chr2	35613668	35614517	17.842073771922692
chr2	35652769	35653336	10.393949755915889
chr2	35679981	35680398	13.608283512883906
chr2	35691423	35692068	15.90712139366209
chr2	35734979	35735326	9.735176494554414
chr2	35979901	35980223	11.45214100950253
chr2	36011262	36011546	12.379918377164383
chr2	36022043	36022420	9.056223013040558
chr2	36049114	36049533	11.484019459289696
chr2	36091001	36091610	14.697059997784093
chr2	36102820	36103066	12.811924002034877
chr2	36103490	36103998	15.933523018529096
chr2	36104637	36105113	14.119059911295146
chr2	36136387	36136919	17.751373688977463
chr2	36198451	36199075	15.121907413005829
chr2	36213991	36214588	12.26123938887962
chr2	36221801	36222872	14.871743864705916
chr2	36322266	36322720	13.538631266959438
chr2	36415040	36415491	17.11438014713465
chr2	36415918	36416356	15.517534608710301
chr2	36877914	36878178	8.268231384681933
chr2	37358411	37359592	21.865857831711086
chr2	37422424	37423188	13.581153959503972
chr2	37430939	37431610	13.970611195628228
chr2	37443010	37443555	13.885610457954057
chr2	37451856	37452717	15.191552234720547
chr2	37516618	37516880	14.444186829428636
chr2	37703311	37704136	26.149498056353945
chr2	37771764	37772204	25.53666871027513
chr2	38286889	38287503	13.308342169472759
chr2	38347739	38348210	24.750995356565827
chr2	38351102	38351416	34.96191864256646
chr2	38355601	38355941	22.364019792220173
chr2	38375748	38376186	17.52496502061957
chr2	38668948	38669665	19.156204226292992
chr2	38711202	38711483	13.38190574238733
chr2	38925424	38925938	20.432560544069638
chr2	38926453	38927260	32.769887836744644
chr2	38931859	38932202	14.291626176750695
chr2	38975634	38976154	9.940122815737357
chr2	39005351	39005600	14.100312807473792
chr2	39064961	39065370	13.451988152594904
chr2	39165616	39165941	11.484396397517278
chr2	39190064	39191177	21.58889732720717
chr2	39200298	39200602	8.707379960700086
chr2	39226132	39226689	15.518417812121406
chr2	39536692	39537529	10.10168496739195
chr2	40332293	40332836	12.701180189353986
chr2	40910732	40911257	15.097833884102958
chr2	41521447	41522233	12.642409241533159
chr2	43365708	43366177	10.982554085981617
chr2	43734900	43735567	9.835770872936791
chr2	44483026	44483875	14.077599727082449
chr2	44525142	44526085	18.34002345945777
chr2	44538163	44538433	14.000005333511918
chr2	44926501	44927653	31.090550957454575
chr2	45110103	45110378	15.578733891573819
chr2	46003271	46003705	7.429623876848528
chr2	48948912	48949780	13.441236299853172
chr2	49451555	49452421	19.555252506881608
chr2	49472179	49472724	13.208395056768294
chr2	50066031	50067058	12.167411046924238
chr2	50296932	50297237	10.156065550006804
chr2	50687057	50687615	9.606168893075758
chr2	51007940	51008393	12.011403921687313
chr2	51049079	51050306	14.070091444977727
chr2	51140100	51140652	12.433665524358334
chr2	51436618	51436925	8.2518100800654
